MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.08521257750689984	0.06038020204287022	0.005541796050965786
1:Del:C:1	0.02522550174035132	0.015645341656636447	0.002468796705306886
1:Del:C:2	0.0011780567242205108	0.0009669028563848769	2.7133565808767913e-05
1:Del:C:3	0.006196434516459704	0.003089145856210962	0.0010589764773612843
1:Del:C:4	0.0052865487639792265	0.002677437642705627	0.0012076282233465462
1:Del:C:5	0.004264885303564369	0.000992733672255497	0.0032402842538431288
1:Del:T:0	0.03647860512137413	0.024536219867877664	0.0021542129448789637
1:Del:T:1	0.011431788722984493	0.0073633408784836265	0.0014941576853743754
1:Del:T:2	0.02424186933785677	0.014644247223623097	0.00293349118437618
1:Del:T:3	0.0330781145952642	0.1120171569287777	0.004533572390209883
1:Del:T:4	0.03477302519604564	0.017038222041446716	0.01109279333613813
1:Del:T:5	0.1904864303767681	0.010575277732053934	0.22380724371185465
1:Ins:C:0	0.0003603125281635755	0.000269042455571622	6.307835816041774e-05
1:Ins:C:1	0.0004292634092166736	0.00032581040228656376	0.00016239460405853556
1:Ins:C:2	0.0003392065335084737	0.00021761535896267504	5.320981859231466e-05
1:Ins:C:3	0.0005220402499705567	0.0002438090580845653	0.0005820306297685818
1:Ins:C:4	0.001338154764380306	0.00043736824118241203	0.001083079745876603
1:Ins:C:5	0.007876910211052746	0.003435213939519599	0.006056011439068243
1:Ins:T:0	0.005841524759307504	0.0021678171952316918	0.00147306376893539
1:Ins:T:1	0.004421690251911059	0.008244415419176221	0.0006375406868755817
1:Ins:T:2	0.0013570672395871951	0.000519480653313309	0.00019064786238374155
1:Ins:T:3	0.0020476473146118224	0.0002923339114353496	0.001548152611212572
1:Ins:T:4	0.004138925403822213	0.001434020018496085	0.004442583612399176
1:Ins:T:5	0.24078660922823475	0.07974713389019143	0.18357050766726388
2:Del:R:0	0.005881435365881771	0.00390356493589934	0.0014969082549214363
2:Del:R:1	0.011769055573961396	0.31261301785707474	0.001859652660385791
2:Del:R:2	0.0008748611682676711	0.00158998608822003	0.00047320959565695376
2:Del:R:3	9.13579495882999e-05	2.3797230121314073e-05	0.0003221201864135992
2:Del:R:4	0.001909917322336696	0.004689428908750415	0.02295559234917164
2:Del:R:5	9.812166000173761e-05	0.0005650272069033235	3.736037941237669e-08
3:Del:R:0	0.0031664339010603728	0.003054694994517604	2.9687342362194614e-09
3:Del:R:1	0.006249177828434425	0.08201606199145317	0.00439730616635643
3:Del:R:2	0.0034387198043987154	0.0025535667780786754	0.01971264462918043
3:Del:R:3	0.00022278489266902568	0.00020636939555025436	2.1919274205117743e-05
3:Del:R:4	3.4453299235792656e-07	3.471110602504268e-07	3.5123919133184246e-07
3:Del:R:5	3.4453299235792656e-07	3.471110602504268e-07	3.5123919133184246e-07
4:Del:R:0	0.003194038708359681	0.0017601186453049423	7.584011036954053e-08
4:Del:R:1	0.001954879454569891	0.0012651475524762645	0.0015932091569993644
4:Del:R:2	0.0005348375460016541	0.0002680082255167804	7.026592630552387e-05
4:Del:R:3	0.008599033144678003	0.013438952755515743	0.46493048667907716
4:Del:R:4	3.4453299235792656e-07	3.471110602504268e-07	3.5123919133184246e-07
4:Del:R:5	3.4453299235792656e-07	3.471110602504268e-07	3.5123919133184246e-07
5:Del:R:0	0.0647302147001028	0.043560907477512956	0.0005051116109825671
5:Del:R:1	0.0012209374093799853	0.0002396003587080031	0.0002724677197033287
5:Del:R:2	0.001607834658121554	0.04936309978365898	0.0005205663622778189
5:Del:R:3	3.353348627115338e-05	6.753240415662276e-05	1.4992213923648023e-07
5:Del:R:4	3.4453299235792656e-07	3.471110602504268e-07	3.5123919133184246e-07
5:Del:R:5	9.364459127425562e-06	4.883387907455017e-05	2.3347736455292534e-07
2:Ins:R:0	0.0008248546825512903	0.0006349961035098772	1.5408665294636136e-05
2:Ins:R:1	0.0006755234329672178	0.0008269935438875109	0.00015200714429823846
2:Ins:R:2	0.000600940188897603	0.0004999800148517864	4.1947539841658e-08
2:Ins:R:3	0.0002831661942764185	0.00016629833897141566	5.720876662813623e-05
2:Ins:R:4	0.0008875326385627602	0.0010346848939661868	0.0010165931249503045
2:Ins:R:5	0.00930754947476089	0.0017491845967015252	0.008041543490253388
3:Ins:R:0	0.00012455586501919358	0.00021779802414130246	2.1313035483050415e-05
3:Ins:R:1	0.0007908882806077599	0.00026661040061526364	0.00010501401272140498
3:Ins:R:2	3.4453299235792656e-07	3.471110602504268e-07	3.5123919133184246e-07
3:Ins:R:3	1.44201014862233e-07	0.00012392127332532253	1.32391141605126e-07
3:Ins:R:4	0.00010826855938006474	5.8341250697679924e-05	6.648144050203086e-05
3:Ins:R:5	0.0006771990214474499	0.0005149492397322319	0.0006924503046320752
4:Ins:R:0	0.0007643026803849651	0.0004515088154192881	1.0731603612423868e-07
4:Ins:R:1	0.0008626668430224526	0.001216010277858004	0.0003406250900297891
4:Ins:R:2	6.257972627192743e-05	0.00026202736189588903	5.595864909224701e-08
4:Ins:R:3	3.4453299235792656e-07	3.471110602504268e-07	3.5123919133184246e-07
4:Ins:R:4	0.0001696295142450843	0.0002940182076997644	0.000275114191148873
4:Ins:R:5	0.0006125087340478786	0.0006910621574206744	0.00028387042710420474
5:Ins:R:0	0.00016957140978774988	2.3841174218830474e-05	8.642565450642792e-05
5:Ins:R:1	0.00479292431846261	0.0022563225822523235	0.0006588509400899057
5:Ins:R:2	7.835701798217798e-05	1.9151360167057874e-05	3.059901174351509e-05
5:Ins:R:3	0.0003094352665357292	7.934450248576752e-05	9.386328174709746e-06
