MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	7.890356755524408e-07	0.0	0.0026345967204070677	0.0034230171135504863	0.4289753332734108	0.0017536371691676323	0.012891575694084167	6.645948360528564e-07	0.10666319960728288	0.14881190862506627	0.2742130786180496	0.2778541907668114	0.22007551852293544	0.02910164871995402	0.024235454720610505	0.013041463121771813	0.020405456610023975	0.006664887352235383	0.04297015041665873	1.4012984643248171e-46
1:Del:C:1	0.0008140875026583672	0.0	0.00925256197090718	0.0	0.09564759731292724	0.010419382341206073	0.005668765166774392	0.010180969920475036	1.4012984643248171e-46	0.08473951453343034	0.05082034133374691	0.04745221715420485	0.16482646241784096	0.018054227996617555	0.004579486581496895	0.011464733071625233	0.02428735261783004	0.006301645719668158	0.0482257228848539	0.003775430525411139
1:Del:C:2	2.440447985918581e-07	3.1182262446805e-05	0.0	0.003962741162359862	6.963813911854601e-08	0.0011902551037124454	0.0005014698682629159	4.005071858159681e-07	0.000850934034679085	0.00032551069743931295	0.0014122311010851263	0.011057105825324598	0.014139349222625696	0.0007623783894814551	0.0029340551339373635	0.0002341280458495021	0.006329539712791643	8.215124580601696e-07	0.0045766020422888685	0.0013456902255711612
1:Del:C:3	0.0010448821215021554	0.0	0.003483013591463191	0.0015004824731022382	0.01608641769194037	0.0008723802322094798	2.2498468297271756e-07	6.280736783992324e-08	0.0074117786972635715	0.00732581946067512	0.007414473586868553	0.002991399159145658	0.014802675678220112	0.004499430551300065	0.0026589041110128163	0.004516690596938133	0.005861403619658745	0.020744840428523047	0.053152960585430266	0.0002160093704958399
1:Del:C:4	4.968467379740105e-08	6.571701902657878e-08	1.3832417181447453e-06	0.000604059812896196	0.009576818734598192	0.0009678871751020779	0.00017070974353146086	0.00029493625730765417	0.0016969166330852658	0.004207863051496475	0.017314596789094593	0.005295284139506862	0.05141259500319393	0.03450904814926616	0.002618383278257852	3.594632005388121e-07	0.0036405665459767534	1.5289083989955543e-06	0.006957974103261222	0.0023348476656906312
1:Del:C:5	0.000869600661098957	1.8965846493301797e-08	1.7193796111314442e-07	0.00922067896918861	9.885923191177426e-09	0.0011319793877191842	0.015465528428600805	0.001214875377968383	0.006470156856812537	2.634941987480488e-05	1.4012984643248171e-46	1.6716117556825338e-08	1.8676504396353266e-07	0.000740526303951583	1.5964610042829008e-07	0.002218278869986534	0.03558234352408931	0.15537494430318474	0.006464960116352359	0.003797401788915522
1:Del:T:0	0.0023852586047723888	0.0	0.0	0.014798620414467223	0.06922182156704366	0.022400258202105762	0.00748321590363048	0.00042994498508051036	0.04141129688359797	0.13014711812138557	0.03739983215928078	0.10606182143092155	0.040779657661914825	0.04960652538575232	0.01965310759842396	0.002276888396590948	0.02859143391251564	0.11973462235182523	0.004810181586071849	0.013656509143766015
1:Del:T:1	0.0017760277835805027	0.0	0.006059825230973104	2.4344686835320315e-07	0.020458945989412315	7.3793354772533345e-06	0.002646163710369365	0.0011051412863139376	0.006253143679350615	0.022115150708168586	0.06988965907949023	0.031861683672104846	0.14054433517158033	0.014486127949805905	0.005205853283385409	2.5648495648056268e-05	0.011417469268576497	1.8511961116018937e-06	0.015133297101147036	5.3985797876521244e-08
1:Del:T:2	0.0007433641701936721	6.174842837936012e-07	6.512670495339989e-07	0.0010993226431310176	0.008415831525871909	0.0009459369935768791	0.0038881988264620306	0.0	0.04009371008723974	0.03617301092635898	0.28860859125852584	0.04585979665607738	0.04241475042726961	0.02321717143058777	0.005900397243385669	0.00021044390741735696	0.01566793620586395	0.017310068420783864	0.056601148564368486	0.009992239374673773
1:Del:T:3	0.0	0.0023227149969898163	0.002015622705221176	0.009102742932736874	0.03842743057757616	0.0	0.022547520510852338	2.703396265648213e-30	0.0633281756658107	0.17268770337104797	0.0680707961844746	0.1507206249050796	0.04199045049026608	0.009892739914357662	0.0030517945066094398	0.021235142927616836	0.0	0.0534662448335439	0.006173424329608679	0.028501028614118695
1:Del:T:4	0.0027204672466950796	0.0	0.0030061787085287504	0.014103091112792754	0.025904181972146036	0.001429053209722042	0.09561382122337818	1.4012984643248171e-46	0.023484792187809946	0.23287432193756102	0.030107487738132478	0.06962400674819946	0.04437448652461171	0.019945165514945982	0.008879989059641958	1.4012984643248171e-46	0.042395494878292084	0.005149785801768303	0.02989732287824154	0.02733578997431323
1:Del:T:5	2.1965516339150782e-08	1.4026103372088984e-07	0.0018662256925608745	0.8612854659557343	5.678507477568928e-08	4.549843879431137e-07	0.7428305238485337	3.229434014428989e-07	0.5783705547451973	3.5807799889653327e-07	3.9064120755938346e-07	3.340152466080326e-06	3.8586931623285635e-07	0.12425466646045606	6.76221556779777e-08	1.3601724276668391e-06	1.2716098055420843e-06	0.14403296581758696	1.370497579955554e-06	0.5300547689199447
1:Ins:C:0	1.167177865468716e-07	2.105235749638723e-06	1.4169154241017168e-07	0.0005672706273458061	0.003503010775878579	0.0006725010039975388	0.0002916378024465871	1.4026515525955575e-06	0.002521374900766915	0.0007498361215152016	8.679153523871719e-07	0.0022981755941415827	6.532010729642935e-07	0.0006010751227385925	0.001401948585368018	5.285594306769781e-06	5.642489074375589e-06	0.004675883173331385	0.0010332062815450627	0.007198846028691719
