Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V27	2.13E+00	2.83E+00	2.33E+00	3.53E+00	1.87E+00	8.27E-01
V28	3.45E+00	0.00E+00	2.94E+00	0.00E+00	2.18E+00	1.26E+00
V29	1.66E+00	1.59E+00	6.33E-01	1.65E+00	1.13E+00	1.04E+00
V30	1.67E+00	2.57E+00	3.48E-01	2.02E+00	2.20E+00	2.30E+00
V31	9.68E-01	2.60E+00	5.58E-01	1.22E+00	1.86E+00	0.00E+00
V32	2.96E+00	3.27E+00	6.70E-01	5.86E-01	2.00E+00	2.86E+00
V33	1.22E+00	9.83E-01	1.46E+00	2.16E+00	1.22E+00	0.00E+00
V34	3.06E-01	0.00E+00	1.21E+00	2.13E-01	1.51E+00	1.16E+00
V35	1.18E+00	1.23E+00	3.44E+00	2.19E+00	1.46E+00	9.09E-01
V36	2.50E+00	4.27E-01	0.00E+00	2.32E+00	2.67E+00	3.20E+00
V37	1.22E+00	8.33E-01	1.12E+00	1.00E-01	0.00E+00	1.10E+00
V38	1.43E+00	2.80E+00	2.00E+00	0.00E+00	1.29E+00	3.49E+00
V39	3.47E+00	2.36E+00	2.46E+00	4.09E+00	1.83E+00	1.12E+00
V40	2.06E+00	1.78E+00	1.98E+00	1.45E+00	3.51E+00	3.33E+00
V41	3.17E+00	2.45E+00	0.00E+00	1.46E+00	1.46E+00	2.21E-01
V42	1.13E+00	2.04E+00	2.89E+00	8.72E-01	3.57E+00	1.51E+00
V43	1.59E+00	1.42E+00	1.67E-01	1.22E+00	1.11E+00	7.22E-01
V44	1.18E+00	1.53E+00	3.89E-01	2.70E+00	1.62E+00	3.07E+00
V45	1.77E+00	1.23E+00	6.80E-01	7.27E-01	1.25E+00	2.38E+00
V46	8.03E-01	3.06E-01	3.89E-01	0.00E+00	8.72E-01	4.77E-01
V47	1.04E+00	1.56E+00	2.19E+00	2.62E+00	1.22E+00	7.03E-01
V48	2.56E+00	8.49E-01	2.10E+00	2.00E+00	2.29E+00	2.83E+00
V49	2.86E+00	3.90E+00	1.37E+00	1.87E+00	8.03E-01	5.73E-01
V50	3.21E+00	3.07E-01	2.03E+00	1.69E+00	4.23E+00	5.81E-01
V51	4.32E+00	1.82E+00	2.28E+00	9.21E-01	2.37E+00	2.47E+00
V52	2.64E+00	6.33E-01	1.39E+00	5.43E-01	4.69E+00	5.31E+00
V53	5.03E+00	5.21E-01	2.04E+00	2.52E+00	1.61E+00	2.54E+00
V54	2.70E+00	4.52E-01	7.67E-01	3.22E+00	1.89E+00	1.52E+00
V55	6.96E-01	8.69E-01	6.80E-01	6.16E-01	2.29E+00	2.77E+00
V56	2.63E+00	4.73E-01	8.27E-01	0.00E+00	1.93E+00	1.06E+00
V57	2.83E+00	3.07E+00	4.27E+00	4.54E+00	2.37E+00	6.00E-01
V58	2.08E+00	1.29E+00	4.52E-01	0.00E+00	1.75E+00	2.10E+00
V59	6.51E-01	2.60E+00	4.96E-01	1.70E+00	3.49E+00	2.17E+00
V60	1.22E+00	2.13E-01	5.50E+00	4.84E+00	1.58E+00	8.72E-01
V61	0.00E+00	2.98E-01	2.08E+00	9.36E-01	1.32E+00	2.31E+00
V62	1.36E+00	2.08E+00	1.32E+00	2.22E+00	8.03E-01	1.79E+00
V63	2.40E+00	1.81E+00	1.87E+00	1.95E+00	1.50E+00	1.68E+00
V64	5.47E-01	5.67E-01	1.01E+00	1.07E+00	2.10E+00	1.16E+00
V65	5.12E-01	1.11E+00	3.05E+00	1.62E+00	2.29E+00	1.80E+00
V66	1.89E+00	1.97E+00	1.37E+00	2.24E+00	9.33E-01	1.27E+00
V67	1.57E+00	3.96E-01	3.33E-01	2.12E+00	1.92E+00	1.31E+00
V68	2.73E+00	1.98E+00	1.15E+00	5.82E-01	2.98E+00	3.34E+00
V69	1.85E+00	2.67E-01	1.91E+00	1.02E+00	1.80E+00	1.32E+00
V70	1.93E+00	0.00E+00	2.76E+00	1.16E+00	1.47E+00	2.40E+00
V71	0.00E+00	9.78E-01	6.33E-01	9.07E-01	2.49E-01	7.81E-01
V72	1.02E+00	1.48E+00	9.64E-01	1.30E+00	2.00E+00	9.21E-01
V73	4.68E+00	2.11E+00	2.58E+00	2.76E+00	2.33E+00	2.18E+00
V74	1.79E+00	2.66E+00	1.22E+00	7.86E-01	1.53E+00	9.66E-01
V75	2.41E+00	2.92E+00	0.00E+00	1.54E+00	2.07E+00	2.92E+00
V76	4.29E+00	5.62E-01	5.02E+00	8.03E-01	1.44E+00	2.25E+00
V77	1.01E+00	4.67E-01	6.37E-01	2.39E+00	7.95E-01	6.11E-01
V78	8.17E-01	1.37E+00	1.13E+00	1.93E+00	7.02E-01	0.00E+00
V79	1.16E+00	1.35E+00	5.43E-01	0.00E+00	1.01E+00	7.77E-01
V80	2.18E+00	3.06E+00	2.48E+00	2.71E+00	2.44E+00	1.58E+00
V81	2.97E+00	7.61E-01	3.26E+00	0.00E+00	3.46E+00	1.37E+00
V82	2.66E+00	3.02E+00	2.85E+00	4.34E+00	2.85E+00	9.71E-01
V83	5.58E-01	1.28E+00	1.67E+00	0.00E+00	1.23E+00	8.17E-01
V84	1.16E+00	9.75E-01	3.14E+00	2.94E+00	2.87E+00	8.57E-01
V85	1.00E-01	1.99E+00	9.46E-01	0.00E+00	2.67E+00	1.16E+00
V86	2.27E+00	4.07E-01	1.28E+00	0.00E+00	1.67E+00	0.00E+00
V87	2.02E+00	2.18E+00	1.20E+00	2.28E+00	2.12E+00	2.03E+00
V88	1.04E+00	6.18E-01	2.99E+00	3.09E+00	1.62E+00	4.33E-01
V89	1.46E+00	4.67E-01	1.15E+00	3.08E+00	1.46E+00	8.92E-01
V90	3.34E+00	1.26E+00	2.72E+00	2.12E+00	1.01E+00	1.27E+00
V91	1.73E+00	4.33E-01	2.23E+00	1.55E+00	1.93E+00	7.42E-01
V92	0.00E+00	1.85E+00	0.00E+00	1.33E+00	5.93E-01	7.92E-01
V93	1.28E+00	1.75E+00	0.00E+00	1.42E+00	2.40E+00	2.44E+00
V94	2.33E+00	1.88E+00	0.00E+00	1.93E+00	2.30E+00	3.00E-01
V95	4.01E+00	1.32E+00	6.67E-01	1.44E+00	4.93E+00	2.70E+00
V96	1.09E+00	4.42E-01	1.66E+00	1.57E+00	8.82E-01	7.18E-01
V97	0.00E+00	7.45E-01	2.20E+00	6.99E-01	4.33E-01	2.09E+00
V98	4.42E-01	1.22E+00	8.75E-01	0.00E+00	1.67E-01	1.14E+00
V99	9.21E-01	1.10E+00	3.67E-01	1.64E+00	7.22E-01	1.17E+00
V100	5.86E-01	7.27E-01	1.86E+00	0.00E+00	9.07E-01	1.26E+00
