Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V42	1.38E+00	9.52E-01	1.40E+01	0.00E+00	4.02E+00	3.59E-01	1.25E+01	4.99E+00
V43	2.09E+00	3.78E+00	2.26E+00	1.53E+00	3.29E+00	1.67E+00	2.65E+00	3.79E+00
V44	2.63E+00	8.35E+00	1.19E+01	1.10E+00	7.23E+00	6.29E-01	9.18E+00	9.85E+00
V45	5.03E+00	1.98E+01	3.21E+00	1.24E+00	2.10E+00	2.08E+00	2.04E+00	1.98E+01
V46	3.58E+01	6.19E+00	6.96E-01	1.00E-01	1.06E+00	8.79E-01	7.37E-01	3.55E+01
V47	0.00E+00	1.50E+00	5.93E+00	1.21E+00	1.92E+00	2.69E+00	6.91E+00	2.12E+00
V48	6.08E+00	3.63E+00	1.49E+01	2.14E+00	3.83E+00	8.47E-01	1.40E+01	6.01E+00
V49	1.43E+01	2.31E+00	1.38E+01	2.38E+00	5.16E+00	1.04E+00	1.11E+01	1.38E+01
V50	1.29E+01	1.61E+00	2.87E+00	2.81E+00	5.80E+00	1.16E+01	1.74E+01	1.53E+01
V51	1.54E+01	1.14E+00	3.06E+00	3.70E+00	7.84E+00	8.17E-01	2.80E+00	1.57E+01
V52	6.01E+00	4.71E-01	9.03E+00	2.95E+00	2.40E+00	2.91E+00	9.55E+00	9.07E+00
V53	2.61E+00	6.54E-01	0.00E+00	5.04E-01	2.24E-01	7.49E-01	4.00E-01	2.43E+00
V54	5.89E+00	1.39E+00	3.78E+00	2.11E+00	5.54E+00	1.49E+00	1.13E+00	1.23E+01
V55	0.00E+00	2.49E-01	0.00E+00	2.25E+00	2.06E+00	4.90E-01	0.00E+00	3.06E-01
V56	1.85E+00	6.74E-01	4.26E+00	2.13E+00	1.36E+00	3.03E+00	5.06E+00	3.25E+00
V57	0.00E+00	1.13E+00	1.09E+01	1.72E+00	0.00E+00	4.65E+00	1.14E+01	3.36E+00
V58	5.84E+00	0.00E+00	2.12E+00	1.07E+00	4.22E+00	4.34E+00	5.53E+00	5.07E+00
V59	1.06E+01	3.79E+00	1.31E+01	4.68E+00	1.36E+01	2.99E+00	1.18E+01	1.78E+01
V60	1.66E+00	1.35E+00	1.60E+01	1.25E+00	4.92E+00	5.78E+00	9.92E+00	9.96E+00
V61	2.95E+00	4.72E+00	5.86E+00	2.16E+00	0.00E+00	1.01E+01	1.50E+01	2.70E+00
V62	8.91E+00	1.98E+00	2.52E+00	2.01E+00	3.10E+00	2.40E+00	1.33E+00	1.01E+01
V63	6.05E-01	1.77E+01	5.97E-01	3.80E+00	0.00E+00	0.00E+00	1.00E-01	2.01E+01
V64	3.54E+01	1.17E+01	3.42E-01	1.76E+00	7.78E-01	2.46E+00	3.09E+00	3.59E+01
V65	9.22E-01	5.31E+00	5.82E+00	3.15E+00	4.60E+00	5.12E+00	9.87E+00	4.37E+00
V66	3.67E+00	3.97E+00	3.42E-01	1.58E+00	4.23E-01	2.88E+00	1.80E+00	3.37E+00
V67	3.93E+00	2.91E-01	5.50E+00	1.83E+00	2.77E+00	1.00E+00	4.36E+00	5.91E+00
V68	2.93E+00	1.55E+00	2.30E+00	1.11E+00	9.55E-01	0.00E+00	2.85E+00	2.86E+00
V69	2.53E+00	3.48E-01	9.21E+00	1.61E+00	3.03E+00	0.00E+00	6.96E+00	4.02E+00
V70	1.83E+00	1.83E+01	4.13E+00	2.10E+00	0.00E+00	3.65E+00	7.35E+00	1.94E+01
V71	1.48E+00	1.33E-01	2.77E+00	1.38E+00	1.87E+00	7.31E-01	1.60E+00	0.00E+00
V72	1.09E+01	8.33E-01	5.57E+01	2.15E+00	3.40E+00	0.00E+00	5.71E+01	1.48E+01
V73	9.53E+00	7.14E+00	9.40E+00	1.98E+00	1.84E+00	1.77E+00	1.06E+01	9.76E+00
V74	5.38E+00	6.21E+00	1.65E+00	1.05E+00	3.03E+00	1.54E+00	2.83E+00	6.22E+00
V75	2.30E+01	0.00E+00	2.57E+00	1.00E+00	0.00E+00	1.79E+00	2.85E+00	2.26E+01
V76	1.19E+00	5.17E-01	2.24E+00	1.93E+00	3.01E+00	9.78E-01	2.62E+00	9.98E-01
V77	1.43E+00	7.18E+00	8.50E+00	2.71E+00	0.00E+00	3.00E-01	8.03E+00	6.20E+00
V78	4.14E+00	2.11E+00	3.11E+00	5.81E-01	6.01E+00	4.18E+00	4.97E+00	1.12E+01
V79	1.46E+00	2.13E-01	4.42E+00	4.58E-01	8.85E-01	1.79E+00	4.06E+00	1.00E-01
V80	7.26E+00	1.30E+00	1.55E+00	1.49E+00	0.00E+00	3.35E+00	3.99E+00	6.32E+00
V81	2.04E+00	0.00E+00	6.80E+00	2.05E+00	3.07E-01	7.34E-01	6.53E+00	1.52E+00
V82	1.98E+00	2.36E+00	1.03E+01	3.53E+00	6.56E+00	1.01E+01	1.56E+01	5.85E+00
V83	2.76E+00	4.44E+00	9.55E+00	1.83E+00	4.71E-01	0.00E+00	9.88E+00	6.36E+00
V84	4.03E+00	0.00E+00	6.88E+01	0.00E+00	2.78E+00	5.06E+00	6.81E+01	9.75E+00
V85	1.54E+01	0.00E+00	9.99E+00	5.67E+00	4.54E+00	3.42E-01	1.25E+01	1.56E+01
V86	5.96E-01	9.03E+00	6.63E+00	1.14E+00	4.25E+00	3.94E-01	4.79E+00	1.25E+01
V87	1.86E+00	2.17E+01	1.77E+01	1.90E+00	2.61E+00	1.28E+00	1.87E+01	2.26E+01
V88	1.31E+00	1.00E+00	1.03E+00	5.12E-01	7.92E-01	1.77E+00	2.73E+00	1.84E+00
V89	9.30E+00	2.77E+00	2.37E+00	1.53E+00	2.49E+00	6.39E+00	7.67E+00	9.88E+00
V90	4.58E+00	2.08E+01	8.95E-01	5.97E+00	6.72E+00	2.91E-01	8.20E-01	1.85E+01
V91	4.73E-01	2.43E+00	8.05E+00	6.16E-01	1.38E+00	0.00E+00	7.05E+00	1.94E+00
V92	1.59E+00	2.67E-01	2.65E+00	1.53E-01	1.50E+00	1.89E+00	2.15E+00	2.86E+00
V93	1.14E+01	5.51E+00	1.59E+00	1.48E+00	4.28E+00	1.45E+00	4.25E+00	1.13E+01
V94	4.60E+00	4.93E+00	2.93E+00	6.84E-01	6.51E-01	1.18E+00	2.10E+00	7.21E+00
V95	1.35E+00	2.49E-01	7.95E-01	1.62E+00	6.19E-01	1.96E+00	2.32E+00	9.55E-01
V96	2.42E+00	7.36E+00	1.72E+01	2.98E-01	5.21E-01	1.53E+00	1.88E+01	5.47E+00
V97	7.48E-01	1.01E+01	8.37E+00	3.60E+00	1.31E+01	1.17E+00	7.78E+00	1.59E+01
V98	8.36E+00	1.22E+00	9.76E+00	2.67E-01	4.07E+00	4.00E+00	1.17E+01	1.05E+01
V99	0.00E+00	3.00E-01	1.08E+00	7.22E-01	8.41E-01	0.00E+00	8.17E-01	0.00E+00
V100	1.63E+00	9.17E+00	2.13E-01	2.50E+00	2.77E-01	2.07E+00	7.00E-01	9.16E+00
