Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V26	2.97E+00	1.05E+00	2.76E+00	1.08E+00	4.17E+00	8.97E-01
V27	1.88E+00	2.72E+00	3.77E+00	2.68E+00	0.00E+00	3.33E-01
V28	1.19E+00	3.80E+00	2.60E-01	3.39E+00	0.00E+00	3.00E+00
V29	2.04E+00	1.28E+00	2.03E+00	2.31E+00	7.27E-01	5.86E-01
V30	9.83E-01	1.94E+00	5.13E+00	3.85E+00	4.23E-01	5.65E+00
V31	1.88E+00	5.99E+00	5.38E+00	3.40E+00	0.00E+00	1.16E+00
V32	1.51E+00	1.63E+00	2.22E+00	8.69E-01	6.74E-01	8.31E-01
V33	1.02E+00	6.86E-01	1.75E+00	7.72E-01	8.70E-01	4.82E-01
V34	2.59E+00	3.29E+00	4.73E-01	2.59E+00	2.29E+00	1.53E+00
V35	9.29E-01	7.57E-01	2.26E+00	2.38E+00	1.25E+00	1.36E+00
V36	9.43E-01	8.41E-01	1.80E-01	1.23E+00	1.10E+00	1.14E+00
V37	1.32E+00	1.33E+00	0.00E+00	5.21E-01	3.79E-01	5.04E-01
V38	1.20E+00	2.49E-01	5.81E-01	2.28E+00	1.70E+00	3.79E-01
V39	6.14E+00	4.50E+00	6.57E-01	3.01E+00	2.78E+00	1.75E+00
V40	5.26E-01	8.19E-01	1.23E+00	1.17E+00	2.42E+00	2.54E+00
V41	1.25E+00	1.47E+00	3.27E-01	6.53E-01	0.00E+00	8.44E-01
V42	1.34E+00	3.02E+00	1.79E+00	3.22E+00	0.00E+00	3.20E+00
V43	1.56E+00	5.00E-01	0.00E+00	1.35E+00	4.16E-01	3.89E-01
V44	1.74E+00	0.00E+00	8.31E-01	8.98E-01	1.29E+00	1.12E+00
V45	5.39E-01	2.11E+00	5.86E-01	2.11E+00	3.60E+00	4.63E+00
V46	1.43E+00	1.15E+00	1.36E+00	1.45E+00	1.97E+00	8.23E-01
V47	2.35E+00	2.23E+00	8.72E-01	4.42E-01	2.58E+00	1.59E+00
V48	2.48E+00	3.97E+00	1.37E+00	1.98E+00	4.76E-01	1.97E+00
V49	1.16E+00	1.32E+00	1.92E+00	1.35E+00	1.52E+00	1.04E+00
V50	1.42E+00	2.30E+00	1.43E+00	2.95E+00	0.00E+00	5.73E-01
V51	0.00E+00	8.47E-01	1.19E+00	8.27E-01	2.26E+00	1.56E+00
V52	3.03E+00	1.16E+00	7.49E-01	2.39E+00	1.82E+00	0.00E+00
V53	1.09E+00	2.27E+00	5.47E-01	1.05E+00	2.20E+00	0.00E+00
V54	1.71E+00	3.17E+00	4.48E+00	1.02E+00	9.10E-01	5.42E-01
V55	7.12E-01	3.67E-01	8.46E-01	6.15E-01	4.58E-01	2.67E-01
V56	4.96E-01	2.50E+00	1.26E+00	1.52E+00	3.42E+00	2.23E+00
V57	2.03E+00	2.45E+00	5.54E-01	8.95E-01	4.07E-01	2.91E-01
V58	1.39E+00	3.19E+00	1.97E+00	1.49E+00	2.34E+00	1.73E+00
V59	1.09E+00	2.37E+00	1.60E+00	2.06E+00	1.35E+00	4.99E-01
V60	1.86E+00	1.08E+00	2.13E+00	2.37E+00	1.49E+00	2.64E+00
V61	2.14E+00	2.68E+00	2.35E+00	3.32E+00	1.79E+00	2.93E+00
V62	5.04E-01	4.03E+00	2.44E+00	2.86E+00	1.22E+00	1.54E+00
V63	6.57E-01	1.22E+00	1.27E+00	6.84E-01	7.42E-01	0.00E+00
V64	2.32E+00	2.70E+00	3.65E-01	6.70E-01	3.00E-01	1.93E+00
V65	4.07E-01	2.50E+00	1.88E+00	1.14E+00	3.14E-01	2.40E+00
V66	2.23E+00	1.10E+00	3.92E+00	3.03E+00	6.46E-01	3.24E+00
V67	0.00E+00	2.25E+00	0.00E+00	3.53E+00	3.17E+00	3.28E+00
V68	1.07E+00	2.41E+00	7.67E-01	4.13E+00	1.63E+00	1.57E+00
V69	3.74E+00	2.22E+00	2.35E+00	3.20E+00	8.54E-01	1.98E+00
V70	3.27E-01	5.22E-01	0.00E+00	8.57E-01	2.98E-01	3.40E-01
V71	5.60E+00	1.40E+00	5.35E+00	2.04E+00	8.95E-01	1.80E+00
V72	1.51E+00	1.73E+00	5.73E-01	5.37E-01	1.42E+00	1.97E+00
V73	2.33E-01	2.75E+00	2.00E+00	2.97E+00	2.52E+00	2.53E+00
V74	3.53E+00	3.51E+00	7.77E-01	1.64E+00	7.06E-01	1.74E+00
V75	2.69E+00	2.58E+00	3.96E+00	3.79E+00	6.37E-01	1.46E+00
V76	0.00E+00	0.00E+00	5.42E-01	3.40E-01	5.16E-01	7.37E-01
V77	9.40E-01	1.12E+00	2.92E+00	3.49E+00	1.18E+00	3.35E-01
V78	2.06E+00	1.33E+00	3.89E-01	1.61E+00	2.52E+00	0.00E+00
V79	7.77E-01	1.56E+00	8.49E-01	0.00E+00	3.00E-01	1.50E+00
V80	0.00E+00	8.92E-01	2.31E+00	2.24E+00	1.01E+00	3.65E-01
V81	6.32E-01	1.48E+00	1.61E+00	0.00E+00	2.11E+00	0.00E+00
V82	3.84E+00	1.29E+00	2.82E+00	3.07E-01	4.58E-01	4.90E-01
V83	2.59E+00	6.23E-01	5.49E+00	2.36E+00	0.00E+00	4.71E+00
V84	1.09E+00	3.22E+00	1.07E+00	1.76E+00	4.67E-01	3.15E+00
V85	1.87E+00	2.94E+00	1.63E+00	1.54E+00	1.94E+00	1.51E+00
V86	3.07E-01	5.47E-01	1.12E+00	1.03E+00	8.23E-01	4.99E-01
V87	1.18E+00	8.59E-01	1.35E+00	9.55E-01	9.33E-01	6.01E-01
V88	1.29E+00	0.00E+00	1.68E+00	1.30E+00	1.19E+00	1.13E+00
V89	9.21E-01	1.56E+00	2.37E+00	2.62E+00	3.94E-01	1.82E+00
V90	2.59E+00	0.00E+00	8.03E-01	2.15E+00	1.34E+00	1.12E+00
V91	2.99E+00	2.01E+00	7.64E-01	0.00E+00	4.02E+00	1.35E+00
V92	1.35E+00	1.45E+00	1.33E+00	9.71E-01	1.07E+00	0.00E+00
V93	0.00E+00	1.66E+00	1.14E+00	2.18E+00	1.26E+00	1.49E+00
V94	2.42E+00	2.54E+00	1.93E+00	2.81E+00	2.42E+00	6.90E-01
V95	1.04E+00	1.80E+00	9.43E-01	1.34E+00	5.54E-01	1.02E+00
V96	1.29E+00	1.01E+00	1.69E+00	6.99E-01	2.25E+00	2.24E+00
V97	3.99E+00	0.00E+00	3.46E+00	1.67E+00	0.00E+00	2.28E+00
V98	1.19E+00	1.81E+00	6.40E-01	6.90E-01	1.42E+00	8.97E-01
V99	1.93E+00	4.83E+00	2.88E+00	2.35E+00	0.00E+00	0.00E+00
V100	2.21E+00	1.88E+00	8.56E-01	2.27E+00	0.00E+00	1.51E+00
