NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	43.747	18.296	10.758	11.522	0.1	0.991	70000.0
2	41.836	17.14	10.131	10.462	0.098	0.993	40000.0
3	43.385	17.626	10.277	10.708	0.099	0.992	60000.0
4	40.047	16.183	9.479	9.901	0.095	0.993	40000.0
5	41.799	16.998	9.797	10.345	0.099	0.992	50000.0
6	41.577	16.848	9.728	10.24	0.097	0.992	30000.0
7	38.994	16.063	9.194	9.668	0.093	0.994	40000.0
8	41.948	17.172	9.819	10.179	0.095	0.993	40000.0
9	38.817	15.961	9.189	9.849	0.096	0.992	30000.0
10	41.272	17.071	9.587	10.24	0.096	0.993	50000.0
