MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.00E+00	2.80E-46	0.00E+00	5.31E-08	6.07E-03	3.17E-02	4.60E-02	1.26E-03	5.15E-03	4.95E-03	4.14E-02	1.05E-02
1:Del:C:1	3.10E-04	1.03E-03	7.49E-04	0.00E+00	2.73E-03	1.43E-02	2.63E-02	5.19E-04	1.21E-02	4.64E-03	1.83E-02	4.62E-02
1:Del:C:2	0.00E+00	1.28E-04	9.59E-05	8.29E-08	6.43E-04	3.62E-04	1.56E-03	0.00E+00	2.15E-03	0.00E+00	5.80E-03	2.54E-03
1:Del:C:3	0.00E+00	0.00E+00	4.24E-04	4.80E-04	1.12E-03	4.39E-03	2.96E-03	9.19E-04	2.46E-03	1.40E-46	8.06E-03	6.83E-03
1:Del:C:4	0.00E+00	6.26E-04	3.86E-04	1.13E-03	0.00E+00	3.04E-03	5.91E-03	4.06E-03	0.00E+00	0.00E+00	4.50E-03	3.42E-08
1:Del:C:5	0.00E+00	0.00E+00	8.32E-04	4.63E-03	0.00E+00	0.00E+00	4.69E-04	9.81E-03	5.27E-04	2.35E-03	2.89E-03	5.29E-03
1:Del:T:0	2.70E-04	1.62E-03	8.36E-04	7.61E-04	7.39E-03	1.63E-02	1.39E-02	2.81E-03	9.44E-03	9.82E-03	4.72E-02	2.88E-03
1:Del:T:1	3.67E-09	3.69E-04	6.20E-04	4.33E-04	3.55E-03	1.17E-02	1.13E-02	4.93E-03	1.90E-03	2.58E-03	1.38E-02	1.12E-02
1:Del:T:2	6.57E-04	5.47E-04	0.00E+00	1.65E-03	0.00E+00	2.43E-02	1.68E-02	3.12E-03	1.88E-02	2.15E-02	2.25E-02	1.14E-02
1:Del:T:3	1.31E-07	4.86E-04	2.27E-03	4.83E-03	2.63E-03	1.42E-02	1.92E-02	6.68E-03	5.58E-03	1.18E-02	3.02E-02	6.11E-03
1:Del:T:4	0.00E+00	2.15E-04	5.73E-04	5.35E-03	1.40E-46	1.03E-02	3.44E-02	6.37E-03	1.81E-03	2.74E-02	4.03E-03	9.60E-03
1:Del:T:5	9.31E-08	1.19E-07	4.36E-08	1.17E-02	1.48E-07	4.46E-07	4.82E-07	3.59E-02	1.19E-06	1.06E-01	8.67E-03	2.68E-02
1:Ins:C:0	1.54E-08	1.07E-04	1.96E-08	1.22E-07	4.97E-04	3.51E-08	1.89E-07	1.33E-07	1.60E-03	7.02E-08	4.73E-04	1.53E-03
1:Ins:C:1	9.20E-08	3.71E-08	6.00E-08	5.84E-08	1.62E-03	3.49E-05	6.03E-08	6.85E-07	2.81E-03	2.36E-04	5.17E-03	8.57E-08
1:Ins:C:2	1.73E-08	3.56E-08	4.71E-08	1.07E-04	3.85E-04	1.12E-04	1.48E-06	2.20E-04	6.40E-04	2.32E-04	4.97E-04	1.31E-03
1:Ins:C:3	1.06E-04	2.78E-07	1.97E-04	3.95E-05	3.02E-08	1.14E-08	1.03E-07	2.95E-04	6.98E-08	0.00E+00	3.82E-08	3.84E-04
1:Ins:C:4	2.15E-04	4.34E-03	4.41E-04	2.83E-04	0.00E+00	0.00E+00	6.69E-08	5.83E-04	5.60E-03	1.65E-02	1.04E-06	2.68E-02
1:Ins:C:5	8.71E-04	2.64E-07	1.11E-07	8.63E-04	1.84E-03	1.21E-02	1.54E-07	7.93E-04	9.91E-03	4.25E-02	3.57E-03	2.72E-02
1:Ins:T:0	2.01E-07	1.67E-04	4.30E-07	4.59E-04	5.00E-04	4.52E-03	1.04E-02	2.85E-03	2.20E-03	2.05E-03	4.25E-03	5.68E-03
1:Ins:T:1	4.52E-05	1.99E-04	0.00E+00	1.98E-04	7.11E-04	1.53E-03	2.04E-03	5.26E-04	3.79E-03	7.06E-04	1.07E-02	2.18E-04
1:Ins:T:2	3.62E-08	2.73E-02	1.88E-03	8.14E-08	3.89E-07	6.44E-07	1.54E-07	3.05E-07	1.09E-01	1.94E-02	2.84E-02	1.27E-07
1:Ins:T:3	7.85E-08	1.56E-04	1.08E-03	1.01E-04	1.55E-04	5.51E-04	1.03E-03	2.73E-03	4.24E-03	2.06E-03	2.26E-03	2.07E-03
1:Ins:T:4	3.46E-08	4.70E-08	2.75E-03	2.18E-04	1.84E-08	4.40E-04	7.87E-08	4.28E-03	7.52E-04	4.33E-03	1.54E-07	3.94E-02
1:Ins:T:5	2.68E-04	1.46E-07	6.46E-03	9.97E-20	1.43E-03	1.38E-03	1.60E-03	2.56E-03	6.42E-04	8.40E-03	1.48E-02	8.81E-02
2:Del:R:0	1.42E-04	2.38E-04	2.01E-04	0.00E+00	1.46E-03	3.88E-03	3.15E-03	0.00E+00	3.82E-03	2.35E-03	2.05E-03	1.08E-08
