Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V1	0.00E+00	1.54E+00	1.36E+00	1.53E-01	7.34E-01	0.00E+00
V2	1.61E+00	3.20E+00	9.52E-01	4.52E+00	1.54E+00	8.43E-01
V3	6.40E-01	2.24E+00	1.67E+00	2.20E+00	1.03E+00	1.00E+00
V4	1.88E+00	9.69E-01	2.23E+00	1.68E+00	2.84E+00	1.66E+00
V5	3.47E+00	1.98E+00	7.95E-01	1.09E+00	1.29E+00	3.54E+00
V6	0.00E+00	2.52E+00	9.22E-01	0.00E+00	1.11E+00	2.45E+00
V7	7.57E-01	0.00E+00	1.55E+00	7.95E-01	4.48E-01	1.36E+00
V8	1.02E+00	2.63E+00	9.19E-01	1.90E+00	1.66E+00	6.87E-01
V9	1.65E+00	2.64E+00	5.33E-01	1.55E+00	2.42E+00	8.06E-01
V10	1.29E+00	2.73E+00	1.47E+00	2.70E+00	2.13E-01	1.61E+00
V11	1.22E+00	2.01E+00	9.43E-01	9.83E-01	2.42E+00	1.98E+00
V12	1.03E+00	1.96E+00	1.90E+00	1.90E+00	2.71E+00	3.00E-01
V13	2.97E+00	2.97E+00	2.00E+00	4.54E+00	2.54E+00	3.15E+00
V14	0.00E+00	2.97E+00	1.68E+00	1.40E+00	4.22E-01	1.73E+00
V15	4.07E-01	1.69E+00	1.06E+00	2.40E+00	6.80E-01	2.58E-01
V16	7.72E-01	1.41E+00	0.00E+00	1.16E+00	1.56E+00	0.00E+00
V17	5.97E-01	3.86E+00	0.00E+00	2.12E+00	7.30E-01	2.37E+00
V18	1.51E+00	1.96E+00	6.57E-01	8.60E-01	1.54E+00	8.00E-01
V19	7.67E-01	3.00E-01	1.39E+00	0.00E+00	4.23E-01	9.89E-01
V20	1.77E+00	3.40E-01	2.63E+00	9.75E-01	7.18E-01	7.57E-01
V21	2.41E+00	9.57E-01	1.68E+00	2.61E+00	1.35E+00	4.77E-01
V22	2.09E+00	1.00E-01	4.73E-01	1.72E+00	4.71E-01	5.26E-01
V23	1.71E+00	2.09E+00	2.67E-01	1.09E+00	2.73E+00	7.49E-01
V24	1.19E+00	1.20E+00	3.89E-01	1.64E+00	0.00E+00	0.00E+00
V25	1.33E-01	2.71E+00	9.00E-01	2.52E+00	1.29E+00	7.27E-01
V26	3.54E+00	0.00E+00	4.67E-01	2.96E+00	2.49E+00	2.21E-01
V27	4.58E-01	3.68E+00	1.20E+00	2.27E+00	0.00E+00	1.96E+00
V28	3.30E+00	2.82E+00	2.28E+00	0.00E+00	1.01E+00	1.31E+00
V29	2.06E+00	1.20E+00	2.78E+00	0.00E+00	8.33E-01	1.16E+00
V30	7.57E-01	2.91E+00	2.43E+00	4.06E+00	4.73E-01	1.76E+00
V31	4.99E-01	6.29E-01	7.57E-01	1.42E+00	0.00E+00	4.42E-01
V32	1.19E+00	4.69E+00	2.47E+00	4.18E+00	0.00E+00	1.78E+00
V33	1.61E+00	8.97E-01	9.89E-01	1.25E+00	1.12E+00	6.86E-01
V34	3.48E-01	2.22E+00	2.68E+00	6.46E-01	2.90E+00	4.82E-01
V35	1.62E+00	9.00E-01	4.23E-01	6.84E-01	1.50E+00	1.61E+00
V36	1.65E+00	1.65E+00	1.98E+00	1.64E+00	1.11E+00	9.48E-01
V37	1.34E+00	9.24E-01	2.77E-01	7.75E-01	9.91E-01	0.00E+00
V38	1.28E+00	1.00E-01	9.89E-01	5.39E-01	8.16E-01	1.48E+00
V39	1.98E+00	1.69E+00	5.82E-01	3.88E+00	2.21E+00	1.10E+00
V40	1.28E+00	2.67E-01	8.27E-01	2.65E+00	1.81E+00	2.80E+00
V41	2.58E-01	3.40E-01	1.25E+00	8.57E-01	6.67E-01	1.20E+00
V42	1.22E+00	1.54E+00	3.59E-01	0.00E+00	1.41E+00	1.89E+00
V43	4.08E+00	3.10E+00	3.76E+00	2.26E+00	3.26E+00	5.37E+00
V44	2.61E+00	5.23E+00	6.50E-01	1.50E+00	1.08E+00	1.89E+00
V45	1.12E+00	1.60E+00	1.93E+00	3.01E+00	0.00E+00	4.16E-01
