Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V52	50	189	7	1	0	15	12	12	0	79	0	10	15	66	0	47	0	39	0
V53	150	183	106	0	9	22	19	15	51	0	2	33	31	16	13	47	0	0	15
V54	0	73	0	4	0	0	4	13	0	22	0	4	0	24	0	11	10	0	0
V55	1	0	0	18	24	0	0	0	24	4	0	0	0	28	0	0	0	0	0
V56	45	7	136	13	0	5	53	34	26	16	0	0	0	0	0	0	0	0	0
V57	6	14	2	0	9	35	0	2	0	6	0	21	0	0	2	24	0	2	0
V58	77	8	113	91	176	37	30	86	63	68	0	23	7	45	32	2	0	18	0
V59	1	29	13	35	15	0	6	0	0	0	0	0	0	0	4	0	0	0	0
V60	61	1	14	0	23	16	31	14	27	11	55	4	0	7	12	0	0	0	7
V61	32	4	0	0	68	0	13	0	0	0	0	2	0	0	15	0	0	0	0
V62	0	27	37	85	0	6	25	5	0	14	22	0	43	9	0	0	0	0	0
V63	9	15	27	6	7	3	12	28	0	7	0	0	9	4	0	0	0	0	0
V64	26	5	6	18	253	0	33	51	0	28	5	0	0	0	0	0	0	0	0
V65	0	12	3	1	0	2	0	5	0	0	0	0	1	2	0	3	0	1	0
V66	23	1	7	0	27	8	2	6	0	21	13	0	7	18	0	0	7	0	19
V67	0	0	25	0	14	0	2	8	0	9	0	0	0	4	4	0	0	0	0
V68	17	9	0	185	138	146	1	3	177	3	63	85	0	21	7	0	20	0	0
V69	314	14	0	0	0	0	3	26	0	17	5	13	0	20	1	0	8	21	26
V70	15	0	66	49	62	62	18	65	11	39	0	22	32	0	7	3	22	7	0
V71	2	15	15	0	5	42	48	64	60	51	63	15	22	41	0	0	10	29	0
V72	3	0	119	93	30	0	2	24	0	17	7	8	0	12	9	0	0	0	0
V73	0	0	132	0	0	7	6	0	0	0	0	0	9	0	0	0	12	0	0
V74	172	43	4	26	0	0	18	27	0	17	0	0	0	0	0	0	0	7	22
V75	9	28	0	12	2	9	0	0	0	0	3	3	6	0	0	2	4	0	0
V76	72	3	37	0	0	3	34	7	0	3	62	0	12	0	1	0	0	0	0
V77	6	45	89	0	0	65	95	86	32	97	19	29	25	43	0	4	0	27	0
V78	62	0	97	4	0	11	21	5	0	3	0	0	10	12	0	0	0	0	0
V79	1	7	37	9	0	0	43	0	0	0	0	2	0	0	0	3	0	0	0
V80	9	20	46	0	0	70	24	0	10	0	100	37	0	0	1	0	11	0	0
V81	84	0	0	0	18	18	0	95	12	28	8	0	1	37	0	0	0	31	0
V82	1	4	1	147	0	0	6	0	15	0	2	5	0	0	22	0	0	0	0
V83	76	9	9	25	0	38	36	0	24	4	0	17	17	0	11	0	5	0	0
V84	22	94	0	51	18	10	0	1	0	8	0	0	0	0	2	3	3	18	4
V85	100	14	28	90	129	59	24	0	135	0	55	50	0	0	0	0	32	0	0
V86	1	213	2	69	19	2	4	0	16	8	14	0	0	0	0	46	0	0	0
V87	4	13	6	2	32	1	14	0	0	4	0	0	0	1	4	0	0	0	0
V88	23	3	0	0	44	0	20	2	3	7	0	2	1	4	2	0	0	0	16
V89	34	6	0	0	65	114	0	0	37	0	118	28	32	0	0	0	0	0	0
V90	10	52	36	0	63	130	17	0	15	32	42	76	16	20	0	13	0	0	0
V91	37	8	63	25	0	0	5	2	25	4	0	0	0	0	28	6	2	0	3
V92	2	8	0	0	146	20	15	25	0	7	4	0	7	0	0	2	3	6	7
V93	87	0	0	10	63	0	12	12	0	0	0	0	0	15	25	0	0	0	1
V94	76	25	9	79	37	43	24	51	37	71	12	35	0	9	14	20	0	0	0
V95	122	97	26	43	62	0	16	0	68	0	4	5	10	0	16	19	0	0	54
V96	1	64	60	0	0	32	10	4	16	0	0	20	8	1	0	3	0	0	0
V97	9	6	59	44	10	4	0	51	9	42	0	0	0	48	1	0	0	6	0
V98	0	9	28	152	115	12	1	11	28	7	53	31	46	19	42	9	28	0	4
V99	0	7	81	42	0	1	34	6	0	0	1	0	0	0	5	0	0	0	0
V100	0	0	4	16	35	9	0	0	0	0	0	0	5	0	0	0	0	0	0
