NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	51.388	20.881	12.096	13.02	0.112	0.987	20000.0
2	52.219	20.869	12.511	12.988	0.105	0.989	40000.0
3	53.518	22.141	12.753	13.852	0.118	0.986	50000.0
4	52.634	21.029	12.712	13.356	0.111	0.988	50000.0
5	52.464	21.585	12.591	13.568	0.113	0.987	30000.0
6	55.231	22.276	12.846	13.444	0.113	0.988	30000.0
7	52.146	21.123	12.559	13.424	0.109	0.987	40000.0
8	55.863	22.674	13.595	14.358	0.118	0.986	50000.0
9	49.675	20.184	11.395	12.188	0.108	0.989	60000.0
10	53.422	21.64	12.998	13.74	0.114	0.987	80000.0
