Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V21	5.17E-01	3.94E-01	0.00E+00	9.64E-01	2.26E+00	0.00E+00	2.39E+00	0.00E+00	4.42E+00	2.34E+00
V22	2.56E+00	3.21E+00	3.35E-01	4.42E+00	4.46E+00	0.00E+00	7.01E+00	0.00E+00	1.03E+01	7.65E+00
V23	4.68E+00	8.92E-01	4.12E+00	6.72E+00	3.49E+00	5.01E+00	3.67E+00	3.31E+00	1.94E+00	9.68E+00
V24	6.46E+00	3.16E+00	6.76E+00	6.25E+00	2.22E+00	5.00E+00	7.78E+00	5.74E+00	1.41E+00	5.83E+00
V25	4.67E-01	1.70E+00	1.06E+00	5.82E-01	3.21E+00	3.79E-01	3.90E+00	6.87E-01	3.52E+00	1.47E+00
V26	6.63E-01	1.78E+00	1.09E+00	1.56E+00	9.07E+00	2.77E+00	1.16E+01	3.59E+00	1.54E+01	1.34E+01
V27	2.72E+00	3.73E-01	3.67E-01	7.15E-01	0.00E+00	2.66E+00	6.40E-01	1.99E+00	3.06E-01	8.79E-01
V28	6.33E-01	2.74E+00	7.59E+00	3.27E-01	3.67E+00	2.12E+00	9.31E+00	1.72E+00	7.48E-01	8.98E-01
V29	7.52E-01	3.71E-01	9.65E+00	1.57E+00	2.30E+00	3.08E+00	8.56E+00	3.39E+00	2.19E+00	2.42E+00
V30	1.09E+00	1.27E+00	6.84E-01	2.69E+00	1.54E+00	0.00E+00	1.65E+00	2.60E-01	5.00E-01	4.00E-01
V31	0.00E+00	1.75E+00	2.53E+00	7.46E-01	1.42E+00	8.82E-01	1.08E+00	2.69E-01	9.78E-01	5.17E-01
V32	1.35E+00	3.06E-01	4.86E+00	1.80E+00	1.75E+00	1.65E+00	4.13E+00	1.87E+00	3.34E+00	2.53E+00
V33	2.43E+00	4.82E-01	2.06E+01	5.26E-01	6.06E+00	5.32E+00	2.18E+01	4.92E+00	7.06E-01	1.67E+00
V34	1.95E+00	8.54E-01	9.24E-01	1.63E+00	1.14E+00	4.58E-01	2.38E+00	8.36E-01	2.08E+00	2.59E+00
V35	2.70E+00	2.42E+00	0.00E+00	0.00E+00	6.46E+00	0.00E+00	3.92E+00	0.00E+00	5.48E+00	2.15E+00
V36	7.13E+00	1.53E+00	2.66E+01	7.33E-01	2.92E+00	5.51E+00	3.02E+01	5.00E+00	1.53E+00	6.42E+00
V37	5.92E+00	1.46E+00	1.72E+00	1.31E+00	7.56E+00	7.18E+00	1.16E+01	8.68E+00	1.31E+01	1.09E+01
V38	8.62E-01	1.65E+00	3.31E+00	3.02E+00	3.22E+00	3.35E-01	4.00E+00	1.90E+00	2.36E+00	2.00E-01
V39	4.77E+00	2.26E+00	5.86E-01	3.07E-01	1.09E+01	1.93E+00	1.73E+01	1.53E+00	2.34E+01	1.84E+01
V40	0.00E+00	2.60E-01	5.53E+00	0.00E+00	3.07E+00	0.00E+00	5.83E+00	5.97E-01	3.00E-01	2.00E-01
V41	1.33E+00	2.07E+00	1.05E+00	8.03E-01	1.26E+00	1.27E+01	1.25E+00	1.16E+01	4.22E+00	7.25E+00
V42	7.06E-01	3.21E+00	1.48E+00	0.00E+00	6.19E+00	3.71E-01	1.14E+01	3.27E-01	1.08E+01	1.70E+00
V43	1.52E+01	3.03E+00	2.92E+00	7.59E+00	1.34E+01	3.04E+00	4.43E+00	4.90E+00	9.07E+00	1.66E+01
V44	4.76E+00	3.07E-01	7.03E+00	9.52E-01	4.54E+00	8.88E-01	6.03E+00	2.14E+00	1.33E-01	4.76E+00
V45	2.58E+00	2.68E+00	1.00E+00	2.16E+00	5.37E-01	2.20E+00	4.00E-01	2.90E+00	2.45E+00	2.18E+00
V46	3.89E-01	4.99E-01	1.27E+00	1.47E+00	7.86E-01	1.03E+00	2.00E-01	4.33E-01	5.82E-01	1.48E+00
V47	2.49E-01	1.08E+00	1.07E+01	4.73E-01	5.16E+00	2.45E+00	9.05E+00	2.04E+00	5.31E+00	2.74E+00
V48	3.32E+00	2.86E+00	4.62E+00	1.39E+00	2.03E+00	2.91E+00	4.72E+00	3.81E+00	2.21E+00	4.35E+00
V49	3.11E+00	1.25E+00	7.89E+00	1.05E+00	3.28E+00	3.27E-01	9.80E+00	4.01E-01	8.97E+00	6.80E+00
V50	3.11E+00	2.77E-01	1.51E+01	4.40E+00	4.33E+00	6.23E-01	1.40E+01	9.20E-01	1.78E+00	3.60E+00
V51	0.00E+00	1.48E+00	0.00E+00	1.16E+00	2.97E+00	2.57E+00	2.26E+00	1.72E+00	2.46E+00	1.41E+00
V52	2.44E+00	7.67E-01	3.07E+00	1.14E+00	4.00E-01	0.00E+00	3.03E+00	0.00E+00	8.54E-01	4.43E+00
V53	3.97E+00	1.88E+00	7.02E-01	6.40E-01	7.90E-01	0.00E+00	3.40E-01	0.00E+00	9.24E-01	2.88E+00
V54	3.11E+00	5.77E-01	1.36E+00	1.36E+00	3.46E+00	1.32E+00	2.62E+00	2.53E+00	3.60E+00	2.15E+00
V55	0.00E+00	1.47E+00	3.37E+00	2.08E+00	6.22E+00	7.81E-01	8.11E+00	3.67E-01	1.07E+01	5.94E+00
V56	4.01E+00	1.82E+00	0.00E+00	6.74E-01	2.16E+00	7.05E+00	9.17E-01	7.56E+00	3.98E+00	4.54E+00
V57	3.33E-01	6.11E-01	5.32E+00	3.34E+00	1.20E+00	1.28E+00	4.25E+00	9.00E-01	5.15E+00	3.51E+00
V58	2.60E-01	1.00E+00	5.78E-01	1.86E+00	6.06E+00	4.00E-01	6.63E+00	0.00E+00	8.93E+00	9.61E+00
V59	1.79E+00	2.06E+00	8.00E-01	3.63E+00	6.80E-01	1.11E+00	1.40E+00	1.70E+00	0.00E+00	4.49E+00
V60	4.90E-01	2.93E+00	2.13E-01	2.01E+00	2.65E+00	6.46E-01	4.45E+00	0.00E+00	5.37E+00	3.92E+00
V61	9.80E-01	2.35E+00	1.00E-01	4.99E-01	3.12E+00	9.82E+00	1.10E+00	9.04E+00	2.86E+00	3.23E+00
V62	4.73E-01	8.36E-01	4.99E+00	1.33E+01	2.68E+00	3.92E+00	3.95E+00	3.58E+00	2.26E+00	1.60E+01
V63	2.54E+00	1.30E+00	4.04E+00	2.14E+00	1.82E+00	0.00E+00	4.31E+00	1.21E+00	4.84E+00	4.24E+00
V64	0.00E+00	2.81E+00	1.47E+00	2.25E+00	1.38E+00	5.59E-01	2.16E+00	7.48E-01	0.00E+00	2.38E+00
V65	2.40E+00	1.43E+00	8.88E+00	6.86E-01	3.63E+00	6.81E+00	1.01E+01	2.81E+00	5.41E+00	5.07E+00
V66	3.42E-01	4.73E-01	5.86E+00	1.27E+00	1.24E+00	1.05E+00	5.77E+00	1.61E+00	4.48E-01	3.42E-01
V67	2.62E+00	2.23E+00	6.00E+00	1.18E+01	5.75E+00	4.56E+00	1.81E+01	5.13E+00	1.91E+01	1.58E+01
V68	6.19E-01	9.89E-01	1.05E+00	3.19E+00	9.19E-01	3.88E+00	1.05E+00	2.91E+00	1.49E+00	3.38E+00
V69	3.44E+00	1.04E+00	9.83E-01	8.98E-01	3.17E+00	3.28E+00	4.21E+00	8.22E+00	5.49E+00	1.02E+01
V70	3.17E+00	1.03E+00	3.27E-01	8.95E-01	3.49E+00	5.16E-01	2.92E+00	0.00E+00	5.00E+00	3.99E+00
V71	2.67E-01	2.71E+00	8.44E-01	0.00E+00	1.88E+01	0.00E+00	2.60E+01	4.90E-01	2.82E+01	2.55E+00
V72	1.08E+00	9.40E-01	8.94E-01	0.00E+00	9.12E-01	0.00E+00	4.01E-01	4.94E-01	1.74E+00	8.70E-01
V73	1.01E+01	7.27E-01	0.00E+00	1.31E+00	1.25E+00	0.00E+00	1.47E+00	7.72E-01	7.92E-01	1.01E+01
V74	3.27E-01	5.25E+00	6.70E+00	7.72E-01	3.73E+00	2.38E+00	9.02E+00	1.08E+00	5.00E-01	2.44E+00
V75	2.21E+00	4.07E-01	2.78E+00	3.63E+00	2.42E+00	9.87E+00	3.90E+00	1.14E+01	3.38E+00	2.47E+00
V76	3.23E+00	4.96E-01	1.73E+01	7.12E-01	3.57E+00	1.96E+00	1.83E+01	2.04E+00	2.11E+00	2.03E+00
V77	6.23E+00	3.04E+00	2.94E+00	1.03E+00	1.99E+00	1.66E+00	2.11E+00	8.36E-01	3.30E+00	5.53E+00
V78	4.29E+00	1.22E+00	7.53E+00	2.11E-01	4.29E+00	4.77E+00	8.76E+00	5.44E+00	3.52E+00	3.80E+00
V79	9.94E-01	2.69E-01	3.99E+00	1.82E+00	1.73E+00	1.58E+00	3.36E+00	1.48E+00	2.97E+00	1.91E+00
V80	6.53E-01	7.18E-01	1.66E+00	7.16E-01	5.40E+00	2.24E+00	5.62E+00	2.31E+00	5.27E+00	0.00E+00
V81	9.94E-01	1.23E+00	1.29E+00	0.00E+00	4.42E-01	0.00E+00	1.34E+00	0.00E+00	3.67E-01	4.27E-01
V82	1.53E+00	1.21E+00	4.33E+00	0.00E+00	1.24E+00	2.13E-01	2.70E+00	0.00E+00	4.67E-01	6.96E-01
V83	3.43E+00	1.25E+00	0.00E+00	2.41E+00	1.46E+00	0.00E+00	9.83E-01	0.00E+00	1.93E+00	4.22E+00
V84	1.17E+00	2.40E+00	3.71E+00	2.69E+00	2.67E-01	1.85E+00	3.20E+00	2.00E+00	1.87E+00	6.84E-01
V85	8.16E+00	2.21E+00	8.78E+00	2.11E+00	5.29E+00	1.51E+00	1.14E+01	1.18E+00	0.00E+00	8.19E+00
V86	1.69E+00	1.64E+00	3.06E-01	1.16E+00	2.21E-01	1.40E+00	9.00E-01	1.11E+00	1.75E+00	1.47E+00
V87	1.07E+00	1.00E+00	1.68E+01	2.86E+00	1.19E+01	6.29E+00	1.95E+01	1.88E+00	1.51E+00	3.03E+00
V88	7.00E-01	8.95E-01	4.42E-01	2.60E+00	3.89E-01	3.00E+00	2.20E+00	4.60E+00	1.89E+00	3.17E+00
V89	7.48E-01	2.79E+00	1.61E+00	0.00E+00	9.32E-01	3.33E-01	3.30E+00	2.13E-01	1.65E+00	1.90E+00
V90	9.07E-01	2.51E+00	1.28E+00	5.21E-01	3.03E+00	5.54E-01	7.64E+00	2.20E+00	7.89E+00	3.61E+00
V91	1.60E+00	0.00E+00	4.98E+00	1.43E+00	2.56E+00	1.62E+00	5.49E+00	9.75E-01	4.96E-01	1.09E+00
V92	2.93E+00	1.60E+00	5.86E-01	8.79E-01	3.46E+00	0.00E+00	6.42E+00	0.00E+00	6.63E+00	3.34E+00
V93	3.59E+00	5.37E-01	0.00E+00	1.27E+00	2.90E+00	0.00E+00	5.39E+00	0.00E+00	6.56E+00	4.07E+00
V94	3.23E+00	7.06E-01	0.00E+00	1.64E+00	1.27E+00	1.75E+00	1.57E+00	2.11E+00	1.53E+00	4.35E+00
V95	2.14E+00	1.31E+00	8.79E-01	5.17E-01	6.53E-01	1.26E+00	8.33E-01	2.67E-01	1.27E+00	1.30E+00
V96	1.97E+00	2.39E+00	7.72E+00	8.14E-01	4.00E-01	0.00E+00	6.74E+00	0.00E+00	7.22E-01	8.00E-01
V97	0.00E+00	1.54E+00	3.28E+00	2.21E-01	1.87E+00	6.56E+00	4.62E+00	6.39E+00	3.46E+00	3.33E+00
V98	1.86E+00	3.79E-01	1.28E+01	2.13E+00	5.85E+00	3.40E-01	1.24E+01	4.76E-01	1.33E+00	2.31E+00
V99	4.66E+00	0.00E+00	3.90E+00	2.58E+00	9.43E-01	1.55E+00	4.64E+00	1.37E+00	3.67E-01	5.48E+00
V100	0.00E+00	9.04E-01	6.37E-01	5.17E-01	4.22E-01	5.78E-01	9.91E-01	3.79E-01	8.06E-01	3.42E-01
