MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	3.10E-07	1.30E-03	5.78E-04	3.40E-07	5.12E-46	3.65E-02	3.21E-02	4.32E-03	1.76E-02	3.90E-02	4.90E-02	1.81E-02	4.65E-02	7.29E-03	2.70E-03
1:Del:C:1	0.00E+00	5.35E-04	0.00E+00	0.00E+00	1.03E-07	3.43E-02	1.91E-02	1.59E-02	4.14E-03	2.67E-02	2.17E-02	1.89E-02	7.11E-03	0.00E+00	7.19E-08
1:Del:C:2	8.11E-09	5.83E-08	2.68E-04	2.10E-08	3.27E-03	2.68E-03	5.42E-03	7.31E-04	7.65E-08	9.73E-04	2.45E-03	3.06E-04	2.12E-03	3.70E-04	3.17E-07
1:Del:C:3	6.29E-04	2.61E-03	0.00E+00	1.80E-03	1.45E-08	7.45E-03	1.84E-03	1.59E-03	1.42E-02	4.68E-03	1.30E-02	6.23E-03	3.25E-03	1.55E-03	8.37E-04
1:Del:C:4	9.96E-08	4.13E-04	1.21E-07	6.34E-04	5.93E-08	3.55E-03	3.36E-03	1.19E-06	5.58E-03	2.29E-03	2.82E-02	4.72E-03	5.15E-03	8.28E-03	5.21E-04
1:Del:C:5	2.20E-03	0.00E+00	0.00E+00	3.36E-04	0.00E+00	0.00E+00	2.24E-03	1.33E-04	9.51E-03	8.75E-04	1.26E-03	5.19E-03	2.84E-03	3.20E-03	4.72E-03
1:Del:T:0	2.92E-03	5.00E-03	2.26E-02	0.00E+00	1.87E-02	1.18E-02	4.19E-02	3.71E-03	9.02E-03	2.00E-02	4.03E-02	1.34E-02	4.50E-03	1.32E-02	3.96E-02
1:Del:T:1	1.10E-08	2.86E-07	1.06E-08	3.25E-07	2.32E-06	2.05E-02	9.36E-03	2.28E-07	5.88E-03	6.34E-03	2.03E-02	2.38E-03	7.80E-03	3.22E-03	2.24E-03
1:Del:T:2	9.16E-04	3.20E-03	2.86E-04	2.78E-08	1.17E-03	1.09E-02	2.09E-02	4.93E-04	9.62E-04	1.95E-02	3.71E-02	8.18E-03	2.32E-02	9.00E-03	1.27E-03
1:Del:T:3	4.02E-03	4.91E-03	1.57E-02	2.13E-03	3.66E-02	2.52E-02	2.28E-02	1.73E-03	4.86E-03	2.82E-02	2.95E-02	5.05E-03	1.70E-02	1.76E-02	1.16E-15
1:Del:T:4	6.08E-03	2.53E-02	8.76E-04	1.22E-03	6.28E-03	1.12E-02	1.40E-02	3.74E-46	1.29E-02	7.84E-02	2.25E-02	4.62E-02	2.10E-02	8.04E-03	9.69E-02
1:Del:T:5	1.30E-02	9.95E-03	7.72E-03	5.31E-46	1.70E-02	4.18E-03	0.00E+00	6.49E-03	4.49E-03	8.60E-03	6.07E-02	9.77E-03	9.85E-03	5.60E-02	4.64E-02
1:Ins:C:0	1.38E-08	7.34E-08	8.59E-08	1.14E-08	9.23E-05	0.00E+00	2.91E-07	1.14E-03	1.91E-04	1.36E-04	1.52E-06	3.35E-03	7.48E-04	9.95E-04	2.20E-04
1:Ins:C:1	8.44E-04	0.00E+00	1.88E-04	1.58E-08	1.59E-04	4.89E-07	2.83E-03	3.72E-04	3.59E-04	9.55E-04	4.85E-04	5.72E-04	4.05E-04	5.79E-04	1.12E-03
1:Ins:C:2	9.92E-05	1.13E-04	2.05E-08	3.33E-05	3.31E-07	8.21E-05	1.68E-07	1.16E-04	2.63E-04	5.29E-05	2.33E-04	6.57E-04	6.50E-04	6.44E-08	3.59E-04
1:Ins:C:3	1.87E-04	7.68E-05	4.64E-08	4.50E-04	0.00E+00	5.61E-05	1.63E-04	5.65E-09	1.42E-04	3.25E-04	1.35E-07	1.16E-03	5.73E-03	2.72E-04	1.88E-03
1:Ins:C:4	3.41E-04	1.34E-07	1.71E-08	2.52E-04	0.00E+00	4.02E-05	2.15E-07	9.85E-04	2.25E-04	9.07E-04	1.39E-03	1.45E-03	3.83E-03	3.35E-03	3.24E-05
1:Ins:C:5	1.35E-03	1.48E-04	0.00E+00	1.72E-02	9.38E-08	5.49E-03	0.00E+00	8.62E-05	7.75E-03	2.75E-03	2.20E-03	1.27E-02	1.89E-02	2.57E-02	2.20E-02
1:Ins:T:0	6.86E-04	4.85E-04	1.42E-04	2.31E-04	7.82E-05	7.78E-03	1.80E-03	1.45E-03	3.36E-03	4.44E-03	7.03E-03	4.07E-03	9.84E-03	2.03E-03	8.28E-04
1:Ins:T:1	4.67E-08	2.39E-07	3.23E-09	7.80E-07	2.56E-04	2.09E-03	7.48E-03	1.73E-03	5.17E-08	4.85E-03	8.94E-03	2.11E-03	1.80E-03	7.43E-06	3.34E-04
1:Ins:T:2	1.86E-04	0.00E+00	1.66E-06	1.16E-03	2.84E-04	4.29E-03	1.63E-04	3.77E-04	4.59E-03	4.75E-04	3.14E-03	1.15E-03	3.06E-03	2.25E-03	0.00E+00
1:Ins:T:3	7.06E-05	6.01E-08	0.00E+00	8.83E-04	6.29E-04	9.59E-04	5.90E-04	1.11E-04	5.20E-03	1.18E-08	1.44E-04	3.25E-03	7.07E-04	3.47E-05	9.58E-04
