MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	9.83E-08	0.00E+00	1.20E-03	3.16E-03	5.18E-04	2.38E-03
1:Del:C:1	4.34E-04	5.05E-04	5.93E-04	7.25E-04	3.82E-04	9.78E-04
1:Del:C:2	1.84E-04	1.65E-08	0.00E+00	3.06E-04	2.90E-04	4.89E-04
1:Del:C:3	2.85E-04	2.39E-04	3.09E-04	5.65E-04	1.87E-04	5.47E-04
1:Del:C:4	0.00E+00	0.00E+00	2.93E-04	4.41E-04	3.95E-04	2.39E-04
1:Del:C:5	3.46E-04	2.14E-04	1.61E-04	1.73E-04	6.98E-04	2.33E-04
1:Del:T:0	1.29E-04	4.46E-04	1.30E-04	1.57E-03	8.15E-04	1.46E-03
1:Del:T:1	2.48E-04	4.59E-04	6.45E-04	1.37E-03	1.15E-05	7.70E-04
1:Del:T:2	3.53E-05	1.87E-04	2.88E-04	8.00E-04	1.22E-03	5.94E-04
1:Del:T:3	5.63E-04	1.80E-04	1.03E-03	1.55E-03	8.17E-04	5.95E-04
1:Del:T:4	6.89E-04	6.74E-04	7.87E-04	1.40E-03	1.57E-03	2.04E-04
1:Del:T:5	5.43E-08	7.92E-08	1.28E-07	6.28E-08	5.95E-03	5.43E-07
1:Ins:C:0	1.77E-04	1.45E-04	7.50E-04	2.23E-04	1.93E-04	5.81E-04
1:Ins:C:1	5.80E-05	0.00E+00	6.66E-08	1.22E-04	1.68E-04	2.82E-04
1:Ins:C:2	2.09E-08	1.91E-08	1.43E-08	8.76E-05	0.00E+00	1.67E-04
1:Ins:C:3	1.20E-04	3.78E-05	1.01E-08	0.00E+00	2.62E-05	7.97E-05
1:Ins:C:4	2.25E-04	1.67E-04	4.84E-06	4.28E-05	1.03E-04	2.30E-04
1:Ins:C:5	6.40E-04	3.53E-04	0.00E+00	1.95E-04	8.12E-04	1.82E-04
1:Ins:T:0	3.29E-04	9.42E-05	6.35E-05	4.17E-04	4.23E-04	5.35E-04
1:Ins:T:1	0.00E+00	7.50E-10	3.04E-04	4.92E-04	3.03E-04	6.27E-04
1:Ins:T:2	1.41E-08	3.40E-09	1.25E-08	3.40E-04	2.33E-04	3.83E-04
1:Ins:T:3	3.37E-04	0.00E+00	1.75E-04	2.27E-04	1.47E-04	4.13E-04
1:Ins:T:4	5.39E-04	2.28E-04	1.03E-04	2.45E-04	5.40E-04	2.39E-04
1:Ins:T:5	2.12E-03	9.61E-08	4.24E-08	1.30E-03	4.54E-08	2.90E-03
2:Del:R:0	3.67E-04	8.48E-04	1.76E-04	5.66E-04	2.59E-28	4.19E-04
2:Del:R:1	1.54E-04	1.50E-04	1.92E-04	4.14E-04	6.79E-04	5.58E-04
2:Del:R:2	1.51E-04	1.39E-04	0.00E+00	2.03E-04	2.09E-04	8.46E-05
2:Del:R:3	1.13E-04	1.52E-05	3.90E-09	1.08E-04	1.73E-04	5.40E-05
2:Del:R:4	1.39E-08	2.25E-08	8.31E-09	1.25E-08	1.38E-04	1.46E-04
2:Del:R:5	1.15E-05	3.79E-04	3.94E-04	9.38E-05	0.00E+00	1.23E-05
3:Del:R:0	1.15E-04	0.00E+00	2.34E-04	1.83E-04	1.46E-04	6.22E-04
3:Del:R:1	4.81E-04	2.23E-04	3.47E-04	4.41E-04	2.86E-04	5.27E-04
3:Del:R:2	8.14E-05	2.32E-05	2.99E-04	2.64E-04	2.23E-04	1.46E-04
3:Del:R:3	5.62E-05	7.59E-05	6.87E-08	1.65E-05	1.39E-04	2.18E-04
3:Del:R:4	1.86E-09	1.43E-09	4.53E-09	3.91E-09	2.52E-09	3.39E-09
3:Del:R:5	1.86E-09	1.43E-09	4.53E-09	3.91E-09	2.52E-09	3.39E-09
4:Del:R:0	7.88E-09	6.54E-05	0.00E+00	3.04E-04	1.43E-04	3.62E-04
4:Del:R:1	3.66E-04	1.62E-04	1.41E-05	5.98E-04	4.25E-04	3.02E-04
4:Del:R:2	4.34E-09	5.68E-05	4.16E-09	5.15E-05	4.45E-05	7.62E-05
4:Del:R:3	1.96E-08	4.00E-05	3.00E-08	4.26E-08	3.04E-08	2.24E-08
4:Del:R:4	2.59E-08	3.97E-08	3.90E-08	3.58E-08	4.67E-08	5.41E-05
4:Del:R:5	1.86E-09	1.43E-09	4.53E-09	3.91E-09	2.52E-09	3.39E-09
5:Del:R:0	4.01E-08	4.34E-04	2.90E-04	4.00E-08	1.88E-03	2.50E-03
5:Del:R:1	9.46E-05	1.11E-05	1.35E-04	2.64E-04	2.45E-04	2.04E-04
5:Del:R:2	2.97E-05	0.00E+00	2.06E-09	1.44E-04	2.00E-04	2.33E-04
5:Del:R:3	2.23E-07	1.36E-05	4.16E-04	3.12E-08	4.48E-05	2.12E-05
5:Del:R:4	1.86E-09	1.43E-09	4.53E-09	3.91E-09	2.52E-09	3.39E-09
5:Del:R:5	4.32E-05	6.48E-05	3.72E-05	5.77E-05	6.84E-09	5.37E-08
2:Ins:R:0	2.09E-04	1.19E-04	1.76E-04	2.67E-04	6.87E-05	3.02E-04
2:Ins:R:1	1.59E-04	2.20E-05	0.00E+00	2.31E-04	1.67E-04	2.38E-04
2:Ins:R:2	1.17E-04	1.23E-08	8.72E-09	1.43E-04	8.12E-05	1.97E-04
2:Ins:R:3	1.31E-04	7.28E-05	1.14E-04	1.74E-04	5.14E-05	0.00E+00
2:Ins:R:4	2.77E-04	7.27E-05	7.62E-08	0.00E+00	2.88E-04	3.00E-04
2:Ins:R:5	4.32E-04	0.00E+00	2.91E-04	3.55E-04	7.81E-04	0.00E+00
3:Ins:R:0	5.52E-09	8.69E-09	7.99E-05	8.49E-05	6.15E-05	3.91E-05
3:Ins:R:1	1.79E-05	1.36E-04	6.34E-05	1.30E-04	3.50E-04	1.49E-04
3:Ins:R:2	1.58E-08	3.07E-08	3.39E-08	2.40E-08	8.64E-05	2.18E-08
3:Ins:R:3	5.77E-05	5.00E-08	5.13E-08	7.74E-05	4.49E-08	3.43E-08
3:Ins:R:4	2.73E-08	7.64E-05	9.27E-05	3.00E-08	1.43E-07	4.55E-06
3:Ins:R:5	2.92E-05	1.90E-04	6.39E-05	1.44E-08	3.09E-04	5.06E-09
4:Ins:R:0	2.18E-08	6.71E-08	3.32E-08	9.27E-05	1.29E-04	1.65E-04
4:Ins:R:1	1.64E-04	8.69E-05	0.00E+00	2.56E-04	3.14E-04	2.59E-04
4:Ins:R:2	3.20E-08	4.09E-08	5.66E-08	4.83E-05	3.64E-08	3.69E-08
4:Ins:R:3	2.48E-08	7.14E-05	4.00E-08	3.30E-08	3.65E-08	2.58E-08
4:Ins:R:4	7.20E-07	1.78E-03	2.82E-08	8.12E-05	1.46E-07	7.49E-04
4:Ins:R:5	7.17E-05	9.80E-05	8.74E-05	1.88E-04	1.22E-04	1.96E-04
5:Ins:R:0	1.73E-08	1.70E-08	1.25E-08	8.05E-05	8.55E-09	9.75E-05
5:Ins:R:1	2.07E-04	6.76E-05	8.36E-05	2.72E-04	1.50E-04	6.04E-04
5:Ins:R:2	5.28E-05	1.42E-08	9.61E-05	5.67E-09	2.10E-08	1.26E-04
5:Ins:R:3	7.94E-05	1.18E-04	7.58E-05	3.61E-05	1.12E-04	7.30E-05
5:Ins:R:4	6.32E-05	3.29E-05	4.74E-08	4.43E-08	3.90E-08	2.47E-05
5:Ins:R:5	7.59E-05	2.06E-09	1.23E-08	1.48E-04	1.44E-09	1.80E-04
2:Del:M:1	3.66E-04	8.64E-05	5.89E-05	3.02E-04	3.08E-04	3.24E-04
3:Del:M:1	4.50E-08	3.38E-09	1.51E-04	2.94E-04	0.00E+00	4.08E-04
3:Del:M:2	3.75E-04	2.09E-04	6.18E-09	2.24E-04	2.50E-04	5.27E-04
4:Del:M:1	3.03E-04	7.68E-05	0.00E+00	4.02E-04	2.06E-04	4.86E-04
4:Del:M:2	1.62E-04	1.60E-04	4.95E-04	3.68E-04	2.90E-04	4.12E-04
4:Del:M:3	6.28E-05	0.00E+00	1.29E-04	3.32E-04	9.24E-05	3.29E-04
5:Del:M:1	7.02E-32	8.81E-04	2.30E-03	0.00E+00	3.58E-03	6.61E-03
5:Del:M:2	3.25E-08	3.03E-04	1.12E-04	1.73E-04	8.72E-04	2.63E-03
5:Del:M:3	1.16E-04	1.03E-04	3.71E-04	1.53E-04	4.27E-04	1.56E-03
5:Del:M:4	2.01E-04	1.33E-04	3.23E-04	2.10E-04	3.50E-04	5.53E-04
5:Del:M:5	1.36E-04	0.00E+00	1.68E-04	1.78E-04	3.10E-04	5.68E-04
