MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	0.00216803252696991	7.579831733153241e-05	2.639174000075524e-07	0.004968057852238417	0.008231084547094269	0.27210001051425936	1.4012984643248171e-46	0.43370729982852935	7.006492321624085e-46	0.004552916623288184	0.42090385854244233	0.22694846540689467	0.017644660570476846	0.07605617474764585	0.027129421755671502	0.005279059708118439	0.013594888150691986	0.03580124661148147	0.051343989092856646
1:Del:C:1	3.982968719355995e-05	0.0006828402210430796	0.00022040163166821004	0.0	5.047909216955304e-05	0.029992330988875437	1.0515193025639746e-06	0.1810777671635151	0.02144856420572978	0.009474110440351069	0.03879035596273752	0.12291628830134868	0.002442230097949505	0.03278511837124824	0.0	1.554960817884421e-07	5.112438884680159e-07	0.014809614510704705	0.004766944295943177
1:Del:C:2	2.9348817420782326e-08	2.9427511449853226e-08	0.0005303823148654629	7.241254529333219e-08	1.5905177228603406e-07	0.0028997846588026733	1.6910864637509347e-07	0.0002946866070658416	0.0012997454924970953	0.0016350572720064348	0.004166705628870204	0.0016921027756325202	8.7204689691589e-09	0.0022046666380902023	0.000599458133558528	2.8729049006415154e-08	3.310276667889411e-07	0.0005635595402281978	0.003871698569312798
1:Del:C:3	0.0009364631438160131	0.0	6.0579250566661357e-05	2.7755743303714554e-08	2.0899836954413332e-07	0.009141112957149745	8.639356252615471e-09	0.003911460842937231	0.00018573731795186178	0.0015339320158204827	0.016646574565288574	0.0009449320954331597	0.014863648265600205	0.012036509346216917	0.007646024475661761	0.0016716774694430115	0.01255698909808416	0.04137832688866183	0.03575177458114922
1:Del:C:4	2.4590835323579085e-08	0.0002608521709817069	0.0008070343746794606	4.2095459207303067e-08	0.004961161381616818	0.006717831949447373	1.4740855107220341e-05	0.02448830200227121	5.6193675845861434e-08	0.00020696178544312715	0.02291415006459374	0.002393016464344555	0.008779387803855343	0.000990388635545969	0.01432308924133352	0.0018199747541686405	0.006567330658435821	0.0048483873647910515	0.0
1:Del:C:5	0.002456769428681582	0.0	0.007987827321812802	0.0	7.513354773891479e-08	0.0012225124868564309	2.2821397749339668e-08	0.0	1.792213734006509e-05	0.0	9.943967143044574e-08	0.002252362596527746	0.04331981595605612	0.0009382534772157669	0.009036259775189136	0.0028940381947904826	0.011817543705365096	0.00820292141288519	0.0009157951921224594
1:Del:T:0	0.000877739954739809	0.0019755395338506786	0.0004994100351268571	1.4012984643248171e-46	9.439327333451085e-23	0.1353704236447811	0.008826399780809879	0.08359256126409398	0.0408111069817096	0.03076145574450493	0.05479280017316342	0.06471387813799083	0.006739772111177445	0.0729726929217577	0.014926782855764032	0.0036214229883626105	0.027977064112201334	0.10729387868195772	0.04966167164966464
1:Del:T:1	6.601249974664824e-05	0.0	0.0	0.0004952799265851126	0.0008002713322639466	0.03765640426427126	0.0029129325147053465	0.024446096358906287	0.0050090523436665535	0.010498601896688341	0.050496913492679596	0.0582561650313437	0.002563557376947756	0.00996654350310564	0.006456661969423294	0.0001669066259637475	0.05110746406571707	0.0011045238934457302	0.0073210429902019316
1:Del:T:2	0.00033517098054289816	8.382815849472536e-07	0.004379508404144872	1.4012984643248171e-46	4.198698206892004e-07	0.10979417711496353	0.01448117974825891	0.014743017937871628	0.007694703515153378	0.0027240260557050535	0.04181011812220277	0.11747800894081592	0.008491254867294629	0.020092401280999185	0.016444602860073588	0.0	0.041272366791963576	0.06264296841045507	0.01384266372770071
1:Del:T:3	0.0009328517131507397	1.0813819244503975e-07	0.008574403170496226	0.006414318410679698	0.002845804183743894	0.1552732639014721	0.012305239316398797	0.08767974898219108	0.0024616301991045473	0.0024965236894786357	0.03839447712525725	0.08119934201240539	0.020576379331760108	0.013034486211836338	0.01438039755448699	0.005586659908294678	0.06766353184357285	0.033542060981380926	0.04413108811713755
1:Del:T:4	0.0	0.0013713611206640052	0.014077799946971937	0.00254108937951969	1.2719983351416886e-05	0.15193148776888848	5.3449360848389914e-08	0.019131911918520927	0.0	0.0037339119951866452	0.0869452178478241	0.04122490518493578	0.037146722339093684	0.022259707748889922	0.022393175028264524	0.004328807163983583	0.38346311785280707	0.03320253659039736	0.01360592683777213
1:Del:T:5	6.791013333895534e-08	5.848550941323083e-07	0.9212791860103607	3.379758481969475e-08	9.97721940620977e-08	6.504065368062584e-07	2.1278300152971496e-07	1.1235053420932672e-07	0.0019452388510444508	4.039935265609529e-06	3.1971215719295287e-07	0.005118304722260092	0.4549451937433332	0.04647424777122069	0.08459314138235641	0.002107447087541914	1.2847095945289766e-06	0.017784117795736167	5.962946943327551e-07
