Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
18,0.7,0.5555555555555556,0.01820956926074544,0.02356540500175068,0.02088748713124806,41.43881333761194,84.02522631698928,62.732019827300604,NA,2.8121118007629065,3.222811803887204,2783.6501619482347,0,50,compressive
19,0.5,0.2631578947368421,0.01678082170914909,0.008236687352210706,0.0125087545306799,34.36989533576189,50.74868701441662,42.55929117508926,NA,2.8635222601102384,3.420061544732658,2788.802602599509,0,50,compressive
20,0.6,0.3,0.019037287739267664,0.011351782052049189,0.015194534895658427,37.84871747688874,48.31541047783592,43.082063977362324,NA,2.980046349817927,3.4424107912534727,2794.067200767277,0,50,compressive
20,0.8,0.45,0.01907330235636844,0.011751090834232451,0.015412196595300444,39.14929096458647,65.87763444673833,52.5134627056624,NA,2.7736675397494115,3.2850127133624407,2671.466203094315,0,50,compressive
19,0.6,0.3684210526315789,0.01739323350947016,0.018797281293699203,0.018095257401584682,40.60146147786249,52.65444846913525,46.62795497349887,NA,3.0978152577162583,3.47048048504346,2908.885388389033,0,50,compressive
19,0.7,0.3684210526315789,0.01705114976502526,0.010192990400701405,0.013622070082863333,32.996648541729414,48.713467300197436,40.855057920963425,NA,2.6027461879682883,3.0428927447101684,2697.290725303142,0,50,compressive
18,0.6,0.3888888888888889,0.019198068777043588,0.010784536787151893,0.01499130278209774,38.18521158560438,63.727778457290135,50.95649502144725,NA,2.6807614355899005,3.2517313893124418,2579.93645577152,0,50,compressive
19,0.6,0.3684210526315789,0.01880788491906023,0.013556970774036812,0.01618242784654852,39.750530737913,48.498411465851774,44.12447110188239,NA,2.608917243225198,3.1341827484382945,2778.44726626006,0,50,compressive
19,0.7,0.3684210526315789,0.01704119481949187,0.011614146421627794,0.014327670620559832,27.074201222919697,57.70786834884224,42.39103478588097,NA,2.579554045815696,3.0970358385033747,2818.8297110401772,0,50,compressive
19,0.8,0.47368421052631576,0.018582221416014698,0.010729751780392035,0.014655986598203366,28.868992634695623,85.7591243073216,57.31405847100861,NA,2.822664321346923,3.33989837996113,2649.7686610699297,0,50,compressive
19,0.8,0.5789473684210527,0.020476227364468507,0.008375405169587295,0.0144258162670279,36.046362549525774,61.407949313053535,48.72715593128966,NA,2.8772127203903812,3.457040768135495,2739.851269827695,0,50,compressive
20,0.9,0.55,0.016554388562661646,0.011842524088222717,0.014198456325442182,29.232543007277236,62.51374522808253,45.873144117679885,NA,2.4429115996717847,3.115170099711305,2545.588899262031,0,50,compressive
20,0.7,0.4,0.018472719125333725,0.00972439058625964,0.014098554855796683,39.14083199772388,74.65569351439001,56.898262756056944,NA,3.050853809881494,3.4323584839885655,2735.3903959866325,0,50,compressive
20,0.8,0.5,0.018131977897409654,0.009354113164171795,0.013743045530790724,33.417826097173304,84.10829168687444,58.76305889202387,NA,2.632450633467867,3.1717338693750445,2534.6040794139485,0,50,compressive
20,0.7,0.35,0.019364548213693024,0.011959884570374281,0.01566221639203365,30.433740032429192,61.04671100509418,45.74022551876169,NA,2.9098537225793772,3.3757806705606352,2633.111685657881,0,50,compressive
20,0.4,0.2,0.023846313969302386,0.019688232033385572,0.021767273001343977,51.92235594786793,89.40632629185984,70.66434111986388,NA,3.7908242048923224,3.8834436197562576,3116.2298332906794,0,50,compressive
20,0.6,0.35,0.017354933392218937,0.015423430230338203,0.01638918181127857,35.13684491334202,60.03202774766345,47.58443633050273,NA,2.642132203763226,3.3207900089941895,2850.832218258027,0,50,compressive
20,0.8,0.5,0.020945998603559824,0.0147919851488716,0.017868991876215712,43.53691841811946,89.54654812998939,66.54173327405442,NA,2.8784616410084722,3.296818746059443,2645.635060615167,0,50,compressive
20,0.7,0.4,0.016570426797932813,0.011946670541407786,0.0142585486696703,27.326471325540236,56.51188315919505,41.919177242367645,NA,2.7880194944646726,3.2975987426129554,2793.718058840493,0,50,compressive
19,0.7,0.42105263157894735,0.019012349888674264,0.009109857228948706,0.014061103558811485,31.037565958900085,43.22722059129939,37.13239327509974,NA,2.4827174156115857,3.191252382807672,2629.1199797402596,0,50,compressive
