Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
20,0.7,0.35,0.016297933612727983,0.010978088310440755,0.01363801096158437,27.60147076237514,56.8810310040991,42.24125088323712,NA,2.5965653655443175,3.0821872827032952,2777.7480663730553,0,50,fixed
20,0.3,0.2,0.021068991743582552,0.008162538125312712,0.014615764934447632,36.450258876289745,69.49654661862276,52.97340274745625,NA,3.0400419502761524,3.472186873086437,2960.1601555725147,0,50,fixed
20,0.6,0.35,0.018068234190090824,0.01271962942885006,0.015393931809470442,46.642009672456204,84.20269547909805,65.42235257577713,NA,3.40345243543145,3.638133247787103,2899.7994553067183,0,50,fixed
20,0.7,0.45,0.016769934970860923,0.014276724664125145,0.015523329817493034,33.22423636757943,58.23504247077746,45.72963941917844,NA,2.6647371763034506,3.2897863320438594,2812.054216973833,0,50,fixed
20,0.5,0.35,0.020935979782594365,0.013374245304658675,0.01715511254362652,39.2153043419316,79.30095325469405,59.258128798312825,NA,3.077964463575836,3.447496083810613,2887.7998378311336,0,50,fixed
20,0.7,0.45,0.017644677765656747,0.012051276080408667,0.014847976923032708,36.77321588414133,60.02758592567912,48.40040090491023,NA,2.6294676001415023,3.036250404491201,2696.516834755938,0,50,fixed
20,0.6,0.4,0.01849811476414876,0.008943424967105375,0.013720769865627067,36.851364293148734,79.6548994849841,58.25313188906642,NA,2.592720897623876,3.1446438696555687,2539.4210964782164,0,50,fixed
20,0.6,0.4,0.017799835332599198,0.012213729317245521,0.01500678232492236,46.37003512298805,62.75026226837102,54.56014869567953,NA,2.548594764649026,3.033540253244059,2716.811838972465,0,50,fixed
20,0.5,0.35,0.016339872436235782,0.01973019124963022,0.018035031842933,32.8763130118069,76.64938113632236,54.76284707406463,NA,2.778445227212633,3.234971601760222,2919.6631232680097,0,50,fixed
19,0.7,0.42105263157894735,0.017743663719622427,0.007908476957721055,0.012826070338671742,34.331489247438526,64.09622203056747,49.213855639003,NA,2.8200288486793657,3.251693413741765,2678.218618264453,0,50,fixed
20,0.8,0.55,0.019205148375452886,0.007697999168144555,0.01345157377179872,44.44746847726384,91.55819534729794,68.0028319122809,NA,2.725233038142035,3.26618755450451,2638.8502874707547,0,50,fixed
20,0.6,0.45,0.02196792259683758,0.014993228152380154,0.018480575374608867,40.74553894699254,111.24613069377992,75.99583482038622,NA,2.9157817555912384,3.3737304503124728,2918.129459501161,0,50,fixed
20,0.6,0.35,0.01769692486178567,0.011365212052072986,0.014531068456929329,46.564657939226116,67.78298667838449,57.1738223088053,NA,3.1250512635728476,3.4839939795717054,2899.1137481490628,0,50,fixed
19,0.8,0.47368421052631576,0.01727470734519255,0.009815162036410561,0.013544934690801555,32.178123048654115,50.938747639141575,41.55843534389784,NA,2.5694082149224493,3.1561660630118293,2512.650029686421,0,50,fixed
20,0.5,0.35,0.022390083980788043,0.015697839192538466,0.019043961586663254,26.41780283829204,83.74293408807938,55.08036846318571,NA,3.7067405608627433,4.103348143635603,3355.3958086915063,0,50,fixed
20,0.7,0.4,0.01676047961506029,0.016423806116258235,0.016592142865659264,42.23302525832981,67.846070469707,55.0395478640184,NA,2.882718067588588,3.5446955534030775,2795.0611591314987,0,50,fixed
20,0.6,0.35,0.01711614827261406,0.009388344957676875,0.013252246615145468,29.562226038737503,52.880159180763776,41.22119260975064,NA,2.5083733167344797,3.1804278197328038,2711.4954598849204,0,50,fixed
20,0.8,0.45,0.020473335668294953,0.008590388461121347,0.01453186206470815,44.94477426997188,62.20153709391836,53.573155681945124,NA,2.9373927690622015,3.244724304372194,2687.9341645179225,0,50,fixed
20,0.7,0.45,0.02011939577931799,0.014755260034324941,0.017437327906821468,30.811086533203518,82.66800576534368,56.7395461492736,NA,2.746823215717,3.3199804303612135,2632.803332097954,0,50,fixed
20,0.8,0.4,0.01825789824428523,0.01145355557689651,0.01485572691059087,37.9266812381417,45.708957152038224,41.81781919508996,NA,2.4307777425148505,2.9999228957270847,2528.5464793748565,0,50,fixed
