MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.00E+00	3.51E-08	2.05E-03	1.27E-02	2.78E-03	3.82E-02	6.89E-03	1.45E-02
1:Del:C:1	6.51E-04	4.19E-04	5.87E-05	8.34E-04	4.35E-03	7.07E-03	9.75E-03	1.28E-02
1:Del:C:2	5.37E-08	6.86E-04	2.48E-03	2.61E-02	4.23E-04	2.14E-07	8.04E-07	6.97E-07
1:Del:C:3	3.93E-04	3.44E-04	2.31E-04	2.91E-04	6.85E-04	2.05E-03	4.45E-03	3.65E-03
1:Del:C:4	1.62E-03	4.19E-04	1.42E-03	3.74E-02	2.60E-05	1.78E-03	8.45E-02	8.50E-02
1:Del:C:5	3.20E-04	2.67E-04	7.54E-04	8.21E-08	4.24E-04	8.92E-05	3.29E-04	1.18E-03
1:Del:T:0	1.18E-03	1.43E-03	2.94E-07	8.52E-04	3.67E-03	1.32E-02	4.65E-02	3.44E-02
1:Del:T:1	5.62E-04	5.54E-05	1.59E-04	5.78E-04	1.33E-03	5.76E-03	1.29E-02	1.10E-02
1:Del:T:2	5.31E-04	3.68E-04	1.21E-03	5.13E-04	9.30E-04	5.00E-03	1.61E-02	1.80E-02
1:Del:T:3	1.37E-03	9.55E-04	1.34E-03	0.00E+00	8.92E-04	1.31E-02	3.52E-02	2.53E-02
1:Del:T:4	1.49E-03	6.15E-04	5.99E-03	2.03E-04	3.80E-05	1.07E-02	1.06E-03	7.24E-02
1:Del:T:5	6.68E-08	5.26E-07	5.51E-03	2.72E-04	6.03E-07	1.69E-07	3.74E-03	7.04E-02
1:Ins:C:0	1.05E-07	3.05E-07	3.26E-07	2.30E-08	5.68E-04	7.72E-08	1.08E-03	2.39E-05
1:Ins:C:1	5.58E-05	2.90E-09	2.08E-07	2.26E-04	1.06E-04	4.80E-08	4.84E-04	5.37E-04
1:Ins:C:2	3.03E-08	2.70E-08	2.34E-05	4.70E-05	2.91E-04	5.60E-08	6.84E-04	6.14E-04
1:Ins:C:3	1.39E-04	5.64E-09	1.48E-08	1.36E-08	0.00E+00	1.71E-08	1.69E-08	2.44E-08
1:Ins:C:4	3.35E-04	2.79E-04	1.75E-04	7.19E-09	1.02E-04	1.14E-08	1.39E-08	1.48E-08
1:Ins:C:5	6.82E-04	9.88E-06	8.24E-04	2.34E-04	3.22E-04	2.31E-04	5.13E-04	1.23E-03
1:Ins:T:0	3.10E-04	2.23E-04	7.43E-04	3.48E-04	5.12E-04	1.49E-03	1.05E-03	2.18E-03
1:Ins:T:1	2.09E-04	4.11E-04	3.12E-04	0.00E+00	8.14E-04	1.16E-03	1.28E-03	1.31E-03
1:Ins:T:2	2.35E-04	0.00E+00	2.61E-04	4.34E-04	5.52E-04	4.18E-04	1.44E-03	2.77E-03
1:Ins:T:3	4.62E-04	2.66E-04	0.00E+00	1.10E-04	2.83E-04	4.80E-04	6.87E-04	6.84E-04
1:Ins:T:4	6.14E-04	4.35E-04	6.07E-04	1.21E-05	0.00E+00	1.20E-05	1.02E-03	5.89E-04
1:Ins:T:5	2.71E-03	2.26E-07	2.31E-08	3.44E-08	1.52E-03	1.36E-07	1.05E-02	3.92E-03
2:Del:R:0	6.56E-05	4.73E-04	6.01E-04	5.67E-05	9.38E-04	1.72E-03	2.88E-03	4.26E-03
2:Del:R:1	2.64E-04	5.94E-04	4.65E-04	5.28E-04	1.86E-03	5.76E-04	3.03E-03	4.08E-04
2:Del:R:2	3.42E-08	1.40E-04	1.66E-04	7.93E-05	1.16E-04	4.67E-04	2.65E-04	2.33E-04
2:Del:R:3	2.03E-04	0.00E+00	1.39E-04	5.59E-05	0.00E+00	8.99E-05	2.97E-04	2.95E-05
2:Del:R:4	9.20E-09	1.21E-08	1.95E-04	1.17E-08	8.93E-05	5.51E-05	3.21E-04	6.02E-04
2:Del:R:5	1.55E-04	2.76E-04	0.00E+00	1.76E-03	2.46E-04	3.21E-29	3.88E-03	3.71E-03
3:Del:R:0	3.50E-04	2.32E-04	0.00E+00	2.30E-04	1.83E-03	2.81E-04	5.40E-03	2.31E-03
3:Del:R:1	3.50E-04	3.01E-04	6.55E-04	0.00E+00	6.73E-04	1.26E-03	3.30E-03	6.54E-03
3:Del:R:2	1.21E-04	1.26E-04	3.07E-04	5.57E-05	8.13E-05	1.59E-04	2.16E-04	1.38E-03
3:Del:R:3	2.37E-08	4.60E-08	2.56E-05	4.21E-08	1.37E-04	3.36E-04	1.79E-04	5.15E-04
3:Del:R:4	3.53E-09	5.88E-09	6.03E-09	1.01E-08	2.72E-08	5.22E-08	4.64E-08	9.28E-08
3:Del:R:5	5.20E-05	4.57E-08	4.64E-07	3.75E-08	2.58E-05	4.19E-08	1.15E-07	1.63E-07
4:Del:R:0	9.50E-05	1.70E-04	0.00E+00	3.02E-04	8.00E-04	3.47E-04	2.98E-03	2.73E-03
4:Del:R:1	2.04E-04	5.45E-05	2.61E-04	3.41E-04	4.00E-04	1.09E-03	1.27E-03	2.23E-03
4:Del:R:2	1.62E-04	2.25E-09	4.16E-05	1.95E-08	4.84E-08	1.61E-04	1.11E-04	3.33E-04
4:Del:R:3	2.29E-08	3.02E-08	5.46E-08	4.47E-08	6.67E-05	5.07E-08	1.63E-04	1.18E-07
4:Del:R:4	3.41E-08	2.08E-03	1.16E-04	1.92E-08	7.88E-08	3.10E-08	2.61E-07	1.41E-07
4:Del:R:5	3.53E-09	5.88E-09	6.03E-09	1.01E-08	2.72E-08	5.22E-08	4.64E-08	9.28E-08
5:Del:R:0	1.85E-08	1.48E-08	5.06E-04	1.42E-07	2.36E-02	1.19E-07	2.60E-03	5.01E-03
5:Del:R:1	6.04E-05	2.83E-04	4.43E-04	3.02E-09	2.34E-04	0.00E+00	2.44E-04	9.01E-05
5:Del:R:2	1.30E-04	2.51E-09	3.10E-08	1.49E-04	4.73E-09	1.55E-08	2.12E-04	6.75E-05
5:Del:R:3	5.36E-08	3.35E-03	2.32E-04	3.78E-08	4.73E-08	5.83E-04	1.13E-07	5.79E-02
5:Del:R:4	2.78E-08	3.78E-08	4.39E-08	1.98E-05	4.99E-05	4.99E-08	2.15E-04	7.46E-08
5:Del:R:5	2.69E-08	3.70E-08	4.43E-08	3.52E-08	3.19E-05	5.49E-08	8.11E-05	1.77E-04
2:Ins:R:0	1.85E-04	0.00E+00	1.03E-04	1.27E-04	3.30E-04	7.68E-05	4.68E-04	3.85E-04
2:Ins:R:1	1.38E-08	1.77E-04	1.25E-04	9.52E-05	4.71E-04	6.25E-04	8.59E-04	4.33E-04
2:Ins:R:2	9.22E-05	1.74E-04	3.93E-05	7.38E-05	4.69E-04	8.21E-05	9.57E-04	1.12E-04
2:Ins:R:3	5.77E-05	0.00E+00	2.59E-04	6.12E-05	1.27E-04	4.07E-07	6.82E-04	3.00E-08
2:Ins:R:4	3.24E-04	0.00E+00	9.35E-05	4.59E-08	6.23E-05	9.58E-10	8.11E-04	3.64E-05
2:Ins:R:5	5.51E-04	0.00E+00	6.22E-04	0.00E+00	0.00E+00	2.39E-04	9.48E-04	1.90E-03
3:Ins:R:0	3.15E-08	3.87E-08	6.52E-05	3.27E-08	1.91E-08	2.00E-04	3.66E-04	2.81E-04
3:Ins:R:1	8.09E-05	1.12E-04	1.74E-04	2.79E-04	4.01E-04	1.90E-04	2.47E-04	7.35E-04
3:Ins:R:2	3.31E-08	3.64E-08	1.13E-04	3.01E-08	2.15E-08	2.73E-08	7.50E-08	8.91E-05
3:Ins:R:3	5.75E-05	4.88E-08	4.32E-05	4.87E-08	3.72E-08	1.05E-07	1.24E-07	1.99E-07
3:Ins:R:4	3.57E-08	2.16E-08	3.80E-08	3.44E-08	1.29E-04	4.14E-08	7.21E-05	5.45E-08
3:Ins:R:5	2.96E-04	4.38E-04	2.02E-04	2.75E-04	0.00E+00	4.03E-05	0.00E+00	1.78E-04
4:Ins:R:0	6.84E-05	1.08E-08	2.42E-04	7.80E-09	2.27E-04	2.15E-05	3.13E-04	5.42E-05
4:Ins:R:1	3.40E-08	5.22E-05	1.58E-04	2.67E-05	1.84E-04	1.96E-04	8.03E-04	1.65E-03
4:Ins:R:2	1.39E-04	4.79E-04	3.39E-04	6.91E-09	0.00E+00	4.76E-09	1.29E-06	1.36E-03
4:Ins:R:3	3.53E-09	5.88E-09	6.03E-09	1.01E-08	2.72E-08	5.22E-08	4.64E-08	9.28E-08
4:Ins:R:4	4.91E-05	1.92E-08	1.82E-04	4.51E-08	1.89E-08	1.81E-08	1.12E-04	6.15E-04
4:Ins:R:5	7.94E-09	3.85E-04	5.37E-04	3.77E-09	1.58E-04	3.79E-09	0.00E+00	1.25E-08
5:Ins:R:0	2.62E-08	1.04E-04	6.03E-05	1.83E-08	1.39E-04	2.04E-07	1.47E-04	3.24E-04
5:Ins:R:1	3.50E-04	3.08E-04	2.12E-04	3.24E-04	1.41E-03	1.42E-04	3.60E-03	1.78E-03
5:Ins:R:2	5.02E-05	1.53E-08	9.05E-09	9.01E-09	8.69E-05	9.93E-05	8.35E-05	1.40E-04
5:Ins:R:3	1.68E-08	3.89E-08	1.18E-08	5.90E-05	2.13E-09	7.89E-05	6.28E-05	2.50E-04
5:Ins:R:4	3.23E-08	4.33E-07	3.62E-08	4.79E-08	8.80E-05	6.25E-08	1.61E-04	1.33E-04
5:Ins:R:5	6.09E-07	3.27E-08	8.94E-05	5.51E-08	1.70E-08	7.26E-08	9.92E-08	3.52E-07
2:Del:M:1	1.97E-04	2.28E-04	0.00E+00	0.00E+00	8.88E-04	8.07E-04	3.19E-03	1.65E-03
3:Del:M:1	3.82E-05	4.47E-05	2.21E-08	2.54E-07	1.06E-03	8.75E-04	2.52E-03	3.88E-04
3:Del:M:2	4.61E-04	0.00E+00	4.63E-04	2.80E-04	1.07E-03	4.04E-04	1.83E-03	3.43E-03
4:Del:M:1	1.18E-04	0.00E+00	3.60E-04	3.83E-04	5.52E-04	4.91E-04	1.67E-03	6.52E-04
4:Del:M:2	7.53E-05	1.38E-07	8.83E-05	2.21E-04	2.24E-04	3.27E-04	1.42E-03	6.76E-04
4:Del:M:3	1.06E-04	4.96E-09	1.17E-04	1.08E-04	1.80E-04	5.78E-04	7.13E-04	9.04E-04
5:Del:M:1	2.91E-08	2.99E-05	4.68E-07	4.72E-04	1.63E-02	8.56E-04	7.10E-02	3.05E-03
5:Del:M:2	2.33E-07	7.78E-05	1.47E-09	6.71E-05	1.65E-02	0.00E+00	4.28E-02	1.76E-02
5:Del:M:3	1.97E-04	0.00E+00	2.90E-04	3.58E-04	4.60E-03	2.69E-04	1.05E-02	7.88E-03
5:Del:M:4	4.12E-08	1.94E-08	5.14E-04	2.70E-04	1.53E-03	1.03E-04	3.34E-03	9.63E-04
5:Del:M:5	6.81E-05	3.08E-04	3.82E-04	9.83E-05	1.03E-03	6.99E-05	2.78E-03	2.26E-03
