MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	1.04E-03	4.33E-03	1.81E-03	0.00E+00	4.80E-02	4.49E-03	3.51E-02	5.75E-03	4.59E-02	1.39E-02
1:Del:C:1	1.13E-03	7.70E-04	0.00E+00	0.00E+00	1.14E-02	3.80E-03	3.84E-02	8.08E-03	3.19E-02	6.13E-03
1:Del:C:2	1.56E-04	9.33E-05	2.83E-04	1.08E-04	4.54E-04	3.64E-04	4.69E-04	1.78E-05	9.04E-04	1.82E-03
1:Del:C:3	6.02E-05	2.36E-04	1.38E-04	2.51E-04	2.38E-03	5.28E-03	6.11E-03	3.68E-03	2.31E-03	3.41E-03
1:Del:C:4	2.08E-04	2.86E-04	4.00E-04	2.80E-04	2.85E-03	3.14E-04	3.17E-03	2.40E-03	9.59E-04	1.91E-03
1:Del:C:5	2.59E-05	5.28E-05	3.38E-03	8.50E-06	5.68E-04	3.24E-03	0.00E+00	8.85E-04	6.64E-03	5.29E-03
1:Del:T:0	1.10E-04	0.00E+00	1.92E-03	1.07E-03	1.62E-02	5.75E-03	5.62E-02	7.87E-03	8.76E-04	1.57E-02
1:Del:T:1	3.69E-04	2.37E-04	2.02E-04	4.16E-04	7.98E-03	1.60E-03	9.33E-03	2.29E-02	4.66E-03	2.27E-03
1:Del:T:2	8.37E-04	4.37E-05	1.59E-03	0.00E+00	7.14E-03	1.30E-03	1.86E-02	5.43E-03	2.39E-02	2.65E-03
1:Del:T:3	3.62E-04	1.16E-03	1.21E-03	6.27E-04	1.06E-02	1.04E-02	1.98E-02	1.74E-02	3.70E-02	1.41E-02
1:Del:T:4	4.51E-04	1.76E-03	7.20E-03	7.20E-04	1.54E-02	4.20E-46	2.22E-02	4.33E-02	3.13E-02	2.67E-02
1:Del:T:5	3.16E-07	6.93E-08	1.41E-02	7.70E-22	7.73E-03	2.38E-03	1.01E-06	1.02E-03	9.19E-03	9.96E-02
1:Ins:C:0	9.03E-08	3.78E-08	1.81E-05	6.35E-08	1.53E-08	6.69E-04	3.65E-08	1.15E-03	2.79E-04	2.66E-04
1:Ins:C:1	3.52E-03	2.27E-07	2.59E-08	1.23E-07	1.09E-07	5.52E-03	3.45E-02	4.99E-03	3.48E-03	8.76E-02
1:Ins:C:2	6.33E-07	1.24E-07	2.92E-04	0.00E+00	5.77E-04	1.71E-04	1.89E-07	3.62E-04	5.10E-07	5.37E-04
1:Ins:C:3	8.35E-09	3.38E-04	5.08E-05	8.93E-05	1.75E-09	1.06E-07	5.90E-04	4.19E-04	2.02E-03	7.93E-05
1:Ins:C:4	1.27E-04	3.22E-04	5.48E-04	6.33E-04	2.46E-04	3.48E-23	9.39E-04	1.14E-03	2.14E-03	5.34E-03
1:Ins:C:5	5.46E-07	3.64E-03	2.06E-03	6.54E-05	2.49E-03	1.03E-07	4.91E-04	1.60E-03	3.64E-02	1.71E-03
1:Ins:T:0	9.88E-05	8.92E-04	3.67E-04	2.42E-04	2.75E-03	1.17E-03	5.61E-03	5.05E-03	2.78E-03	2.42E-03
1:Ins:T:1	0.00E+00	2.37E-07	0.00E+00	2.51E-04	2.69E-03	1.15E-03	2.08E-03	3.34E-03	2.32E-03	3.69E-08
1:Ins:T:2	0.00E+00	8.57E-05	3.50E-04	0.00E+00	1.60E-03	7.66E-05	4.15E-05	7.53E-09	1.72E-03	1.43E-03
1:Ins:T:3	0.00E+00	7.19E-04	7.14E-04	7.40E-05	8.06E-04	1.23E-04	1.02E-03	3.38E-03	1.70E-03	2.93E-03
1:Ins:T:4	8.50E-05	1.35E-03	6.53E-04	1.06E-04	1.37E-03	7.61E-04	2.12E-03	1.20E-03	8.98E-03	1.09E-03
1:Ins:T:5	2.94E-08	8.39E-03	3.52E-04	4.27E-06	3.71E-07	9.21E-07	3.48E-03	9.52E-03	7.36E-02	1.38E-02
2:Del:R:0	0.00E+00	0.00E+00	9.78E-04	6.60E-04	2.48E-03	5.43E-04	5.41E-03	7.10E-04	2.80E-03	6.08E-03
2:Del:R:1	3.86E-04	2.87E-04	4.80E-04	3.67E-04	1.65E-03	2.48E-03	3.35E-03	5.14E-03	1.36E-03	6.60E-03
2:Del:R:2	0.00E+00	2.67E-04	4.08E-04	2.38E-04	1.81E-03	2.65E-04	1.13E-08	1.40E-04	2.37E-03	7.14E-04
2:Del:R:3	2.52E-05	1.02E-04	3.31E-04	0.00E+00	3.67E-04	4.84E-04	1.65E-03	4.79E-04	4.09E-04	1.03E-03
2:Del:R:4	3.68E-05	4.30E-08	1.26E-04	4.19E-08	3.84E-08	3.62E-04	2.41E-08	2.08E-04	0.00E+00	5.74E-07
2:Del:R:5	1.28E-03	1.00E-04	2.15E-08	0.00E+00	4.28E-04	4.32E-08	1.66E-03	6.36E-04	2.63E-03	1.35E-02
3:Del:R:0	0.00E+00	2.96E-04	8.05E-05	6.19E-04	5.91E-04	1.03E-03	8.56E-04	4.72E-03	2.19E-03	2.52E-03
3:Del:R:1	2.43E-04	4.52E-04	8.43E-04	4.16E-04	2.19E-03	3.63E-08	2.31E-03	8.58E-04	4.96E-03	4.87E-03
3:Del:R:2	1.29E-04	3.29E-05	3.05E-04	1.44E-08	1.55E-04	1.46E-03	1.84E-03	6.62E-04	2.97E-03	1.99E-03
3:Del:R:3	3.84E-08	8.49E-08	2.58E-08	2.24E-03	9.31E-08	3.22E-07	3.70E-02	6.71E-04	8.27E-08	5.05E-02
3:Del:R:4	1.03E-08	1.14E-08	3.25E-08	7.48E-09	4.04E-08	4.29E-08	8.32E-08	8.07E-08	1.11E-07	1.84E-07
3:Del:R:5	3.96E-08	4.08E-08	3.32E-08	9.40E-05	3.49E-08	1.04E-06	9.63E-08	2.40E-04	1.41E-07	5.11E-08
4:Del:R:0	1.25E-04	9.79E-05	2.26E-04	2.30E-08	7.00E-04	7.77E-04	4.44E-04	2.99E-03	2.25E-03	1.40E-03
4:Del:R:1	3.91E-04	3.46E-05	3.40E-04	0.00E+00	1.71E-03	3.11E-03	4.52E-03	3.36E-03	1.14E-03	1.30E-03
4:Del:R:2	3.05E-04	0.00E+00	4.25E-06	0.00E+00	4.62E-04	1.64E-03	4.75E-04	1.47E-03	4.79E-05	2.40E-03
4:Del:R:3	1.03E-08	1.14E-08	3.25E-08	7.48E-09	4.04E-08	4.29E-08	8.32E-08	8.07E-08	1.11E-07	1.84E-07
4:Del:R:4	1.03E-08	1.14E-08	3.25E-08	7.48E-09	4.04E-08	4.29E-08	8.32E-08	8.07E-08	1.11E-07	1.84E-07
4:Del:R:5	4.53E-08	4.88E-08	1.18E-07	4.24E-08	9.68E-05	9.31E-08	9.80E-08	1.87E-04	2.81E-04	1.82E-07
5:Del:R:0	4.28E-04	4.59E-07	3.72E-08	1.18E-07	1.97E-07	2.96E-02	6.82E-03	6.75E-02	2.92E-07	3.38E-03
5:Del:R:1	7.70E-05	0.00E+00	7.92E-04	8.81E-04	6.26E-08	6.82E-04	4.85E-07	5.65E-04	5.07E-03	6.42E-04
5:Del:R:2	7.13E-05	1.47E-05	1.26E-08	9.66E-05	1.20E-07	6.64E-04	1.03E-07	1.62E-03	2.87E-07	1.05E-03
5:Del:R:3	3.97E-08	5.14E-08	2.93E-08	1.21E-04	3.56E-08	9.34E-08	8.42E-08	1.02E-07	1.02E-07	1.10E-07
5:Del:R:4	2.87E-08	6.79E-08	3.96E-08	4.66E-08	4.27E-08	6.81E-08	8.38E-08	8.82E-08	2.38E-04	2.20E-04
5:Del:R:5	1.03E-08	1.14E-08	3.25E-08	7.48E-09	4.04E-08	4.29E-08	8.32E-08	8.07E-08	1.11E-07	1.84E-07
2:Ins:R:0	1.99E-08	0.00E+00	2.49E-04	6.27E-09	2.86E-04	6.19E-04	1.03E-04	2.91E-04	4.61E-04	9.28E-04
2:Ins:R:1	6.02E-05	8.68E-05	1.55E-04	1.14E-08	3.30E-04	3.55E-04	0.00E+00	7.63E-04	9.88E-04	1.27E-04
