MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	3.35E-04	6.51E-04	1.07E-03	5.26E-04	1.28E-02	2.84E-02	4.06E-02	5.97E-04	4.24E-03	6.01E-03	3.78E-02
1:Del:C:1	5.19E-08	1.93E-04	0.00E+00	2.99E-46	6.77E-03	2.97E-02	8.69E-03	1.71E-03	1.28E-03	2.75E-03	9.89E-03
1:Del:C:2	1.09E-04	1.34E-04	1.42E-05	0.00E+00	1.15E-03	7.05E-04	4.17E-03	4.51E-04	7.46E-04	1.36E-03	3.98E-03
1:Del:C:3	3.69E-04	6.20E-04	0.00E+00	4.70E-04	1.82E-03	4.72E-03	8.16E-03	1.89E-04	2.99E-03	3.39E-03	2.68E-03
1:Del:C:4	1.09E-04	2.60E-03	0.00E+00	1.46E-03	2.67E-03	2.16E-03	4.11E-03	0.00E+00	2.36E-03	1.95E-02	8.65E-03
1:Del:C:5	5.66E-04	6.73E-04	1.35E-04	1.03E-03	1.87E-04	3.34E-04	1.86E-03	0.00E+00	1.68E-03	4.37E-03	5.04E-03
1:Del:T:0	1.29E-03	8.50E-05	0.00E+00	1.40E-03	2.09E-02	1.29E-02	6.91E-03	7.77E-04	4.32E-03	1.27E-02	5.84E-03
1:Del:T:1	4.98E-04	4.08E-04	3.70E-04	0.00E+00	4.23E-03	9.24E-03	2.49E-02	0.00E+00	1.11E-03	1.19E-04	2.27E-03
1:Del:T:2	5.87E-04	5.58E-04	5.21E-03	2.34E-03	9.98E-03	1.38E-02	4.02E-02	7.54E-03	1.40E-03	4.05E-03	1.42E-02
1:Del:T:3	1.48E-03	1.10E-03	1.19E-03	1.60E-03	1.47E-02	2.01E-02	2.60E-02	1.70E-03	0.00E+00	2.53E-03	4.33E-02
1:Del:T:4	0.00E+00	1.52E-04	2.20E-04	2.43E-03	1.10E-02	1.26E-02	3.22E-02	1.02E-03	5.92E-04	1.08E-02	1.54E-02
1:Del:T:5	7.95E-09	1.20E-07	1.87E-46	8.50E-03	1.17E-07	3.41E-07	6.65E-07	2.51E-03	1.86E-06	3.45E-03	8.85E-02
1:Ins:C:0	4.45E-05	7.47E-09	1.33E-08	3.53E-07	6.59E-05	8.39E-08	4.54E-04	2.99E-08	3.86E-04	3.87E-04	1.58E-04
1:Ins:C:1	8.44E-05	5.11E-05	0.00E+00	4.98E-08	5.77E-05	0.00E+00	5.57E-04	4.34E-04	7.25E-04	1.08E-03	1.38E-04
1:Ins:C:2	3.44E-08	0.00E+00	0.00E+00	1.53E-04	1.16E-04	4.92E-04	4.41E-04	2.68E-08	5.12E-04	5.89E-04	8.19E-04
1:Ins:C:3	3.57E-04	8.37E-08	1.51E-02	1.22E-07	1.42E-03	1.03E-04	1.99E-06	2.52E-02	7.19E-07	8.55E-08	1.51E-03
1:Ins:C:4	2.66E-04	1.10E-04	2.33E-04	4.22E-04	3.18E-04	0.00E+00	9.20E-04	5.61E-05	4.71E-05	1.19E-03	3.19E-03
1:Ins:C:5	2.62E-03	2.99E-04	0.00E+00	1.02E-03	1.36E-03	1.95E-04	1.90E-02	1.70E-08	0.00E+00	4.70E-03	7.57E-03
1:Ins:T:0	4.01E-04	2.80E-46	4.70E-04	3.70E-04	1.39E-03	3.05E-03	7.78E-03	5.08E-04	3.84E-03	1.37E-03	6.94E-03
1:Ins:T:1	1.57E-04	1.87E-03	0.00E+00	4.74E-04	2.65E-03	2.31E-03	5.60E-03	0.00E+00	2.68E-03	1.27E-02	1.34E-02
1:Ins:T:2	3.45E-04	8.78E-05	6.78E-04	0.00E+00	9.02E-04	9.09E-04	1.78E-03	1.01E-03	0.00E+00	7.81E-04	1.07E-03
1:Ins:T:3	1.55E-03	2.01E-03	5.55E-04	1.83E-03	6.22E-05	3.83E-04	7.18E-04	8.63E-06	4.02E-03	1.87E-02	4.82E-03
1:Ins:T:4	7.92E-04	0.00E+00	0.00E+00	7.57E-04	4.75E-04	6.61E-04	1.01E-02	4.96E-04	7.80E-04	3.58E-04	3.76E-03
1:Ins:T:5	8.05E-03	1.16E-07	9.17E-04	8.52E-08	1.90E-07	2.14E-46	1.08E-02	1.50E-07	1.13E-03	1.43E-06	1.07E-01
2:Del:R:0	3.50E-05	9.53E-05	0.00E+00	3.66E-05	2.49E-03	1.45E-03	2.73E-03	1.09E-03	1.01E-03	1.87E-03	1.81E-03
2:Del:R:1	2.73E-04	7.63E-04	1.06E-03	6.21E-04	9.57E-04	0.00E+00	3.52E-03	2.38E-03	2.75E-03	4.16E-03	1.06E-03
2:Del:R:2	8.90E-05	5.32E-09	4.55E-09	5.41E-04	3.08E-04	4.26E-04	5.67E-03	6.31E-05	2.45E-08	6.84E-04	7.29E-04
