Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V34	2.13E-01	4.73E-01	2.77E-01	1.77E+00	1.82E+00
V35	2.22E+00	2.46E+00	1.38E+00	3.32E+00	2.80E+00
V36	1.50E+00	3.54E+00	1.73E+00	3.86E+00	8.59E-01
V37	2.22E+00	9.45E-01	1.67E+00	3.37E+00	0.00E+00
V38	3.24E+00	1.28E+00	0.00E+00	3.16E+00	1.01E+00
V39	8.06E-01	3.04E+00	2.86E+00	2.79E+00	0.00E+00
V40	2.05E+00	0.00E+00	2.16E+00	1.70E+00	1.70E+00
V41	3.85E+00	9.22E-01	3.36E+00	3.56E+00	4.16E+00
V42	5.61E+00	1.53E-01	1.11E+00	5.40E+00	2.13E+00
V43	1.68E+00	1.50E+00	1.03E+00	1.38E+00	1.37E+00
V44	9.57E-01	3.89E-01	1.28E+00	1.02E+00	1.06E+00
V45	1.71E+00	1.29E+00	2.20E+00	9.98E-01	6.11E-01
V46	5.73E-01	5.39E-01	5.96E-01	0.00E+00	0.00E+00
V47	2.01E+00	3.01E+00	3.70E+00	2.82E+00	2.62E+00
V48	1.36E+00	1.21E+00	7.81E-01	1.48E+00	3.07E-01
V49	1.46E+00	1.50E+00	6.57E-01	3.40E-01	0.00E+00
V50	2.92E+00	3.22E+00	1.32E+00	2.04E+00	1.90E+00
V51	2.38E+00	1.25E+00	1.34E+00	2.61E+00	1.75E+00
V52	2.77E+00	1.69E+00	2.68E+00	1.19E+00	3.47E+00
V53	2.00E-01	0.00E+00	4.00E-01	1.22E+00	1.31E+00
V54	4.19E+00	4.48E-01	1.05E+00	4.57E+00	0.00E+00
V55	3.26E+00	3.06E+00	2.32E+00	3.18E+00	1.13E+00
V56	6.18E-01	8.97E-01	4.53E-01	8.16E-01	3.40E-01
V57	0.00E+00	1.08E+00	1.08E+00	1.63E+00	0.00E+00
V58	1.30E+00	6.18E-01	1.53E+00	9.45E-01	7.03E-01
V59	1.22E+00	4.58E-01	1.45E+00	1.75E+00	2.07E+00
V60	1.54E+00	2.39E+00	1.10E+00	1.10E+00	1.75E+00
V61	3.86E+00	1.28E+00	1.78E+00	8.23E-01	3.21E+00
V62	2.60E+00	4.72E+00	4.51E+00	1.93E+00	0.00E+00
V63	1.91E+00	6.80E-01	1.18E+00	3.22E+00	1.01E+00
V64	2.73E+00	7.00E-01	2.67E+00	3.43E+00	1.69E+00
V65	4.73E+00	2.63E+00	4.77E+00	1.47E+00	0.00E+00
V66	3.79E+00	3.26E+00	3.00E+00	1.33E-01	0.00E+00
V67	2.93E+00	1.67E+00	8.70E-01	2.07E+00	4.51E+00
V68	1.82E+00	2.30E+00	1.72E+00	2.55E+00	0.00E+00
V69	1.33E-01	2.77E+00	8.72E-01	2.62E+00	1.63E-01
V70	1.21E+00	1.26E+00	1.03E+00	1.61E+00	9.40E-01
V71	2.45E+00	4.67E-01	1.64E+00	1.01E+00	9.78E-01
V72	0.00E+00	2.06E+00	2.61E+00	7.27E-01	1.65E+00
V73	3.48E+00	1.88E+00	1.68E+00	1.58E+00	1.78E+00
V74	3.74E+00	1.72E+00	6.63E-01	2.75E+00	2.94E+00
V75	3.24E+00	1.95E+00	6.16E-01	2.20E+00	1.21E+00
V76	3.47E+00	1.59E+00	2.32E+00	3.53E+00	8.60E-01
V77	3.05E+00	1.08E+00	3.46E+00	1.72E+00	2.34E+00
V78	2.82E+00	1.93E+00	2.48E+00	2.64E+00	5.73E-01
V79	1.87E+00	1.97E+00	7.34E-01	1.80E+00	2.33E+00
V80	1.73E+00	2.12E+00	2.18E+00	9.34E-01	7.19E-01
V81	1.74E+00	3.97E+00	4.13E+00	1.87E+00	4.96E-01
V82	3.77E+00	2.50E+00	5.07E+00	2.78E+00	0.00E+00
V83	6.05E-01	0.00E+00	1.35E+00	7.00E-01	7.15E-01
V84	2.22E+00	2.30E+00	1.66E+00	1.33E+00	1.03E+00
V85	3.70E+00	1.78E+00	6.05E-01	3.63E+00	2.08E+00
V86	1.06E+00	1.10E+00	1.39E+00	1.44E+00	1.76E+00
V87	2.84E+00	1.72E+00	4.52E+00	1.57E+00	1.92E+00
V88	2.96E+00	1.15E+00	2.18E+00	0.00E+00	2.60E+00
V89	1.60E+00	1.90E+00	2.70E+00	1.95E+00	1.38E+00
V90	2.01E+00	1.57E+00	1.30E+00	1.82E+00	0.00E+00
V91	4.58E-01	1.05E+00	1.11E+00	1.18E+00	2.13E+00
V92	4.71E+00	4.93E+00	2.66E+00	2.27E+00	2.21E+00
V93	1.81E+00	1.79E+00	6.36E-01	1.24E+00	1.36E+00
V94	1.44E+00	2.05E+00	2.00E-01	1.03E+00	1.51E+00
V95	4.01E+00	8.31E-01	3.45E+00	1.62E+00	2.57E+00
V96	1.80E+00	1.25E+00	3.67E-01	1.64E+00	2.20E+00
V97	2.16E+00	2.91E+00	0.00E+00	2.58E+00	2.21E-01
V98	4.03E+00	5.44E+00	1.08E+00	2.13E+00	2.67E-01
V99	8.92E-01	1.25E+00	0.00E+00	0.00E+00	4.99E-01
V100	3.40E+00	1.49E+00	1.60E+00	1.17E+00	4.02E+00
