NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	59.498	19.28	14.203	11.547	0.096	0.99	30000.0
2	59.187	18.206	13.635	10.742	0.088	0.992	50000.0
3	59.456	18.434	13.838	11.009	0.088	0.991	30000.0
4	57.612	17.969	13.256	10.443	0.091	0.993	40000.0
5	59.051	18.072	13.669	10.75	0.087	0.992	40000.0
6	56.853	18.031	12.999	10.522	0.089	0.992	50000.0
7	55.783	17.472	12.6	10.462	0.089	0.992	30000.0
8	56.584	17.895	13.345	10.782	0.088	0.991	40000.0
9	54.536	17.058	12.121	9.965	0.088	0.993	40000.0
10	58.187	18.994	13.675	11.612	0.095	0.99	60000.0
