Method	Simulation	K	rmse_Lambda	rmse_Counts	rmse_novel_Sig	rmse_cosmic_Sig	rmse_Signatures	rmse_novel_Theta	rmse_cosmic_Theta	rmse_Weights	Sensitivity	Precision	cos_sim	time	ESS_Sig_mean	ESS_Sig_sd	ESS_Theta_mean	ESS_Theta_sd	ESS_relweight_mean	ESS_relweight_sd	J	theta	K_new	overd
PoissonCUSP_invgamma	3	19	6.572419006411626	4.1583354970682596	0.02072385182509095	0.009771479493398873	0.015247665659244911	8.694746471362624	71.68707262699765	40.190909549180134	0.8333333333333334	0.2631578947368421	NA	327.45309376716614	357.35107204135596	265.61224454103336	239.74306967977412	92.52714822192709	247.85944419835428	352.57090322456884	50	100	2	0.15
PoissonCUSP_invgamma	4	19	5.361607238292209	3.7348388365566345	0.018558347627895894	0.012816461614868931	0.015687404621382413	10.553291507488545	61.05121676425814	35.80225413587334	0.8333333333333334	0.2631578947368421	NA	351.84954619407654	331.0946584792718	258.70926973265244	211.01372442110136	78.77483838591965	211.15397062185437	307.29979024996186	50	100	2	0.15
PoissonCUSP_invgamma	5	19	5.129798151667429	3.3263925186946595	0.01942512440325397	0.009522921867244663	0.014474023135249318	9.914253158835075	54.30323883186847	32.108745995351775	1	0.3157894736842105	NA	340.0597679615021	331.43450315466777	240.84724547433268	194.0135066677085	67.43287347765377	193.13681729639018	304.4068313366198	50	100	2	0.15
PoissonCUSP_invgamma	6	19	5.214587994308014	3.3385565895793623	0.013930628879634874	0.010397104784607881	0.012163866832121378	4.725504274437049	45.17676372630368	24.951134000370367	1	0.3157894736842105	NA	310.3184175491333	441.0949300822945	208.30185360215896	217.80242799326078	66.99938725228346	203.4677074584069	303.67438736839756	50	100	2	0.15
PoissonCUSP_invgamma	7	19	5.990400631803311	3.8590448314406793	0.02021896356666529	0.009868148895941878	0.015043556231303584	9.165220014197216	53.22410512525673	31.194662569726972	1	0.3157894736842105	NA	326.5954999923706	380.0717598467866	243.40175141190224	237.72084596941207	81.84737204299061	199.71490189898478	284.49457607441616	50	100	2	0.15
PoissonCUSP_invgamma	8	19	5.758188972007864	3.064856653452066	0.01880002725336163	0.011558381580780906	0.015179204417071268	6.604166967538876	45.05073882357787	25.827452895558373	1	0.3157894736842105	NA	297.3006536960602	428.39584305636566	234.3038279746561	244.1543268970442	60.14681263885047	182.49403535627894	268.25953529204105	50	100	2	0.15
PoissonCUSP_invgamma	9	19	7.041786680685236	4.017966977228159	0.017156092199933744	0.015248300075147464	0.016202196137540606	7.8463417838392	58.95305747957862	33.399699631708906	0.8333333333333334	0.2631578947368421	NA	347.86418104171753	389.12690539456486	219.34176688474938	202.72529242770378	62.729688163285296	263.37386613423956	381.292746735099	50	100	2	0.15
PoissonCUSP_invgamma	10	19	4.927248467166494	3.7063905046433563	0.014517842648955465	0.009932379421887655	0.01222511103542156	8.619257499031901	68.99733147815897	38.808294488595436	0.8333333333333334	0.2631578947368421	NA	391.5076940059662	369.54281719952206	225.32719927597483	195.90422494679916	87.06520022969755	209.796335259986	305.3022421161944	50	100	2	0.15
PoissonCUSP_invgamma	11	19	6.278572166753558	4.310264569038743	0.016419178135738937	0.010649736468441338	0.013534457302090137	7.938119336748336	49.85227421200491	28.895196774376622	0.6666666666666666	0.21052631578947367	NA	344.3133370876312	380.76854886869603	224.9833428734416	200.99098966889852	83.18164930912496	225.23392730331872	340.1237149405102	50	100	2	0.15
PoissonCUSP_invgamma	12	19	6.341342799683681	4.178323203407739	0.02160247307690969	0.013327996824099667	0.017465234950504678	11.443544845815818	75.2288882976902	43.33621657175301	0.8333333333333334	0.2631578947368421	NA	346.9897232055664	308.7133508902864	236.4493918739901	186.20706000715785	67.03023225754775	181.40301891886622	264.59339488064285	50	100	2	0.15
PoissonCUSP_invgamma	13	19	6.256272984574804	3.9754078973486457	0.01684220232656087	0.011530140220058376	0.014186171273309622	8.923321713750436	68.30370298014317	38.613512346946806	0.8333333333333334	0.2631578947368421	NA	368.98327469825745	352.2893402815594	236.516125147006	207.0316813349693	96.42340312642489	185.6022496001022	297.5437591959207	50	100	2	0.15
PoissonCUSP_invgamma	14	19	6.948537279141893	3.7927078878534495	0.017207661932543653	0.009772765967800412	0.013490213950172032	7.618650859026763	62.150726777998536	34.88468881851265	0.8333333333333334	0.2631578947368421	NA	315.4359133243561	385.36323118974957	229.13697603456848	193.66633753220034	66.34818200912838	170.90581832585858	281.89336264866273	50	100	2	0.15
PoissonCUSP_invgamma	15	19	5.469730504845405	3.8353327155695496	0.013899029578597087	0.005470609035190946	0.009684819306894016	4.457825792319914	54.84987235572144	29.653849074020677	0.8333333333333334	0.2631578947368421	NA	308.9102141857147	402.2202978050246	238.71477268543913	224.97136223883626	74.11019041827753	208.1604709424166	321.7629257300891	50	100	2	0.15
PoissonCUSP_invgamma	16	19	4.125416042362605	3.942647938331071	0.011356921224189197	0.0068004582260807415	0.00907868972513497	5.600371059012217	54.6394579402091	30.11991449961066	1	0.3157894736842105	NA	405.8651943206787	367.2343667075497	241.55050898717644	193.89778655194402	73.38643754249387	236.3571123165835	354.2288649890551	50	100	2	0.15
PoissonCUSP_invgamma	17	19	5.305673025479987	3.634110082448182	0.0179249240105997	0.009684351686118791	0.013804637848359246	10.139004504796892	46.51700295319909	28.32800372899799	1	0.3157894736842105	NA	317.7339231967926	383.2974278647695	240.79620839403393	215.74915477126214	85.60976395144759	176.96951276838092	270.4195245848644	50	100	2	0.15
PoissonCUSP_invgamma	18	19	4.664996280002609	3.665600561930054	0.015473169672938316	0.010065323933943656	0.012769246803440985	6.2599939358323375	51.579857269816564	28.91992560282445	0.8333333333333334	0.2631578947368421	NA	327.70147800445557	390.20393560252336	240.5600160280657	227.88800281845675	77.56499331744476	240.99315616381105	357.6567306232181	50	100	2	0.15
PoissonCUSP_invgamma	19	19	5.349619394684253	4.204888403957751	0.017005223336657396	0.008991527953419672	0.012998375645038534	10.322608444713913	61.60989595149005	35.966252198101984	1	0.3157894736842105	NA	385.33548498153687	344.0159161321391	246.24921904552838	192.55483699942008	70.765379051583	246.7859178682962	346.2209278220769	50	100	2	0.15
PoissonCUSP_invgamma	20	19	5.674748095029546	4.033016935506557	0.018688964137922853	0.010715703182604834	0.014702333660263843	6.932935990214151	53.679377952113356	30.30615697116375	1	0.3157894736842105	NA	353.35522532463074	387.27450042150525	219.01362018654825	182.23356482760002	55.06583725384806	189.79111469181206	311.02412115099554	50	100	2	0.15
PoissonCUSP_invgammaKC	1	12.116	3.7289701900377565	3.30474139108875	0.017020020125841757	0.005842794927116672	0.011431407526479215	9.773714252427311	45.14976152693433	27.46173788968082	0.8333333333333334	0.4166666666666667	NA	119.9475450515747	165.65614086375084	185.06116453364115	97.75408727355824	108.31410245468126	360.9292638887265	395.21915834390194	50	100	2	0.15
PoissonCUSP_invgammaKC	2	10.563	5.836508527145329	3.768561273766549	0.024627129542730698	0.011156693545493661	0.01789191154411218	14.034389587780433	47.3938504233048	30.714120005542615	0.8333333333333334	0.5	NA	136.9995620250702	103.25869500818182	178.73673467907432	40.181576015842175	47.089318440533646	413.0971826351161	405.5152905199062	50	100	2	0.15
PoissonCUSP_invgammaKC	3	13.232	6.580674564451735	4.09517055633427	0.028713124763780292	0.00977798066434485	0.019245552714062572	15.075571137597015	72.63112508482698	43.85334811121199	0.8333333333333334	0.38461538461538464	NA	128.2415657043457	109.42739831454914	154.30820984409772	54.4254253639024	40.440367907334966	340.105909092387	433.3863704133573	50	100	2	0.15
PoissonCUSP_invgammaKC	4	10.262	5.306449263935114	3.8309088557123903	0.027770319307919178	0.012836597185083903	0.02030345824650154	23.00467594911469	59.42733566668497	41.21600580789983	0.8333333333333334	0.5	NA	123.28184461593628	62.71792620569326	25.784895414343843	59.69474011660549	62.85633232920993	366.72072600057516	362.28202797432647	50	100	2	0.15
PoissonCUSP_invgammaKC	5	12.551	4.645933499725611	3.935010021557592	0.02109909922212181	0.007387551620605398	0.014243325421363605	24.618499642645233	52.462807527152435	38.540653584898834	1	0.5454545454545454	NA	167.43109250068665	123.97927962937995	158.0347749341797	56.402464551342284	79.32533334974858	181.28455732147629	288.01809171106055	50	100	2	0.15
PoissonCUSP_invgammaKC	6	10.982	5.567766718955122	2.977745170534531	0.020762939266383285	0.012068020786063269	0.016415480026223277	20.294143000824327	65.21700355798586	42.7555732794051	1	0.7	NA	102.54833126068115	162.47312360437266	229.2872468289633	67.72382004785408	92.32749996122877	333.6923527053814	354.99227984707096	50	100	2	0.15
PoissonCUSP_invgammaKC	7	10.226	6.079536316702886	3.755377152765684	0.03927462605559891	0.010577609547388222	0.024926117801493564	22.25177314984182	53.11365280743327	37.68271297863755	1	0.6	NA	133.25861644744873	96.56960858333879	54.676246057690314	100.68504452566754	90.61309935145364	328.6490574208187	341.86572688020243	50	100	2	0.15
PoissonCUSP_invgammaKC	8	11.111	5.715062011047587	3.081117933772891	0.028416467384575206	0.011222569460439457	0.019819518422507332	13.419058514798849	43.86172241331384	28.640390464056345	1	0.5454545454545454	NA	113.13356947898865	201.8255980646859	216.56875226558157	115.60732646524305	88.11931053232935	400.42211465203354	374.16801186294015	50	100	2	0.15
PoissonCUSP_invgammaKC	9	12.349	7.080926922190169	3.5148615644216044	0.027850411431554235	0.026797070854929335	0.027323741143241785	19.385328966637037	76.65286706327034	48.019098014953684	0.6666666666666666	0.36363636363636365	NA	121.56556749343872	173.39955148757454	125.64751568574769	128.1852888870423	90.2426000232395	276.6727304402727	354.8009506069575	50	100	2	0.15
PoissonCUSP_invgammaKC	10	10.382	4.058899805954014	4.715419116488679	0.016680985481744293	0.008840630723232351	0.012760808102488322	15.972840820882459	58.55497207913652	37.263906450009486	0.8333333333333334	0.5555555555555556	NA	149.70328950881958	112.76082549980794	186.16446939561902	46.74982598987737	45.0025613260143	465.22861978130874	425.98738837889357	50	100	2	0.15
PoissonCUSP_invgammaKC	11	11.213	6.280528881348999	4.277234309266809	0.026362213315091382	0.010896773863389235	0.01862949358924031	22.37983238572961	56.065193711817834	39.22251304877372	1	0.6	NA	154.36096572875977	164.11057599814148	165.8341600117749	136.54468919594234	117.98606445005534	236.8876278879996	403.1469292978311	50	100	2	0.15
PoissonCUSP_invgammaKC	12	12.625	6.284273264762075	4.0781681576196345	0.03214659220290792	0.011714301775742836	0.021930446989325378	19.25533042427994	66.77046202863806	43.012896226459006	0.8333333333333334	0.4166666666666667	NA	147.77954578399658	90.57608059917885	45.90293511358771	50.500706630937486	32.781855730654925	271.5805787068128	284.88744589496224	50	100	2	0.15
PoissonCUSP_invgammaKC	13	11.982	6.356996438453001	3.987674287960224	0.019757039076297972	0.012620102982256031	0.016188571029277003	20.30929703032225	94.80413689491537	57.55671696261881	0.8333333333333334	0.38461538461538464	NA	128.9315345287323	313.390126538813	281.70941816805475	206.4534114859376	138.01646740821363	344.24607139576915	423.79060508474146	50	100	2	0.15
PoissonCUSP_invgammaKC	14	8.854	5.762459125876326	4.666105321569941	0.01616344581453756	0.0073616198982936485	0.011762532856415604	13.492346350382507	52.26624394883086	32.87929514960668	0.8333333333333334	0.625	NA	111.23928213119507	132.92811077025155	192.94673460245843	69.67690913175933	82.13246447529305	277.78090987977487	308.89152593981345	50	100	2	0.15
PoissonCUSP_invgammaKC	15	10.26	5.497416328011942	3.5751785637717197	0.023955401160048854	0.008010475275762386	0.01598293821790562	14.559384321039408	61.82491882391085	38.192151572475126	0.8333333333333334	0.5	NA	100.75427436828613	187.95956441116866	166.39391581352848	188.20747150077736	115.34211524387517	369.35712157824645	414.1074856076217	50	100	2	0.15
PoissonCUSP_invgammaKC	16	10.204	4.208783862169223	3.752691772909936	0.015755246298147757	0.007015045324674047	0.011385145811410903	19.176167697187704	57.09911231584285	38.13764000651528	0.8333333333333334	0.5	NA	135.6762993335724	73.79845044872704	36.28133355459918	98.33347016343404	108.81967696713016	363.86224770982113	382.3749172252835	50	100	2	0.15
PoissonCUSP_invgammaKC	17	11.708	5.203299434802137	3.5344667377824956	0.027496523081237952	0.009562256425602076	0.018529389753420014	21.37363914965018	41.26048086994267	31.317060009796425	1	0.5454545454545454	NA	123.56185626983643	115.55154859629047	170.00357568150451	63.44093714722915	90.2584940698082	274.9808508044991	341.3600339093366	50	100	2	0.15
PoissonCUSP_invgammaKC	18	9.669	4.640665538043367	3.652712214562978	0.025897821901189628	0.009556550946414834	0.017727186423802232	16.31565091009633	44.84912609142872	30.582388500762526	1	0.6666666666666666	NA	110.32984757423401	92.68370625847402	71.5269290519385	37.35062875809428	25.546128172796248	394.45063645716516	354.6978702044024	50	100	2	0.15
PoissonCUSP_invgammaKC	19	12.241	4.996455821410506	4.76642136153023	0.020922455412993434	0.007314455681854606	0.01411845554742402	18.270200534918924	54.7023199763578	36.48626025563836	1	0.5	NA	137.12667322158813	140.40586022946775	145.0606631907706	92.63848028775325	80.8885764869006	283.21275057567385	325.4915803274903	50	100	2	0.15
PoissonCUSP_invgammaKC	20	10.593	5.78227896566668	3.846089761155335	0.02986805084158723	0.012389833705222729	0.02112894227340498	35.08989389423576	69.03280306829319	52.061348481264474	1	0.6	NA	129.2877848148346	48.432134444287954	45.23770597509015	35.071567500383296	38.613104875346174	213.71760779071468	328.996571976019	50	100	2	0.15
PoissonMGP	1	7	3.4906427325926472	3.736296148054415	0.013924617282506956	0.00562975707239009	0.009777187177448523	9.486793148671223	39.20414212400116	24.345467636336192	1	0.8571428571428571	NA	295.69689083099365	168.8303486215731	37.635704171457675	265.4992167057742	135.0502569804362	32.92695907703993	6.358465039938698	50	100	2	0.15
PoissonMGP	2	8	5.6238705811292435	4.236169981234919	0.016718497706083184	0.012068505348283588	0.014393501527183387	15.886660822395216	43.077405270068105	29.48203304623166	0.8333333333333334	0.625	NA	307.2701392173767	156.7782052081247	22.972789101566345	233.75573357496816	106.09262891301852	28.595126046774247	10.866584276396253	50	100	2	0.15
PoissonMGP	3	8	6.2751510410798295	4.89450336935554	0.01827910892967434	0.00714585113735465	0.012712480033514495	11.158826881881721	60.23836988926458	35.69859838557315	1	0.75	NA	279.22578477859497	163.5923632230832	14.320979691367116	229.03049127176965	105.0414071802985	24.06901258696178	11.74500038824336	50	100	2	0.15
PoissonMGP	4	7	4.412933598199088	4.920062480893795	0.02267459958850368	0.00909602587246806	0.015885312730485872	11.839504146074258	39.00279660631412	25.42115037619419	1	0.8571428571428571	NA	306.2106945514679	130.96705990851342	16.404744902205984	237.4825555421644	83.45460526951486	29.19361283128919	4.267076298900726	50	100	2	0.15
PoissonMGP	5	8	4.4536393069316	4.22957917098713	0.022097049316521455	0.00703440662397558	0.014565727970248517	16.23897339856015	41.14544399565716	28.692208697108654	1	0.75	NA	296.5069935321808	145.1307343680055	25.70980810219107	176.0752767737555	67.54247061956785	34.693874129237166	10.253648751825912	50	100	2	0.15
PoissonMGP	6	7	4.46888722282641	4.373052702177288	0.006743211364637962	0.006399717078802777	0.0065714642217203694	8.33631704978407	45.5113857061957	26.923851377989887	1	0.8571428571428571	NA	264.8181188106537	165.96161868432335	44.84696041560693	249.87324288396556	112.40066112633308	28.34493209596591	10.52564522009284	50	100	2	0.15
PoissonMGP	7	7	4.08262675808667	6.790068858595766	0.012017305825344713	0.004203145161495089	0.0081102254934199	13.584333541049764	43.133961074351475	28.35914730770062	1	0.8571428571428571	NA	312.35998129844666	157.54385181029073	32.884822878742455	275.28444596636507	163.70938715902622	34.537187993323144	8.682049331919828	50	100	2	0.15
PoissonMGP	8	7	4.1171214383238	5.188769519071627	0.007655505236708705	0.008036374388421157	0.007845939812564932	9.120025804459866	38.18742120215356	23.65372350330671	1	0.8571428571428571	NA	271.981379032135	169.3209765871599	58.09676624059846	271.17876425635757	126.40992562535992	28.143754089958364	12.111541278504758	50	100	2	0.15
PoissonMGP	9	7	4.674501041065283	6.481906276003924	0.00981710595237329	0.006807810776450651	0.008312458364411971	9.804912382307002	45.45145139715685	27.628181889731927	0.8333333333333334	0.7142857142857143	NA	321.0383343696594	159.2448565256251	44.64640737006565	256.55211213599443	123.5247624034265	34.20451767555546	9.593606720129781	50	100	2	0.15
PoissonMGP	10	8	3.958286858156793	4.826790744178094	0.015632367921647496	0.00779634549530957	0.011714356708478533	9.968369528384661	42.436140651388676	26.20225508988667	1	0.75	NA	328.9101502895355	173.55790310675738	40.27316139993394	224.79171300462048	109.04780274271948	28.359521626011336	10.983584199733574	50	100	2	0.15
PoissonMGP	11	8	6.284363255733177	4.404901047372217	0.029158538631117777	0.010676296180913028	0.0199174174060154	22.249847350723194	50.16766043662801	36.208753893675606	1	0.75	NA	300.9002757072449	158.37990742901113	55.494059362987485	236.81809067283484	108.41783496669868	34.08449829628639	8.922207536746598	50	100	2	0.15
PoissonMGP	12	9	5.605870438130312	5.5146981286234755	0.01801476200274572	0.010215347384116988	0.014115054693431354	22.816482266960435	75.52312410840298	49.16980318768171	0.8333333333333334	0.5555555555555556	NA	309.81381464004517	132.19234078837718	44.66731470663273	191.9345465670294	121.05551439730986	27.544547470216916	7.9741844097022225	50	100	2	0.15
PoissonMGP	13	7	4.916260973751439	5.340813396529163	0.008086013952785529	0.007269090589345465	0.007677552271065497	12.203447077827631	52.149545510483385	32.176496294155505	1	0.8571428571428571	NA	304.24122524261475	150.3945127353246	44.54852628205031	234.27086267061304	127.63582397852547	33.06944877002119	5.087188851126883	50	100	2	0.15
PoissonMGP	14	8	5.84564364513476	4.64249156303005	0.017051596749088647	0.007515176219709242	0.012283386484398945	14.082047968044394	52.52873543480521	33.3053917014248	0.8333333333333334	0.625	NA	280.3844327926636	148.94799601150376	42.18121924525137	178.58790204642906	96.01634559870043	31.58048712762425	10.930341571928203	50	100	2	0.15
PoissonMGP	15	8	5.275163672998937	3.998819263822213	0.01726686830789693	0.00527062374135422	0.011268746024625576	6.455121446504148	46.81673821395916	26.635929830231657	1	0.75	NA	289.52515172958374	188.2968238628049	45.902737872319435	251.9551571571588	122.05023106508548	30.24076083505471	11.549937469819382	50	100	2	0.15
PoissonMGP	16	8	3.989120230224069	4.101204276014575	0.010591170271238418	0.006567194696837711	0.008579182484038064	15.929045040826852	51.85824474078046	33.89364489080366	1	0.75	NA	317.20207118988037	126.63319242158629	26.90648032778514	209.9936569613369	100.36756794589101	29.12125044804337	6.2553814728069685	50	100	2	0.15
PoissonMGP	17	8	4.547290758657021	4.575187553599836	0.016649171231906932	0.00744028001734688	0.012044725624626905	8.586741971738599	41.67863637784765	25.132689174793125	1	0.75	NA	281.82900619506836	197.75072444505034	36.75327676839544	223.64327823915153	68.91509107992471	26.347225508673642	7.039271576696535	50	100	2	0.15
PoissonMGP	18	8	4.5829183675765615	3.8748087267854023	0.023758795901706698	0.0095115495743098109	0.016635172738008255	9.003175357878545	38.76450957632281	23.883842467100678	1	0.75	NA	283.34667348861694	176.98922896446078	41.48627846927747	230.01003533665198	84.13944031513573	27.527380186380878	9.950609120489432	50	100	2	0.15
PoissonMGP	19	8	5.0659874222755805	4.65884601896428	0.015575165608973943	0.0077107189639149375	0.011642942286444441	18.951407492280527	52.18160558484128	35.5665065385609	1	0.75	NA	302.8014545440674	153.80328193600468	42.8979199122937	181.29544328256725	74.47325128020147	31.893050698213813	12.71188621049805	50	100	2	0.15
PoissonMGP	20	9	5.349609170624701	4.603461582872925	0.020220879206647734	0.006515021847554786	0.01336795052710126	12.789467460088519	52.89318948752647	32.841328473807494	1	0.6666666666666666	NA	302.96882462501526	149.7411904338405	31.2596857340273	181.56337879612596	100.3438673854414	27.398495517795382	12.178482001225817	50	100	2	0.15
CompressiveNMF	1	6	3.2445179310137746	4.632168563031648	0.003952941166698578	0.003868791680058854	0.0039108664233787165	3.1751783579260704	30.15386854573664	16.664523451831354	1	1	0.9885082184182683	575.0719211101532	729.8253211883041	382.96621493264325	794.8059766040645	290.7105082367224	423.19814005275254	201.5516878308283	100	100	2	0.15
CompressiveNMF	2	7	4.545424917838565	5.056854896662507	0.02021747347311112	0.006508835928797958	0.01336315470095454	10.862656750060257	44.581929469422775	27.722293109741514	1	0.8571428571428571	NA	648.2694013118744	684.9591530594313	408.70111586012604	735.0895498191641	335.045378860665	375.74094236617157	215.72731538197505	100	100	2	0.15
CompressiveNMF	3	6	6.8965283036374485	5.77437417102318	0.002414374199854892	0.0037961835901727382	0.003105278895013815	3.213294859733391	56.36575368915865	29.78952427444602	1	1	0.9865817542525006	620.7107920646667	722.3552177845747	390.5445521981861	801.7709463855083	279.0066661608514	442.23877698517	228.10788371199445	100	100	2	0.15
CompressiveNMF	4	6	4.852707298020698	5.580239543366374	0.003223326771709291	0.004600028783610853	0.003911677777660072	2.504603055942936	44.679507796885424	23.59205542641418	1	1	0.9875983786526591	645.0605900287628	724.9799387904726	394.06042595059944	779.4187571257795	304.78987702617667	437.94238728842765	243.84426029705173	100	100	2	0.15
CompressiveNMF	5	8	8.056970870120786	4.595902135641422	0.03735794788913238	0.011683993604144823	0.0245209707466386	28.822548916317267	67.90170929418048	48.36212910524887	1	0.75	NA	657.3046383857727	637.223407778772	420.4639599043406	673.9483021966704	373.5588392766638	290.45041967646705	159.4896520940765	100	100	2	0.15
CompressiveNMF	6	7	4.292786598584406	5.262673443945475	0.027685588807986116	0.005738177232685146	0.016711883020335633	8.720563631235956	39.47409059645945	24.0973271138477	1	0.8571428571428571	NA	677.3475575447083	682.9234140250046	405.92068420306515	738.8949521970405	323.942883717749	376.55061794862576	200.57614866748915	100	100	2	0.15
CompressiveNMF	7	6	4.2569824698887455	5.260759040262183	0.0047224775806203175	0.004485145599100861	0.004603811589860589	2.5772181927858675	43.064496243395126	22.820857218090495	1	1	0.9799882100027582	612.8759977817535	723.1636767437834	389.4319049169844	776.0844663757821	310.1206261783776	422.8461518370517	170.44993455783492	100	100	2	0.15
CompressiveNMF	8	7	4.643200211362131	5.398082680227114	0.02343121210025901	0.010329456136756334	0.016880334118507673	17.51297074645271	48.48221723274389	32.9975939895983	0.8333333333333334	0.7142857142857143	NA	634.9490072727203	678.7097014517973	415.0350684525156	739.0100538299474	335.62378176905975	369.68612900744506	228.5771619389358	100	100	2	0.15
CompressiveNMF	9	6	3.7611314328047607	4.874400932034296	0.0025175558055561247	0.004904167904261692	0.003710861854908908	7.0718162972022895	39.59411465392031	23.3329654755613	1	1	0.9858227495832088	685.7764747142792	719.9669808059415	391.35829939371075	774.5056585511068	306.69324466024955	339.79490937192463	114.48007349001199	100	100	2	0.15
CompressiveNMF	10	8	5.898879332785423	4.127938835913309	0.03779731200371826	0.008878708140485431	0.023338010072101845	39.693844220042905	52.37902800153891	46.03643611079091	1	0.75	NA	640.3534038066864	633.8710263313073	424.7392624821183	675.0260935759461	374.49946197311004	318.5968893124636	117.75224361931427	100	100	2	0.15
CompressiveNMF	11	6	3.705090900119652	4.793585639515681	0.002460870731550811	0.004354586572021044	0.0034077286517859274	1.8202371884472233	37.483222551983495	19.65172987021536	1	1	0.9881240791869979	598.4645037651062	721.0938137458668	389.20030095423465	785.987104822903	297.6616386728483	387.9988856403003	140.9426264552832	100	100	2	0.15
CompressiveNMF	12	6	3.8556039710613903	5.083365921713107	0.002418376644754832	0.004830151101200869	0.0036242638729778506	3.25238578551882	42.6151117175665	22.93374875154266	1	1	0.987118937690648	678.2074458599091	723.976532212685	382.8733972042849	789.0591628284465	296.99136219185624	443.17100972557233	217.96568634612473	100	100	2	0.15
CompressiveNMF	13	6	4.657910878786311	5.549204053259117	0.004008976516997172	0.0038890133615913556	0.003948994939294264	1.169073695459839	45.819785079200656	23.494429387330246	1	1	0.9887961116180244	644.1970324516296	723.2332198841009	388.14071863490113	781.6546937351461	303.23792825404115	402.6989307151547	226.83927687713606	100	100	2	0.15
CompressiveNMF	14	7	4.338014744136947	4.481958825635996	0.030940497340424682	0.005886039968502236	0.01841326865446346	38.835197526249345	38.299214433502925	38.567205979876135	0.8333333333333334	0.7142857142857143	NA	599.4228866100311	679.4489337538474	412.40147487692064	732.4896951593677	346.42782435230345	346.9474828475518	197.12665167988845	100	100	2	0.15
CompressiveNMF	15	7	6.575309356516405	5.33208330017474	0.025352118546994172	0.008321065657980669	0.01683659210248742	15.343705802766184	60.041464075752174	37.69258493925918	1	0.8571428571428571	NA	668.0620758533478	678.0601174282276	412.4766950737102	726.2599437539103	346.4416153447975	386.44988659035863	212.92808256648723	100	100	2	0.15
CompressiveNMF	16	7	5.4362941610500055	4.906169555727758	0.027541099730035233	0.006028053704842826	0.01678457671743903	12.987965676523626	45.75141976465341	29.369692720588517	1	0.8571428571428571	NA	624.3328664302826	680.7607601820731	414.61080440723504	734.2297394452711	342.83402485836234	375.5441384211306	180.00113542840816	100	100	2	0.15
CompressiveNMF	17	6	3.4851293518530646	5.343703511939397	0.0026707936320221094	0.0042307182166985025	0.003450755924360306	4.565213823435749	36.44899421138999	20.507104017412868	1	1	0.9886284394784768	635.2415308952332	730.7191268270116	382.77246972731274	786.7787983379094	295.0432138211006	471.89997106003386	237.22033508017535	100	100	2	0.15
CompressiveNMF	18	7	7.433202230816719	5.870818835997006	0.021782628490888536	0.0099704629271335	0.01587654570901102	19.31832627458313	66.29998287846597	42.80915457652455	0.8333333333333334	0.7142857142857143	NA	630.6383218765259	686.046747633977	401.0440603729171	733.7311123420452	334.9588644019482	438.52190065343126	265.17408104448737	100	100	2	0.15
CompressiveNMF	19	6	3.7145912437081168	4.716859363991054	0.003164439928922634	0.004032829625688047	0.0035986347773053406	1.6914309107510717	40.178171872549726	20.9348013916504	1	1	0.9896607812979421	591.9075222015381	728.0388584220988	390.1122418095896	792.1080632376545	286.78340292213835	370.1050551360612	183.5887308719191	100	100	2	0.15
CompressiveNMF	20	8	5.830948742318673	5.3695009042019635	0.031062206451200797	0.009680825683331515	0.020371516067266157	17.1615653446183	57.93908370072108	37.55032452266969	1	0.75	NA	678.7130200862885	633.2188917103646	429.53285836618085	675.5411908414367	381.40018015538175	347.69209314289236	208.1573485148958	100	100	2	0.15
PoissonCUSP_gamma	1	10.05	4.615621752978413	3.025122349550978	0.03571338609542201	0.015532305564681834	0.02562284583005192	19.02162894564419	49.00960824330756	34.015618594475875	1	0.6	NA	477.4737083911896	132.89226176158294	30.548180134688938	225.97749718294355	60.85549758034577	16.861627532469075	3.8201568457645045	100	100	2	0.15
PoissonCUSP_gamma	2	12.017	5.72601717351293	3.6209560533695426	0.036976361390168015	0.011684965971838726	0.02433066368100337	17.36431368034307	59.818253289031986	38.59128348468753	1	0.5	NA	560.2545847892761	109.67504943014133	23.070578739134824	189.03213783660277	58.45868733744902	18.655275522264358	9.667362015376632	100	100	2	0.15
PoissonCUSP_gamma	3	13.062	8.831057666905878	3.271562549733814	0.04759691246704608	0.012932692429967295	0.030264802448506687	14.666558869801072	62.7759108893198	38.72123487956044	1	0.46153846153846156	NA	546.2852518558502	122.26376907637606	21.43851171020478	223.76716042424843	49.94041907264083	17.783768822085566	7.082136610487335	100	100	2	0.15
PoissonCUSP_gamma	4	12.024	6.413233911491308	3.492790303744656	0.03492563040399526	0.015509521803224992	0.025217576103610126	20.028321364671733	64.98477307488703	42.50654721977938	1	0.5	NA	529.8103687763214	103.59480208035568	24.444185986423147	187.39889066810184	58.27952211002674	16.933808056523564	4.446047724346709	100	100	2	0.15
PoissonCUSP_gamma	5	12.009	8.892141060872719	3.170913663970394	0.04477786336719089	0.01686877224254296	0.030823317804866926	35.89795779101886	84.46613044717462	60.182044119096744	0.6666666666666666	0.3333333333333333	NA	529.5271060466766	123.7422944076383	24.557710308818976	191.10189732218214	43.73858966198666	17.653942532237036	6.604721821079666	100	100	2	0.15
