Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V54	1.29E+00	1.37E+00	3.50E+00	3.00E-01	5.03E+00	3.53E+00	4.24E+00	3.89E+00
V55	1.55E+00	2.09E+00	1.36E+00	6.84E-01	8.79E-01	0.00E+00	1.14E+00	2.65E+00
V56	1.90E+00	2.33E+00	2.06E+00	1.51E+00	3.40E+00	1.19E+00	3.29E+00	2.24E+00
V57	1.00E-01	2.77E-01	2.38E+00	1.66E+00	9.53E+00	1.77E+00	9.39E+00	2.18E+00
V58	1.42E+00	8.44E-01	1.05E+00	3.54E+00	7.97E+00	1.14E+00	6.73E+00	1.31E+00
V59	8.97E-01	4.67E-01	1.18E+00	6.98E+00	1.16E+01	2.81E+00	1.26E+01	8.21E+00
V60	0.00E+00	7.61E-01	1.67E+00	1.97E+00	0.00E+00	2.21E-01	9.67E-01	1.65E+00
V61	1.00E-01	5.02E+00	2.49E+00	8.01E+00	2.33E+00	6.31E+00	3.79E+00	9.16E+00
V62	7.16E-01	6.40E+00	3.20E+00	4.49E+00	6.60E+00	8.27E-01	5.60E+00	4.50E+00
V63	9.68E+00	8.91E+00	1.08E+00	7.76E+00	4.85E+00	0.00E+00	9.86E+00	1.03E+01
V64	1.13E+00	2.77E-01	2.30E+00	6.96E-01	2.94E+00	4.90E-01	2.62E+00	8.31E-01
V65	1.54E+00	5.10E+00	5.86E-01	6.64E+00	8.95E-01	0.00E+00	4.43E+00	7.69E+00
V66	6.00E-01	3.71E+00	3.14E-01	1.01E+00	2.24E+00	1.69E+00	3.34E+00	1.19E+00
V67	5.39E-01	9.55E-01	0.00E+00	5.86E-01	1.63E-01	5.59E-01	7.22E-01	4.99E-01
V68	1.53E+01	2.52E+00	2.87E+00	5.00E-01	5.16E+00	6.67E-01	3.64E+00	1.83E+01
V69	4.76E+00	2.98E-01	6.18E-01	4.65E+00	3.52E+00	5.81E+00	3.57E+00	6.41E+00
V70	0.00E+00	5.97E+00	1.10E+00	0.00E+00	0.00E+00	1.65E+00	6.50E+00	4.96E-01
V71	3.71E-01	1.03E+01	3.96E-01	4.16E-01	1.18E+00	4.09E+00	9.83E+00	3.82E+00
V72	8.15E+00	1.39E+00	8.75E-01	2.08E+00	5.37E+00	8.03E-01	5.72E+00	9.97E+00
V73	1.53E-01	1.19E+00	1.85E+00	0.00E+00	2.77E-01	7.50E+00	2.00E-01	8.01E+00
V74	2.13E-01	9.46E-01	3.40E-01	6.12E+00	3.78E+00	4.98E+00	3.98E+00	6.66E+00
V75	5.04E+00	1.35E+00	2.95E+00	2.17E+01	4.67E-01	5.77E-01	3.11E+00	2.23E+01
V76	1.94E+01	8.36E-01	4.01E+00	1.56E+00	1.45E+00	0.00E+00	4.15E+00	2.00E+01
V77	1.88E+00	5.59E-01	3.59E-01	1.33E-01	4.27E-01	1.35E+00	1.20E+00	6.67E-01
V78	1.56E+00	6.18E-01	7.67E-01	4.40E+00	4.96E+00	5.68E+00	5.68E+00	5.23E+00
V79	8.33E-01	3.54E+00	1.35E+00	0.00E+00	5.62E-01	2.22E+00	3.90E+00	0.00E+00
V80	4.47E+00	3.80E+00	8.88E-01	6.32E+00	1.31E+01	1.58E+00	9.84E+00	6.44E+00
V81	1.18E+00	5.73E-01	1.02E+00	2.83E+01	4.73E-01	8.00E-01	1.67E+00	2.95E+01
V82	3.39E+00	7.18E-01	2.41E+00	1.58E+00	4.82E+00	0.00E+00	3.97E+00	6.38E+00
V83	1.40E+01	6.96E-01	5.88E+00	5.89E+00	1.11E+01	4.77E+00	9.22E+00	1.20E+01
V84	3.45E+00	2.77E-01	1.00E+00	1.17E+00	8.72E-01	1.40E+00	1.12E+00	2.88E+00
V85	1.69E+00	1.99E+00	9.91E-01	5.53E+00	0.00E+00	0.00E+00	6.40E-01	5.40E+00
V86	1.90E+00	5.46E+00	1.29E+00	2.21E-01	4.73E+00	0.00E+00	5.33E+00	9.00E-01
V87	1.34E+00	0.00E+00	1.76E+00	8.42E+00	5.78E-01	2.57E+00	4.39E+00	5.36E+00
V88	3.05E+00	2.79E+00	1.79E+00	1.27E+01	2.41E+00	8.46E+00	3.01E+00	1.25E+01
V89	4.16E-01	1.27E+00	1.96E+00	3.80E+00	1.27E+00	2.62E+00	1.84E+00	2.66E+00
V90	4.78E+00	7.13E+00	1.29E+00	1.56E+01	1.06E+01	5.05E+00	1.20E+01	1.73E+01
V91	2.65E+00	0.00E+00	7.46E-01	1.92E+00	8.47E+00	2.49E+00	7.64E+00	3.97E+00
V92	4.52E+00	2.19E+00	8.94E-01	7.86E+00	0.00E+00	1.70E+00	1.61E+00	6.49E+00
V93	7.02E-01	1.40E+00	1.12E+00	3.49E+00	1.96E+01	1.09E+00	1.89E+01	2.51E+00
V94	1.01E+01	6.37E+00	1.54E+00	2.53E+00	5.03E+00	9.45E-01	7.19E+00	9.64E+00
V95	2.39E+00	6.67E-01	2.77E+00	8.25E+00	2.83E+00	5.86E-01	2.91E+00	7.67E+00
V96	1.96E+01	1.31E+00	5.43E-01	1.97E+00	1.27E+01	1.31E+00	1.28E+01	2.20E+01
V97	3.95E+00	4.67E-01	1.44E+00	6.05E-01	7.33E-01	1.18E+00	8.88E-01	4.22E+00
V98	7.71E+00	4.03E+00	4.01E+00	8.65E+00	0.00E+00	0.00E+00	3.98E+00	9.60E+00
V99	2.32E+00	4.13E+00	4.34E+00	4.89E+00	1.32E+01	8.70E-01	1.18E+01	8.06E+00
V100	3.59E-01	8.17E-01	9.29E-01	2.13E-01	1.69E+00	1.99E+00	7.31E-01	1.37E+00
