MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	2.51E-03	2.26E-02	3.26E-03	2.49E-03	3.13E-07	1.65E-02	6.42E-02	1.10E-02	2.65E-02	1.05E-02
1:Del:C:1	0.00E+00	1.86E-03	2.98E-03	5.25E-08	1.05E-03	1.11E-02	2.17E-02	7.59E-03	2.99E-02	7.90E-03
1:Del:C:2	9.95E-05	5.12E-05	6.08E-04	5.07E-06	5.15E-05	5.49E-04	1.10E-03	9.05E-04	3.79E-03	1.06E-03
1:Del:C:3	5.35E-04	1.99E-04	7.06E-04	0.00E+00	4.16E-04	3.06E-03	1.13E-02	4.24E-03	9.96E-03	3.01E-03
1:Del:C:4	9.51E-04	4.56E-04	1.25E-04	1.82E-04	0.00E+00	1.69E-03	3.54E-03	3.41E-04	5.25E-03	1.07E-03
1:Del:C:5	1.69E-03	1.96E-04	0.00E+00	1.86E-05	7.37E-04	0.00E+00	7.77E-04	1.08E-02	1.86E-03	7.64E-03
1:Del:T:0	2.01E-03	5.56E-04	3.13E-03	2.40E-04	2.26E-04	1.22E-02	1.48E-02	2.31E-02	2.05E-02	1.94E-03
1:Del:T:1	0.00E+00	4.97E-04	2.80E-03	1.93E-04	3.47E-08	2.98E-03	1.05E-02	6.11E-03	1.01E-02	3.91E-03
1:Del:T:2	1.51E-03	6.97E-04	2.13E-04	3.76E-04	6.31E-04	1.13E-02	1.42E-02	1.31E-02	2.36E-02	4.91E-03
1:Del:T:3	2.65E-03	0.00E+00	1.97E-03	1.34E-04	0.00E+00	6.51E-03	7.86E-03	4.27E-03	3.79E-02	7.74E-03
1:Del:T:4	3.81E-03	3.71E-04	0.00E+00	0.00E+00	1.43E-03	7.69E-03	4.71E-03	2.24E-02	2.43E-02	1.81E-02
1:Del:T:5	8.99E-03	7.98E-08	5.79E-08	5.36E-04	8.57E-08	5.87E-08	9.53E-03	9.04E-02	2.01E-02	6.17E-02
1:Ins:C:0	8.26E-07	5.83E-08	4.97E-04	1.36E-08	2.34E-08	8.35E-09	5.17E-04	1.04E-03	2.06E-04	1.25E-05
1:Ins:C:1	6.79E-07	3.70E-05	6.39E-04	2.89E-08	1.21E-08	6.56E-09	6.75E-04	1.67E-03	2.67E-04	3.73E-04
1:Ins:C:2	2.36E-08	1.93E-05	2.89E-04	1.27E-08	3.83E-08	1.73E-08	1.31E-03	4.81E-04	7.31E-04	1.97E-03
1:Ins:C:3	1.06E-04	2.57E-08	4.21E-08	2.55E-08	1.31E-04	1.99E-04	2.12E-04	8.19E-05	2.87E-04	1.17E-04
1:Ins:C:4	3.31E-04	2.91E-04	2.97E-04	0.00E+00	3.04E-04	2.83E-04	6.33E-03	9.83E-04	2.42E-04	3.66E-03
1:Ins:C:5	1.27E-03	4.47E-04	3.56E-04	4.54E-04	2.73E-03	0.00E+00	4.59E-03	4.57E-03	7.43E-03	7.49E-03
1:Ins:T:0	2.87E-04	2.23E-04	1.14E-03	1.65E-04	2.37E-04	1.84E-03	6.27E-03	4.21E-03	3.97E-03	4.04E-04
1:Ins:T:1	2.60E-04	1.07E-04	1.02E-03	1.53E-04	0.00E+00	1.86E-03	1.01E-02	1.36E-03	3.20E-03	1.25E-02
1:Ins:T:2	1.81E-04	6.87E-05	1.38E-06	1.23E-08	4.05E-08	7.07E-04	1.01E-06	2.67E-03	2.30E-03	8.19E-04
1:Ins:T:3	5.55E-04	1.12E-04	1.36E-05	3.40E-04	7.54E-04	1.14E-03	4.35E-03	2.13E-03	1.36E-03	2.62E-03
1:Ins:T:4	6.24E-04	2.20E-05	2.27E-04	2.43E-08	2.07E-03	1.50E-04	4.90E-03	1.10E-03	3.14E-03	7.35E-03
1:Ins:T:5	1.11E-03	1.87E-46	2.21E-03	1.14E-07	4.53E-03	2.77E-03	7.29E-03	8.35E-03	1.59E-02	8.06E-02
2:Del:R:0	0.00E+00	0.00E+00	1.35E-03	2.23E-04	4.96E-04	3.08E-03	1.23E-02	2.57E-03	5.93E-03	2.00E-03
2:Del:R:1	4.78E-04	1.85E-04	1.45E-03	4.03E-04	4.08E-04	1.63E-03	4.95E-03	2.79E-03	3.86E-03	3.33E-03
2:Del:R:2	3.09E-04	7.77E-05	1.45E-04	0.00E+00	2.91E-08	4.02E-04	2.94E-07	2.16E-04	1.22E-03	5.62E-04
2:Del:R:3	2.52E-04	9.87E-09	2.64E-08	5.06E-08	8.71E-05	8.93E-08	1.30E-07	9.10E-04	1.30E-03	8.82E-04
2:Del:R:4	9.41E-09	2.48E-02	2.11E-04	3.46E-04	1.19E-06	3.83E-07	4.57E-02	1.84E-06	6.83E-08	1.77E-03
2:Del:R:5	2.35E-08	3.84E-08	3.97E-04	8.24E-05	8.55E-05	5.20E-09	1.18E-07	3.77E-04	7.38E-08	8.17E-04
3:Del:R:0	2.70E-04	1.60E-05	1.37E-03	1.89E-04	1.00E-04	5.14E-04	2.17E-03	3.74E-03	2.86E-04	3.18E-03
3:Del:R:1	5.94E-04	3.13E-05	3.68E-04	6.99E-05	7.08E-04	9.59E-04	2.45E-03	6.73E-03	8.28E-03	7.52E-03
3:Del:R:2	4.85E-04	5.17E-04	0.00E+00	1.65E-03	4.28E-46	3.26E-04	5.31E-03	1.70E-04	5.71E-04	1.01E-03
3:Del:R:3	1.27E-04	5.27E-04	2.73E-04	1.19E-04	2.92E-04	1.26E-03	6.02E-03	4.94E-04	1.18E-04	2.56E-03
