MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	1.37E-04	1.40E-46	9.79E-04	1.69E-07	3.53E-02	3.88E-02	9.31E-03	2.27E-02	5.01E-03	1.96E-02	3.65E-02
1:Del:C:1	1.51E-07	2.29E-04	8.50E-05	7.00E-08	1.69E-02	2.10E-02	1.01E-02	6.62E-03	4.29E-03	4.93E-03	2.61E-03
1:Del:C:2	1.87E-04	0.00E+00	0.00E+00	9.43E-05	1.69E-03	1.26E-03	1.35E-03	4.35E-04	1.72E-03	9.35E-04	1.71E-03
1:Del:C:3	0.00E+00	1.10E-04	4.00E-04	2.97E-04	4.15E-03	2.85E-03	2.11E-03	5.65E-03	7.31E-03	9.26E-03	6.61E-03
1:Del:C:4	2.64E-08	2.90E-04	4.49E-04	3.65E-04	6.14E-03	2.96E-03	1.46E-04	2.47E-03	9.80E-04	6.58E-03	5.17E-03
1:Del:C:5	0.00E+00	0.00E+00	2.16E-03	4.97E-04	0.00E+00	2.42E-08	1.93E-03	1.49E-02	2.11E-03	4.93E-03	4.94E-04
1:Del:T:0	4.70E-03	1.40E-46	2.01E-03	9.68E-04	1.18E-02	2.95E-02	6.81E-03	3.41E-02	1.83E-02	1.62E-02	8.51E-03
1:Del:T:1	1.19E-07	7.91E-08	4.29E-04	7.70E-05	1.98E-02	1.40E-02	3.31E-06	9.26E-03	2.07E-03	1.06E-02	5.71E-03
1:Del:T:2	3.58E-04	7.66E-09	2.65E-03	7.08E-05	1.91E-02	1.92E-02	6.69E-04	1.31E-02	3.38E-02	8.95E-03	1.59E-02
1:Del:T:3	8.30E-03	7.32E-04	4.50E-03	1.83E-03	1.56E-02	3.44E-02	3.23E-03	4.77E-02	1.38E-02	3.18E-03	1.80E-02
1:Del:T:4	1.27E-03	2.43E-02	7.41E-03	2.56E-03	1.46E-02	1.55E-02	1.39E-02	1.77E-02	5.63E-02	2.59E-02	1.09E-01
1:Del:T:5	1.97E-03	5.38E-03	1.43E-02	1.87E-46	0.00E+00	4.20E-46	5.19E-03	1.08E-01	2.28E-02	6.92E-03	3.12E-02
1:Ins:C:0	3.36E-05	1.14E-08	7.20E-05	3.72E-08	2.75E-08	1.61E-04	9.97E-04	3.12E-04	6.09E-04	3.41E-04	1.07E-03
1:Ins:C:1	2.07E-04	1.30E-08	3.66E-04	0.00E+00	2.19E-04	3.61E-04	6.04E-04	1.12E-03	4.97E-04	5.96E-04	3.99E-08
1:Ins:C:2	2.60E-08	4.39E-08	5.08E-05	5.00E-08	5.79E-05	1.07E-04	6.33E-04	2.68E-05	4.52E-04	1.84E-04	7.44E-04
1:Ins:C:3	3.24E-08	4.80E-05	1.32E-04	6.29E-08	2.78E-05	2.92E-04	0.00E+00	1.99E-03	4.32E-07	1.14E-03	6.82E-04
1:Ins:C:4	0.00E+00	8.82E-08	4.44E-04	3.24E-04	1.35E-04	7.42E-04	1.58E-03	4.96E-03	1.38E-04	1.11E-03	1.86E-03
1:Ins:C:5	9.84E-05	5.45E-04	1.27E-03	3.66E-03	2.34E-03	6.54E-04	4.42E-04	2.33E-03	4.31E-04	1.79E-02	5.88E-02
1:Ins:T:0	1.58E-04	1.10E-08	4.72E-04	7.45E-04	4.65E-03	3.43E-03	2.02E-03	5.41E-03	2.21E-03	4.49E-03	4.87E-03
1:Ins:T:1	2.88E-08	2.59E-08	1.30E-04	2.49E-08	2.75E-03	3.34E-03	5.83E-04	2.29E-03	5.99E-03	2.51E-03	1.40E-46
1:Ins:T:2	4.61E-08	0.00E+00	3.25E-04	4.39E-04	1.64E-03	7.35E-04	4.83E-04	9.93E-04	2.29E-06	3.67E-03	4.39E-03
1:Ins:T:3	1.73E-08	4.17E-08	1.82E-04	6.07E-04	7.45E-04	6.21E-04	3.78E-04	2.09E-03	5.78E-08	7.69E-04	1.99E-03
1:Ins:T:4	3.67E-05	2.41E-04	3.78E-04	1.84E-03	8.96E-04	1.59E-04	3.82E-04	3.16E-03	3.25E-04	1.51E-03	2.13E-02
1:Ins:T:5	1.32E-07	1.08E-05	1.46E-07	9.39E-03	6.93E-23	5.69E-03	1.79E-02	6.67E-03	3.28E-03	9.33E-02	4.08E-02
2:Del:R:0	3.89E-08	2.40E-08	0.00E+00	4.84E-09	5.25E-03	6.20E-03	1.03E-03	9.70E-04	5.92E-03	4.56E-03	3.09E-03
2:Del:R:1	1.40E-46	1.79E-05	8.18E-04	7.57E-05	1.44E-03	5.45E-03	1.84E-03	7.23E-03	1.88E-03	1.25E-03	2.44E-03
2:Del:R:2	7.26E-05	2.13E-08	4.17E-04	2.84E-04	0.00E+00	2.13E-03	3.56E-04	1.42E-03	2.29E-03	9.45E-04	3.89E-03
2:Del:R:3	3.18E-05	4.51E-08	7.79E-05	9.79E-05	7.05E-05	1.79E-07	2.17E-04	4.21E-04	2.42E-04	7.70E-04	2.50E-03
2:Del:R:4	1.57E-08	2.47E-08	1.26E-04	2.10E-08	4.27E-07	4.72E-08	1.90E-08	5.63E-04	1.30E-07	8.96E-05	2.81E-07
2:Del:R:5	3.01E-08	6.27E-03	0.00E+00	2.26E-04	9.79E-04	6.08E-09	7.15E-04	0.00E+00	2.84E-02	1.98E-03	7.56E-08
3:Del:R:0	1.03E-04	7.26E-08	6.54E-05	5.57E-09	2.93E-04	2.43E-03	2.64E-03	2.84E-03	2.12E-03	5.78E-04	7.55E-04
3:Del:R:1	3.59E-04	0.00E+00	3.92E-04	7.63E-04	3.04E-03	2.08E-03	6.91E-04	7.95E-03	4.16E-03	3.43E-03	1.57E-03
3:Del:R:2	8.18E-05	0.00E+00	3.09E-04	4.53E-05	4.58E-04	1.06E-03	2.06E-05	4.16E-03	1.56E-03	5.95E-04	2.76E-03
3:Del:R:3	9.67E-05	7.06E-09	5.40E-05	9.66E-05	1.67E-07	0.00E+00	1.79E-08	2.85E-05	1.61E-08	5.21E-05	3.43E-04
3:Del:R:4	6.29E-05	7.50E-05	4.66E-08	2.89E-08	5.17E-08	5.19E-08	8.45E-08	2.58E-05	6.54E-08	1.12E-07	6.20E-08
3:Del:R:5	2.14E-08	3.26E-08	2.34E-08	1.56E-08	6.79E-08	1.17E-07	5.91E-08	7.99E-08	1.11E-07	7.99E-08	1.99E-07
