Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V63	7.14E+00	1.48E+00	2.90E+00	1.28E+00	9.57E+00	1.03E+00	2.30E+00	8.60E-01	1.32E+01	2.97E+00
V64	2.00E+00	9.52E-01	4.40E+00	2.06E+00	3.13E+00	3.56E+00	3.37E+00	1.87E+00	1.74E+00	1.59E+00
V65	4.30E+00	2.48E+00	1.38E+01	4.18E+00	8.72E-01	0.00E+00	1.39E+01	3.96E+00	3.11E+00	2.44E+00
V66	3.40E+00	1.43E+00	5.59E+00	5.94E+00	2.21E-01	0.00E+00	5.83E+00	2.89E+00	0.00E+00	4.36E+00
V67	4.18E+00	1.51E+00	1.06E+00	8.49E-01	1.72E+00	2.53E+01	1.51E+00	2.43E+01	1.46E+01	7.78E+00
V68	8.77E+00	3.03E+00	5.37E+00	0.00E+00	7.15E+00	0.00E+00	6.84E+00	8.70E+00	7.40E+00	6.28E+00
V69	1.33E-01	4.00E+00	8.49E-01	0.00E+00	3.55E+00	0.00E+00	1.84E+00	2.13E-01	3.50E+00	4.96E+00
V70	1.18E+00	1.20E+00	2.70E+00	0.00E+00	4.23E+00	8.31E-01	2.41E+00	1.16E+00	4.57E+00	2.00E-01
V71	2.56E+00	4.47E-01	2.08E+00	3.21E+00	7.77E-01	4.34E+00	2.17E+00	4.50E+00	1.52E+00	2.37E+00
V72	1.33E-01	2.05E+00	8.71E+00	4.71E-01	4.16E-01	2.30E+00	9.01E+00	1.71E+00	7.77E-01	8.59E-01
V73	1.03E+01	2.36E+00	2.59E+00	4.47E-01	2.13E-01	4.98E+00	1.23E+01	6.85E+00	4.22E+00	6.13E+00
V74	1.08E+01	1.56E+00	8.33E-01	2.92E+00	1.05E+00	7.57E+00	1.09E+01	7.47E+00	5.31E+00	5.09E+00
V75	6.81E+00	2.64E+00	7.33E-01	2.90E+00	4.14E+00	1.16E+00	5.01E+00	2.46E+00	5.61E+00	5.64E+00
V76	1.17E+01	3.23E+00	8.53E+00	0.00E+00	1.25E+01	7.78E-01	8.51E+00	1.20E+01	1.34E+01	5.34E+00
V77	1.37E+01	1.50E+00	1.33E+01	8.88E-01	1.97E+00	1.87E+00	1.18E+01	1.10E+01	1.70E+00	2.21E+00
V78	5.06E+00	2.74E+00	2.30E+00	3.78E+00	2.69E+00	4.73E-01	1.30E+00	5.81E-01	5.00E+00	3.52E+00
V79	2.71E+00	2.22E+00	3.06E-01	1.36E+00	1.47E+00	7.29E+00	3.16E+00	5.33E+00	3.77E+00	2.39E+00
V80	5.65E+00	2.75E+00	4.06E+00	0.00E+00	5.12E-01	4.52E-01	2.91E+00	2.30E+00	3.23E+00	8.07E+00
V81	1.26E+00	5.92E+00	1.30E+01	1.31E+00	1.42E+00	6.70E-01	1.05E+01	3.00E-01	1.99E+00	6.20E+00
V82	2.99E+01	3.64E+00	3.48E+01	4.79E+00	1.58E+00	0.00E+00	2.94E+01	1.90E+01	3.89E+00	7.36E+00
V83	5.22E-01	0.00E+00	3.59E+00	6.86E-01	8.56E-01	4.58E-01	2.90E+00	1.22E+00	1.22E+00	1.33E-01
V84	4.27E+00	3.32E+00	8.22E+00	2.12E+00	1.51E+00	9.57E-01	8.87E+00	1.00E+00	1.39E+00	7.25E+00
V85	9.77E+00	2.24E+00	7.00E-01	7.37E+00	3.03E+00	8.92E+00	5.93E-01	8.34E+00	3.93E+00	5.41E+00
V86	1.46E+00	1.32E+00	2.86E+00	1.40E+00	1.11E+00	2.67E+00	2.09E+00	2.38E+00	6.11E-01	2.02E+00
V87	6.20E+00	1.47E+00	7.95E+00	3.36E+00	1.48E+00	3.19E+00	6.56E+00	5.06E+00	1.79E+00	4.42E+00
V88	3.95E+00	1.83E+00	2.70E+00	3.70E+00	3.35E-01	6.46E+00	3.23E+00	5.97E+00	3.00E-01	2.74E+00
V89	4.48E+00	2.18E+00	8.94E+00	4.42E-01	1.78E+00	1.94E+00	7.27E+00	2.34E+00	2.36E+00	4.56E+00
V90	4.99E+00	3.54E+00	1.90E+00	4.70E+00	3.84E+00	0.00E+00	1.87E+00	7.00E-01	3.49E+00	3.06E+00
V91	3.06E-01	1.01E+00	4.00E+00	3.65E-01	1.09E+00	4.18E+00	4.01E+00	5.01E+00	1.99E+00	2.53E+00
V92	2.61E+01	1.36E+01	2.87E+00	2.23E+00	2.88E+00	4.18E+00	1.94E+01	2.21E+01	2.68E+00	3.01E+01
V93	4.53E+00	1.89E+00	5.96E-01	0.00E+00	1.27E+00	1.53E+00	4.25E+00	2.08E+00	9.07E-01	2.43E+00
V94	2.01E+00	2.40E+00	0.00E+00	1.35E+00	9.67E-01	2.83E+00	2.60E+00	2.81E+00	9.29E-01	1.85E+00
V95	1.00E-01	7.89E-01	7.80E+00	3.95E+00	1.83E+00	6.28E+00	8.54E+00	5.25E+00	2.78E+00	1.07E+00
V96	2.99E+00	1.14E+00	3.06E-01	0.00E+00	1.53E+00	4.58E+00	1.79E+00	4.37E+00	3.07E+00	1.70E+00
V97	2.23E+00	5.91E+00	0.00E+00	1.32E+00	5.05E+00	1.00E-01	0.00E+00	1.53E-01	5.52E+00	7.00E+00
V98	3.23E+00	6.02E+00	2.59E+00	0.00E+00	1.53E+00	3.96E-01	1.46E+00	7.76E+00	6.70E-01	4.00E-01
V99	2.73E+00	2.29E+00	0.00E+00	5.17E-01	0.00E+00	4.48E-01	1.76E+00	8.03E-01	0.00E+00	4.30E+00
V100	8.29E+00	3.53E+00	2.61E+00	3.68E+00	7.75E-01	1.10E+01	5.26E+00	1.34E+01	2.65E+00	5.20E+00
