MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.0008373586881873507	8.611935129465564e-08	0.0006772807933487002	1.4012984643248171e-46	0.006587740337613468	0.020026021259286608	0.07127186707540431	1.4012984643248171e-46	0.6539419054985046	0.07200055876528495
1:Del:C:1	6.699291077438829e-08	0.0	5.38326332844008e-07	0.0003014370799064636	0.03763541579246521	0.027243022633842883	0.12569605708122253	1.1533535371199832e-07	0.04422103310971579	0.0149965257383883
1:Del:C:2	6.272945186536205e-05	0.0002638237339851912	0.0	1.3495728978796251e-08	0.004035247303545475	0.0016433515178505332	0.002285561574535677	0.000695498971373354	0.0013841823700659005	0.004852416645735502
1:Del:C:3	0.0004888260184998216	0.0034774156031858183	0.0	0.0	0.005756319314241409	0.008654960989952087	0.0006692248512990773	0.0025606530020013452	0.015959991700947286	0.004273620760068297
1:Del:C:4	0.0	0.0041719215456396345	0.0009714868676383049	0.0	5.911366315558553e-05	0.006897070835111663	0.011445815255865455	7.2129798354581e-05	0.00896278569707647	0.0010660798230674117
1:Del:C:5	0.0007538222443002951	0.0029312230161394836	0.7049673020839691	3.059943992411718e-07	0.0010670396499335767	0.053612707555294035	0.0034455919112588163	8.052655289247924e-08	0.0007679535588181353	0.01868075467155563
1:Del:T:0	8.09974386356771e-05	0.0013040328223723919	0.0007045178266707808	0.001745556655805558	0.033845928590744735	0.03039205903187394	0.15371221005916597	0.004074314516037703	0.03935943315736949	0.06887978883460164
1:Del:T:1	0.0	0.000549147414858453	9.305797866545617e-05	0.001113784572771692	0.011293865834886674	0.003530621761456132	0.04054431095719337	0.008502370998030528	0.036313260160386565	0.025302832364104688
1:Del:T:2	0.00038614326040260495	0.00269000215921551	0.000662066985387355	0.0	0.0	0.005888821731480221	0.1267901562154293	0.017862819554284214	0.05274965497665107	0.015500032622367144
1:Del:T:3	0.00013895427255192772	0.01958501189947128	0.001124030165374279	0.002078295307001099	0.00718881978536956	0.02331152284750715	0.16488478034734727	0.02359427066985518	0.04101413898169994	0.031013609562069177
1:Del:T:4	0.0021474308261531403	0.03405314460396767	0.00035878585185855773	0.0	0.0	0.06005671843886375	0.1898434091359377	0.0	0.02332488561514765	0.01729161178227514
1:Del:T:5	9.188394760712981e-05	0.8808026492595673	2.4170313395188714e-07	8.761790354583354e-07	6.150334925791867e-07	0.13025557067033447	0.0026557168806903065	0.001237853329837435	6.792441809011507e-08	0.12112584347701158
1:Ins:C:0	4.555229793368198e-09	0.0007509666891365896	2.3818101624328845e-08	0.0	0.006062376650515944	0.0007659408496692776	1.9273528408803032e-07	0.001409167892600749	9.997157235375198e-08	0.000652307108975947
1:Ins:C:1	1.2611067568002455e-08	0.00025095516813280485	8.927360539701113e-09	6.343577467760042e-08	0.004619384807301685	0.0026406281611198066	2.809977161177812e-07	0.0009036962990649044	2.71050907940662e-08	0.0010775429954804848
1:Ins:C:2	3.684454018326733e-07	6.085051794002538e-07	0.0009273273916790004	0.833953183889389	0.0014640698429730036	0.0004581227753874373	1.2625901515406213e-07	0.0	4.1034876829826317e-07	0.002064147643488923
1:Ins:C:3	0.00046867534110788255	0.0004233541641454508	1.2677157457119393e-08	0.025646084919571877	2.2000720889536753e-08	0.0001870775831832816	0.00044856303025113674	0.0	0.0005229160684336875	0.0003500278314334082
1:Ins:C:4	0.0014329157952090554	0.0015081486742246852	0.0	0.0	0.00022636088234975204	0.00045878137461841106	0.0	0.001720850111451	1.7728104921843625e-07	0.0036989136599004267
