MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	5.73E-04	5.74E-08	6.77E-04	1.40E-46	5.14E-03	1.11E-02	2.23E-02	1.40E-46	3.79E-02	2.12E-02
1:Del:C:1	5.13E-08	0.00E+00	3.58E-07	3.01E-04	6.92E-03	1.67E-02	1.50E-02	1.15E-07	1.74E-02	9.58E-03
1:Del:C:2	4.19E-05	1.06E-04	0.00E+00	1.35E-08	9.64E-04	8.76E-04	5.76E-04	5.90E-04	7.68E-04	2.92E-03
1:Del:C:3	1.31E-04	5.94E-04	0.00E+00	0.00E+00	1.61E-03	3.32E-03	5.95E-04	1.23E-03	1.16E-03	1.99E-03
1:Del:C:4	0.00E+00	7.93E-04	3.82E-04	0.00E+00	3.07E-05	5.10E-03	2.27E-03	7.21E-05	1.86E-03	1.03E-03
1:Del:C:5	5.06E-04	1.31E-03	3.38E-02	1.50E-07	1.07E-03	4.03E-02	2.75E-03	8.05E-08	7.67E-04	1.68E-02
1:Del:T:0	8.10E-05	5.84E-04	4.77E-04	8.48E-04	6.15E-03	1.19E-02	1.77E-02	2.80E-03	1.54E-02	3.38E-02
1:Del:T:1	0.00E+00	2.78E-04	9.31E-05	5.40E-04	3.01E-03	1.86E-03	5.73E-03	2.44E-03	4.18E-03	1.48E-02
1:Del:T:2	1.75E-04	6.24E-04	4.31E-04	0.00E+00	0.00E+00	3.68E-03	1.11E-02	3.93E-03	1.26E-02	6.16E-03
1:Del:T:3	1.19E-04	1.75E-03	4.48E-04	8.78E-04	4.15E-03	1.25E-02	7.18E-03	4.43E-03	9.37E-03	1.29E-02
1:Del:T:4	3.88E-04	4.43E-03	3.59E-04	0.00E+00	0.00E+00	3.83E-02	2.46E-02	0.00E+00	1.04E-02	8.36E-03
1:Del:T:5	9.19E-05	8.16E-03	1.05E-07	4.16E-07	4.30E-07	7.41E-02	2.03E-03	1.23E-03	6.79E-08	7.67E-02
1:Ins:C:0	4.56E-09	2.55E-04	1.72E-08	0.00E+00	1.02E-03	5.61E-04	1.82E-07	6.21E-04	5.46E-08	4.41E-04
1:Ins:C:1	6.82E-09	1.18E-04	8.93E-09	4.12E-08	9.50E-04	1.38E-03	2.29E-07	5.10E-04	2.71E-08	7.77E-04
1:Ins:C:2	1.73E-07	2.84E-07	6.20E-04	2.92E-03	1.46E-03	4.58E-04	1.15E-07	0.00E+00	3.10E-07	2.06E-03
1:Ins:C:3	1.78E-04	1.98E-04	8.48E-09	1.03E-03	2.20E-08	1.87E-04	2.43E-04	0.00E+00	3.59E-04	3.50E-04
1:Ins:C:4	1.98E-04	3.03E-04	0.00E+00	0.00E+00	1.51E-04	4.59E-04	0.00E+00	6.04E-04	1.77E-07	2.28E-03
1:Ins:C:5	2.68E-03	1.03E-03	1.46E-03	9.57E-04	2.14E-03	4.01E-03	8.20E-04	1.11E-03	2.12E-03	2.82E-02
1:Ins:T:0	1.66E-04	4.37E-04	0.00E+00	6.20E-04	9.94E-04	9.31E-04	2.16E-03	9.79E-04	2.66E-03	5.57E-03
1:Ins:T:1	1.84E-06	1.59E-05	4.49E-05	1.37E-07	1.18E-03	9.73E-04	1.98E-03	6.17E-04	1.95E-03	3.48E-03
1:Ins:T:2	1.10E-04	2.85E-04	5.19E-04	1.02E-04	3.01E-04	7.21E-04	4.44E-04	8.85E-04	1.01E-03	7.40E-04
1:Ins:T:3	2.31E-04	1.55E-04	0.00E+00	2.19E-08	4.94E-04	1.22E-03	4.74E-04	6.29E-04	1.64E-04	4.74E-04
1:Ins:T:4	2.64E-03	6.51E-04	9.65E-05	4.44E-04	9.69E-05	1.55E-03	0.00E+00	1.40E-46	1.19E-03	2.42E-02
1:Ins:T:5	7.19E-03	2.08E-08	2.60E-06	9.28E-08	6.43E-07	1.37E-06	2.07E-07	1.76E-02	5.80E-03	6.80E-02
2:Del:R:0	5.88E-05	2.99E-07	1.03E-05	6.19E-04	2.07E-03	1.86E-03	3.25E-03	9.39E-04	1.55E-03	7.20E-03
2:Del:R:1	2.44E-04	6.71E-04	1.61E-04	7.40E-04	2.06E-03	1.95E-03	1.67E-03	8.89E-04	1.70E-03	2.54E-03
2:Del:R:2	1.68E-04	2.74E-04	9.18E-09	0.00E+00	1.74E-04	1.43E-03	3.85E-04	0.00E+00	1.72E-04	6.70E-04
2:Del:R:3	1.09E-04	1.48E-04	1.05E-08	1.68E-03	3.54E-08	1.61E-03	5.25E-08	1.63E-03	4.56E-04	5.69E-03
2:Del:R:4	2.24E-08	1.76E-04	6.70E-05	4.51E-08	1.53E-08	5.85E-04	1.66E-04	4.34E-08	9.82E-05	2.59E-08
2:Del:R:5	1.61E-08	2.96E-08	1.05E-08	5.20E-08	3.06E-04	2.70E-08	2.10E-04	1.13E-07	2.10E-04	9.05E-04
3:Del:R:0	1.98E-08	3.93E-04	5.39E-09	0.00E+00	2.96E-03	1.68E-03	3.90E-04	1.61E-08	2.03E-07	5.11E-03
3:Del:R:1	3.89E-04	6.04E-04	5.69E-04	3.89E-04	3.79E-04	3.52E-03	1.61E-03	5.41E-04	2.41E-03	6.71E-03
3:Del:R:2	2.00E-09	3.37E-04	2.57E-04	3.98E-08	3.13E-04	1.40E-03	1.22E-03	3.15E-04	2.64E-04	1.30E-03
