MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	3.58E-04	2.15E-03	1.11E-03	4.89E-04	7.95E-04
1:Del:C:1	2.86E-04	1.09E-03	7.42E-04	7.32E-04	8.91E-04
1:Del:C:2	2.49E-04	2.20E-04	1.44E-04	1.44E-04	1.29E-04
1:Del:C:3	4.05E-04	5.97E-04	3.11E-04	4.00E-04	1.50E-04
1:Del:C:4	6.34E-05	3.06E-04	3.66E-07	2.94E-08	2.21E-08
1:Del:C:5	7.36E-04	0.00E+00	2.48E-04	6.44E-04	0.00E+00
1:Del:T:0	9.60E-04	7.84E-04	1.36E-03	1.27E-03	2.21E-04
1:Del:T:1	0.00E+00	9.91E-04	6.47E-04	4.12E-04	3.85E-04
1:Del:T:2	5.91E-04	1.09E-03	9.75E-04	6.49E-04	4.65E-04
1:Del:T:3	9.83E-04	2.15E-03	3.03E-04	4.26E-04	7.76E-04
1:Del:T:4	1.59E-03	1.58E-03	2.79E-25	1.02E-03	0.00E+00
1:Del:T:5	8.28E-03	7.55E-07	8.92E-08	3.05E-08	4.48E-07
1:Ins:C:0	1.27E-04	8.48E-05	2.14E-04	1.45E-04	2.28E-04
1:Ins:C:1	1.81E-04	6.70E-05	2.14E-04	1.01E-04	5.73E-10
1:Ins:C:2	2.47E-05	1.33E-04	1.60E-04	1.34E-04	1.09E-05
1:Ins:C:3	1.04E-08	2.14E-09	4.81E-05	1.57E-04	8.18E-05
1:Ins:C:4	3.65E-04	9.98E-05	2.35E-04	2.10E-04	7.97E-05
1:Ins:C:5	2.00E-03	1.57E-03	4.34E-02	2.68E-03	4.89E-03
1:Ins:T:0	3.21E-04	3.83E-04	2.76E-04	4.18E-04	2.69E-05
1:Ins:T:1	4.99E-05	7.13E-04	6.18E-04	4.20E-04	1.61E-04
1:Ins:T:2	1.26E-04	1.42E-04	1.50E-04	2.10E-04	1.42E-04
1:Ins:T:3	2.16E-04	2.16E-04	3.90E-05	3.84E-04	2.93E-04
1:Ins:T:4	3.13E-04	3.30E-04	2.51E-04	9.62E-04	1.37E-04
1:Ins:T:5	9.58E-08	2.61E-03	8.53E-08	4.15E-02	8.91E-04
2:Del:R:0	3.88E-04	6.53E-04	5.56E-04	3.36E-04	2.35E-04
2:Del:R:1	4.85E-04	2.12E-04	3.78E-04	6.45E-04	3.26E-04
2:Del:R:2	2.84E-04	1.87E-04	3.35E-04	1.80E-04	2.23E-04
2:Del:R:3	7.81E-05	1.00E-04	7.23E-09	1.03E-08	1.19E-04
2:Del:R:4	9.89E-05	2.20E-09	8.42E-09	1.62E-08	5.17E-05
2:Del:R:5	9.80E-05	1.65E-08	3.61E-08	5.86E-08	4.29E-08
3:Del:R:0	3.16E-04	2.48E-04	7.01E-04	7.47E-04	1.53E-04
3:Del:R:1	4.45E-04	2.83E-04	1.96E-04	6.23E-04	1.35E-04
3:Del:R:2	2.62E-04	2.58E-04	1.68E-04	0.00E+00	1.68E-08
3:Del:R:3	3.50E-05	3.65E-05	1.44E-04	2.68E-04	2.26E-04
3:Del:R:4	2.38E-09	1.79E-09	5.81E-09	7.15E-09	4.12E-09
3:Del:R:5	2.38E-09	1.79E-09	5.81E-09	7.15E-09	4.12E-09
4:Del:R:0	2.16E-04	1.42E-04	5.12E-04	2.91E-04	1.15E-04
4:Del:R:1	4.15E-04	3.59E-04	7.51E-05	3.35E-04	3.26E-04
4:Del:R:2	9.12E-05	9.80E-05	9.50E-05	2.14E-04	2.73E-05
4:Del:R:3	3.08E-08	2.65E-08	4.60E-08	5.45E-05	6.67E-08
4:Del:R:4	2.38E-09	1.79E-09	5.81E-09	7.15E-09	4.12E-09
4:Del:R:5	3.11E-05	2.51E-08	5.23E-08	6.72E-05	6.68E-08
5:Del:R:0	3.65E-03	1.42E-04	1.48E-02	1.54E-02	1.40E-03
5:Del:R:1	2.37E-04	7.86E-05	4.55E-09	1.40E-04	1.29E-04
5:Del:R:2	2.18E-08	3.01E-08	5.78E-03	0.00E+00	1.14E-07
5:Del:R:3	4.13E-05	2.57E-08	4.63E-08	5.07E-08	5.33E-08
5:Del:R:4	4.49E-08	2.77E-08	4.10E-08	5.63E-08	6.28E-05
5:Del:R:5	7.02E-05	1.69E-07	5.07E-08	4.67E-08	5.89E-08
2:Ins:R:0	2.01E-04	1.58E-04	7.79E-05	1.31E-04	2.04E-04
2:Ins:R:1	7.93E-05	3.10E-04	2.31E-04	2.37E-04	9.66E-06
2:Ins:R:2	1.58E-04	1.44E-04	4.69E-05	0.00E+00	3.05E-09
2:Ins:R:3	1.68E-05	6.10E-05	1.17E-04	2.08E-05	1.68E-04
2:Ins:R:4	1.90E-04	0.00E+00	3.11E-08	4.89E-04	0.00E+00
2:Ins:R:5	6.13E-04	3.64E-05	1.77E-08	1.36E-03	0.00E+00
3:Ins:R:0	2.84E-05	7.86E-05	1.04E-04	2.50E-09	3.66E-08
