MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	2.51E-07	8.84E-04	0.00E+00	9.38E-08	3.11E-02	3.44E-03	2.76E-02	5.82E-03	9.94E-03	3.91E-02	2.29E-02	2.25E-03
1:Del:C:1	6.42E-04	4.55E-04	2.52E-04	5.11E-04	1.56E-02	2.00E-03	1.33E-02	2.72E-03	1.44E-02	1.78E-02	1.53E-02	1.70E-03
1:Del:C:2	6.85E-04	5.57E-09	6.10E-05	8.03E-05	9.55E-04	5.93E-04	7.61E-04	5.00E-04	1.47E-03	3.20E-03	0.00E+00	5.07E-04
1:Del:C:3	9.10E-04	3.01E-06	3.40E-04	1.41E-03	2.60E-03	9.00E-04	5.17E-03	4.00E-03	2.22E-03	7.85E-03	1.95E-03	7.50E-04
1:Del:C:4	1.34E-04	1.83E-08	0.00E+00	2.32E-07	2.87E-03	4.50E-07	5.60E-03	6.78E-04	9.86E-04	1.06E-02	4.67E-03	8.67E-04
1:Del:C:5	3.54E-03	6.26E-04	7.13E-04	0.00E+00	0.00E+00	1.74E-04	4.48E-04	1.19E-02	1.98E-03	3.47E-03	5.46E-03	3.40E-03
1:Del:T:0	2.55E-03	9.04E-05	8.10E-04	1.42E-04	1.18E-02	2.64E-03	1.24E-02	1.49E-02	1.01E-02	1.37E-02	3.31E-03	2.39E-03
1:Del:T:1	1.02E-07	2.88E-04	1.03E-03	1.57E-06	2.00E-02	6.61E-04	8.13E-03	2.59E-03	3.22E-03	1.38E-02	1.36E-02	1.46E-03
1:Del:T:2	6.54E-04	6.77E-07	3.14E-04	3.82E-04	8.39E-03	7.88E-04	2.63E-02	5.45E-03	9.98E-04	4.52E-02	1.71E-02	3.68E-03
1:Del:T:3	3.23E-03	5.27E-04	4.11E-04	8.73E-04	9.33E-03	0.00E+00	1.73E-02	1.88E-02	9.38E-03	2.41E-02	1.26E-02	9.68E-03
1:Del:T:4	4.76E-03	0.00E+00	1.76E-03	0.00E+00	2.14E-02	3.46E-07	1.50E-02	1.10E-02	8.71E-03	5.05E-02	3.23E-03	7.79E-03
