Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V16	1.06E+00	0.00E+00	1.44E+00	7.88E+00	0.00E+00	1.53E+00	1.19E+00	7.66E+00	0.00E+00
V17	6.29E-01	0.00E+00	2.15E+00	5.86E-01	1.74E+00	2.32E+00	3.00E+00	1.50E+00	1.32E+00
V18	1.59E+00	2.93E+00	5.50E+00	7.74E+00	1.06E+00	1.45E+00	5.71E+00	7.53E+00	4.92E+00
V19	1.09E+00	1.73E+00	3.00E-01	6.16E-01	1.56E+00	0.00E+00	0.00E+00	1.43E+00	1.91E+00
V20	7.84E+00	1.40E+01	0.00E+00	9.07E-01	6.54E-01	4.01E+00	3.49E+00	4.89E+00	2.09E+01
V21	3.85E+00	3.10E+00	2.00E-01	1.77E+00	3.48E-01	9.31E+00	1.09E+01	5.26E+00	3.80E+00
V22	2.13E+01	5.63E-01	1.00E-01	5.97E-01	7.18E-01	3.84E+00	3.47E+00	2.17E+01	1.58E+00
V23	9.50E+00	2.21E-01	1.48E+00	8.81E+00	7.00E-01	1.16E+00	9.68E-01	1.15E+01	5.54E-01
V24	1.48E+00	4.27E-01	1.48E+00	0.00E+00	0.00E+00	2.04E+00	2.45E+00	1.00E+00	1.44E+00
V25	1.00E-01	1.42E+00	2.45E+00	1.35E+00	6.67E-01	4.54E+00	4.14E+00	1.47E+00	5.75E+00
V26	2.38E+01	7.57E-01	0.00E+00	4.25E+00	1.63E-01	6.62E+00	6.60E+00	2.30E+01	1.02E+00
V27	0.00E+00	2.08E+00	3.38E+00	0.00E+00	1.55E+00	1.38E+01	1.22E+01	3.92E+00	1.14E+01
V28	6.89E+00	2.23E+00	4.35E+00	2.28E+00	1.32E+00	0.00E+00	1.70E+00	6.22E+00	1.27E+00
V29	6.03E+00	4.22E+00	1.80E+00	1.08E+00	1.32E+00	0.00E+00	6.00E-01	5.72E+00	3.94E+00
V30	1.99E+00	6.31E+00	4.85E+00	4.00E-01	2.20E+00	1.58E+01	7.46E+00	3.76E+00	1.41E+01
V31	4.23E-01	8.69E-01	6.05E-01	0.00E+00	4.42E-01	6.03E+00	4.56E+00	9.83E-01	5.14E+00
V32	9.94E-01	4.62E+00	8.85E+00	0.00E+00	1.37E+00	1.36E+01	1.33E+01	2.66E+00	1.22E+01
V33	1.73E+00	3.25E+00	1.52E+00	1.13E+00	5.58E-01	3.73E+00	4.46E+00	2.00E+00	5.13E+00
V34	1.53E-01	3.29E+00	2.13E+00	3.48E+00	4.96E-01	7.33E-01	1.02E+00	3.15E+00	3.36E+00
V35	1.59E+00	4.82E-01	1.17E+00	3.99E+00	1.44E+00	6.63E-01	8.47E-01	3.18E+00	6.18E-01
V36	2.31E+00	8.06E+00	4.72E+00	3.19E+00	1.41E+00	4.41E+00	3.61E+00	2.83E+00	9.81E+00
V37	1.90E+00	3.14E-01	1.15E+00	1.89E+00	0.00E+00	9.24E-01	1.65E+00	3.23E+00	7.06E-01
V38	2.61E+00	2.29E+00	1.00E-01	1.44E+00	1.37E+00	5.93E-01	4.27E-01	3.03E+00	2.84E+00
V39	2.94E+00	7.57E-01	1.75E+00	3.26E+00	1.26E+00	1.57E+01	1.46E+01	3.28E+00	1.47E+00
V40	1.57E+00	1.10E+00	7.45E-01	3.11E+00	2.78E+00	8.00E+00	6.96E+00	2.82E+00	1.23E+00
V41	3.65E-01	2.01E+00	3.06E-01	6.57E-01	1.46E+00	1.51E+00	1.31E+00	7.00E-01	1.85E+00
V42	1.03E+00	3.59E-01	1.63E+00	2.91E+00	1.96E+00	0.00E+00	0.00E+00	3.26E+00	0.00E+00
V43	7.78E+00	1.29E+01	3.49E+00	6.15E+00	5.83E+00	3.22E+00	3.24E+00	7.82E+00	2.01E+01
V44	4.50E+00	6.36E-01	8.45E+00	2.95E+00	2.15E+00	1.99E+00	9.56E+00	4.64E+00	1.32E+00
V45	1.09E+00	2.25E+00	1.85E+00	0.00E+00	3.67E-01	1.27E+01	1.48E+01	1.55E+00	3.53E+00
V46	1.22E+00	0.00E+00	7.81E-01	3.54E+00	4.77E-01	3.46E+00	3.74E+00	3.17E+00	2.67E-01
V47	0.00E+00	2.29E+00	7.15E+00	1.36E+00	2.95E+00	5.20E+00	6.86E+00	4.98E+00	2.61E+00
V48	0.00E+00	2.41E+00	3.40E+00	1.36E+01	1.67E+00	7.37E-01	1.30E+00	1.22E+01	2.59E+00
V49	7.04E+00	2.96E+00	6.93E+00	3.74E+00	1.20E+00	5.39E+00	8.10E+00	7.58E+00	8.16E+00
V50	2.97E+00	7.45E-01	0.00E+00	4.71E+00	3.40E-01	4.00E-01	2.13E-01	4.67E+00	2.13E-01
V51	0.00E+00	4.67E+00	1.23E+01	8.92E-01	1.59E+00	1.70E+01	1.62E+01	4.76E+00	1.06E+01
V52	3.39E+00	2.08E+00	1.59E+01	0.00E+00	1.98E+00	5.41E+00	1.35E+01	7.47E+00	6.80E+00
V53	4.95E+00	7.55E+00	7.39E+00	5.18E+00	5.93E-01	7.56E+00	9.57E+00	7.24E+00	9.83E+00
V54	2.60E+00	3.00E-01	1.22E+00	4.03E+00	2.66E+00	8.49E+00	8.62E+00	3.92E+00	3.31E+00
V55	1.62E+00	2.19E+00	5.38E+00	2.70E+01	1.75E+00	5.75E+00	6.57E+00	2.75E+01	0.00E+00
V56	3.96E-01	1.86E+00	2.24E+00	5.59E-01	1.39E+00	3.40E-01	2.81E+00	8.23E-01	1.94E+00
V57	3.94E+00	4.36E+00	2.29E+00	1.58E+00	1.55E+00	8.41E+00	6.73E+00	3.42E+00	7.52E+00
V58	2.60E+00	7.65E+00	2.91E+00	5.75E+00	8.72E-01	3.99E+00	5.86E+00	5.87E+00	1.01E+01
V59	6.49E+00	4.95E+00	5.72E+00	6.06E+00	1.42E+00	2.73E+00	4.14E+00	7.62E+00	1.04E+01
V60	0.00E+00	1.54E+00	1.58E+00	0.00E+00	7.46E-01	0.00E+00	0.00E+00	5.00E-01	1.00E-01
V61	8.33E-01	5.42E-01	3.75E+00	2.19E+00	1.65E+00	3.40E-01	2.35E+00	3.45E+00	1.48E+00
V62	3.94E+00	4.10E+00	4.67E-01	1.27E+00	4.40E+00	3.42E+00	3.39E+00	3.20E+00	7.00E+00
V63	1.00E-01	1.31E+00	1.23E+00	6.74E+00	8.33E-01	1.07E+01	1.18E+01	7.06E+00	3.66E+00
V64	6.57E-01	0.00E+00	2.77E+00	1.47E+00	0.00E+00	4.73E+00	4.54E+00	1.80E+00	0.00E+00
V65	4.93E+00	8.85E+00	8.84E-01	1.48E+00	0.00E+00	3.10E+00	8.00E-01	2.57E+00	1.46E+01
V66	3.70E+00	1.64E+00	1.01E+00	8.27E-01	4.62E+00	6.83E-01	1.34E+00	4.48E+00	1.16E+00
V67	2.70E+00	8.10E+00	4.32E+00	9.07E-01	1.82E+00	4.49E+00	5.84E+00	2.85E+00	9.82E+00
V68	3.89E-01	0.00E+00	7.89E-01	1.50E+00	9.48E-01	0.00E+00	0.00E+00	9.89E-01	7.30E-01
V69	1.33E+00	2.47E+00	1.57E+00	6.11E-01	1.50E+00	2.60E+00	3.25E+00	2.69E+00	3.66E+00
V70	9.94E-01	2.07E+00	3.75E+00	1.99E+01	2.85E+00	5.33E-01	2.95E+00	1.83E+01	2.95E+00
V71	7.37E+00	4.08E+00	9.34E+00	1.08E+01	6.74E-01	1.11E+00	5.80E+00	8.37E+00	1.01E+01
V72	7.98E+00	8.12E+00	2.08E+00	0.00E+00	4.07E-01	1.73E+00	3.03E+00	7.95E+00	1.02E+01
V73	2.31E+00	5.33E+00	4.19E+00	7.37E-01	7.06E-01	1.71E+01	1.33E+01	2.74E+00	1.13E+01
V74	1.00E-01	1.10E+00	2.68E+00	0.00E+00	0.00E+00	1.58E+00	1.33E+00	2.14E+00	1.42E+00
V75	1.21E+00	1.31E+00	6.74E-01	6.05E-01	0.00E+00	0.00E+00	9.17E-01	8.00E-01	5.00E-01
V76	1.29E+00	4.23E-01	9.29E+00	0.00E+00	2.75E+00	3.98E+01	4.35E+01	1.96E+00	6.20E+00
V77	6.59E+00	1.88E+01	1.61E+00	1.65E+01	6.51E-01	7.60E+00	5.88E+00	1.55E+01	2.45E+01
V78	1.64E+01	8.12E+00	5.67E+00	4.90E-01	0.00E+00	0.00E+00	4.60E+00	1.54E+01	1.25E+01
V79	4.44E+00	2.91E+00	3.26E+00	4.12E+00	1.09E+00	1.39E+01	1.52E+01	5.95E+00	4.03E+00
V80	1.12E+01	4.11E+00	1.16E+00	1.70E+00	2.08E+00	7.60E+00	8.58E+00	1.10E+01	5.72E+00
V81	4.07E+00	2.26E+00	6.04E+00	2.23E+00	1.04E+00	1.24E+01	1.05E+01	3.94E+00	8.12E+00
V82	1.01E+01	5.33E-01	9.36E-01	0.00E+00	1.23E+00	2.68E+00	3.07E+00	9.56E+00	8.46E-01
V83	3.64E+00	6.74E-01	2.94E+00	1.74E+00	0.00E+00	5.98E+00	2.91E+00	3.37E+00	4.83E+00
V84	1.00E-01	8.36E-01	2.42E+00	1.48E+01	1.42E+00	6.00E-01	2.01E+00	1.51E+01	2.18E+00
V85	1.43E+00	3.27E+00	7.42E+00	2.69E-01	1.17E+00	1.98E+00	5.62E+00	1.66E+00	8.26E+00
V86	5.56E+00	8.54E-01	7.58E+00	5.27E+00	1.62E+00	1.25E+01	9.61E+00	6.57E+00	7.92E+00
V87	1.69E+01	3.88E+00	2.54E+00	1.85E+00	3.15E+00	6.12E+00	8.33E+00	1.65E+01	5.36E+00
V88	2.42E+00	1.43E+00	1.87E+00	1.39E+00	2.03E+00	2.79E+00	2.15E+00	4.05E+00	4.00E-01
V89	9.45E-01	4.49E+00	0.00E+00	7.48E+00	1.81E+00	3.53E+00	5.09E+00	8.18E+00	6.97E+00
V90	1.17E+01	3.68E+00	3.48E+00	3.96E+00	1.98E+00	1.31E+00	1.69E+00	1.10E+01	3.99E+00
V91	3.53E+00	4.99E+00	1.35E+00	3.03E+00	1.60E+00	6.66E+00	5.46E+00	2.81E+00	9.22E+00
V92	3.78E+00	4.26E+00	3.08E+00	1.84E+01	1.69E+00	3.65E+00	4.60E+00	1.80E+01	8.13E+00
V93	5.39E-01	2.56E+00	2.21E+00	1.70E+00	9.31E-01	4.71E-01	8.44E-01	1.66E+00	3.76E+00
V94	0.00E+00	3.09E+00	2.65E+00	1.47E+01	9.31E-01	1.25E+00	8.23E-01	1.53E+01	2.75E+00
V95	8.70E-01	3.24E+00	9.89E+00	0.00E+00	0.00E+00	5.17E-01	7.12E+00	3.63E+00	5.69E+00
V96	8.09E+00	1.85E+00	2.40E+00	2.28E+00	7.48E-01	7.75E-01	9.94E-01	8.24E+00	1.17E+00
V97	8.33E-01	1.40E+00	1.65E+00	6.11E-01	2.96E+00	0.00E+00	1.20E+00	1.81E+00	2.71E+00
V98	2.10E+00	5.16E-01	1.72E+00	5.16E-01	2.77E+00	1.36E+00	1.63E+00	2.20E+00	1.25E+00
V99	6.11E+00	2.42E+00	3.34E+00	1.38E+00	1.58E+00	1.66E+00	2.41E+00	8.12E+00	1.63E+00
V100	7.45E+00	2.52E+00	4.90E+00	7.63E-01	5.93E+00	1.67E+00	2.18E+00	6.99E+00	9.22E+00
