MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	1.13E-02	3.10E-46	0.00E+00	1.78E-03	4.14E-02	3.52E-03	1.70E-06	1.22E-02	3.43E-03	6.64E-02	4.75E-02	3.68E-02	4.37E-02	5.80E-03	9.35E-07	1.41E-02	4.72E-03	2.54E-02	2.55E-03
1:Del:C:1	8.18E-03	3.88E-04	4.83E-08	0.00E+00	5.17E-03	1.24E-02	4.95E-03	4.76E-02	1.08E-07	5.86E-03	1.33E-02	8.46E-03	8.21E-02	1.27E-02	7.07E-04	7.40E-04	2.80E-46	7.08E-07	5.84E-03
1:Del:C:2	2.79E-04	4.79E-04	1.18E-04	9.52E-07	4.89E-04	1.50E-03	5.04E-04	9.83E-04	8.22E-08	5.68E-04	3.73E-34	7.88E-04	4.60E-03	6.93E-04	3.05E-05	6.61E-04	1.10E-03	2.46E-03	7.60E-04
1:Del:C:3	4.68E-04	5.08E-04	2.52E-04	0.00E+00	1.02E-02	1.92E-03	3.36E-03	5.17E-03	2.38E-03	6.93E-03	9.17E-03	0.00E+00	3.47E-03	1.05E-02	2.02E-07	2.96E-03	4.61E-03	2.55E-02	2.56E-03
1:Del:C:4	3.45E-03	3.91E-04	8.34E-08	9.46E-05	3.64E-03	1.77E-07	3.56E-04	3.78E-03	4.42E-03	1.78E-03	7.69E-03	2.43E-03	8.59E-03	0.00E+00	3.88E-03	1.76E-03	2.30E-03	2.97E-02	1.01E-03
1:Del:C:5	7.47E-08	4.99E-08	3.32E-05	1.87E-03	2.43E-07	8.95E-04	2.85E-03	9.73E-08	1.62E-02	4.94E-04	2.87E-03	4.93E-04	2.54E-08	5.23E-03	2.55E-08	3.50E-03	4.29E-03	3.37E-02	5.05E-03
1:Del:T:0	1.24E-03	0.00E+00	9.59E-04	9.09E-04	9.90E-03	3.86E-03	5.78E-03	5.06E-02	1.98E-02	2.35E-02	3.13E-02	1.40E-46	2.46E-02	1.16E-02	2.28E-02	3.50E-02	1.27E-02	1.30E-02	1.36E-02
1:Del:T:1	1.40E-46	0.00E+00	0.00E+00	0.00E+00	9.07E-03	4.02E-04	4.92E-04	6.54E-03	3.38E-03	1.57E-02	1.17E-02	2.94E-02	9.00E-03	6.61E-03	1.90E-02	1.80E-03	1.20E-02	9.86E-04	4.20E-03
1:Del:T:2	0.00E+00	2.10E-08	0.00E+00	1.74E-03	1.39E-02	1.14E-03	3.22E-03	2.85E-02	8.24E-03	7.32E-02	2.40E-02	7.22E-03	2.59E-02	0.00E+00	5.10E-03	5.44E-02	7.04E-03	1.79E-03	1.17E-02
1:Del:T:3	1.02E-03	7.63E-04	1.53E-05	3.48E-04	1.31E-02	0.00E+00	1.09E-02	2.54E-02	7.54E-03	2.28E-02	3.96E-02	8.61E-03	4.38E-02	1.06E-02	9.28E-03	2.12E-02	1.95E-02	2.42E-02	1.70E-02
1:Del:T:4	4.70E-04	0.00E+00	3.67E-04	3.12E-03	1.87E-02	0.00E+00	0.00E+00	4.29E-02	4.43E-02	3.04E-02	2.88E-02	3.26E-02	4.55E-02	3.00E-03	2.00E-02	4.30E-03	2.85E-02	1.44E-02	8.78E-03
1:Del:T:5	2.74E-03	1.11E-45	2.14E-46	6.79E-03	3.94E-07	8.47E-04	1.51E-06	5.66E-06	6.29E-02	1.63E-03	1.99E-02	2.16E-03	7.53E-12	3.61E-03	7.91E-03	4.62E-03	9.34E-03	5.96E-02	4.18E-02
1:Ins:C:0	6.73E-04	3.01E-08	4.36E-08	1.02E-07	1.40E-46	1.20E-03	7.23E-04	4.15E-08	2.21E-07	2.23E-07	4.76E-07	1.50E-06	2.06E-07	1.15E-03	1.47E-06	1.59E-04	9.03E-04	2.54E-06	1.56E-03
1:Ins:C:1	2.53E-02	4.11E-07	6.35E-08	3.12E-08	6.08E-07	2.77E-07	1.02E-06	1.79E-07	3.93E-07	2.09E-06	3.43E-07	9.73E-03	7.48E-03	4.39E-07	7.72E-02	1.29E-01	7.81E-07	3.36E-06	7.33E-07
1:Ins:C:2	2.28E-05	6.12E-08	2.98E-08	2.68E-04	4.62E-04	9.64E-08	3.02E-04	4.71E-05	2.12E-06	2.83E-04	2.53E-07	7.08E-04	6.36E-04	5.13E-08	8.51E-04	3.94E-05	1.69E-03	9.79E-04	8.10E-08
1:Ins:C:3	3.82E-08	1.27E-05	1.65E-07	3.91E-08	1.65E-08	2.68E-04	3.61E-04	4.19E-04	1.38E-07	1.25E-07	3.05E-04	1.35E-03	2.48E-03	5.72E-08	5.66E-04	4.99E-04	3.16E-03	4.96E-06	9.80E-04
1:Ins:C:4	4.45E-05	2.35E-04	1.75E-03	4.42E-04	0.00E+00	0.00E+00	0.00E+00	1.29E-07	9.99E-03	0.00E+00	6.38E-04	4.59E-02	8.20E-08	5.22E-03	1.50E-02	4.93E-03	9.43E-03	4.07E-03	4.90E-03
1:Ins:C:5	4.05E-08	8.73E-03	4.58E-08	5.41E-04	5.61E-03	3.95E-07	2.65E-04	1.46E-07	5.56E-03	4.52E-07	1.16E-02	1.31E-07	6.12E-07	2.09E-04	1.20E-07	1.63E-04	7.85E-02	3.72E-03	6.08E-04
1:Ins:T:0	1.84E-03	1.24E-03	1.15E-04	0.00E+00	6.18E-03	1.91E-03	7.73E-05	8.11E-03	1.72E-03	3.25E-03	1.23E-02	6.09E-03	5.91E-03	6.49E-03	9.50E-04	3.86E-03	8.43E-03	1.17E-02	5.99E-03
1:Ins:T:1	5.71E-08	3.58E-04	2.87E-04	0.00E+00	3.35E-03	1.86E-03	2.50E-03	3.54E-03	5.64E-08	4.61E-03	1.79E-03	2.39E-07	2.68E-03	1.71E-03	9.70E-09	3.58E-04	2.12E-07	8.50E-03	2.54E-03
1:Ins:T:2	0.00E+00	3.07E-04	0.00E+00	3.08E-04	6.39E-07	2.68E-08	4.14E-05	9.05E-04	2.74E-03	9.00E-04	1.93E-03	2.04E-03	3.59E-03	1.30E-03	0.00E+00	1.61E-04	5.69E-03	2.88E-03	0.00E+00
1:Ins:T:3	0.00E+00	1.29E-03	0.00E+00	7.37E-04	3.77E-04	1.65E-03	1.32E-04	2.36E-03	7.84E-03	8.71E-04	8.63E-04	3.65E-03	1.20E-03	8.64E-03	9.45E-05	1.82E-02	3.39E-03	1.17E-02	1.80E-03
1:Ins:T:4	7.85E-08	2.86E-03	1.34E-04	6.08E-04	1.08E-02	1.75E-03	7.91E-07	8.90E-04	5.98E-03	5.01E-07	3.15E-04	1.26E-02	1.69E-03	6.92E-03	5.39E-05	5.21E-03	1.39E-02	2.43E-03	3.92E-03
1:Ins:T:5	1.05E-03	1.67E-02	6.88E-07	3.38E-04	2.04E-03	6.16E-07	3.56E-02	5.56E-07	2.63E-06	1.04E-02	4.20E-03	1.22E-01	5.52E-07	2.73E-07	8.65E-03	6.51E-03	5.49E-02	2.08E-02	4.62E-02
2:Del:R:0	3.52E-03	0.00E+00	1.11E-03	8.95E-04	2.38E-03	1.13E-03	2.24E-04	5.83E-03	1.56E-02	2.33E-04	3.27E-03	1.32E-03	2.08E-02	0.00E+00	6.93E-04	7.45E-03	9.83E-03	3.94E-02	5.97E-03
2:Del:R:1	5.33E-04	4.74E-04	4.28E-04	2.36E-04	3.73E-03	2.48E-03	4.08E-03	5.16E-03	4.72E-03	3.23E-03	1.40E-02	2.95E-03	3.64E-03	6.01E-03	1.84E-04	1.83E-02	4.76E-03	2.52E-03	5.74E-03
2:Del:R:2	0.00E+00	1.43E-03	1.17E-04	1.50E-04	2.73E-04	1.06E-04	1.34E-04	0.00E+00	1.41E-03	0.00E+00	3.64E-03	3.70E-03	3.74E-07	1.69E-03	2.08E-04	6.84E-04	4.68E-03	1.10E-03	1.73E-03
2:Del:R:3	3.36E-04	1.18E-07	1.11E-08	8.67E-07	4.58E-03	1.14E-07	9.32E-08	1.30E-07	2.85E-03	1.40E-46	3.09E-04	1.03E-03	7.62E-04	2.76E-07	7.62E-04	3.05E-07	1.62E-07	8.31E-04	3.89E-04
2:Del:R:4	6.57E-07	6.16E-08	6.92E-08	5.94E-05	6.10E-08	4.44E-04	9.13E-04	5.60E-08	4.50E-04	9.91E-08	1.03E-07	3.50E-08	4.25E-07	5.43E-04	2.00E-07	2.12E-04	2.61E-04	9.25E-04	4.83E-04
2:Del:R:5	3.62E-03	1.25E-04	3.11E-08	0.00E+00	6.39E-05	5.11E-08	2.89E-08	7.89E-04	2.46E-07	6.62E-07	1.55E-03	4.49E-03	2.59E-07	8.21E-07	5.72E-02	8.87E-03	1.40E-03	6.85E-04	3.78E-07
3:Del:R:0	2.75E-04	2.10E-04	7.40E-04	4.74E-08	8.33E-04	1.87E-03	1.58E-03	8.85E-04	1.72E-03	0.00E+00	1.06E-02	4.25E-04	1.80E-02	1.38E-02	2.38E-04	3.80E-03	3.10E-03	4.94E-07	5.23E-03
3:Del:R:1	4.84E-04	3.84E-04	5.37E-04	4.78E-04	5.15E-03	1.40E-46	1.27E-03	1.54E-03	2.73E-03	6.98E-03	1.24E-02	4.53E-03	8.19E-03	2.38E-03	1.77E-03	2.54E-03	4.90E-03	1.79E-03	1.83E-03
3:Del:R:2	1.70E-04	4.87E-05	0.00E+00	3.20E-04	0.00E+00	2.83E-04	0.00E+00	3.71E-03	2.57E-03	5.42E-03	2.70E-03	4.40E-04	1.37E-03	3.83E-04	2.66E-05	6.92E-03	5.32E-04	3.68E-03	2.41E-08
3:Del:R:3	9.08E-08	3.88E-08	4.68E-03	1.35E-08	2.11E-07	1.22E-06	1.60E-03	1.07E-45	1.68E-07	2.17E-07	3.46E-07	2.97E-07	9.81E-07	5.36E-07	7.11E-07	2.74E-07	9.44E-07	4.64E-07	9.87E-02
3:Del:R:4	1.79E-08	4.52E-08	1.95E-08	2.61E-08	8.14E-08	1.04E-07	1.34E-07	1.25E-07	2.61E-07	2.66E-07	1.69E-07	1.80E-07	3.12E-07	1.97E-07	3.51E-07	1.39E-07	1.93E-07	3.18E-07	7.22E-08
3:Del:R:5	4.76E-08	4.29E-08	3.56E-05	3.37E-08	5.96E-08	3.41E-04	8.30E-08	1.26E-07	1.59E-07	1.96E-07	1.56E-07	2.34E-07	1.26E-07	2.22E-04	2.64E-07	4.02E-04	1.51E-07	1.83E-07	7.14E-04
4:Del:R:0	1.14E-03	1.40E-04	0.00E+00	9.91E-05	6.66E-05	1.38E-03	1.21E-07	5.15E-04	7.45E-04	3.38E-04	5.03E-03	9.61E-04	3.76E-04	1.76E-03	2.89E-03	7.35E-04	3.92E-03	9.82E-04	2.52E-03
4:Del:R:1	3.11E-04	3.34E-07	1.99E-08	2.24E-04	1.48E-02	1.31E-03	0.00E+00	6.67E-03	2.66E-03	2.09E-03	3.71E-03	1.89E-03	3.62E-04	8.87E-03	2.62E-03	3.33E-02	4.98E-04	2.77E-03	1.27E-03
4:Del:R:2	2.00E-03	0.00E+00	0.00E+00	5.61E-08	1.21E-03	1.07E-08	0.00E+00	2.72E-03	3.94E-03	3.09E-04	8.10E-04	2.68E-03	3.86E-07	2.77E-04	1.12E-02	1.99E-02	0.00E+00	5.30E-07	3.78E-04
4:Del:R:3	1.79E-08	4.52E-08	1.95E-08	2.61E-08	8.14E-08	1.04E-07	1.34E-07	1.25E-07	2.61E-07	2.66E-07	1.69E-07	1.80E-07	3.12E-07	1.97E-07	3.51E-07	1.39E-07	1.93E-07	3.18E-07	7.22E-08
4:Del:R:4	1.79E-08	4.52E-08	1.95E-08	2.61E-08	8.14E-08	1.04E-07	1.34E-07	1.25E-07	2.61E-07	2.66E-07	1.69E-07	1.80E-07	3.12E-07	1.97E-07	3.51E-07	1.39E-07	1.93E-07	3.18E-07	7.22E-08
4:Del:R:5	4.99E-08	7.68E-08	5.31E-08	2.18E-08	2.28E-06	3.49E-08	9.07E-08	1.28E-07	1.98E-04	1.26E-06	4.63E-04	1.54E-04	9.55E-06	4.20E-04	3.58E-07	6.91E-08	1.19E-07	3.68E-04	1.57E-07
5:Del:R:0	1.39E-07	4.25E-08	2.50E-08	2.24E-08	2.70E-07	5.41E-02	2.44E-02	1.46E-06	1.15E-02	6.58E-07	6.28E-07	7.13E-07	5.61E-03	5.64E-02	1.33E-07	3.05E-02	3.05E-02	3.91E-02	3.53E-02
5:Del:R:1	8.58E-05	0.00E+00	2.05E-03	7.26E-04	0.00E+00	8.07E-05	3.16E-03	0.00E+00	1.13E-02	2.68E-03	3.32E-04	1.30E-02	0.00E+00	1.40E-46	8.48E-09	3.31E-03	1.47E-02	1.20E-02	1.30E-02
5:Del:R:2	4.39E-05	9.81E-08	8.93E-05	5.11E-08	0.00E+00	9.72E-08	7.35E-04	2.38E-05	1.02E-03	1.81E-08	8.36E-04	7.18E-04	4.93E-08	1.08E-03	1.04E-03	1.81E-03	4.70E-07	1.04E-03	6.98E-04
5:Del:R:3	4.89E-08	6.15E-08	1.41E-04	1.95E-08	6.13E-08	1.06E-07	3.63E-08	1.28E-07	1.55E-07	2.73E-07	1.56E-07	1.40E-06	1.03E-07	2.49E-07	3.09E-07	3.04E-07	1.64E-07	2.92E-07	2.32E-04
5:Del:R:4	4.46E-08	7.59E-08	4.11E-08	4.42E-08	8.52E-08	7.02E-08	1.14E-07	1.37E-07	3.00E-07	8.69E-08	6.87E-07	1.96E-07	3.18E-07	2.56E-07	4.22E-07	1.75E-07	9.20E-04	2.01E-04	8.93E-08
5:Del:R:5	1.79E-08	4.52E-08	1.95E-08	2.61E-08	8.14E-08	1.04E-07	1.34E-07	1.25E-07	2.61E-07	2.66E-07	1.69E-07	1.80E-07	3.12E-07	1.97E-07	3.51E-07	1.39E-07	1.93E-07	3.18E-07	7.22E-08
2:Ins:R:0	4.31E-04	0.00E+00	0.00E+00	2.23E-04	2.87E-04	4.57E-04	1.37E-03	8.24E-07	2.42E-04	2.61E-04	1.64E-03	3.01E-04	1.29E-03	1.43E-03	1.33E-07	6.10E-04	2.22E-03	3.06E-04	3.67E-07
2:Ins:R:1	1.39E-04	7.96E-05	1.89E-08	7.29E-05	4.38E-04	3.41E-04	1.14E-03	3.87E-08	8.47E-04	1.04E-06	1.71E-06	1.09E-03	0.00E+00	5.34E-04	6.30E-04	1.52E-03	8.55E-04	5.36E-08	2.17E-03
2:Ins:R:2	1.22E-04	1.58E-06	2.18E-08	6.73E-05	1.93E-06	1.21E-07	4.55E-08	3.86E-04	1.44E-03	9.83E-04	4.60E-03	3.33E-04	1.78E-06	3.82E-07	1.40E-07	1.46E-07	2.03E-03	8.18E-04	5.33E-04
2:Ins:R:3	4.99E-05	0.00E+00	1.81E-08	5.74E-05	0.00E+00	1.14E-03	4.80E-04	6.95E-06	3.43E-04	7.24E-04	4.57E-04	1.27E-03	1.56E-07	1.88E-07	1.29E-03	1.17E-03	9.30E-04	3.65E-04	4.11E-04
2:Ins:R:4	0.00E+00	2.51E-03	0.00E+00	2.31E-04	5.80E-07	3.82E-04	1.76E-08	5.70E-04	9.35E-04	4.23E-04	1.03E-03	2.55E-03	3.85E-03	3.61E-04	3.83E-07	7.68E-04	2.14E-03	7.57E-03	5.38E-03
2:Ins:R:5	0.00E+00	3.60E-03	1.40E-46	1.31E-03	2.25E-03	3.81E-04	6.50E-03	0.00E+00	1.37E-02	3.43E-02	2.05E-02	2.08E-02	5.50E-08	1.68E-07	3.50E-03	2.21E-03	2.14E-02	7.88E-03	7.47E-03
3:Ins:R:0	1.12E-07	3.07E-05	3.01E-08	1.64E-08	1.40E-46	1.96E-04	2.18E-04	1.77E-08	9.89E-07	7.13E-06	1.09E-03	1.14E-04	1.29E-08	1.68E-08	8.25E-08	2.11E-04	4.31E-04	8.37E-05	1.00E-03
3:Ins:R:1	2.64E-08	3.99E-08	1.69E-08	5.44E-05	2.86E-04	1.76E-07	0.00E+00	3.70E-04	1.47E-03	1.39E-03	1.78E-07	1.49E-04	1.83E-03	1.09E-05	5.84E-04	1.55E-03	1.37E-04	1.99E-03	2.19E-03
3:Ins:R:2	2.48E-04	7.82E-08	4.32E-08	1.40E-04	3.11E-07	8.02E-08	2.39E-08	8.77E-08	1.93E-07	7.48E-05	0.00E+00	1.34E-04	1.51E-07	1.18E-03	4.26E-07	6.03E-04	7.47E-04	2.98E-07	1.37E-04
3:Ins:R:3	1.79E-08	4.52E-08	1.95E-08	2.61E-08	8.14E-08	1.04E-07	1.34E-07	1.25E-07	2.61E-07	2.66E-07	1.69E-07	1.80E-07	3.12E-07	1.97E-07	3.51E-07	1.39E-07	1.93E-07	3.18E-07	7.22E-08
3:Ins:R:4	5.90E-08	6.35E-08	2.70E-08	1.86E-07	1.08E-07	3.14E-04	4.12E-08	8.95E-08	5.97E-05	2.72E-07	1.10E-06	2.12E-07	1.34E-07	3.37E-07	8.69E-04	1.53E-07	9.56E-04	2.00E-04	8.74E-08
3:Ins:R:5	1.71E-07	6.50E-05	0.00E+00	4.43E-04	1.19E-07	2.63E-04	0.00E+00	9.80E-08	1.01E-03	0.00E+00	8.52E-05	1.00E-03	7.06E-04	2.68E-04	1.20E-09	3.48E-07	2.39E-03	2.81E-03	4.82E-04
4:Ins:R:0	2.09E-07	3.21E-08	1.91E-08	2.11E-08	6.96E-04	3.58E-08	7.01E-05	7.73E-04	1.90E-03	1.23E-07	3.19E-03	8.41E-04	4.90E-08	1.95E-04	8.93E-04	9.95E-04	1.48E-03	4.13E-04	3.83E-04
