NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	54.09	21.367	12.981	13.693	0.111	0.987	60000.0
2	58.037	22.527	14.255	14.348	0.115	0.986	40000.0
3	55.469	21.937	13.382	14.234	0.112	0.985	50000.0
4	55.566	22.21	13.772	14.388	0.112	0.985	50000.0
5	50.054	19.599	11.819	12.281	0.113	0.99	40000.0
6	58.267	22.759	14.579	14.839	0.114	0.986	40000.0
7	54.216	21.254	13.789	14.377	0.117	0.985	40000.0
8	57.182	22.397	13.75	14.282	0.118	0.986	70000.0
9	53.638	21.104	13.273	13.764	0.112	0.987	30000.0
10	56.118	22.023	13.695	14.249	0.112	0.985	80000.0
