NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	179.681	65.7	60.327	52.628	0.407	0.817	30000.0
2	171.819	62.656	61.401	53.31	0.377	0.824	40000.0
3	169.759	61.114	55.543	49.703	0.381	0.841	30000.0
4	171.801	61.577	59.903	51.804	0.362	0.834	20000.0
5	170.531	61.865	61.102	53.025	0.364	0.824	20000.0
6	180.545	63.888	59.82	51.792	0.379	0.838	20000.0
7	171.532	62.524	60.487	52.71	0.371	0.827	20000.0
8	171.156	62.063	60.659	52.92	0.371	0.827	30000.0
9	168.709	61.174	59.184	52.12	0.377	0.827	20000.0
10	171.066	61.728	60.721	52.42	0.365	0.83	40000.0
