NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	47.937	18.112	11.218	10.353	0.111	0.993	20000.0
2	49.633	18.672	11.619	10.771	0.116	0.992	40000.0
3	54.057	20.196	13.571	11.653	0.118	0.992	40000.0
4	50.357	19.488	11.942	11.47	0.119	0.991	40000.0
5	50.426	18.703	12.024	10.912	0.115	0.992	40000.0
6	49.512	18.68	11.804	11.049	0.113	0.991	30000.0
7	51.156	19.498	12.151	11.325	0.116	0.991	40000.0
8	52.729	19.894	12.647	11.652	0.121	0.991	30000.0
9	49.613	18.78	11.949	11.359	0.116	0.991	20000.0
10	49.668	18.43	11.566	10.495	0.116	0.993	40000.0
