MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.0003895859204931185	0.00031140490900725124	0.009901102702133357	0.016262424740475012	0.0018426179536618291	0.012697462469805031	0.03138426132500172	0.015415463389945216	0.23642967790365219	0.02191255665384233	0.011476576700806618	0.09369519688189029	0.04814033186994511	0.04166534263640642	0.04388108029961586
1:Del:C:1	1.4012984643248171e-46	0.0025929936906322836	0.006599573977291584	0.027331522258464247	0.0005720735935028642	0.014243674924364314	0.005810905527323484	0.009246429763879859	0.11778644919395446	0.006836762791499496	0.0482525460422039	0.038910995982587335	0.03079129010438919	0.010785126220434904	0.0031555490986647783
1:Del:C:2	0.0007471106306184083	0.0013043461614871586	0.005074792879167944	0.004245528893079609	0.00038465216202894227	0.00664570063818255	0.00518890253151767	0.003698679362423718	0.049150944128632544	0.006323001923738048	0.03350795079022646	0.02302074977492339	0.009602911188267171	0.017169267497956754	0.005269767646677792
1:Del:C:3	0.0023246540687978266	0.00047866789358295134	0.0025980545760962313	0.009322233311831952	0.0	0.006089474796317518	0.002270446644979529	0.004227230418473482	0.02612752919085324	0.0141023900359869	0.01896887718467042	0.006528126558259828	0.004738310305401683	0.001588241197168827	0.010421294765546919
1:Del:C:4	0.01170082245953381	0.0003390478203073144	0.0016885926860595647	0.00589087032712996	2.6358292437578256e-09	0.007107822446414502	0.004010893334634602	0.015545176668092608	0.009740883298218251	0.0008005897281691432	0.0008584322000388056	0.003612110437825322	0.005807828344404698	0.0018271708860993386	0.0004618986509740353
1:Del:C:5	0.02741333800368011	0.001955572923179716	0.0030707063153386114	1.0366144942963729e-05	0.00043368916522013023	0.031100425124168395	0.0005516059056390077	0.05036478117108345	0.004503080807626248	0.007746760244481265	0.0	6.628838864344288e-05	0.0	0.0029997618868947027	0.013366821111765148
1:Del:T:0	0.00019393874099478127	0.0023483337776269765	0.015586449322290719	0.047628977976273745	0.0009697524772491306	0.018082372844219208	0.009120715642347932	0.014325034711509943	0.05242235248442739	0.035030770814046264	0.039995199115946886	0.026615540869534014	0.1048542782664299	0.013355493056587875	0.022641145763918756
1:Del:T:1	0.0003347273843246512	0.0024639816721901296	0.006172040943056345	0.04606651400681585	0.000285096192965284	0.011384271970018744	0.003806836693547666	0.0017863489803858102	0.016983528854325414	0.011640472523868083	0.01650208290666342	0.013433723675552756	0.07608256153762341	0.008442968997405842	0.0008464728884405304
1:Del:T:2	0.0018176646204665302	0.002706623764242977	0.003764248383231461	0.02750622290186584	0.0005474906152812764	0.019752779259579255	0.007128917705267667	0.01129178671981208	0.08320305608212948	0.002989905420690775	0.022221671883016825	0.02062178767075693	0.04144971705973148	0.031068015052005647	0.001301322504878044
1:Del:T:3	0.005619960883632302	0.0036407445557415487	0.007646665209904313	0.008370934007689356	0.0004854061204241589	0.07442007213830948	0.014708996377885341	0.020329011604189873	0.09569488652050495	0.0033502062782645226	0.006821725808549672	0.00854569768998772	0.03654411528259516	0.030860304832458496	0.0042761011980474
1:Del:T:4	0.017964311968535186	0.0011177205480635167	0.0011511760065332055	0.003855162486433983	0.002540396829135716	0.1638623472303152	0.007484320248477161	0.061825903877615926	0.04561340557411313	0.0001906963181681931	0.011877321824431419	0.011349092423915862	0.033006597787607464	0.022684399539139123	0.03991089854389429
1:Del:T:5	0.8421487867832184	0.042543636565096674	0.003503677621483803	0.014222305914648814	0.012560632545500994	0.07814338127507199	0.008777063892921433	0.4416686624288559	2.4653385275120267e-18	0.018989022821187973	0.007231878722086549	0.17108328305184842	0.008259560726583005	0.028278652777333945	1.1536793181221583e-06
1:Ins:C:0	0.0013239979511126877	0.00040420256555080415	0.006328728294465691	0.017166143469512462	0.35523097813129423	0.00882588921620595	0.008200896484777332	0.0054360829759389166	0.00184153001755476	0.015525335073471069	0.01805317104797268	0.009075469663366675	0.01572123517980799	0.0411505427211523	0.0017375153379816765
1:Ins:C:1	0.0004353573778644204	0.002738310443237424	0.0032947275874903427	0.002652429370209575	0.06278750896453858	0.003594650758896023	0.002091069851303473	0.0006554056773893536	0.0009733158629387617	0.0	0.0	0.0024331588647328317	0.0026087036821991205	0.0018124275433365256	0.0006427798906599947
1:Ins:C:2	0.0005551747890422121	0.0038892356562428175	0.003483494510874152	0.002208192180842161	0.015105094388127327	0.0005971029284410178	4.208194150123745e-05	0.001324407197535038	0.00018977053696289659	8.137360564433038e-05	0.00029485769919119776	0.00039901863783597946	0.0	0.0017378203105181456	0.0015290368858330793
1:Ins:C:3	9.693907522887458e-05	0.0005375043634558097	0.00013648491585627198	0.0	0.004644306842237711	0.0013887728215195238	0.0	0.00016918986148084514	0.0015737746740342117	0.0	7.346354541368783e-05	0.0001608753460459411	0.0	0.0	0.0002075353478808495
1:Ins:C:4	6.672192339465254e-05	0.00016095169266918674	0.0002926410559098258	0.0	0.002783250610809773	0.00031986757094273346	0.00011485543873277493	0.00027421889099059625	0.0	0.0009024939465064108	7.577044452773407e-05	0.00018342668408877216	0.0	0.00042463801510166376	0.00010432071624109085
1:Ins:C:5	0.00031985845998860896	0.000142612694617128	0.0009552253060974181	0.00018480996783694082	0.000235834320919448	2.3581342247780412e-05	0.0	0.0004626168541392417	0.0004854004466324113	0.0	0.0	0.0005104633164592087	0.00017229488585144282	0.0018774046412843859	5.872696056030691e-05
1:Ins:T:0	0.02034485092077034	0.4474736452102661	0.46270092129707335	0.3830705299973488	0.35522426962852477	0.23647973537468364	0.0164881297852844	0.0841684609456479	0.0068228275049477816	0.1903687085956335	0.045797077799215914	0.06611152775585652	0.05027206988682335	0.10967416446655989	0.02466488890349865
1:Ins:T:1	0.004261824022978544	0.23575360476970672	0.11697038635611534	0.10288300663232804	0.11246470957994462	0.12699503749608992	0.0022057556996514906	0.046655779145658015	0.018601057678461076	0.14180394634604454	0.012576608872041106	0.02440154703144799	0.050672750594094394	0.10852866084314883	0.044661900640130626
1:Ins:T:2	0.005408651940524578	0.04358107363805175	0.07294084019958973	0.05193760953843594	0.032649941928684714	0.019797483272850514	0.0001647227443754673	0.006236549955792725	0.009042011201381683	0.020279695838689805	1.541428310757299e-45	0.015457948402035982	0.011710994923487306	0.012564175738953054	0.0068006059094102515
1:Ins:T:3	0.0031574186868965626	0.04137279652059078	0.032724112784489987	0.017311262246221305	0.016459202952682973	0.0156258016359061	0.000626682277652435	0.007029325573239475	0.013994390517473221	0.01049502334298431	0.005801505711104582	0.00829491235781461	0.0035226676147431133	0.017361387657001615	0.007457545269971888
1:Ins:T:4	0.002768512029433623	0.04392957054078579	0.005046548927202821	1.4012984643248171e-46	0.007388523686677218	0.005036227451637387	0.0022171157412230968	0.010456324401457096	0.0032953145913779736	0.010722599644213914	5.6051938572992686e-46	0.021778484651508733	0.004763313895091414	0.011387234227731824	0.0
1:Ins:T:5	0.006141143047716469	0.04679313004016876	0.01934033278375864	0.015505977743305265	0.0034455578017514197	0.012732551735825836	0.002322763006668538	0.011426824921181833	0.0036343452986329792	0.01056658597663045	0.0011526466740178875	0.002553675975650592	0.00661706542596221	0.0006641566520556808	0.005891773669395662
2:Del:R:0	0.002247824997175485	0.0005843469698447734	0.004220562882255763	0.009351516095921397	0.0	0.00256142932921648	0.0008793346933089197	0.01021962941158563	0.013273808360099792	0.01148602799512446	0.03020673068240285	0.011668365291552619	0.05058432249352336	0.0	0.008452755159885328
2:Del:R:1	0.0021304457332007587	0.0012729968409985303	0.012840192124713212	0.013397962134331465	0.001167601449560607	0.014212153945118189	0.0016610924038104713	0.01821089563309215	0.014171384833753109	0.06862654741853476	0.020201697340235115	0.01005884592887014	0.02583112185820937	0.012847071764917927	0.0051489055156707765
2:Del:R:2	0.001181682199239731	0.00022902055643498899	0.003633971814997494	0.005335926584666595	9.007090502413106e-05	0.006275228317826986	0.00016942366019065958	0.004996166058663221	0.01539359635207802	0.01262340103276074	0.0019081572303548456	0.006439010589383542	0.013567431014962494	1.4012984643248171e-46	0.0032589765653341374
2:Del:R:3	0.005037181777879596	0.0	0.0019159347983077168	0.0033647358766756954	6.115417772178944e-09	0.0001995948376134038	0.0002782287057925714	0.0054522630201972785	0.0027735142968595026	0.0003398512490093708	0.0005996351613418938	0.0005151305347681045	0.003715047228615731	0.001167760727548739	0.000988020672178891
2:Del:R:4	0.0033336877590045334	3.2149470644071695e-05	1.8113736675218207e-05	0.0	9.255873134605962e-09	8.906292947585826e-09	0.0	0.004360125539824367	0.000318755828175199	0.00013925867388024925	0.002224265683230442	0.0	0.00038708142292307455	0.0002801134192850441	0.0038958220576830625
2:Del:R:5	0.0030820272552716686	2.514713912660227e-08	8.276385869976366e-08	0.0	0.0	0.0	3.382441704502526e-08	0.00360657707040275	0.0	0.0	5.586069562468765e-08	0.0	1.1143401934532449e-07	0.0	0.19581926763057708
3:Del:R:0	2.7242919532000088e-05	0.0009333456575404853	0.0014061921508982777	0.0012018505483865737	6.216586886651499e-05	0.0033968951960559935	0.005763537134043872	0.0025250616992707363	0.001650695875287056	0.00802238453179598	0.01979780811816454	0.00495194997638464	0.010325119132176042	0.001876725465990603	0.0
3:Del:R:1	0.0017540548695251345	0.00037324453005567194	0.00518553473521024	0.014860429242253304	0.0003362676224687888	0.007143465045373887	0.00044144722050987184	0.008644280396401883	0.011361251771450042	0.09777965173125266	0.0046204393031075595	0.03177946947980672	0.020197763619944454	0.01748684630729258	0.023767054453492163
3:Del:R:2	0.0003840280696749687	5.875881397514604e-05	4.3818865378852935e-06	2.4011137429624797e-05	7.3175589689356e-05	7.565138512291014e-05	0.00010851878905668855	0.0063202736957464365	0.005201955263169111	0.026576944813132285	0.0006930876523256301	0.007660149782896042	0.006150301359593868	0.001701170834712684	0.003901951166676554
3:Del:R:3	0.00018353369505348384	0.0001723483845125884	0.0024291765238611874	0.0004395870259031653	0.0002707529565668665	0.0016032306477427483	0.0	0.00038585762376897037	0.0003710284363478422	0.0005084419749323387	0.0	0.001715697085111856	0.00018412871286273004	0.001322505995631218	0.016886234937351217
3:Del:R:4	1.9134699869027828e-08	6.047889655746985e-08	6.760180326637055e-08	2.3724161906102382e-07	4.144832665975429e-09	2.2244399886517385e-07	0.0	1.0794759146559585e-07	3.112319721054746e-07	3.291640812363994e-07	5.900748564435787e-07	1.6666109168284037e-07	8.185601330978898e-07	5.529882798782637e-07	0.10670040398836136
3:Del:R:5	6.665199907729402e-06	0.0	1.437725387631872e-08	3.501626792967727e-08	1.7647685868205088e-09	0.00011809894558609813	1.5862600122318327e-09	8.912481425795704e-05	1.0434340538267862e-07	0.0	0.0	0.0	2.1090218638164514e-08	6.012480184836022e-08	0.14247894138097764
4:Del:R:0	2.8068710889783688e-05	4.458239418454468e-05	0.0007240891318360809	0.002596886415267363	1.0830555297047794e-08	0.0013036173768341541	0.003074076966731809	0.003455589339137077	0.002006391272880137	0.0039894977892799945	0.017723373746775906	0.004156433275071691	0.019724755534082306	0.0	1.4663339129583619e-07
4:Del:R:1	0.0005362025636713952	0.0015771937411045655	0.010805127583444119	0.006377658000565134	0.0002686786604886748	0.0077370900427922605	0.0010550669074291363	0.011592082012793981	0.01938290661200881	0.02872266061604023	0.00017329902620986105	0.026372115092817693	0.011097250692546367	0.004219655459746718	0.017741407781613816
4:Del:R:2	0.00021663216466549784	0.0	0.002075696759857237	0.00125309145078063	9.246356746928085e-09	0.002258653100579977	0.0002635451352034579	0.0023943126027006654	0.0005417260807007551	0.007947686817874455	0.0	0.005138823948800564	0.0018114124536595	0.001009379792958498	2.9426137473365086e-07
4:Del:R:3	2.4949607905000448e-05	0.0003655558265709402	3.6876699596177787e-06	0.0002738773124292493	2.548768129884138e-09	0.0013993276981636882	0.00046933646954130384	0.00017327792011201382	0.0006346074165776372	0.0	0.000177557161077857	0.0015470455648028292	0.00023949423339217902	0.0030504672322422266	0.04050407279282808
