Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V1	31	0	19	11	30	27	0	95
V2	0	77	0	0	37	228	0	0
V3	5	43	38	30	2	8	0	22
V4	37	69	70	0	2	10	18	0
V5	1	0	44	34	22	2	3	32
V6	12	57	2	2	0	97	0	16
V7	9	10	16	7	60	0	33	6
V8	21	15	107	1	10	1	22	0
V9	0	0	5	22	6	68	0	22
V10	1	12	0	0	71	8	0	19
V11	18	0	64	49	0	2	0	58
V12	78	335	0	14	1	64	0	0
V13	35	5	179	44	8	5	39	0
V14	59	0	57	87	1	15	0	26
V15	13	1	53	28	30	7	33	0
V16	1	114	0	0	27	62	31	0
V17	556	10	30	12	4	152	9	21
V18	78	9	1	8	27	61	18	0
V19	0	3	0	91	43	74	12	0
V20	23	81	2	20	1	60	0	0
V21	1	5	149	0	44	0	16	30
V22	61	2	10	4	4	82	13	0
V23	43	4	7	0	217	0	23	9
V24	95	18	0	12	0	22	8	17
V25	1	4	17	26	40	38	16	0
V26	23	2	248	0	29	78	0	5
V27	64	1	84	0	48	2	27	0
V28	0	55	0	1	1	0	37	1
V29	189	156	42	185	10	16	24	105
V30	26	168	34	124	61	0	97	74
V31	6	0	8	51	61	0	16	23
V32	47	20	12	45	28	1	0	0
V33	67	33	0	41	89	9	2	0
V34	14	44	61	39	0	33	0	75
V35	0	9	154	0	7	58	0	0
V36	96	29	9	18	23	75	0	0
V37	25	19	48	75	0	4	0	17
V38	0	123	2	6	0	16	28	0
V39	43	5	41	0	0	0	30	0
V40	154	7	14	0	87	22	69	0
V41	50	3	0	0	21	44	4	5
V42	170	1	117	0	0	0	0	6
V43	0	0	38	12	1	7	4	24
V44	5	0	15	50	18	0	3	1
V45	10	55	0	18	68	73	0	20
V46	17	80	27	0	29	42	8	0
V47	0	113	9	65	0	8	0	127
V48	75	1	31	0	17	221	12	7
V49	7	3	34	106	17	0	0	18
V50	25	0	76	34	11	3	0	60
V51	76	196	118	31	2	8	0	0
V52	52	4	7	3	96	12	22	0
V53	3	62	29	11	0	83	52	0
V54	17	47	2	0	0	22	0	3
V55	5	34	52	0	14	138	0	0
V56	146	10	66	0	48	1	0	0
V57	0	98	137	185	2	94	21	0
V58	99	39	16	0	1	1	33	6
V59	24	76	22	10	14	11	14	0
V60	18	4	0	88	221	129	14	0
V61	34	67	0	112	16	1	14	0
V62	0	173	7	1	7	1	0	0
V63	130	23	68	63	14	51	41	27
V64	55	31	1	8	11	41	16	0
V65	0	25	0	3	5	1	0	0
V66	82	186	264	1	172	5	71	0
V67	0	35	74	0	0	12	43	0
V68	98	1	32	144	7	5	7	0
V69	8	92	0	0	5	7	6	4
V70	24	269	180	15	0	2	0	3
V71	94	25	0	12	77	19	9	0
V72	61	14	268	0	0	6	50	0
V73	81	7	131	0	156	13	110	0
V74	3	99	35	0	163	16	47	0
V75	2	3	14	0	0	12	2	0
V76	0	76	0	0	0	88	0	31
V77	76	26	15	0	65	75	9	80
V78	124	5	1	0	330	9	16	6
V79	0	153	8	0	0	4	9	0
V80	1	22	29	247	0	117	64	0
V81	0	56	24	9	6	166	15	0
V82	53	4	76	374	0	0	50	77
V83	186	14	85	418	143	3	0	18
V84	1	22	14	25	2	17	0	0
V85	203	21	10	9	78	0	0	0
V86	4	0	61	91	0	25	0	26
V87	76	6	0	0	45	197	9	2
V88	261	46	0	67	49	4	0	43
V89	29	19	97	82	157	23	42	0
V90	1	7	128	150	57	40	0	0
V91	84	0	7	4	0	56	0	0
V92	10	118	150	0	147	1	47	1
V93	13	0	11	12	136	175	1	6
V94	0	117	8	34	151	16	0	0
V95	28	91	16	11	3	2	16	72
V96	2	282	18	62	68	107	3	0
V97	69	1	215	33	46	57	0	0
V98	63	53	70	12	4	23	0	12
V99	4	63	0	1	0	10	0	14
V100	5	17	14	195	21	2	53	4
