Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V29	3.60E+00	1.15E+01	7.88E+00	2.44E+01	3.02E+00	3.29E+00	7.47E+00	2.43E+01
V30	4.07E+00	1.98E+01	9.96E+00	1.59E+01	7.75E+00	0.00E+00	1.80E+01	1.99E+01
V31	8.19E-01	8.72E-01	2.30E+00	6.65E+00	1.88E+00	0.00E+00	2.41E+00	6.32E+00
V32	1.87E+00	1.37E+00	1.24E+00	3.66E+00	1.87E+00	2.13E-01	1.17E+00	4.61E+00
V33	2.65E+00	8.92E-01	6.05E-01	2.52E+00	1.90E+00	1.25E+00	1.81E+00	2.35E+00
V34	1.21E+00	7.05E+00	6.90E+00	5.93E+00	2.98E-01	2.58E+00	7.64E+00	8.17E+00
V35	0.00E+00	9.07E-01	6.84E+00	3.00E-01	1.18E+00	2.19E+00	6.68E+00	3.00E-01
V36	2.46E+00	1.69E+00	1.81E+00	2.16E+00	2.55E+00	1.84E+00	3.67E+00	2.00E+00
V37	1.62E+00	2.36E+00	5.67E+00	5.44E+00	0.00E+00	9.19E-01	3.89E+00	5.54E+00
V38	0.00E+00	1.10E+01	4.52E+00	9.69E-01	2.49E-01	7.92E-01	5.61E+00	1.22E+01
V39	1.44E+00	1.40E+00	5.98E+00	2.67E-01	3.94E-01	0.00E+00	6.40E+00	1.18E+00
V40	7.60E+00	1.37E+00	6.97E+00	3.00E-01	1.16E+01	1.65E+00	2.17E+01	3.95E+00
V41	1.71E+00	6.36E-01	6.84E-01	2.91E-01	2.12E+00	2.31E+00	8.27E-01	1.24E+00
V42	2.12E+00	6.33E-01	1.24E+01	9.21E-01	0.00E+00	0.00E+00	1.36E+01	4.73E-01
V43	0.00E+00	5.17E-01	3.25E+00	3.55E+00	6.19E-01	8.14E-01	3.38E+00	4.56E+00
V44	6.36E-01	0.00E+00	2.48E+00	4.96E+00	1.84E+00	0.00E+00	2.03E+00	6.61E+00
V45	7.42E-01	4.57E+00	0.00E+00	1.50E+00	2.95E+00	1.61E+00	2.35E+00	4.26E+00
V46	2.02E+00	8.11E+00	4.46E+00	2.00E-01	1.14E+00	4.35E+00	4.02E+00	9.54E+00
V47	2.11E-01	5.26E+00	2.11E+00	1.15E+01	3.33E-01	1.62E+00	2.22E+00	1.10E+01
V48	2.99E+00	3.96E-01	2.91E+00	6.18E-01	1.99E+00	1.09E+01	3.29E+00	1.47E+01
V49	3.94E-01	1.41E+00	1.88E+00	6.22E+00	1.59E+00	2.24E-01	1.81E+00	6.62E+00
V50	1.95E+00	1.70E+00	3.70E+00	8.51E+00	1.19E+00	1.34E+00	4.56E+00	8.90E+00
V51	2.60E+00	1.17E+01	1.26E+01	3.35E+00	6.36E-01	1.02E+00	1.22E+01	1.02E+01
V52	1.96E+00	7.48E-01	2.63E+00	4.90E-01	5.85E+00	1.30E+00	7.84E+00	6.40E-01
V53	8.00E-01	7.52E+00	8.30E+00	1.43E+00	1.05E+00	2.33E+00	8.77E+00	8.29E+00
V54	1.12E+00	4.22E+00	6.05E-01	2.67E-01	0.00E+00	1.40E+00	5.58E-01	3.81E+00
V55	7.67E-01	9.68E-01	4.86E+00	0.00E+00	1.55E+00	2.10E+00	5.02E+00	3.00E-01
V56	5.40E+00	1.27E+00	3.96E+00	3.35E-01	4.94E+00	4.99E-01	8.94E+00	1.00E+00
V57	4.52E-01	4.63E+00	1.60E+01	1.75E+01	9.22E-01	3.81E+00	1.83E+01	1.58E+01
V58	2.04E+00	1.90E+00	2.56E+00	9.22E-01	9.43E-01	5.22E-01	2.23E+00	8.98E-01
V59	1.34E+00	8.51E+00	3.94E+00	1.76E+00	1.93E+00	1.67E+00	3.75E+00	8.46E+00
V60	1.81E+00	7.33E-01	1.74E+00	1.01E+01	1.29E+01	4.19E+00	2.03E+00	2.32E+01
V61	1.90E+00	8.05E+00	8.00E-01	7.14E+00	2.26E+00	2.49E-01	4.95E+00	8.34E+00
V62	2.00E-01	7.55E+00	9.55E-01	2.69E-01	6.67E-01	2.77E-01	1.00E-01	7.40E+00
V63	2.80E+00	3.02E+00	8.11E+00	1.04E+01	3.07E+00	2.50E+00	8.78E+00	7.99E+00
V64	2.26E+00	4.16E+00	1.89E+00	1.28E+00	1.07E+00	4.58E+00	2.21E+00	5.67E+00
V65	0.00E+00	5.47E-01	0.00E+00	6.74E-01	5.21E-01	2.21E-01	0.00E+00	3.42E-01
V66	3.32E+00	1.22E+01	2.12E+01	3.67E-01	1.77E+01	4.76E-01	3.34E+01	1.40E+01
V67	0.00E+00	1.55E+00	1.03E+01	0.00E+00	8.85E-01	1.48E+00	9.43E+00	4.73E-01
V68	2.98E+00	3.14E-01	4.99E+00	5.49E+00	1.51E+00	7.81E-01	7.12E+00	6.33E+00
V69	6.11E-01	1.30E+01	7.72E-01	3.00E-01	5.63E-01	7.77E-01	7.03E-01	1.40E+01
V70	1.46E+00	2.11E+01	8.23E+00	1.99E+00	0.00E+00	6.67E-01	8.29E+00	2.12E+01
V71	2.69E+00	9.36E-01	1.33E+00	2.39E+00	3.71E+00	2.54E+00	1.70E+00	8.29E+00
V72	1.84E+00	1.04E+00	1.09E+01	4.00E-01	6.86E-01	7.61E-01	1.12E+01	3.57E+00
V73	4.37E+00	1.33E+00	1.02E+01	4.00E-01	5.95E+00	1.53E+00	9.67E+00	2.02E+00
V74	8.27E-01	1.08E+01	3.99E+00	0.00E+00	4.67E+00	1.54E+00	4.42E+00	1.25E+01
V75	6.11E-01	4.07E-01	1.77E+00	1.00E-01	0.00E+00	7.52E-01	1.50E+00	1.00E+00
V76	0.00E+00	3.04E+00	9.12E-01	2.32E+00	2.91E-01	1.78E+00	3.00E-01	2.79E+00
V77	3.22E+00	4.96E+00	3.10E+00	5.18E+00	1.87E+00	7.21E+00	4.40E+00	8.46E+00
V78	4.69E+00	1.00E+00	1.47E+00	3.79E-01	8.41E+00	1.21E+00	6.27E+00	1.69E+00
V79	0.00E+00	8.73E+00	1.62E+00	0.00E+00	3.35E-01	4.23E-01	1.65E+00	9.14E+00
V80	1.20E+00	3.00E+00	5.36E+00	2.11E+01	8.09E-01	3.91E+00	5.95E+00	2.22E+01
V81	2.24E-01	7.35E+00	3.04E+00	1.69E+00	8.31E-01	1.97E+00	2.85E+00	7.58E+00
V82	2.57E+00	2.89E+00	1.50E+01	3.47E+01	1.19E+00	4.52E-01	1.12E+01	3.56E+01
V83	5.52E+00	2.23E+00	6.48E+00	2.92E+01	9.91E+00	1.33E+00	1.25E+01	3.25E+01
V84	2.77E-01	1.57E+00	1.74E+00	1.63E+00	6.67E-01	1.02E+00	1.97E+00	2.00E+00
V85	3.83E+00	2.18E+00	2.50E+00	1.18E+00	3.33E+00	0.00E+00	9.71E-01	2.67E+00
V86	6.11E-01	6.19E-01	4.78E+00	1.41E+01	5.04E-01	1.08E+00	3.89E+00	1.55E+01
V87	2.48E+00	1.36E+00	1.07E+00	2.00E-01	2.85E+00	3.29E+00	3.79E+00	5.54E-01
V88	4.36E+00	5.87E+00	4.07E-01	1.01E+01	1.98E+00	6.87E-01	1.73E+00	1.16E+01
V89	2.23E+00	1.75E+00	1.02E+01	1.08E+01	1.40E+01	2.57E+00	1.99E+01	2.21E+01
V90	1.33E-01	1.57E+00	1.37E+01	1.62E+01	6.79E+00	2.02E+00	1.69E+01	1.80E+01
V91	2.55E+00	0.00E+00	1.13E+00	8.31E-01	0.00E+00	5.75E+00	4.00E-01	7.22E+00
V92	8.41E-01	1.21E+01	8.61E+00	2.13E-01	3.43E+00	2.77E-01	9.20E+00	1.22E+01
V93	1.16E+00	4.16E-01	1.70E+00	2.38E+00	5.43E+00	2.81E+00	1.39E+00	7.50E+00
V94	0.00E+00	1.28E+01	1.22E+00	3.43E+00	3.48E+00	1.41E+00	3.04E+00	1.27E+01
V95	1.80E+00	1.25E+01	4.90E+00	5.36E+00	1.31E+00	1.41E+00	6.60E+00	1.13E+01
V96	5.63E-01	9.06E+00	2.78E+00	6.62E+00	4.50E+00	2.76E+00	3.52E+00	8.72E+00
V97	2.13E+00	3.35E-01	2.18E+01	4.87E+00	3.36E+00	2.12E+00	2.21E+01	1.09E+01
V98	2.13E+00	5.47E-01	5.22E+00	2.81E+00	1.03E+00	1.80E+00	5.68E+00	2.88E+00
V99	7.15E-01	3.46E+00	3.65E-01	1.26E+00	2.77E-01	1.05E+00	5.97E-01	2.79E+00
V100	1.20E+00	2.33E+00	5.76E+00	2.08E+01	2.70E+00	3.59E-01	8.24E+00	2.44E+01
