MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
4:Del:R:2	2.15E-04	1.44E-04	1.58E-04	1.49E-08	1.05E-08
4:Del:R:3	4.44E-08	2.43E-05	4.47E-05	1.08E-05	4.25E-08
4:Del:R:4	7.70E-09	7.78E-09	1.33E-08	1.17E-08	2.38E-09
4:Del:R:5	2.82E-08	1.20E-04	4.03E-05	3.88E-08	4.60E-05
5:Del:R:0	2.25E-02	1.52E-02	2.75E-04	3.75E-04	4.89E-04
5:Del:R:1	1.48E-04	3.16E-04	2.47E-04	5.35E-05	1.17E-08
5:Del:R:2	1.01E-04	7.84E-05	9.87E-05	2.11E-05	1.05E-04
5:Del:R:3	4.63E-08	7.68E-05	3.64E-05	5.27E-05	3.96E-08
5:Del:R:4	3.78E-08	8.70E-05	4.16E-08	5.81E-08	2.98E-08
5:Del:R:5	7.70E-09	7.78E-09	1.33E-08	1.17E-08	2.38E-09
2:Ins:R:0	1.12E-04	9.30E-05	1.87E-04	5.31E-05	1.59E-04
2:Ins:R:1	2.63E-04	2.08E-04	1.62E-04	2.35E-04	0.00E+00
2:Ins:R:2	1.18E-04	1.24E-04	2.46E-04	9.42E-05	2.36E-04
2:Ins:R:3	1.05E-04	1.25E-04	1.45E-04	1.17E-05	1.31E-04
2:Ins:R:4	1.61E-04	2.10E-04	1.56E-04	1.86E-04	3.30E-04
2:Ins:R:5	9.71E-04	6.93E-04	6.75E-04	1.06E-03	7.96E-04
3:Ins:R:0	1.43E-04	6.44E-05	9.56E-05	7.05E-09	4.30E-09
3:Ins:R:1	1.43E-04	1.59E-04	1.11E-04	1.14E-08	4.95E-05
3:Ins:R:2	1.13E-06	8.25E-03	1.81E-02	7.66E-03	1.68E-05
3:Ins:R:3	3.74E-09	9.99E-05	2.52E-04	1.56E-04	1.58E-04
3:Ins:R:4	7.90E-05	9.97E-05	1.42E-05	3.38E-05	5.00E-05
3:Ins:R:5	1.14E-05	1.90E-04	8.55E-05	1.12E-04	1.58E-04
4:Ins:R:0	2.74E-05	8.46E-05	1.31E-04	1.84E-04	4.45E-05
4:Ins:R:1	3.91E-04	2.72E-02	5.98E-02	2.44E-02	1.90E-03
4:Ins:R:2	5.05E-08	5.05E-08	5.17E-08	5.71E-08	7.59E-05
4:Ins:R:3	6.42E-05	4.23E-05	1.98E-06	4.14E-09	6.15E-05
4:Ins:R:4	4.41E-08	5.65E-05	4.19E-08	8.15E-05	6.08E-05
4:Ins:R:5	1.72E-04	2.36E-04	6.08E-05	2.51E-04	2.97E-04
5:Ins:R:0	1.52E-08	6.08E-05	7.94E-05	1.32E-08	3.23E-05
5:Ins:R:1	7.18E-04	6.03E-04	4.97E-04	1.76E-04	2.97E-04
5:Ins:R:2	3.27E-05	5.69E-08	3.22E-05	4.71E-08	3.67E-08
5:Ins:R:3	1.61E-05	2.74E-08	2.50E-08	4.13E-08	1.24E-04
5:Ins:R:4	7.36E-05	3.99E-05	1.69E-05	2.15E-07	1.03E-04
5:Ins:R:5	4.33E-08	7.29E-05	7.99E-05	5.89E-08	3.54E-08
2:Del:M:1	2.47E-04	5.34E-04	7.48E-04	3.91E-04	2.31E-04
3:Del:M:1	9.62E-04	6.15E-04	3.81E-04	2.03E-04	1.56E-08
3:Del:M:2	3.79E-04	3.07E-04	4.31E-04	2.32E-04	5.98E-09
4:Del:M:1	5.14E-04	2.36E-04	2.07E-04	3.69E-09	2.25E-04
4:Del:M:2	4.95E-04	3.42E-04	6.04E-04	2.84E-04	5.39E-05
4:Del:M:3	5.67E-04	3.11E-03	7.09E-03	2.71E-03	6.56E-04
5:Del:M:1	3.33E-02	2.30E-02	2.11E-07	1.39E-07	8.89E-09
5:Del:M:2	1.42E-02	8.88E-03	3.11E-04	2.41E-04	2.87E-04
5:Del:M:3	4.13E-03	2.84E-03	3.94E-09	5.35E-05	1.04E-04
5:Del:M:4	2.17E-03	1.43E-03	7.83E-05	1.36E-04	3.68E-05
5:Del:M:5	9.92E-04	7.61E-04	0.00E+00	0.00E+00	2.12E-04
