MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	2.08E-04	1.80E-03	3.42E-08	8.91E-03	4.36E-04	3.51E-03	4.75E-02
1:Del:C:1	2.35E-07	0.00E+00	1.81E-04	2.35E-03	0.00E+00	4.32E-03	9.69E-03
1:Del:C:2	3.80E-04	0.00E+00	4.05E-08	4.85E-04	9.36E-05	6.74E-04	1.91E-03
1:Del:C:3	0.00E+00	4.23E-04	4.05E-04	1.27E-03	6.07E-04	1.72E-03	5.01E-03
1:Del:C:4	3.97E-04	3.54E-04	2.55E-04	6.74E-04	6.44E-04	4.22E-04	5.18E-03
1:Del:C:5	0.00E+00	5.50E-04	0.00E+00	6.56E-08	5.21E-04	9.06E-04	1.87E-03
1:Del:T:0	4.10E-03	2.51E-03	1.85E-04	4.70E-03	4.65E-04	3.77E-03	3.51E-02
1:Del:T:1	1.10E-03	1.16E-07	6.26E-05	1.95E-03	2.81E-07	2.56E-04	1.41E-02
1:Del:T:2	2.29E-03	1.06E-03	1.20E-08	4.07E-03	1.61E-04	1.64E-03	2.17E-02
1:Del:T:3	3.32E-03	1.84E-03	5.01E-04	3.26E-03	9.89E-04	1.60E-03	8.93E-03
1:Del:T:4	1.19E-03	1.54E-03	4.17E-03	2.83E-03	2.64E-03	1.87E-03	8.88E-03
1:Del:T:5	1.49E-03	7.16E-03	3.54E-03	1.40E-46	0.00E+00	3.60E-03	8.64E-02
1:Ins:C:0	1.70E-04	5.96E-05	2.79E-05	3.86E-05	2.95E-08	3.93E-04	9.10E-04
1:Ins:C:1	1.45E-04	1.17E-04	1.44E-07	1.44E-04	0.00E+00	5.66E-04	6.54E-04
1:Ins:C:2	5.04E-09	8.14E-05	3.08E-05	5.11E-08	2.51E-08	2.96E-04	3.89E-04
1:Ins:C:3	1.20E-08	1.38E-04	1.29E-04	9.35E-05	1.04E-04	0.00E+00	9.89E-04
1:Ins:C:4	0.00E+00	4.29E-04	1.17E-04	3.16E-05	2.75E-04	4.91E-04	1.77E-03
1:Ins:C:5	3.04E-41	9.79E-04	4.27E-04	1.94E-04	1.08E-03	6.93E-04	1.80E-03
1:Ins:T:0	1.45E-04	4.12E-04	1.98E-04	1.34E-03	8.06E-04	1.16E-03	6.79E-03
1:Ins:T:1	2.08E-07	5.58E-05	0.00E+00	6.82E-04	3.30E-08	6.35E-04	2.78E-03
1:Ins:T:2	3.25E-05	3.61E-04	0.00E+00	3.91E-04	3.98E-04	5.37E-04	1.03E-03
1:Ins:T:3	0.00E+00	4.33E-05	2.18E-08	3.33E-04	3.28E-04	6.10E-05	7.56E-04
1:Ins:T:4	3.48E-05	3.48E-04	2.63E-04	2.14E-04	4.49E-04	7.28E-05	3.79E-04
1:Ins:T:5	5.68E-04	4.88E-08	2.89E-07	4.08E-07	3.73E-03	5.99E-03	6.92E-02
2:Del:R:0	1.81E-05	2.62E-04	4.97E-08	9.55E-04	9.16E-05	6.39E-04	6.35E-03
2:Del:R:1	3.99E-05	3.07E-04	9.52E-05	6.55E-04	2.26E-04	1.13E-03	5.05E-03
2:Del:R:2	5.66E-05	1.57E-04	0.00E+00	3.02E-04	2.60E-04	4.81E-04	4.14E-03
2:Del:R:3	3.32E-05	7.61E-05	2.71E-09	0.00E+00	2.69E-04	8.27E-05	2.99E-04
2:Del:R:4	9.08E-09	8.24E-05	1.39E-08	7.12E-08	4.09E-08	0.00E+00	4.13E-05
2:Del:R:5	5.01E-09	4.41E-09	4.00E-04	1.04E-08	2.22E-04	1.91E-04	2.44E-03
3:Del:R:0	1.31E-04	9.62E-05	4.15E-05	4.30E-04	9.49E-09	9.31E-04	1.06E-03
3:Del:R:1	2.73E-04	4.80E-04	0.00E+00	4.44E-04	4.20E-04	6.15E-04	6.57E-04
3:Del:R:2	6.52E-05	2.33E-04	0.00E+00	2.06E-04	1.94E-04	4.25E-04	8.31E-04
3:Del:R:3	1.41E-04	5.12E-05	2.55E-08	3.85E-08	1.09E-04	3.74E-09	1.80E-04
3:Del:R:4	6.82E-05	2.49E-08	5.90E-05	3.77E-08	2.36E-08	5.14E-08	5.73E-08
3:Del:R:5	8.46E-09	6.52E-09	2.84E-09	1.05E-08	5.45E-09	2.09E-08	8.62E-08
4:Del:R:0	5.02E-05	0.00E+00	1.02E-04	1.83E-04	3.97E-05	1.07E-03	1.81E-03
4:Del:R:1	0.00E+00	3.29E-04	0.00E+00	3.73E-04	3.84E-04	4.90E-04	1.64E-03
4:Del:R:2	3.11E-09	5.97E-05	3.25E-05	1.06E-04	2.61E-09	2.18E-04	4.85E-04
4:Del:R:3	2.16E-03	1.23E-03	4.27E-06	2.07E-08	1.56E-04	3.27E-04	2.00E-02
4:Del:R:4	2.90E-08	2.54E-08	6.18E-08	6.08E-08	3.51E-08	1.19E-04	1.10E-04
4:Del:R:5	2.37E-05	7.55E-05	6.63E-08	4.18E-08	2.20E-08	1.07E-07	1.59E-04
5:Del:R:0	1.31E-03	0.00E+00	3.59E-07	7.69E-04	1.21E-03	3.45E-03	1.43E-02
5:Del:R:1	0.00E+00	3.85E-04	1.36E-05	1.47E-04	1.36E-08	6.52E-04	5.57E-04
5:Del:R:2	0.00E+00	7.92E-05	3.57E-05	1.15E-04	5.12E-05	5.83E-05	5.19E-08
5:Del:R:3	3.66E-08	2.60E-08	7.92E-04	3.32E-08	6.17E-08	9.36E-08	1.82E-07
5:Del:R:4	3.19E-08	3.82E-08	6.60E-08	1.43E-07	3.05E-08	1.41E-04	2.42E-07
5:Del:R:5	2.59E-08	3.58E-08	6.26E-05	5.42E-08	3.78E-08	4.94E-08	1.57E-04
2:Ins:R:0	1.79E-04	0.00E+00	0.00E+00	0.00E+00	2.66E-04	6.90E-04	1.42E-03
