NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	47.45	19.182	12.331	12.665	0.093	0.989	50000.0
2	44.49	17.706	10.906	11.279	0.088	0.992	50000.0
3	44.243	17.903	10.788	11.371	0.092	0.991	30000.0
4	47.065	18.567	11.475	11.808	0.093	0.99	40000.0
5	45.925	18.812	11.157	12.186	0.093	0.989	50000.0
6	45.283	18.153	11.135	11.703	0.086	0.991	60000.0
7	41.22	16.43	10.007	10.629	0.084	0.992	40000.0
8	44.028	18.207	10.789	11.852	0.094	0.989	90000.0
9	45.063	18.317	11.062	11.9	0.091	0.99	40000.0
10	43.698	17.643	10.863	11.576	0.09	0.991	50000.0
