Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V78	49	15	1	68	53	66	15	47	21	9	13	13	0	3	0	6
V79	25	1	40	17	21	4	18	11	6	11	9	13	0	0	0	0
V80	5	6	2	41	2	14	6	12	17	30	0	0	4	0	0	0
V81	14	53	0	1	4	0	5	0	0	1	0	0	0	0	10	12
V82	10	16	0	13	25	1	12	0	0	1	0	0	0	5	4	0
V83	203	9	49	10	0	0	0	0	3	3	4	4	0	0	4	0
V84	7	79	39	0	20	8	12	12	11	7	0	1	3	0	19	0
V85	86	52	14	36	69	7	54	3	0	0	0	0	1	44	0	0
V86	2	28	6	0	0	6	0	11	1	0	4	6	2	9	6	2
V87	10	15	54	100	111	48	34	9	5	2	0	0	49	0	0	0
V88	3	6	41	0	1	45	1	103	1	4	4	10	26	2	0	4
V89	2	73	0	3	10	0	6	0	0	5	0	3	0	5	20	13
V90	10	115	3	6	8	0	3	14	0	28	14	18	3	0	28	0
V91	38	0	20	16	35	10	21	4	1	6	1	0	2	0	0	0
V92	96	27	6	16	3	0	1	0	19	20	19	6	0	0	0	0
V93	135	2	7	3	0	0	0	0	20	17	24	12	0	14	0	0
V94	20	2	54	1	0	20	0	19	3	6	0	5	4	12	3	16
V95	25	14	3	4	6	9	10	0	1	1	3	0	0	4	8	4
V96	36	104	4	0	66	0	47	0	0	1	0	0	0	0	0	0
V97	0	17	0	29	17	91	5	108	9	0	21	0	31	0	11	0
V98	40	0	52	53	95	1	104	0	10	4	5	8	2	0	2	2
V99	72	0	19	5	35	6	30	8	0	0	0	5	6	1	1	0
V100	0	9	2	0	1	1	1	0	0	0	0	1	1	0	0	9
