Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V39	4.79E+00	3.18E+00	3.07E-01	7.99E+00	1.20E+00	1.89E+00	2.98E-01	1.27E+00	8.74E+00	7.72E+00	1.34E+01	1.58E+01	2.18E+00	8.20E-01	7.70E+00	1.34E+00
V40	0.00E+00	2.21E-01	0.00E+00	2.80E+00	3.02E+00	0.00E+00	1.29E+00	6.63E-01	0.00E+00	3.00E-01	3.06E-01	7.00E-01	1.00E-01	2.10E+00	5.86E-01	1.00E-01
V41	1.75E+00	2.02E+00	6.53E-01	2.44E+00	0.00E+00	7.13E+00	9.43E-01	1.42E+01	4.31E+00	1.88E+00	2.32E+00	2.53E+00	1.67E+01	6.10E+00	1.00E+00	2.31E+01
V42	8.00E-01	7.52E+00	0.00E+00	4.32E+00	8.92E-01	3.48E-01	7.63E-01	3.27E-01	3.28E+00	5.63E+00	3.43E+00	5.97E+00	0.00E+00	0.00E+00	9.00E+00	1.98E+00
V43	4.08E+01	4.42E+00	3.48E+00	1.43E+01	3.12E+00	1.84E+00	2.13E+00	4.31E+00	2.08E+01	9.45E+00	6.36E+00	1.35E+01	2.20E+00	4.30E+01	6.39E+00	8.81E+00
V44	5.17E+00	2.21E-01	8.03E-01	5.85E+00	4.87E+00	5.93E-01	2.81E+00	2.85E+00	0.00E+00	1.33E-01	1.66E+00	2.09E+00	9.94E-01	6.01E+00	3.42E-01	8.94E-01
V45	2.16E+00	5.71E+00	1.50E+00	4.00E-01	3.48E-01	2.25E+00	8.92E-01	3.80E+00	4.18E+00	1.00E-01	1.13E+00	5.42E-01	2.24E+00	9.07E-01	6.60E+00	4.24E+00
V46	3.67E-01	5.04E-01	8.79E-01	8.83E-01	5.86E-01	7.18E-01	6.05E-01	2.67E-01	9.89E-01	0.00E+00	3.07E-01	0.00E+00	5.86E-01	2.00E-01	5.97E-01	5.96E-01
V47	2.00E-01	1.31E+00	4.27E-01	6.30E+00	1.05E+01	2.25E+00	6.01E+00	1.29E+00	9.10E+00	5.43E+00	3.99E+00	4.03E+00	2.74E+00	6.91E+00	2.10E+00	3.42E-01
V48	3.39E+00	1.49E+01	1.21E+00	5.71E+00	5.29E+00	2.67E+00	3.96E+00	5.66E+00	1.54E+00	2.67E-01	1.70E+00	7.18E-01	5.60E+00	4.94E+00	1.52E+01	3.93E+00
V49	4.82E+00	1.31E+00	1.03E+00	8.09E+00	7.43E+00	2.77E-01	5.19E+00	2.67E-01	7.22E+00	8.33E+00	8.40E+00	1.02E+01	0.00E+00	8.12E+00	2.05E+00	2.09E+00
V50	3.68E+00	2.77E-01	1.87E+00	1.57E+01	1.40E+01	5.43E-01	9.13E+00	7.12E-01	1.45E+00	5.16E-01	1.00E+00	1.18E+00	0.00E+00	1.30E+01	9.80E-01	2.00E-01
V51	0.00E+00	3.13E+00	1.16E+00	2.03E+00	0.00E+00	1.26E+00	0.00E+00	1.16E+00	2.23E+00	1.54E+00	1.88E+00	2.95E+00	0.00E+00	0.00E+00	3.79E+00	1.04E+00
V52	6.36E+00	7.90E-01	9.80E-01	1.36E+00	1.58E+00	0.00E+00	2.73E+00	0.00E+00	0.00E+00	1.93E+00	0.00E+00	3.00E-01	0.00E+00	5.90E+00	1.55E+00	4.00E-01
V53	6.19E+00	1.04E+01	6.67E-01	5.26E-01	0.00E+00	0.00E+00	6.96E-01	0.00E+00	9.09E-01	3.40E-01	1.00E-01	3.00E-01	0.00E+00	7.64E+00	1.07E+01	8.70E-01
V54	6.02E+00	5.42E-01	1.33E+00	3.28E+00	1.55E+00	7.90E-01	7.34E-01	2.53E+00	2.70E+00	2.73E+00	1.89E+00	3.30E+00	1.98E+00	6.83E+00	1.19E+00	3.00E+00
V55	0.00E+00	2.16E+00	1.69E+00	2.77E+00	4.71E+00	6.87E-01	2.81E+00	3.14E-01	3.55E+00	3.72E+00	4.38E+00	6.69E+00	2.13E-01	4.40E+00	3.51E+00	1.26E+00
V56	3.34E+00	4.44E+00	3.79E-01	2.05E+00	0.00E+00	3.05E+00	0.00E+00	6.80E+00	5.51E+00	1.31E+00	4.12E+00	2.41E+00	2.14E+00	8.27E+00	5.48E+00	1.09E+01
V57	3.89E-01	6.00E-01	2.07E+00	2.12E+00	3.56E+00	1.07E+00	1.56E+00	8.46E-01	9.57E-01	3.00E+00	2.05E+00	2.77E+00	4.27E-01	3.90E+00	2.59E+00	1.46E+00
V58	2.49E-01	1.37E+00	1.84E+00	6.93E+00	8.36E-01	0.00E+00	5.62E-01	0.00E+00	3.10E+00	3.73E+00	6.27E+00	1.16E+01	3.89E-01	0.00E+00	2.74E+00	3.36E+00
V59	4.25E+00	2.18E+00	2.50E+00	1.08E+00	3.96E-01	9.55E-01	5.86E-01	1.67E+00	0.00E+00	1.46E+00	2.00E-01	0.00E+00	2.69E-01	4.52E+00	9.22E-01	1.89E+00
V60	4.90E-01	4.01E+00	1.82E+00	4.45E+00	6.51E-01	8.17E-01	0.00E+00	0.00E+00	3.37E+00	4.84E+00	2.80E+00	4.20E+00	6.29E-01	0.00E+00	2.54E+00	3.35E-01
V61	1.78E+00	2.53E+00	5.00E-01	2.95E+00	0.00E+00	6.65E+00	2.21E-01	5.17E+00	1.81E+00	1.72E+00	3.16E+00	2.66E+00	6.09E+00	9.86E+00	2.62E+00	5.39E+00
V62	5.12E-01	8.14E-01	3.51E+00	3.10E+00	2.07E+00	4.00E+00	2.31E+00	2.27E+00	2.74E+00	3.01E+00	2.72E+00	5.58E+00	1.64E+00	3.04E+00	2.19E+00	2.45E+00
V63	4.07E+00	1.32E+00	7.16E-01	2.27E+00	2.13E+00	0.00E+00	1.77E+00	4.71E-01	1.50E+00	2.56E+00	4.61E+00	3.29E+00	1.53E+00	3.87E+00	2.17E+00	1.58E+00
V64	0.00E+00	1.01E+01	1.11E+00	1.37E+00	1.00E+00	5.26E-01	1.55E+00	5.54E-01	7.67E-01	3.40E-01	4.00E-01	0.00E+00	6.23E-01	3.06E-01	8.73E+00	6.05E-01
V65	3.13E+00	1.37E+00	5.93E-01	2.91E+00	7.33E+00	6.20E+00	3.48E+00	1.36E+00	3.71E+00	5.12E-01	2.84E+00	4.37E+00	3.08E+00	5.43E+00	3.70E+00	3.77E+00
V66	3.40E-01	4.90E-01	1.16E+00	1.23E+00	2.08E+00	9.64E-01	2.41E+00	1.45E+00	1.09E+00	9.33E-01	1.00E-01	5.04E-01	0.00E+00	8.00E-01	5.39E-01	4.00E-01
V67	2.65E+00	5.85E+00	3.28E+00	1.18E+01	6.20E+00	5.02E+00	4.78E+00	4.39E+00	3.75E+00	8.89E+00	4.82E+00	8.01E+00	6.06E+00	5.39E+00	6.79E+00	1.10E+01
V68	5.81E-01	1.10E+00	1.39E+00	1.24E+00	7.12E-01	1.86E+00	9.29E-01	1.77E+00	1.32E+00	2.13E-01	1.05E+00	7.57E-01	3.22E+00	2.57E+00	1.03E+00	4.49E+00
V69	6.74E+00	1.94E+00	7.00E-01	4.33E+00	1.02E+00	1.70E+00	2.21E-01	1.04E+01	4.16E+00	2.62E+00	2.43E+00	2.28E+00	9.53E+00	9.06E+00	2.73E+00	1.59E+01
V70	2.79E+00	1.54E+00	8.16E-01	2.79E+00	6.19E-01	0.00E+00	0.00E+00	0.00E+00	3.97E+00	3.46E+00	5.54E+00	6.09E+00	6.18E-01	2.01E+00	2.51E+00	6.16E-01
V71	2.67E-01	2.62E+00	0.00E+00	1.28E+01	1.26E+00	0.00E+00	3.35E-01	4.07E-01	1.77E+01	1.43E+01	2.99E+00	1.49E+01	0.00E+00	0.00E+00	1.94E+00	7.95E-01
V72	1.85E+00	1.09E+01	0.00E+00	7.03E-01	0.00E+00	0.00E+00	7.67E-01	2.21E-01	8.00E-01	9.80E-01	1.69E+00	3.06E-01	3.00E-01	1.63E+00	1.09E+01	0.00E+00
V73	2.39E+01	1.08E+00	1.23E+00	1.03E+00	0.00E+00	0.00E+00	0.00E+00	5.26E-01	2.13E-01	1.27E+00	1.05E+00	1.02E+00	8.33E-01	2.59E+01	6.32E-01	3.28E+00
V74	3.96E-01	4.24E+00	7.06E-01	2.71E+00	4.58E+00	1.33E+00	2.89E+00	1.04E+00	1.40E+00	9.29E-01	9.00E-01	9.78E-01	1.66E+00	9.80E-01	5.69E+00	1.65E+00
V75	1.98E+00	6.36E-01	3.30E+00	1.50E+00	2.09E+00	3.58E+00	1.25E+00	1.02E+01	8.61E+00	1.72E+00	3.11E+00	2.83E+00	4.59E+00	1.20E+01	1.02E+00	5.76E+00
V76	4.54E+00	5.47E-01	5.47E-01	3.15E+00	6.17E+00	1.83E+00	4.32E+00	1.77E+00	2.24E+00	9.68E-01	2.00E-01	1.56E+00	5.96E-01	5.90E+00	4.73E-01	1.81E+00
V77	6.36E+00	7.25E+00	9.94E-01	2.29E+00	1.16E+00	1.60E+00	1.34E+00	9.43E-01	1.25E+00	2.08E+00	2.52E+00	2.71E+00	2.00E-01	6.03E+00	6.09E+00	5.57E+00
V78	3.77E+00	1.56E+00	1.00E-01	8.13E+00	2.85E+00	2.59E+00	1.53E+00	5.02E+00	3.33E+00	2.05E+00	1.94E+00	4.53E+00	9.52E-01	6.35E+00	3.61E+00	4.39E+00
V79	1.41E+00	2.21E-01	2.05E+00	2.58E+00	2.99E+00	7.49E-01	2.13E+00	1.16E+00	1.69E+00	2.65E+00	1.86E+00	2.94E+00	1.00E-01	1.52E+00	2.67E-01	1.60E+00
V80	7.03E-01	7.30E-01	5.93E-01	4.91E+00	9.46E-01	1.27E+00	8.06E-01	1.85E+00	6.33E+00	2.78E+00	0.00E+00	2.60E+00	1.67E+00	0.00E+00	0.00E+00	1.55E+00
V81	1.74E+00	4.67E+00	0.00E+00	5.16E-01	5.73E-01	0.00E+00	8.94E-01	0.00E+00	3.00E-01	5.00E-01	6.00E-01	1.00E-01	0.00E+00	2.17E+00	4.51E+00	1.86E+00
V82	1.03E+00	2.29E+00	0.00E+00	2.01E+00	3.66E+00	2.21E-01	2.03E+00	0.00E+00	6.11E-01	8.06E-01	0.00E+00	3.00E-01	0.00E+00	2.83E+00	2.23E+00	1.30E+00
V83	2.90E+00	1.39E+00	1.96E+00	1.15E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.96E+00	1.04E+00	1.21E+00	1.26E+00	2.00E-01	2.69E-01	8.17E-01	9.07E-01
V84	1.02E+00	6.27E+00	2.76E+00	6.32E-01	2.05E+00	1.40E+00	1.94E+00	1.73E+00	2.78E+00	1.50E+00	1.83E+00	1.84E+00	3.89E-01	2.00E-01	6.55E+00	1.12E+00
V85	1.14E+01	5.92E+00	1.29E+00	8.49E+00	1.03E+01	1.16E+00	4.26E+00	9.12E-01	1.33E-01	0.00E+00	0.00E+00	6.00E-01	4.52E-01	1.39E+01	5.80E+00	5.36E+00
V86	1.07E+00	3.04E+00	1.05E+00	3.40E-01	1.00E-01	8.19E-01	1.33E-01	1.26E+00	5.78E-01	2.67E-01	1.39E+00	1.45E+00	1.03E+00	2.80E+00	3.38E+00	2.27E+00
V87	1.10E+00	9.64E-01	2.01E+00	1.63E+01	1.78E+01	5.33E+00	7.30E+00	1.99E+00	1.07E+00	8.00E-01	8.75E-01	0.00E+00	6.14E+00	1.76E+01	3.06E-01	2.98E+00
V88	6.11E-01	6.51E-01	1.75E+00	4.82E-01	3.96E-01	3.30E+00	2.21E-01	4.43E+00	9.29E-01	1.13E+00	2.93E+00	2.19E+00	3.68E+00	2.47E+00	5.78E-01	1.02E+00
V89	8.70E-01	4.39E+00	0.00E+00	1.23E+00	1.38E+00	3.40E-01	5.47E-01	1.63E-01	9.00E-01	1.34E+00	1.00E-01	1.16E+00	5.00E-01	1.94E+00	5.34E+00	1.43E+00
V90	8.98E-01	1.67E+01	5.63E-01	1.82E+00	7.67E-01	2.21E-01	6.84E-01	1.52E+00	1.27E+00	3.54E+00	3.10E+00	4.86E+00	2.76E+00	1.80E+00	1.81E+01	1.05E+00
V91	1.56E+00	0.00E+00	1.68E+00	4.77E+00	4.23E+00	1.50E+00	1.81E+00	8.14E-01	5.97E-01	9.87E-01	3.14E-01	8.19E-01	8.36E-01	1.06E+00	0.00E+00	1.00E+00
V92	3.55E+00	2.74E+00	7.00E-01	2.93E+00	7.00E-01	0.00E+00	2.49E-01	0.00E+00	2.98E+00	4.36E+00	3.34E+00	5.31E+00	0.00E+00	1.53E+00	3.42E+00	1.37E+00
V93	5.27E+00	5.63E-01	1.19E+00	1.20E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.92E+00	3.56E+00	5.92E+00	7.35E+00	0.00E+00	6.46E+00	7.46E-01	7.37E-01
V94	3.22E+00	6.67E-01	2.23E+00	1.31E+00	0.00E+00	2.38E+00	0.00E+00	1.73E+00	7.72E-01	1.97E+00	2.23E+00	9.22E-01	2.15E+00	4.04E+00	1.40E+00	3.14E+00
V95	2.66E+00	1.31E+00	4.52E-01	7.02E-01	9.78E-01	1.16E+00	1.39E+00	2.69E-01	7.92E-01	4.42E-01	1.13E+00	7.86E-01	5.12E-01	1.62E+00	2.53E+00	9.98E-01
V96	1.97E+00	1.12E+01	6.53E-01	4.40E+00	6.12E+00	0.00E+00	2.90E+00	0.00E+00	4.07E-01	6.16E-01	1.00E-01	0.00E+00	0.00E+00	4.10E+00	1.13E+01	1.00E-01
V97	0.00E+00	3.46E+00	2.21E-01	2.89E+00	2.81E+00	8.71E+00	7.42E-01	7.39E+00	2.89E+00	2.17E+00	2.37E+00	1.83E+00	6.74E+00	6.00E-01	5.31E+00	1.17E+01
V98	2.36E+00	3.40E-01	2.10E+00	1.17E+01	8.38E+00	1.63E-01	5.99E+00	3.07E-01	1.53E+00	1.27E+00	2.42E+00	2.84E+00	6.46E-01	8.13E+00	1.27E+00	1.82E+00
V99	3.06E+00	0.00E+00	7.92E-01	5.37E+00	5.80E+00	9.17E-01	3.37E+00	1.08E+00	3.14E-01	0.00E+00	4.27E-01	7.90E-01	1.44E+00	5.27E+00	1.27E+00	1.54E+00
V100	0.00E+00	1.11E+00	4.82E-01	3.06E-01	3.06E-01	2.33E-01	4.73E-01	2.24E-01	5.97E-01	6.05E-01	1.00E-01	4.28E-01	2.77E-01	0.00E+00	8.14E-01	7.31E-01
