MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	3.99E-07	1.97E-07	3.38E-04	3.29E-02	3.99E-03	2.86E-03	1.07E-06	6.80E-03	3.73E-02	2.27E-05	1.75E-02	3.48E-03	3.22E-02
1:Del:C:1	6.45E-05	0.00E+00	1.22E-04	1.21E-02	5.54E-03	3.58E-03	1.94E-04	1.89E-03	7.18E-03	3.46E-02	1.66E-02	9.23E-03	4.81E-03
1:Del:C:2	6.51E-05	0.00E+00	2.07E-04	6.29E-04	1.07E-03	1.21E-03	6.62E-08	1.15E-03	1.66E-03	1.50E-03	1.36E-03	2.41E-03	6.46E-04
1:Del:C:3	0.00E+00	2.45E-04	2.19E-04	1.76E-03	6.42E-04	4.23E-03	1.09E-03	1.60E-03	3.43E-03	2.69E-03	2.02E-03	1.23E-03	2.51E-03
1:Del:C:4	0.00E+00	2.66E-04	3.22E-05	2.34E-03	3.93E-04	6.27E-05	5.57E-04	0.00E+00	2.04E-03	4.88E-03	5.90E-03	4.84E-04	3.04E-03
1:Del:C:5	2.83E-05	5.79E-04	1.04E-03	0.00E+00	1.40E-46	1.16E-03	3.48E-04	2.80E-46	5.61E-03	8.91E-04	3.26E-03	3.42E-03	6.21E-04
1:Del:T:0	0.00E+00	2.88E-04	2.32E-03	6.90E-03	3.49E-03	1.20E-02	6.66E-04	1.15E-02	2.42E-02	1.37E-02	4.88E-02	8.36E-03	3.09E-02
1:Del:T:1	0.00E+00	1.24E-04	3.06E-04	4.20E-03	3.77E-03	3.02E-03	0.00E+00	2.98E-03	1.00E-02	9.23E-03	2.16E-02	5.08E-03	1.00E-02
1:Del:T:2	0.00E+00	1.89E-04	1.78E-03	7.35E-03	1.37E-03	6.77E-07	9.96E-04	7.24E-04	3.70E-02	3.76E-02	8.99E-03	9.90E-03	2.83E-02
1:Del:T:3	0.00E+00	4.87E-04	3.91E-03	1.78E-02	0.00E+00	1.11E-02	1.00E-03	1.29E-03	1.59E-02	5.36E-02	3.05E-02	7.78E-03	3.99E-02
1:Del:T:4	1.15E-03	3.72E-04	6.72E-03	8.75E-03	2.08E-03	1.43E-02	1.11E-02	0.00E+00	6.33E-02	2.98E-02	2.13E-02	2.46E-02	5.11E-03
1:Del:T:5	1.56E-07	7.02E-08	1.02E-02	7.43E-08	1.99E-07	4.77E-08	2.51E-03	4.56E-07	2.90E-02	1.46E-03	4.15E-07	1.05E-01	2.29E-04
1:Ins:C:0	6.06E-08	2.49E-05	0.00E+00	1.38E-05	8.47E-04	4.56E-04	1.45E-08	3.80E-04	6.30E-08	1.35E-03	9.78E-04	1.73E-03	9.08E-04
1:Ins:C:1	5.58E-05	0.00E+00	4.26E-04	0.00E+00	1.29E-03	3.14E-03	2.36E-03	3.10E-04	9.81E-04	2.18E-03	3.55E-08	1.06E-03	1.71E-03
