NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	67.361	25.983	16.229	15.91	0.151	0.982	40000.0
2	73.438	28.175	18.382	17.792	0.166	0.978	40000.0
3	67.021	26.032	15.828	15.938	0.161	0.982	40000.0
4	67.669	25.688	16.284	15.484	0.152	0.985	40000.0
5	69.038	26.709	16.346	16.009	0.163	0.982	60000.0
6	68.01	25.957	16.348	15.769	0.158	0.982	50000.0
7	74.325	28.536	18.876	17.889	0.166	0.978	50000.0
8	71.195	26.224	17.882	16.249	0.151	0.983	20000.0
9	73.11	27.956	18.129	17.354	0.165	0.979	50000.0
10	68.856	26.063	16.706	15.904	0.159	0.982	40000.0
