MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	6.24E-04	1.29E-03	0.00E+00	2.17E-02	8.01E-04	4.02E-03	3.76E-02	9.03E-03	3.80E-02	3.47E-03
1:Del:C:1	7.12E-08	4.20E-04	9.88E-04	1.69E-02	2.68E-04	2.20E-03	1.58E-02	3.53E-03	1.18E-02	5.95E-03
1:Del:C:2	1.41E-04	8.59E-05	1.01E-04	4.37E-04	1.71E-04	6.25E-04	7.73E-04	1.55E-03	2.22E-03	7.70E-04
1:Del:C:3	9.25E-08	0.00E+00	5.46E-04	2.47E-03	8.44E-04	1.02E-03	3.14E-03	6.59E-03	6.68E-03	3.16E-03
1:Del:C:4	0.00E+00	6.32E-09	3.34E-04	2.02E-03	1.10E-03	1.06E-03	2.09E-03	1.34E-03	3.53E-03	2.18E-03
1:Del:C:5	0.00E+00	5.62E-09	8.39E-04	1.03E-04	1.78E-03	2.63E-04	5.05E-04	9.46E-04	2.08E-03	4.08E-03
1:Del:T:0	8.97E-04	6.96E-04	1.45E-03	7.58E-03	9.86E-04	3.23E-03	8.78E-03	1.57E-02	1.12E-02	3.94E-03
1:Del:T:1	0.00E+00	0.00E+00	5.08E-08	7.14E-03	2.05E-04	1.57E-03	1.03E-02	1.87E-02	1.47E-02	5.11E-03
1:Del:T:2	1.15E-05	7.05E-04	9.47E-05	9.51E-03	2.04E-03	8.06E-04	1.92E-02	2.35E-02	3.08E-03	4.23E-03
1:Del:T:3	7.40E-04	2.21E-04	9.69E-04	1.49E-02	2.10E-03	1.83E-03	1.78E-02	7.24E-03	1.52E-02	4.15E-03
1:Del:T:4	3.34E-04	5.58E-04	5.18E-04	1.05E-02	2.97E-03	0.00E+00	1.91E-02	2.19E-02	2.50E-02	6.69E-03
1:Del:T:5	9.97E-08	8.12E-08	1.29E-03	5.29E-07	5.22E-03	4.00E-07	1.89E-02	2.04E-03	7.06E-02	9.71E-02
1:Ins:C:0	2.06E-08	4.54E-09	5.34E-08	7.01E-08	5.98E-08	4.09E-04	1.66E-04	1.60E-03	1.34E-03	1.49E-07
1:Ins:C:1	2.59E-08	5.86E-05	1.58E-08	4.01E-05	9.25E-09	4.63E-04	1.52E-03	2.94E-03	3.26E-04	2.97E-04
1:Ins:C:2	3.24E-08	7.01E-09	6.10E-05	1.50E-03	5.48E-09	2.67E-04	6.27E-04	3.11E-04	2.46E-04	2.68E-04
1:Ins:C:3	7.98E-05	3.67E-08	6.25E-05	3.15E-08	3.70E-08	1.68E-06	4.15E-04	1.74E-04	2.24E-04	9.41E-05
1:Ins:C:4	1.89E-08	6.94E-05	2.31E-04	1.17E-07	3.94E-04	1.24E-04	0.00E+00	1.27E-03	3.28E-04	2.31E-03
1:Ins:C:5	7.13E-08	0.00E+00	4.57E-03	1.06E-03	1.59E-03	4.71E-04	4.29E-04	3.78E-03	2.19E-03	2.28E-02
1:Ins:T:0	0.00E+00	5.61E-05	2.18E-04	5.34E-03	9.83E-05	5.85E-04	4.61E-03	2.10E-03	3.24E-03	4.59E-03
1:Ins:T:1	6.03E-08	2.78E-08	4.93E-07	1.97E-03	0.00E+00	8.91E-04	5.85E-03	5.48E-03	3.57E-03	4.58E-04
1:Ins:T:2	3.01E-04	0.00E+00	1.09E-04	4.62E-04	2.77E-04	8.39E-04	2.50E-03	1.67E-03	1.55E-03	1.21E-03
1:Ins:T:3	1.49E-04	1.11E-04	9.89E-04	4.10E-04	4.18E-04	2.18E-04	9.09E-04	3.19E-03	5.48E-03	7.97E-03
1:Ins:T:4	0.00E+00	1.62E-04	1.46E-03	3.50E-03	3.37E-04	2.12E-04	3.20E-04	2.31E-03	2.48E-03	5.50E-03
1:Ins:T:5	2.26E-08	6.78E-04	7.81E-03	1.09E-04	1.68E-07	2.42E-07	7.18E-04	6.60E-02	6.91E-03	8.74E-02
2:Del:R:0	2.28E-04	1.82E-04	7.21E-04	4.63E-03	0.00E+00	1.27E-03	4.10E-03	3.24E-03	5.03E-03	6.25E-04
2:Del:R:1	8.46E-05	0.00E+00	3.00E-04	8.30E-04	5.83E-04	3.79E-03	3.07E-03	3.03E-04	1.04E-02	1.91E-03
