MutationType	ID83A	ID83B	ID83C
1:Del:C:0	4.96E-03	3.10E-03	3.24E-03
1:Del:C:1	1.92E-03	1.02E-03	1.25E-03
1:Del:C:2	1.68E-04	1.56E-02	7.15E-03
1:Del:C:3	2.79E-04	4.59E-04	3.91E-04
1:Del:C:4	4.78E-04	2.29E-04	2.56E-04
1:Del:C:5	7.98E-04	6.27E-04	5.78E-04
1:Del:T:0	2.00E-03	1.30E-03	1.27E-03
1:Del:T:1	6.67E-04	3.24E-04	5.97E-04
1:Del:T:2	1.93E-03	1.22E-03	1.41E-03
1:Del:T:3	3.14E-03	1.69E-03	2.07E-03
1:Del:T:4	3.14E-03	2.33E-03	1.92E-03
1:Del:T:5	3.55E-02	3.00E-02	2.56E-02
1:Ins:C:0	1.75E-05	2.74E-05	1.45E-04
1:Ins:C:1	1.65E-05	2.74E-05	9.72E-05
1:Ins:C:2	7.23E-05	4.89E-05	1.11E-04
1:Ins:C:3	9.01E-05	9.64E-05	1.81E-04
1:Ins:C:4	1.55E-04	2.74E-02	1.05E-02
1:Ins:C:5	6.07E-04	8.50E-04	3.76E-04
1:Ins:T:0	3.43E-04	1.85E-04	4.32E-04
1:Ins:T:1	1.79E-04	1.19E-05	2.62E-04
1:Ins:T:2	1.40E-04	8.73E-05	1.40E-04
1:Ins:T:3	1.43E-04	1.14E-04	2.68E-04
1:Ins:T:4	9.35E-04	6.73E-04	3.87E-04
1:Ins:T:5	4.03E-02	3.89E-02	5.18E-03
2:Del:R:0	3.70E-04	2.35E-04	6.30E-04
2:Del:R:1	2.40E-04	1.73E-04	6.36E-04
2:Del:R:2	8.11E-05	1.39E-04	6.16E-06
2:Del:R:3	7.41E-05	1.52E-08	1.09E-04
2:Del:R:4	1.22E-04	4.63E-05	1.16E-04
2:Del:R:5	7.62E-05	7.54E-05	8.56E-05
3:Del:R:0	2.29E-04	1.12E-04	5.53E-04
3:Del:R:1	3.20E-04	3.73E-04	2.41E-04
3:Del:R:2	2.07E-04	1.06E-04	1.68E-04
3:Del:R:3	3.91E-05	1.71E-05	1.59E-04
3:Del:R:4	5.87E-08	4.40E-08	4.94E-05
3:Del:R:5	6.94E-09	8.84E-09	5.87E-09
4:Del:R:0	7.87E-05	1.38E-04	4.40E-04
4:Del:R:1	1.86E-04	1.35E-04	2.64E-04
4:Del:R:2	5.20E-05	4.70E-05	1.07E-08
4:Del:R:3	4.78E-08	4.68E-08	5.50E-05
4:Del:R:4	2.46E-05	4.92E-05	3.76E-05
4:Del:R:5	4.76E-05	1.75E-05	3.41E-05
5:Del:R:0	2.43E-04	1.89E-07	9.74E-03
5:Del:R:1	1.63E-04	8.61E-05	1.57E-04
5:Del:R:2	5.61E-05	1.91E-06	6.40E-05
5:Del:R:3	6.94E-09	8.84E-09	5.87E-09
5:Del:R:4	1.44E-04	1.51E-04	1.68E-08
5:Del:R:5	6.94E-09	8.84E-09	5.87E-09
2:Ins:R:0	9.89E-05	1.47E-04	3.66E-04
2:Ins:R:1	1.64E-04	6.46E-05	2.02E-04
2:Ins:R:2	9.01E-05	5.90E-05	1.70E-05
2:Ins:R:3	4.47E-05	7.63E-05	8.17E-05
2:Ins:R:4	2.21E-04	1.57E-04	1.56E-04
2:Ins:R:5	7.50E-04	7.97E-04	3.15E-04
3:Ins:R:0	3.17E-05	6.13E-08	7.23E-05
3:Ins:R:1	1.03E-04	4.57E-05	8.97E-05
3:Ins:R:2	5.50E-05	8.78E-06	1.71E-05
3:Ins:R:3	6.94E-09	8.84E-09	5.87E-09
3:Ins:R:4	5.22E-05	2.62E-05	5.17E-05
3:Ins:R:5	1.44E-04	7.00E-05	9.28E-05
4:Ins:R:0	2.11E-05	2.25E-05	9.87E-05
4:Ins:R:1	5.96E-04	5.76E-04	3.67E-04
4:Ins:R:2	2.04E-05	8.77E-06	3.15E-08
4:Ins:R:3	4.50E-08	3.34E-05	6.17E-05
4:Ins:R:4	7.47E-03	7.44E-03	5.46E-04
4:Ins:R:5	7.72E-05	1.38E-04	1.43E-04
5:Ins:R:0	2.09E-05	3.21E-08	1.33E-04
5:Ins:R:1	3.10E-04	1.78E-04	5.70E-04
5:Ins:R:2	6.94E-09	8.84E-09	5.87E-09
5:Ins:R:3	8.96E-06	3.69E-05	3.48E-08
5:Ins:R:4	7.12E-04	7.08E-04	2.84E-04
5:Ins:R:5	9.20E-09	1.66E-05	6.57E-05
2:Del:M:1	2.01E-02	2.10E-02	2.41E-03
3:Del:M:1	1.04E-04	1.38E-04	4.33E-04
3:Del:M:2	3.26E-04	1.76E-04	4.54E-04
4:Del:M:1	1.82E-04	8.70E-04	7.27E-04
4:Del:M:2	1.40E-04	7.99E-05	2.14E-04
4:Del:M:3	9.53E-05	6.92E-05	1.31E-04
5:Del:M:1	4.17E-08	3.97E-04	1.16E-02
5:Del:M:2	1.52E-04	1.70E-07	5.60E-03
5:Del:M:3	2.87E-04	9.34E-05	2.11E-03
5:Del:M:4	1.19E-04	1.90E-05	6.79E-04
5:Del:M:5	1.23E-04	1.42E-04	5.70E-04
