Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V41	3.69E+00	9.67E+00	7.20E+00	6.18E-01	5.84E+00	1.04E+00	6.67E-01	1.06E+01
V42	4.82E-01	3.33E-01	0.00E+00	3.28E+00	6.36E+00	7.61E+00	3.45E+00	6.11E+00
V43	2.71E+00	1.28E+01	8.62E+00	6.33E-01	5.73E+00	6.03E+00	6.17E+00	1.47E+01
V44	4.90E-01	0.00E+00	2.73E+00	0.00E+00	2.01E+00	6.01E-01	1.28E+00	2.68E+00
V45	1.78E+00	4.32E+00	9.86E+00	1.53E+00	6.82E+00	1.45E+00	3.67E-01	1.04E+01
V46	6.84E-01	1.31E+00	0.00E+00	4.65E+00	5.48E+00	8.84E-01	1.13E+00	3.19E+00
V47	1.67E-01	1.50E+01	4.61E+00	3.51E+00	2.99E+00	3.38E+00	3.53E+00	1.59E+01
V48	5.97E-01	4.19E+00	3.02E+00	1.30E+00	3.86E+00	3.60E+00	2.21E+00	4.39E+00
V49	1.71E+00	0.00E+00	2.11E+00	2.20E+00	1.43E+00	1.65E+00	1.47E+00	1.17E+00
V50	2.73E+00	3.53E+00	1.34E+00	2.33E+01	1.70E+01	6.34E+00	6.63E+00	1.85E+01
V51	6.00E-01	0.00E+00	4.44E+00	6.48E+00	3.65E+00	5.88E+00	2.96E+00	8.40E+00
V52	3.40E-01	0.00E+00	2.75E+01	4.04E+00	2.36E+01	4.73E-01	2.64E+00	2.68E+01
V53	4.73E-01	3.24E+00	5.42E-01	7.63E-01	0.00E+00	4.27E-01	6.53E-01	3.46E+00
V54	1.41E+00	3.71E+00	0.00E+00	2.13E-01	1.37E+00	2.70E+00	2.89E+00	3.78E+00
V55	3.03E+00	1.07E+00	4.77E-01	0.00E+00	9.78E-01	4.48E+00	4.48E+00	1.60E+00
V56	5.73E-01	1.61E+00	5.81E-01	3.15E+00	2.81E+00	2.81E+00	1.64E+00	4.55E+00
V57	4.29E+00	7.83E+00	7.31E-01	1.29E+00	2.19E+00	3.08E+00	2.13E-01	8.88E+00
V58	3.42E-01	1.51E+00	7.19E-01	4.00E-01	3.59E-01	1.33E-01	0.00E+00	1.48E+00
V59	1.86E+00	2.93E+00	9.46E-01	4.94E+00	5.88E+00	7.10E+00	3.31E+00	4.79E+00
V60	3.43E+00	2.79E+00	3.15E+00	4.43E+00	2.37E+00	2.13E+00	1.64E+00	5.35E+00
V61	2.41E+00	1.43E+00	2.74E+00	0.00E+00	1.92E+00	2.03E+00	1.69E+00	3.51E+00
V62	3.58E+00	1.44E+00	0.00E+00	3.15E+00	1.07E+01	1.30E+01	1.71E+00	1.38E+01
V63	3.14E+00	7.94E+00	7.69E+00	1.91E+00	4.95E+00	4.22E-01	0.00E+00	8.08E+00
V64	3.18E+00	1.80E+01	7.34E-01	6.65E+00	4.37E+00	1.61E+00	0.00E+00	1.73E+01
V65	1.57E+00	0.00E+00	0.00E+00	2.46E+00	7.96E+00	1.11E+01	3.95E+00	8.21E+00
V66	4.67E-01	2.47E+01	0.00E+00	5.25E+00	6.27E+00	9.55E+00	1.28E+01	2.27E+01
V67	2.91E+00	5.65E+00	1.45E+00	5.16E-01	4.99E-01	7.51E+00	7.71E+00	6.03E+00
V68	6.01E-01	1.91E+00	4.96E-01	1.06E+00	4.08E+00	4.75E+00	0.00E+00	2.56E+00
V69	1.28E+00	3.86E+00	1.13E+00	6.56E+00	4.35E+00	0.00E+00	1.41E+00	5.19E+00
V70	0.00E+00	5.21E-01	1.01E+00	2.24E-01	6.16E-01	1.15E+01	1.15E+01	1.47E+00
V71	1.29E+00	1.05E+00	3.13E+00	5.73E-01	2.84E+00	2.90E+00	2.09E+00	3.03E+00
V72	1.37E+00	2.58E+00	5.26E+00	0.00E+00	3.79E+00	1.93E+01	2.01E+01	4.10E+00
V73	1.75E+00	8.57E-01	4.47E-01	4.45E+00	1.16E+01	1.22E+01	0.00E+00	1.29E+01
V74	3.91E+00	9.82E+00	2.21E+01	8.53E+00	1.62E+01	1.14E+01	5.52E+00	1.69E+01
V75	1.78E+00	4.90E-01	0.00E+00	9.99E+00	8.64E+00	1.03E+01	9.71E+00	7.12E+00
V76	1.88E+00	0.00E+00	1.15E+01	6.15E+00	9.94E+00	6.16E-01	6.36E-01	1.12E+01
V77	1.78E+00	5.16E+00	0.00E+00	7.90E-01	3.40E-01	7.37E-01	4.22E-01	6.02E+00
V78	0.00E+00	2.29E+00	7.75E+00	2.33E+00	5.91E+00	3.53E+00	3.71E+00	7.70E+00
V79	1.82E+00	3.20E+00	1.41E+00	2.04E+00	1.16E+01	1.55E+01	0.00E+00	1.36E+01
V80	1.81E+00	4.65E+00	5.62E-01	2.18E+00	9.77E+00	1.02E+01	1.63E+00	1.15E+01
V81	1.65E+00	9.99E+00	9.70E+00	1.19E+00	7.69E+00	1.00E+00	1.65E+00	1.15E+01
V82	6.27E+00	4.97E+00	1.41E+00	5.23E+00	1.91E+01	2.06E+01	1.62E+00	1.82E+01
V83	6.40E-01	2.00E+00	8.44E-01	1.72E+00	4.58E+00	6.42E+00	2.59E+00	4.65E+00
V84	4.58E-01	5.93E+00	1.69E+01	1.33E+00	1.23E+01	3.75E+00	3.72E+00	1.06E+01
V85	1.43E+00	2.08E+01	4.67E-01	7.40E+00	4.80E+00	3.71E+00	3.71E+00	2.11E+01
V86	1.15E+00	0.00E+00	1.57E+00	2.65E+00	1.47E+00	2.55E+00	2.06E+00	1.97E+00
V87	1.06E+00	4.36E+00	1.41E+00	8.13E+00	5.78E+00	0.00E+00	2.82E+00	5.48E+00
V88	5.97E-01	1.39E+01	8.32E+00	5.12E-01	7.52E+00	2.23E+00	7.90E-01	1.58E+01
V89	1.78E+00	1.00E+00	1.05E+00	3.12E+00	1.79E+00	5.68E+00	5.40E+00	1.49E+00
V90	4.48E-01	7.16E-01	3.11E+00	1.50E+00	5.53E+00	6.83E+00	1.07E+00	7.21E+00
V91	1.08E+00	4.58E-01	3.79E-01	1.39E+00	5.24E+00	4.63E+00	0.00E+00	5.20E+00
V92	1.46E+00	3.99E+00	1.16E+01	1.64E+01	9.43E+00	1.88E+00	2.13E-01	1.59E+01
V93	1.92E+00	2.20E+00	6.32E+00	1.40E+01	8.17E+00	8.20E+00	8.73E+00	1.27E+01
V94	3.40E-01	1.18E+01	6.29E-01	8.83E-01	1.13E+00	8.94E-01	8.79E-01	1.23E+01
V95	3.95E+00	3.26E+00	1.15E+01	1.93E+00	9.74E+00	0.00E+00	1.18E+00	1.21E+01
V96	1.76E+00	1.98E+00	4.77E+00	2.38E+00	4.44E+00	7.52E-01	7.33E-01	5.47E+00
V97	1.38E+00	1.44E+00	9.02E+00	2.07E+00	8.86E+00	1.28E+00	9.78E-01	8.66E+00
V98	1.73E+00	1.42E+00	3.26E+00	3.13E+00	3.09E+00	2.55E+00	1.35E+00	4.78E+00
V99	2.24E+00	5.76E+00	3.93E+00	1.25E+00	2.85E+00	1.27E+00	3.58E+00	6.22E+00
V100	2.60E-01	0.00E+00	3.27E+00	0.00E+00	3.12E+00	1.44E+00	1.19E+00	2.18E+00
