Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V1	25	29	90	164	14	2	14	21	2
V2	42	78	87	0	356	4	224	54	43
V3	40	18	5	34	130	47	0	1	7
V4	23	33	63	14	24	4	0	37	13
V5	29	37	10	39	133	54	43	7	16
V6	5	66	57	37	7	14	38	28	13
V7	23	380	22	1	17	0	0	14	130
V8	4	17	26	26	0	68	0	0	15
V9	7	56	229	155	18	32	12	89	11
V10	5	204	0	0	126	9	0	0	125
V11	0	14	71	81	0	0	0	38	12
V12	307	44	5	3	124	51	5	0	0
V13	21	112	3	7	0	90	29	50	23
V14	2	0	31	108	31	147	7	50	1
V15	75	502	0	2	9	2	9	0	0
V16	22	77	15	1	0	20	28	31	7
V17	12	63	4	7	46	4	0	3	1
V18	27	26	1	41	0	0	0	1	2
V19	13	3	21	18	26	94	0	17	6
V20	7	38	58	0	0	10	0	25	8
V21	8	50	11	4	57	1	17	6	34
V22	34	4	0	27	51	130	1	0	1
V23	48	0	153	70	17	69	14	39	16
V24	195	0	48	123	3	1	0	17	0
V25	1	45	33	10	2	0	0	0	8
V26	2	9	91	0	0	42	131	14	0
V27	89	199	10	12	0	3	0	22	121
V28	526	3	8	0	0	1	0	1	3
V29	16	90	93	63	0	72	14	35	64
V30	5	28	4	4	0	4	1	0	17
V31	2	0	99	99	1	40	5	51	0
V32	0	31	52	1	3	0	0	37	3
V33	1	4	0	44	1	63	0	22	0
V34	161	0	121	42	90	18	30	29	3
V35	25	3	12	109	40	19	22	12	0
V36	23	0	320	59	12	15	20	21	1
V37	4	17	6	2	110	0	0	5	0
V38	17	28	54	0	10	6	0	11	26
V39	2	59	21	13	1	32	0	35	34
V40	20	24	43	68	3	31	0	9	3
V41	2	85	7	11	78	135	11	0	32
V42	39	9	0	52	2	33	0	0	7
V43	1	320	2	6	34	96	27	0	16
V44	5	3	52	0	8	45	27	39	2
V45	0	20	31	47	1	0	4	53	4
V46	26	59	1	115	62	10	36	4	14
V47	15	108	3	0	23	0	34	4	46
V48	4	2	88	64	36	3	6	16	0
V49	74	477	1	2	14	28	20	0	17
V50	5	100	42	40	0	9	4	22	20
V51	19	4	31	10	21	117	0	11	3
V52	133	18	79	5	0	10	0	64	17
V53	9	0	99	47	235	46	109	77	21
V54	98	10	0	157	0	4	34	0	0
V55	6	49	40	5	13	2	5	30	7
V56	139	1	16	63	0	37	60	4	0
V57	59	13	2	71	2	21	0	0	16
V58	80	230	26	35	0	65	12	15	53
V59	6	0	77	23	50	48	78	59	3
V60	59	55	5	1	89	0	137	0	28
V61	0	12	53	176	8	0	0	118	4
V62	96	100	22	70	12	18	22	43	16
V63	18	16	20	0	0	20	9	30	0
V64	97	56	21	0	0	70	0	17	9
V65	453	35	53	1	117	25	41	20	3
V66	88	39	40	1	35	28	0	9	8
V67	19	4	24	0	119	21	77	23	12
V68	0	29	10	16	0	6	11	4	9
V69	22	31	1	0	80	53	0	0	0
V70	110	2	9	4	0	1	8	0	2
V71	0	1	2	32	11	6	1	0	1
V72	13	6	0	212	18	43	41	3	11
V73	1	0	4	122	13	130	0	2	1
V74	56	106	28	46	6	9	27	17	7
V75	8	35	104	10	10	13	0	21	2
V76	11	13	1	6	0	29	14	0	0
V77	1	47	1	10	214	60	0	0	15
V78	39	123	11	24	30	8	68	5	13
V79	145	6	1	97	0	6	6	0	1
V80	23	143	115	63	0	7	15	70	15
V81	1	107	33	11	42	0	47	12	32
V82	37	3	1	15	1	7	4	1	3
V83	0	64	0	124	42	11	65	0	61
V84	21	0	21	6	0	5	5	16	0
V85	8	9	0	94	0	5	0	2	0
V86	50	63	23	58	24	13	0	5	29
V87	601	4	28	0	27	24	59	31	2
V88	10	13	20	13	22	1	20	7	3
V89	7	29	2	2	171	0	26	0	25
V90	95	86	145	0	45	14	48	46	46
V91	5	40	24	7	9	9	5	14	0
V92	22	15	10	7	5	169	107	6	0
V93	299	3	0	18	0	15	43	0	2
V94	26	18	48	146	3	9	9	36	1
V95	1	0	13	119	4	3	0	5	0
V96	196	34	44	3	130	26	0	51	34
V97	38	6	17	10	19	47	93	0	1
V98	9	28	13	3	106	90	0	4	15
V99	18	13	287	3	61	73	31	2	13
V100	17	2	0	2	20	0	11	1	4
