MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.0	0.00307604291010648	0.003958879693146855	0.3559443116188049	0.00013851873809471725	0.2740558534860611
1:Del:C:1	0.0033667306823190303	0.02283566789701581	0.0004870442528044805	0.10660684928297996	0.0006403170060366392	0.0030654116766527296
1:Del:C:2	1.9332636895796896e-07	0.000276868128102592	0.0019448768504446434	0.0007789477831707358	0.002307665376609691	0.3454744428396225
1:Del:C:3	0.0021345010143704714	0.004375773028004915	0.0004716715513495728	0.013918960746377707	0.0014686074166093022	0.0003710354445502162
1:Del:C:4	0.006250378541960799	3.381201363857597e-35	0.009765370830427856	0.011498957080766559	0.0021304419729858636	0.2776082843542099
1:Del:C:5	0.004709527385421098	0.0009184425056446343	0.012354405969381333	0.0003176900227117585	0.0007083271862939	0.00011726378093896983
1:Del:T:0	0.005589973460882902	0.030709137581288813	0.0	0.09775048345327378	0.004793668654747308	0.003929456765763462
1:Del:T:1	0.002145378413479193	0.010028176242485642	0.001411312143318355	0.03704446889460087	0.00014812324807280674	0.002387314476072788
1:Del:T:2	0.0011458753142505884	0.0021812523482367396	0.004233513637286723	0.09236220642924309	0.001327981211943552	0.0014346095544169658
1:Del:T:3	0.007272976404055953	0.0016114337297040038	0.01877436973154545	0.11682194322347642	0.0029829012986738236	0.0
1:Del:T:4	0.008177416957914829	5.857525975443423e-05	0.04618566893041134	0.08509101420640945	0.003197472507599741	0.000893958420783747
1:Del:T:5	4.289281918090637e-07	2.1469016577111758e-07	0.8281549096107483	8.894556629002182e-07	2.4452714569633826e-06	3.091833605139982e-07
1:Ins:C:0	2.849483934141972e-07	0.0027517486712895336	5.210302234104347e-07	2.1212835825679123e-07	5.512306486821217e-07	2.6122069840539553e-09
1:Ins:C:1	5.563214244865833e-05	0.0007587577617428565	1.64051344953009e-07	3.680053097809832e-08	8.581178700950432e-09	0.0003561705094057288
1:Ins:C:2	1.368892444730818e-07	0.0011490248842164874	2.5665877754454948e-05	7.336325534339494e-05	8.69755261589944e-08	8.34875536384061e-05
1:Ins:C:3	0.0011873313167598098	0.0	4.581628552102757e-08	5.794804653902475e-08	3.41012809101926e-08	1.1391693561790817e-07
1:Ins:C:4	0.002454094402492046	0.00010049109550891444	0.0018062814604490995	1.204280586364348e-09	0.0012527827406302095	3.6821064952619055e-08
1:Ins:C:5	0.021376731991767883	0.0007231623722475433	0.007297163060866296	0.00010028301039710641	1.5968475781846792e-05	0.00043496588196632045
1:Ins:T:0	0.0017091250105295331	0.0028659362113103272	0.0052008962258696554	0.009960988303646445	0.000355253295856528	0.0016909392550587654
1:Ins:T:1	0.0008256007349970673	0.004100240208208561	0.0011188937787665054	0.00612677305471152	0.0018269369262270629	1.2173662253189831e-05
1:Ins:T:2	0.0003662088004844577	0.00163020808249712	0.0012271076149772853	0.0006667644847766496	0.00014346253592520953	0.016135857347398995
1:Ins:T:3	0.005596880451776087	0.0009512155109405284	0.0	0.0014785784704145044	0.0007898353472626241	0.00011918327800231054
1:Ins:T:4	0.016408256907016038	9.672645246610046e-05	0.0032906757085584106	1.9486148084979503e-05	0.0025691634858958424	2.5353665892424716e-05
1:Ins:T:5	0.8654634535312653	0.006894249321408097	0.0005209932714365095	0.0002362653604652756	0.0002707878022590648	0.00082040419481757
2:Del:R:0	0.0003914850749744403	0.007069113943725824	0.0011810158437583595	0.014701151475310325	0.0017727694241330028	0.0
2:Del:R:1	0.0007693689463508235	0.012672177888453007	0.0025022534042363986	0.0036529085366055368	0.0007478532323148101	0.0014781191595830024
2:Del:R:2	1.9728581215261444e-05	0.00035802261418211857	0.000430771588406742	0.0016182630322873592	0.0003430168053455418	0.00021724730904679746
2:Del:R:3	0.0006933122798828961	0.0	0.0009034584087203257	0.00015158847515408524	2.8926088191383315e-09	0.0002325886149691314
2:Del:R:4	2.420866689334389e-08	0.0001746858953993069	0.001067405121284537	0.0003088774821788043	0.0	2.0946920642472833e-08
2:Del:R:5	0.00040702638371357123	0.00026776873392009293	0.00044249733909964564	1.737022259362675e-07	0.0005924828042168428	0.05558600127696991
3:Del:R:0	0.0010483042420986522	0.01439677458256483	0.0	0.0014644762879470364	0.0004555092474276989	0.00045585863845190035
3:Del:R:1	0.0038613939075730743	0.0015875912169576623	0.004974133195355534	0.00873190239071846	0.0012095651210984216	0.0
3:Del:R:2	0.0006469870922344966	8.492582710459829e-05	0.0023462925280909987	0.0007470946264220401	0.0005837345670443028	6.30973561115411e-05
3:Del:R:3	3.4601451837090734e-08	0.00023773511266611536	0.0001505611032975418	0.0009974471977329813	5.581414512789706e-08	5.8378191880592564e-08
3:Del:R:4	3.6450001346111093e-07	3.025165710823785e-07	3.5775925653069864e-07	4.574280097813244e-07	3.0641267585451714e-07	3.205463201538805e-07
3:Del:R:5	0.00018340508935921207	9.180869540159619e-08	4.2500469987771794e-07	1.374617458083094e-07	9.301711902387488e-08	1.7437765436056908e-07
4:Del:R:0	0.00013287695923054345	0.006734123732894659	7.203633883818838e-05	0.0004208871017908677	0.0006930649758288609	0.0007580186024824798
4:Del:R:1	0.0010982435807818547	0.0016734469565562904	0.0017917650868184865	0.004167611082084477	9.235757315764203e-05	0.0015190042155154514
4:Del:R:2	0.0006601716385016942	8.538495421817061e-07	7.22243014330104e-05	0.0004958436526791843	1.3578352398013748e-08	3.607048313369887e-08
4:Del:R:3	2.6144599729605034e-07	0.00015616943783527403	1.802119157900961e-07	2.452358467408544e-07	8.96272391059938e-07	1.6519556353955522e-07
4:Del:R:4	9.471874555799786e-08	1.6989132589628753e-07	0.0002224853377214231	3.073114189788839e-08	0.05195298939943314	1.551026315382842e-07
4:Del:R:5	3.6450001346111093e-07	3.025165710823785e-07	3.5775925653069864e-07	4.574280097813244e-07	3.0641267585451714e-07	3.205463201538805e-07
5:Del:R:0	3.268557975388831e-08	0.28791442811489104	0.002652992456302172	2.0128203459535143e-07	6.558602763107047e-08	8.458369411528111e-05
5:Del:R:1	0.00015309862638090976	0.0006534600783197675	0.002582043863367289	0.0	0.0007287381624337286	5.923191537249295e-09
5:Del:R:2	0.0005747031507780775	2.0122346011675063e-10	5.814175949581113e-08	1.9748558344190315e-08	3.736354203809355e-09	0.00044944684009919913
5:Del:R:3	2.4964104454738846e-07	2.1510817731495991e-07	0.00023173593178142936	2.995997895993696e-07	0.8875522792339325	1.8729995758803853e-07
5:Del:R:4	1.7722461027602775e-07	0.00029769998681956623	9.907109941309499e-08	1.3804183609522625e-07	1.0611161398443869e-07	2.1194776718402863e-05
5:Del:R:5	2.8824423026208024e-07	0.00014077551128082176	1.682859248841595e-07	2.620065522762616e-07	1.737124449618932e-07	1.3087696153490925e-07
2:Ins:R:0	0.0009914980269968509	0.001363928135833703	0.00023716232295711848	0.00030999083537608385	0.0	0.0001229248419662099
2:Ins:R:1	1.0773242387074333e-08	0.0013137473550159484	0.00027736074991153715	0.0012105049332603811	0.000657833805237118	0.0001534888368951215
2:Ins:R:2	0.00021760874555525332	0.0007757869541819673	9.175565719488077e-05	0.00035726110800169406	0.0013425760611426086	0.000127237086754306
2:Ins:R:3	0.00012862651950911185	0.0002074395670206286	0.0015502168680541217	8.422266883911789e-09	0.0	0.00011173638007944131
2:Ins:R:4	0.003576897014863789	0.0004372263741515781	0.0006779855291824787	0.0	0.0	8.394226149732731e-08
2:Ins:R:5	0.0157381278462708	2.6260726735927163e-05	0.011021357681602239	0.0015705700774788056	0.0	5.483403242578788e-09
3:Ins:R:0	1.2045851844888488e-07	7.084530029288771e-08	0.00015564070360802874	0.000505624068031807	7.751442510084416e-08	7.925348910475805e-08
3:Ins:R:1	0.00024139622243097848	0.0015702860808232799	0.0006236674438696354	0.000434832158498466	0.00041102172690443695	0.0006258866575080902
3:Ins:R:2	1.7623582380110747e-07	8.410169201056306e-08	0.0005000071942447449	1.2020279633873087e-07	4.095346767263308e-08	9.632074444709815e-08
3:Ins:R:3	9.22250755593268e-05	8.976104197699896e-08	8.936195069679798e-05	1.9924178786823177e-07	9.875145443594135e-08	1.2608653321422025e-07
3:Ins:R:4	2.1119505362321432e-07	0.0003386712800960368	8.687474517543592e-08	1.398494738680256e-07	1.0966773977827415e-07	3.553761018793011e-08
3:Ins:R:5	0.0021675548399798573	0.0	0.0007139723980799318	4.6491228567902e-05	0.0018278853574884124	0.000580297038411004
4:Ins:R:0	0.00015863308305661406	0.0010825989721951145	0.00021814627624969774	1.7335290088027478e-05	5.4425384732326167e-08	8.627280578821228e-09
4:Ins:R:1	8.17460053177399e-05	0.0009074936038814485	0.000517074499816772	0.0012857674970291554	0.00021917548729106785	0.0002485605881702213
4:Ins:R:2	0.0003365325444580236	0.0	0.0011527762877449276	1.1683238909654392e-08	0.016216465272009373	5.077870532943507e-08
4:Ins:R:3	3.6450001346111093e-07	3.025165710823785e-07	3.5775925653069864e-07	4.574280097813244e-07	3.0641267585451714e-07	3.205463201538805e-07
4:Ins:R:4	0.00016540420197515006	2.1713220110797238e-08	0.0007341853995356473	2.0498803564306112e-08	2.686843103560932e-09	2.033976215898292e-07
4:Ins:R:5	3.653257234503826e-08	0.0004054357432323741	0.0015867116089793853	0.0	0.0019354083458893	9.69095275138443e-09
5:Ins:R:0	5.193162486705205e-08	0.00033848506378291176	0.00021611011334954355	5.146463643299626e-05	0.0002850466462504642	2.7893856469063393e-08
5:Ins:R:1	0.001979620786732994	0.009683082485571504	0.0006499499751953409	0.0008539494478227994	0.0008555272601370234	0.0004251430145174595
5:Ins:R:2	0.00020651503869366649	0.00010180132376262918	8.707430154686336e-09	0.00030032383442133435	2.803692282782322e-08	3.263225636374045e-08
5:Ins:R:3	6.428054390994476e-08	8.064324674705859e-09	1.236310578356381e-08	0.00033273245370821767	4.944626530445362e-08	0.00014207219496000789
5:Ins:R:4	1.0134479193624202e-07	0.00015879882017202362	7.686750933544317e-08	6.780523236002978e-05	6.791677276023478e-05	5.464057704074321e-08
5:Ins:R:5	3.6707784383160914e-05	3.069038143621583e-08	0.0004165104008961862	3.3750335006743624e-07	3.3673147115109717e-08	1.0739711271412489e-07
2:Del:M:1	0.0007635886405942926	0.005020122905261814	0.0	0.00521339476108551	0.0006114194346849899	2.6050495216622947e-05
3:Del:M:1	8.298199430072373e-05	0.007656960003077984	9.828391966948402e-09	0.004214481776580214	6.032103189070881e-05	1.3729317061006441e-08
3:Del:M:2	0.004276886710431427	0.005800646799616516	0.0019300790299894288	0.003221267613116652	4.117113421671092e-05	0.0018070837308187039
4:Del:M:1	0.0003445917230322948	0.004206847259774804	0.001081676646158769	0.001740248735586647	6.284668074840738e-09	0.0013210718345362694
4:Del:M:2	0.00020103979009320483	0.0018416568753309547	0.0002744928435504335	0.0013998651888869063	3.527831230520917e-05	0.0004241930579155451
4:Del:M:3	0.0002942383289337158	0.0006246009084861726	0.0004431292632943951	0.0017327261390164494	0.0	0.0004848512195167132
