Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V68	54	0	48	49	16	26	116	89	3	0	0	0	14	0	0
V69	178	114	21	34	0	21	64	86	0	0	0	0	3	0	57
V70	0	0	2	14	0	0	1	2	15	4	5	4	4	0	0
V71	4	2	51	1	9	0	2	5	0	12	0	1	1	0	0
V72	3	1	1	9	0	32	3	4	2	0	0	0	0	0	0
V73	20	108	8	13	45	4	1	0	24	0	0	4	0	0	0
V74	41	90	170	0	0	0	28	14	0	7	0	5	19	15	0
V75	0	70	1	0	285	0	105	3	113	24	9	32	0	0	0
V76	20	0	0	66	20	34	67	43	10	0	11	1	4	3	0
V77	14	0	7	356	0	131	0	0	9	0	0	0	0	0	0
V78	7	0	0	171	0	84	0	0	16	0	9	0	0	0	0
V79	4	0	206	172	0	127	7	0	22	14	0	0	0	1	0
V80	0	56	78	68	37	40	0	23	56	18	4	0	0	0	33
V81	0	0	4	10	2	11	4	2	0	0	0	0	0	0	0
V82	0	2	1	36	0	10	7	1	9	0	1	2	0	0	0
V83	3	103	25	60	0	18	0	0	0	7	0	0	0	0	0
V84	0	0	15	0	35	0	5	0	6	0	0	0	0	0	5
V85	45	25	9	50	0	72	0	0	8	0	8	0	0	0	8
V86	9	4	52	28	5	0	0	8	17	0	33	0	0	0	0
V87	74	39	0	32	0	5	0	2	0	0	0	0	5	4	0
V88	30	52	0	2	12	5	0	0	24	0	0	1	1	0	1
V89	116	176	5	0	0	0	0	0	7	34	0	0	9	0	0
V90	23	0	5	9	3	0	0	6	1	18	9	10	0	0	0
V91	40	106	18	0	32	0	8	42	30	17	19	0	4	0	0
V92	1	288	31	9	20	0	5	22	6	0	24	19	0	0	3
V93	22	5	0	7	1	0	31	0	0	0	0	6	7	0	0
V94	0	18	10	26	56	0	125	54	0	21	0	5	0	54	0
V95	3	9	8	2	26	3	30	6	0	15	0	30	0	8	0
V96	10	78	48	1	0	0	13	1	0	1	0	8	13	0	30
V97	94	433	0	6	93	0	3	0	46	0	48	0	0	0	0
V98	12	81	2	165	28	106	16	0	0	0	18	0	0	0	0
V99	16	32	35	33	0	77	0	0	0	0	0	0	1	0	5
V100	0	52	283	43	42	18	0	5	8	0	0	14	1	24	0
