Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V1	1:Del:C:0	0.0	0.07649232772680477	0.17699003489679313	0.23493961847629402	0.0054179170661515005	0.0	0.0	0.5061601018339567
V1	1:Del:C:1	0.0	2.359258128512313e-06	6.62108906019895e-05	0.9976195475887408	0.0	0.0	0.0	0.0023118822625288597
V1	1:Del:C:2	0.0	0.42645249726922596	4.208752017555168e-06	0.32320915225737407	0.0	0.0	0.0	0.25033414172138246
V1	1:Del:C:3	0.0	0.25163054406354457	0.021957582686309374	0.6291803470001334	0.03484160137490571	0.0	0.0	0.06238992487510705
V1	1:Del:C:4	0.0	0.0	0.880118414957948	0.023862907553796796	0.00562354119274357	0.0	0.0	0.09039513629551167
V1	1:Del:C:5	0.0	0.7992826876035687	0.015916327685085798	0.0	0.18480088019361535	0.0	0.0	1.0451773016266406e-07
V1	1:Del:T:0	0.0	0.08513202274194447	0.00199206631186684	0.8519492652193946	0.01723832782633451	0.0	0.0	0.043688317900459635
V1	1:Del:T:1	0.0	0.016949015935412468	0.009627675375016227	0.9315364620765033	9.65949530153438e-06	0.0	0.0	0.041877187117766515
V1	1:Del:T:2	0.0	0.02521155773670425	0.004908857734459329	0.9504146659787349	2.5649480527732044e-08	0.0	0.0	0.019464892900621027
V1	1:Del:T:3	0.0	0.10898064549937227	4.269053990901072e-08	0.7935461473766848	0.04545737912886215	0.0	0.0	0.05201578530454082
V1	1:Del:T:4	0.0	0.020898050969847072	0.0014007906607417327	0.8354201274404289	0.12708875179483894	0.0	0.0	0.015192279134143236
V1	1:Del:T:5	0.0	4.5173943216144675e-06	2.219022233912915e-06	9.958182152558873e-08	0.9999928727568788	0.0	0.0	2.9124474426515907e-07
V1	1:Ins:C:0	0.0	0.9176155344765076	8.2035450364865e-05	0.0005302959684349919	3.1370598508068233e-06	0.0	0.0	0.08176899704484157
V1	1:Ins:C:1	0.0	0.0004207954219866741	0.0	0.6616489747237361	0.3142019544935264	0.0	0.0	0.023728275360750978
V1	1:Ins:C:2	0.0	0.06611738574009733	0.00011358487317041316	0.009178157467707856	0.9235104803599054	0.0	0.0	0.0010803915591190286
V1	1:Ins:C:3	0.0	0.9784565792869384	4.507245162518886e-06	0.0	0.02153777889842218	0.0	0.0	1.1345694769130707e-06
V1	1:Ins:C:4	0.0	0.7066113238341213	0.08283784605416335	0.02724667062535522	0.18330415948636025	0.0	0.0	0.0
V1	1:Ins:C:5	0.0	0.9645070933555187	0.0011410789572453286	0.011839749794254192	0.021628947536785154	0.0	0.0	0.0008831303561968308
V1	1:Ins:T:0	0.0	0.4534584034379421	0.009597706475460615	0.5108516783779147	0.005158855363005841	0.0	0.0	0.02093335634567673
V1	1:Ins:T:1	0.0	0.04881694758309167	2.075199245965556e-07	0.884484050004372	4.911099171889061e-07	0.0	0.0	0.0666983037826946
V1	1:Ins:T:2	0.0	0.0	0.006105132859762538	0.896609945341983	0.09642357899572396	0.0	0.0	0.0008613428025305509
V1	1:Ins:T:3	0.0	0.9346961936566941	0.0009343626840952405	0.04038775332995802	0.010282093520700471	0.0	0.0	0.013699596808552247
V1	1:Ins:T:4	0.0	0.9665859024919504	0.0011092508563613354	0.008214793942783946	0.020845239486141837	0.0	0.0	0.0032448132227624357
V1	1:Ins:T:5	0.0	0.9996003231350558	3.578210381545995e-08	0.00039943113637335635	2.790661468134749e-10	0.0	0.0	2.0966740087929285e-07
V1	2:Del:R:0	0.0	0.6417103560491251	0.013753163542707244	0.3030549744564435	0.01069311504176636	0.0	0.0	0.030788390909957875
V1	2:Del:R:1	0.0	0.4919805238501032	0.009709377661595256	0.05287770137561506	0.2186420169336611	0.0	0.0	0.2267903801790254
V1	2:Del:R:2	0.0	0.20228312539815568	3.613011373661886e-06	0.4894434891226225	0.13845853844894865	0.0	0.0	0.16981123401889958
V1	2:Del:R:3	0.0	0.8917900427045713	0.030624272842986106	0.0609507326071393	0.016633910486372912	0.0	0.0	1.0413589304248143e-06
V1	2:Del:R:4	0.0	0.0004146080298978137	0.015451374713734034	0.22440938830157553	0.7596938792630762	0.0	0.0	3.07496917164517e-05
V1	2:Del:R:5	0.0	0.7185691638709774	2.4478025624803134e-05	0.27645735907208885	0.004948999031309087	0.0	0.0	0.0
V1	3:Del:R:0	0.0	0.4493227612517995	0.0656399017518098	0.45227453323054473	0.005573691414967003	0.0	0.0	0.027189112350879036
V1	3:Del:R:1	0.0	0.7067368304558256	0.009060800575216046	0.2347595193839185	0.04506789448595836	0.0	0.0	0.004374955099081509
V1	3:Del:R:2	0.0	0.6559339254713878	0.0035914324717234137	0.2344387799684316	0.0390170463978538	0.0	0.0	0.06701881569060333
V1	3:Del:R:3	0.0	0.005769546894700724	0.00037654171832931756	0.0004269363445959781	0.4166286259188945	0.0	0.0	0.5767983491234795
V1	3:Del:R:4	0.0	0.7646926663539901	0.066010334014845	0.09706037431471791	0.04808556365487798	0.0	0.0	0.024151061661568975
V1	3:Del:R:5	0.0	0.005231560310383802	0.18994456555289024	0.0005668909076837782	0.0003740841085757285	0.0	0.0	0.8038828991204665
V1	4:Del:R:0	0.0	0.0	0.0	0.31083996899425476	0.02177264342765666	0.0	0.0	0.6673873875780886
V1	4:Del:R:1	0.0	0.44989230115705403	0.009331325994500289	0.4122573085115732	0.08018695675606936	0.0	0.0	0.048332107580803
V1	4:Del:R:2	0.0	2.464356100092316e-05	0.08320086849491336	0.15701548522270195	0.16105060246907194	0.0	0.0	0.5987084002523118
V1	4:Del:R:3	0.0	0.7646926663539901	0.066010334014845	0.09706037431471791	0.04808556365487798	0.0	0.0	0.024151061661568975
V1	4:Del:R:4	0.0	0.7646926663539901	0.066010334014845	0.09706037431471791	0.04808556365487798	0.0	0.0	0.024151061661568975
V1	4:Del:R:5	0.0	0.038843761645285024	0.0026515682017879275	0.004920939129854243	0.9524673373658923	0.0	0.0	0.001116393657180534
V1	5:Del:R:0	0.0	0.00033416042634406326	0.7716313221928133	9.433138768910482e-05	0.07544245965458127	0.0	0.0	0.15249772633857225
V1	5:Del:R:1	0.0	0.4969539457135752	1.1791381207169588e-05	0.11704244685774358	0.3470534466981972	0.0	0.0	0.038938369349276844
V1	5:Del:R:2	0.0	0.6983000648533145	0.00033898289896400105	0.019545034646485188	0.1515588476322337	0.0	0.0	0.13025706996900252
V1	5:Del:R:3	0.0	0.7646926663539901	0.066010334014845	0.09706037431471791	0.04808556365487798	0.0	0.0	0.024151061661568975
V1	5:Del:R:4	0.0	0.7646926663539901	0.066010334014845	0.09706037431471791	0.04808556365487798	0.0	0.0	0.024151061661568975
V1	5:Del:R:5	0.0	0.7646926663539901	0.066010334014845	0.09706037431471791	0.04808556365487798	0.0	0.0	0.024151061661568975
V1	2:Ins:R:0	0.0	0.7831093813581398	0.013257818194357299	0.17344751904560415	9.387739981946246e-07	0.0	0.0	0.030184342627900738
V1	2:Ins:R:1	0.0	0.8998749455571929	6.327888680341846e-07	0.0972282060585243	0.0	0.0	0.0	0.002896215595414755
V1	2:Ins:R:2	0.0	0.112876171372767	0.7888202302378957	0.0021706480350105343	0.09613295035432688	0.0	0.0	0.0
V1	2:Ins:R:3	0.0	0.34573426412056263	0.0	0.6035954589670461	7.515429606271181e-06	0.0	0.0	0.05066276148278495
V1	2:Ins:R:4	0.0	0.023151661276107953	0.9768456574622716	1.8113929416616905e-06	2.0661003921811072e-07	0.0	0.0	6.632586394508119e-07
V1	2:Ins:R:5	0.0	0.9532381632407654	0.00016175552016874757	0.004591568909688938	0.04200851232937689	0.0	0.0	3.2164630141461803e-46
V1	3:Ins:R:0	0.0	0.6705792086324364	0.024529258027164533	0.04772801398765348	0.2571629290976958	0.0	0.0	5.902550498813176e-07
V1	3:Ins:R:1	0.0	0.3199668775221137	0.5377900169057953	0.09871703949727048	0.01698811365170868	0.0	0.0	0.026537952423111726
V1	3:Ins:R:2	0.0	0.7646926663539901	0.066010334014845	0.09706037431471791	0.04808556365487798	0.0	0.0	0.024151061661568975
V1	3:Ins:R:3	0.0	0.9917600915915181	1.3719207928508955e-05	0.008103415311355411	9.857424301139961e-05	0.0	0.0	2.4199646186696176e-05
V1	3:Ins:R:4	0.0	0.006726229350825106	0.0002454119100980035	0.0002745532296681821	0.8738587747276346	0.0	0.0	0.118895030781774
V1	3:Ins:R:5	0.0	0.9336507565710359	2.3173850259680515e-07	0.003182429645110567	0.05072867805541424	0.0	0.0	0.012437903989936796
V1	4:Ins:R:0	0.0	0.00012116073449530742	0.0620394112366406	0.6885267933686396	0.2153890429267916	0.0	0.0	0.03392359173343293
V1	4:Ins:R:1	0.0	0.7007639543828338	0.0006360316407893648	0.21907728297869566	0.000391287637844078	0.0	0.0	0.07913144335983721
V1	4:Ins:R:2	0.0	0.004965391181180749	0.0005176007733101388	0.9365350869742997	0.000358804826358286	0.0	0.0	0.057623116244851225
V1	4:Ins:R:3	0.0	0.00215752827642766	0.6067720442487814	0.00042382110918707443	9.551241969629022e-05	0.0	0.0	0.39055109394590753
V1	4:Ins:R:4	0.0	0.9717535215921885	1.909632613682339e-05	0.007093738809364042	0.021116691222540115	0.0	0.0	1.6952049770526218e-05
V1	4:Ins:R:5	0.0	0.16241439225035542	0.21732106277602112	0.44834939590813055	0.17191514906549293	0.0	0.0	0.0
V1	5:Ins:R:0	0.0	0.0002027630530820761	0.06967411325670485	0.5740512467640004	8.339580444303642e-06	0.0	0.0	0.35606353734576834
V1	5:Ins:R:1	0.0	0.8871534199643234	0.0	0.10366629250277698	0.0	0.0	0.0	0.009180287532899616
V1	5:Ins:R:2	0.0	0.9749739056715317	1.0265449798845701e-05	0.024994313981775748	1.2329411794221438e-05	0.0	0.0	9.185485099416394e-06
V1	5:Ins:R:3	0.0	0.02385746988551054	0.940002066830553	0.0071094668922671	0.00598162020663887	0.0	0.0	0.02304937618503056
V1	5:Ins:R:4	0.0	0.9990651030187473	0.00025419685689498866	0.00038194225205680335	0.00020310501909457076	0.0	0.0	9.565285320635013e-05
V1	5:Ins:R:5	0.0	8.895915243274808e-05	0.9507615912870256	0.0	0.0010489468445578091	0.0	0.0	0.04810050271598371
V1	2:Del:M:1	0.0	0.42172880058559964	0.0022132778645771603	0.5724388153035112	0.0017372508744948718	0.0	0.0	0.0018818553718173321
V1	3:Del:M:1	0.0	0.3260868676840569	0.4682428919393636	0.19568760784722464	0.009982632529354744	0.0	0.0	0.0
V1	3:Del:M:2	0.0	0.6591111290360345	0.22515668951018156	0.003594762060585687	0.06506371852725416	0.0	0.0	0.04707370086594401
V1	4:Del:M:1	0.0	0.5281046959542793	9.494252193617147e-45	0.4191295260161176	0.0	0.0	0.0	0.05276577802960304
V1	4:Del:M:2	0.0	0.27392908449286685	0.002807997148620666	0.26889444589839995	0.004652400241850039	0.0	0.0	0.44971607221826243
V1	4:Del:M:3	0.0	0.0	0.01198337406882572	0.9119617897962812	0.06576754338173876	0.0	0.0	0.010287292753154473
V1	5:Del:M:1	0.0	0.002911064337128621	0.9967786586201003	0.0001673996200801234	7.929598540144636e-05	0.0	0.0	6.358143728927455e-05
V1	5:Del:M:2	0.0	0.0003079895233292406	0.0004358123640218143	3.82717275411277e-05	1.3837842095762809e-05	0.0	0.0	0.999204088543012
V1	5:Del:M:3	0.0	0.22837808463721007	0.11081940432228857	0.010064516626398758	0.048274340149035776	0.0	0.0	0.6024636542650668
V1	5:Del:M:4	0.0	4.4363698380255355e-05	0.3396537970572756	0.0	0.6602850522528546	0.0	0.0	1.6786991489518625e-05
V1	5:Del:M:5	0.0	0.7380443176319421	0.19215854274544683	1.4964478948345452e-06	0.04851197790915258	0.0	0.0	0.02128366526556366
V2	1:Del:C:0	0.015629385715082707	0.004925886891304611	0.0	0.2114879401885988	0.029348165902658974	0.0	0.0	0.7386086213023549
V2	1:Del:C:1	3.2160997229296907e-06	1.6854575740573436e-07	0.0	0.996254062146098	0.0	0.0	0.0	0.00374255320842162
V2	1:Del:C:2	0.03990877053618806	0.03856383964279476	0.0	0.4085601896571014	0.0	0.0	0.0	0.5129672001639157
V2	1:Del:C:3	0.1330165407880488	0.0162912744562054	0.0	0.5694159684942786	0.18974566630188588	0.0	0.0	0.09153054995958135
V2	1:Del:C:4	0.0	0.0	0.0	0.11683867546855285	0.16568851719711966	0.0	0.0	0.7174728073343275
V2	1:Del:C:5	0.07533681700769693	0.045219156183186254	0.0	0.0	0.8794438928192602	0.0	0.0	1.3398985668569406e-07
V2	1:Del:T:0	0.0042434492572601375	0.005872921543066447	0.0	0.8215571305710218	0.10003188129331553	0.0	0.0	0.06829461733533615
V2	1:Del:T:1	0.4902506304327533	0.0006176434998122753	0.0	0.474521654330254	2.9609418414824388e-05	0.0	0.0	0.03458046231876555
V2	1:Del:T:2	0.0797630506407678	0.0016871049115797455	0.0	0.8890339153737958	1.4437867036026568e-07	0.0	0.0	0.02951578469518624
V2	1:Del:T:3	0.009255886989713932	0.006663279397926838	0.0	0.6782247366645638	0.2337895500310717	0.0	0.0	0.07206654691672382
V2	1:Del:T:4	0.001253226719601782	0.0009181136648958566	0.0	0.5130484638180919	0.46965595775855307	0.0	0.0	0.0151242380388573
V2	1:Del:T:5	2.1373311917854994e-06	5.370417505112732e-08	0.0	1.6548662701469647e-08	0.9999977139578227	0.0	0.0	7.845814767538607e-08
V2	1:Ins:C:0	0.0054348831016352035	0.3284989337741474	0.0	0.0026537152639738455	9.446655241812952e-05	0.0	0.0	0.6633180013078254
V2	1:Ins:C:1	0.5406381099837897	5.337254445273015e-06	0.0	0.1173106213673724	0.33522611032271593	0.0	0.0	0.006819821071676761
V2	1:Ins:C:2	0.0019890102489569816	0.0008470422365066554	0.0	0.0016436437302693309	0.9952066644806223	0.0	0.0	0.0003136393036447565
V2	1:Ins:C:3	9.87850627807996e-06	0.35067664504384305	0.0	0.0	0.6493042622784861	0.0	0.0	9.214171392664748e-06
V2	1:Ins:C:4	0.0543640003848267	0.04048105392351671	0.0	0.021819633401742738	0.8833353122899138	0.0	0.0	0.0
V2	1:Ins:C:5	0.0	0.3248180436231377	0.0	0.05573654382237677	0.6127060404022211	0.0	0.0	0.00673937215226432
V2	1:Ins:T:0	0.0	0.05333091474508956	0.0	0.8398451002260833	0.051036041805110864	0.0	0.0	0.05578794322371629
V2	1:Ins:T:1	0.1586102733588764	0.00294986250928194	0.0	0.7471089679396363	2.496272039967966e-06	0.0	0.0	0.09132839992016538
V2	1:Ins:T:2	0.41670533464968773	0.0	0.0	0.3537910152843967	0.22895269473144736	0.0	0.0	0.0005509553344683855
V2	1:Ins:T:3	0.01893355082389242	0.3428562522196095	0.0	0.20708759501251928	0.3172526098224179	0.0	0.0	0.113869992121561
V2	1:Ins:T:4	0.04508958440111401	0.31736019767502777	0.0	0.037702614316898836	0.5757062504165779	0.0	0.0	0.02414135319038147
V2	1:Ins:T:5	6.475548789936725e-06	0.9944341546337936	0.0	0.00555461995592603	2.3352794332178507e-08	0.0	0.0	4.726508696427993e-06
V2	2:Del:R:0	0.017096362574186934	0.09740969030557364	0.0	0.6430538186874549	0.1365367018962985	0.0	0.0	0.10590342653648616
V2	2:Del:R:1	0.0	0.019868654329514884	0.0	0.029850794956661496	0.7427389901225496	0.0	0.0	0.20754156059127418
V2	2:Del:R:2	0.0	0.008974965199436179	0.0	0.3035557499945762	0.5167433726771709	0.0	0.0	0.1707259121288167
V2	2:Del:R:3	0.12677048007228944	0.2477682717280308	0.0	0.23671446242024394	0.38874022971182187	0.0	0.0	6.5560676138039596e-06
V2	2:Del:R:4	0.16033451539348806	5.192826889033938e-06	0.0	0.0392889070683407	0.8003626576744771	0.0	0.0	8.727036805047799e-06
V2	2:Del:R:5	0.0008437909239284574	0.14361148466553753	0.0	0.7723453580294678	0.08319936638106622	0.0	0.0	0.0
V2	3:Del:R:0	0.13256315770251487	0.049610268339772744	0.0	0.6980364177118216	0.05176522807965419	0.0	0.0	0.06802492816623648
V2	3:Del:R:1	0.3026798577314822	0.06255324781900391	0.0	0.2904545210203443	0.3355378074332899	0.0	0.0	0.008774565995879634
V2	3:Del:R:2	0.0	0.0751039275107588	0.0	0.3752276191896809	0.3757846183988114	0.0	0.0	0.17388383490074885
V2	3:Del:R:3	0.00028184024189984537	0.00011984692466862272	0.0	0.0001239684308277357	0.7279748026561117	0.0	0.0	0.27149954174649205
V2	3:Del:R:4	0.27788904113563	0.08225090322402206	0.0	0.14593467740291863	0.4350613630054463	0.0	0.0	0.05886401523198309
V2	3:Del:R:5	0.0008815206235449577	0.0002862417434695541	0.0	0.00043357478117456903	0.00172168242379498	0.0	0.0	0.9966769804280159
V2	4:Del:R:0	0.49062343943015313	0.0	0.0	0.10391264455969242	0.04379877512837153	0.0	0.0	0.3616651408817829
V2	4:Del:R:1	0.029433340251724727	0.031071855088539456	0.0	0.39800614283582764	0.465848184545204	0.0	0.0	0.07564047727870428
V2	4:Del:R:2	0.060857210342200894	7.896584593536114e-07	0.0	0.07033007881492448	0.43409045518608363	0.0	0.0	0.4347214659983317
V2	4:Del:R:3	0.27788904113563	0.08225090322402206	0.0	0.14593467740291863	0.4350613630054463	0.0	0.0	0.05886401523198309
V2	4:Del:R:4	0.27788904113563	0.08225090322402206	0.0	0.14593467740291863	0.4350613630054463	0.0	0.0	0.05886401523198309
V2	4:Del:R:5	0.004302956367941022	0.00048194378802586253	0.0	0.0008534653411616252	0.9940477626492391	0.0	0.0	0.0003138718536323264
V2	5:Del:R:0	0.0008012412539714197	3.4059492762973695e-05	0.0	0.0001344008987181384	0.6468164450590074	0.0	0.0	0.35221385329554006
V2	5:Del:R:1	0.0	0.015429345182615717	0.0	0.05079693802860948	0.9063788610507713	0.0	0.0	0.027394855738003612
V2	5:Del:R:2	2.1799010137485912e-05	0.041884285692628136	0.0	0.016387332492972324	0.7646670555480347	0.0	0.0	0.17703952725622718
V2	5:Del:R:3	0.27788904113563	0.08225090322402206	0.0	0.14593467740291863	0.4350613630054463	0.0	0.0	0.05886401523198309
V2	5:Del:R:4	0.27788904113563	0.08225090322402206	0.0	0.14593467740291863	0.4350613630054463	0.0	0.0	0.05886401523198309
V2	5:Del:R:5	0.27788904113563	0.08225090322402206	0.0	0.14593467740291863	0.4350613630054463	0.0	0.0	0.05886401523198309
V2	2:Ins:R:0	0.0	0.20122479813938593	0.0	0.6230027387805938	2.029094063381919e-05	0.0	0.0	0.17575217213938663
V2	2:Ins:R:1	3.566355575501604e-05	0.3870933475666083	0.0	0.5846401137664063	0.0	0.0	0.0	0.028230875111230198
V2	2:Ins:R:2	0.03470679019255392	0.013239838432073384	0.0	0.003559037914227165	0.9484943334611455	0.0	0.0	0.0
V2	2:Ins:R:3	0.22625831594616722	0.026934630778301584	0.0	0.657320773696655	4.924979982527845e-05	0.0	0.0	0.08943702977905098
V2	2:Ins:R:4	0.0033630137974423237	0.9941580185385691	0.0	0.0010872983300866512	0.0007462884742994314	0.0	0.0	0.000645380859602551
V2	2:Ins:R:5	0.0019235641018463666	0.20905222005406718	0.0	0.014075935214873152	0.7749482806292133	0.0	0.0	1.5984234052028766e-45
V2	3:Ins:R:0	0.0	0.029194395002938155	0.0	0.02904594756952293	0.9417590751245588	0.0	0.0	5.82302980016334e-07
V2	3:Ins:R:1	0.12331577315838832	0.07519922333839918	0.0	0.3243121687940022	0.3358424149851266	0.0	0.0	0.14133041972408364
V2	3:Ins:R:2	0.27788904113563	0.08225090322402206	0.0	0.14593467740291863	0.4350613630054463	0.0	0.0	0.05886401523198309
V2	3:Ins:R:3	0.0001403523794283345	0.8902448332399193	0.0	0.1016795747380259	0.007443005475941438	0.0	0.0	0.0004922341666850998
V2	3:Ins:R:4	0.0002903253670979919	8.823257898221844e-05	0.0	5.0343875946527805e-05	0.9642299291665531	0.0	0.0	0.035341169011420336
V2	3:Ins:R:5	0.03996172591656329	0.16217172854476	0.0	0.007727024577755286	0.7411844372051609	0.0	0.0	0.048955083755760666
V2	4:Ins:R:0	0.9561046779473499	1.8653646454617366e-07	0.0	0.014817859715445168	0.027893788567885283	0.0	0.0	0.0011834872328553205
V2	4:Ins:R:1	0.9998115810078373	2.3623706897960294e-05	0.0	0.00010323724991670577	1.1095694036103669e-06	0.0	0.0	6.0448465944530736e-05
V2	4:Ins:R:2	0.0011720744844744254	0.000343643645426792	0.0	0.9060281506327932	0.002088791922785317	0.0	0.0	0.09036733931452036
V2	4:Ins:R:3	0.0039829575657495545	0.00024237919957479317	0.0	0.0006655554198617546	0.0009025697057600516	0.0	0.0	0.9942065381090538
V2	4:Ins:R:4	0.0007404481895578811	0.3410051897805455	0.0	0.034797083809899404	0.6233224791208866	0.0	0.0	0.00013479909911055536
V2	4:Ins:R:5	0.8986120095632475	0.0007882419358448282	0.0	0.030416861757588433	0.07018288674331914	0.0	0.0	0.0
V2	5:Ins:R:0	0.3119857008703906	8.668218200483083e-06	0.0	0.3430476650100257	2.9989364979908655e-05	0.0	0.0	0.34492797653640334
V2	5:Ins:R:1	0.4616265863404402	0.18772257753750063	0.0	0.30663246507250796	0.0	0.0	0.0	0.04401837104955132
V2	5:Ins:R:2	0.8289999065385196	0.12576956156305744	0.0	0.04506989702239392	0.00013378485951537792	0.0	0.0	2.685001651357726e-05
V2	5:Ins:R:3	0.008478830780283442	0.02059317708933175	0.0	0.08578251916793014	0.43431002985847833	0.0	0.0	0.4508354431039764
