MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.029223310574889184	0.001682337245438248	0.044363797083497046
1:Del:C:1	0.018238748610019683	0.0005573205940891057	0.02122892774641514
1:Del:C:2	0.008397774957120418	0.0009621290490031242	0.013442574720829725
1:Del:C:3	0.005145767237991095	0.0033588975435122847	0.0070449324324727055
1:Del:C:4	0.0007355656032814295	0.010339711140841246	0.00439882765058428
1:Del:C:5	0.0006394053081749008	0.027089522778987886	0.0022440987639129164
1:Del:T:0	0.022189308889210224	0.002106960606761277	0.023242552019655704
1:Del:T:1	0.014936155546456576	0.002112340449821204	0.01111665740609169
1:Del:T:2	0.014978100545704365	0.003382451110519469	0.01915938314050436
1:Del:T:3	0.013121708761900663	0.01826451513916254	0.022058400325477123
1:Del:T:4	0.0075208715628832575	0.050937292724847795	0.019447092339396475
1:Del:T:5	0.0035939608271368328	0.6450441837310791	0.018310924342949876
1:Ins:C:0	0.05452094189822674	0.009954528696835042	0.008998467959463597
1:Ins:C:1	0.009564036969095469	0.0021192374057136475	0.0012632000318262727
1:Ins:C:2	0.003603183105587959	0.0012435596087016164	0.00019172106913174504
1:Ins:C:3	0.0009757981461007148	0.0003289378058980219	1.0605961340104386e-05
1:Ins:C:4	0.0005036043003201485	0.00019057368917856364	0.00010880956369874184
1:Ins:C:5	0.00036444995494093745	0.00025426280553801915	2.2416916152678825e-06
1:Ins:T:0	0.35072861015796664	0.09957144930958747	0.058294416218996045
1:Ins:T:1	0.14966676235198975	0.03691917806863785	0.024071264266967773
1:Ins:T:2	0.044134686887264254	0.012247230205684901	0.005150224291719496
1:Ins:T:3	0.02720628511160612	0.006504873698577285	0.004735118756070733
1:Ins:T:4	0.015788611862808465	0.0064335127361118795	0.003500108397565782
1:Ins:T:5	0.021357735432684422	0.008780378196388484	0.004574892041273415
2:Del:R:0	0.007829412259161473	0.001604291284456849	0.008344031218439341
2:Del:R:1	0.012731862533837558	0.0048743349500000475	0.008711457625031472
2:Del:R:2	0.004003650578670204	0.001437485503265634	0.0028652218636125324
2:Del:R:3	0.0004313714220188558	0.003665763582102954	0.0008955215191235766
2:Del:R:4	7.409182204867192e-05	0.0021771294763311745	0.00034571439391584136
2:Del:R:5	0.0035064365481957795	0.003155985358171165	0.0025454260408878326
3:Del:R:0	0.002768769976682961	0.000212507791002281	0.007211573794484139
3:Del:R:1	0.012625782657414675	0.003031529649160802	0.006914346991106868
3:Del:R:2	0.003106167307123542	0.0006894790916703641	0.0012180481106042862
3:Del:R:3	0.001024693640647456	0.0002728461418882944	0.00026333683417760766
3:Del:R:4	0.0022960369708016513	0.00012400228952174074	0.0017292421311140061
3:Del:R:5	0.0034060547361150382	0.00020060977985849603	0.0013441882096230985
4:Del:R:0	0.002234545850660652	6.555431923516153e-06	0.005956983705982566
4:Del:R:1	0.008563880808651447	0.0010530788218602537	0.004079407337121666
4:Del:R:2	0.0014750590897165238	0.0002765022829407826	0.0008481160417431966
4:Del:R:3	0.0014260818832553923	0.00012091974058421328	0.0010726602922659367
4:Del:R:4	0.0012028812081553042	8.178633252100553e-05	0.0007305866107344628
4:Del:R:5	0.0005948072503088042	0.000260183984937612	0.0003001679484441411
5:Del:R:0	0.01106259822845459	0.00028161348236608317	0.07136450335383415
5:Del:R:1	0.0030508314026519655	0.0004797402420081198	0.0064222297165542844
5:Del:R:2	0.000676181458402425	0.00011934779904549941	0.0007174290192779153
5:Del:R:3	0.00022909624167368747	6.933373006177135e-05	0.0002443990215397207
5:Del:R:4	6.979914007088084e-06	0.00010285325188306161	0.00011514582999407885
5:Del:R:5	0.00023907366703497247	1.0987523710070946e-05	0.0001900302560898126
2:Ins:R:0	0.023992171697318553	0.015650132019072772	0.01041368544101715
2:Ins:R:1	0.0020133457030169664	0.0005300590390106663	0.0006985416461247951
2:Ins:R:2	9.305634375778027e-05	0.0004594513447955251	5.2096111903665585e-05
2:Ins:R:3	3.4156467366486254e-05	0.00017320621045655571	1.5927566376916503e-09
2:Ins:R:4	2.3240301080917902e-05	0.0001455698969260233	5.937943632128295e-06
2:Ins:R:5	8.072349628491793e-05	2.8811524723737492e-05	1.4001872106206291e-09
3:Ins:R:0	0.006687661679461598	0.001231932226801291	0.004189906478859484
3:Ins:R:1	0.0002842531364876777	0.00012228251398482826	0.00011900674726348371
3:Ins:R:2	2.6228336696476618e-05	1.4363245741666475e-05	4.780037610174759e-09
3:Ins:R:3	3.1496160923794035e-08	2.3384640742296624e-05	9.258137478873607e-09
3:Ins:R:4	2.272973290473601e-07	5.966509464272463e-09	6.861630694743325e-08
3:Ins:R:5	2.2729732052084728e-07	5.9665097307259884e-09	6.861630623689052e-08
4:Ins:R:0	0.007534634089097381	0.0005650368228089064	0.004710637731477618
4:Ins:R:1	0.00019450999825494365	3.5149050745530985e-05	0.00033383861155016347
4:Ins:R:2	5.530120381180836e-06	1.1624296818579793e-05	2.2359031648377935e-08
4:Ins:R:3	6.619352645031995e-06	3.871397602495108e-09	3.71656907693918e-08
4:Ins:R:4	2.8257898776473668e-08	2.3197105458727664e-09	4.106907699252815e-05
4:Ins:R:5	2.272973190997618e-07	5.966509553090304e-09	6.861630836851873e-08
5:Ins:R:0	0.015724082104861738	0.00015717794958618468	0.015351658128201962
5:Ins:R:1	7.768421864966513e-05	3.4380680524748185e-10	0.0001548356229250203
5:Ins:R:2	6.5628742547119145e-06	5.726366048008913e-09	4.262692039347371e-08
5:Ins:R:3	2.272973190997618e-07	5.966509553090304e-09	6.861630836851873e-08
5:Ins:R:4	2.272973290473601e-07	5.966509464272463e-09	6.861630694743325e-08
5:Ins:R:5	2.2729732052084728e-07	5.9665097307259884e-09	6.861630623689052e-08
2:Del:M:1	0.012561209965497255	0.0027648166753351687	0.005968352314084768
3:Del:M:1	0.0023111159447580577	6.514192346003256e-05	0.00700512072071433
