MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	1.01E-03	8.86E-04	2.81E-03	1.10E-03	2.83E-03	2.46E-03
1:Del:C:1	3.70E-04	5.07E-04	1.93E-03	5.35E-04	1.59E-03	2.33E-04
1:Del:C:2	1.92E-04	0.00E+00	2.62E-04	1.01E-04	2.93E-04	1.08E-04
1:Del:C:3	2.10E-04	3.51E-04	3.35E-04	4.84E-04	5.21E-04	2.88E-04
1:Del:C:4	2.33E-04	2.44E-04	5.35E-04	0.00E+00	4.72E-04	9.81E-04
1:Del:C:5	6.91E-05	2.61E-04	2.59E-04	3.50E-04	7.05E-05	4.70E-04
1:Del:T:0	1.08E-04	3.87E-04	1.93E-03	0.00E+00	1.97E-03	2.06E-03
1:Del:T:1	2.11E-04	1.40E-04	8.13E-04	2.55E-04	1.14E-03	1.86E-04
1:Del:T:2	2.32E-04	1.40E-04	9.57E-04	4.31E-04	1.02E-03	1.18E-03
1:Del:T:3	5.39E-04	4.63E-04	1.55E-03	1.10E-03	1.03E-03	1.62E-03
1:Del:T:4	1.95E-04	0.00E+00	1.36E-03	8.07E-04	0.00E+00	1.58E-03
1:Del:T:5	2.89E-08	1.99E-07	4.62E-08	5.33E-08	8.26E-08	6.58E-03
1:Ins:C:0	7.79E-08	9.70E-05	0.00E+00	3.68E-08	2.85E-04	3.85E-07
1:Ins:C:1	7.03E-05	0.00E+00	9.35E-05	0.00E+00	1.89E-04	2.94E-04
1:Ins:C:2	0.00E+00	2.01E-04	1.40E-04	1.23E-04	2.06E-04	0.00E+00
1:Ins:C:3	6.93E-04	0.00E+00	2.83E-05	2.79E-04	1.59E-04	2.54E-04
1:Ins:C:4	8.16E-05	0.00E+00	3.94E-37	2.95E-04	4.08E-04	3.92E-04
1:Ins:C:5	2.85E-03	4.69E-04	3.33E-04	1.47E-03	9.46E-04	7.83E-04
1:Ins:T:0	0.00E+00	2.27E-04	7.30E-04	5.42E-04	5.10E-04	1.15E-03
1:Ins:T:1	8.38E-05	1.28E-04	5.87E-04	4.60E-04	7.31E-04	0.00E+00
1:Ins:T:2	1.25E-04	0.00E+00	1.62E-04	1.03E-04	2.95E-04	1.03E-04
1:Ins:T:3	1.04E-04	2.29E-03	1.40E-46	6.61E-04	4.49E-05	3.55E-04
1:Ins:T:4	5.27E-05	1.36E-04	5.09E-04	9.33E-04	0.00E+00	9.76E-04
1:Ins:T:5	1.74E-08	7.37E-04	1.07E-03	2.04E-03	1.66E-03	3.19E-04
2:Del:R:0	1.10E-04	2.38E-04	3.06E-04	3.89E-04	7.49E-04	1.51E-04
2:Del:R:1	1.46E-04	0.00E+00	4.06E-04	3.47E-04	8.15E-04	6.41E-04
2:Del:R:2	1.70E-04	0.00E+00	7.78E-05	6.44E-05	2.57E-04	3.01E-04
2:Del:R:3	2.77E-08	0.00E+00	1.69E-05	2.05E-08	1.48E-09	1.32E-04
2:Del:R:4	1.56E-03	1.57E-03	3.71E-04	1.57E-08	1.46E-03	4.36E-04
2:Del:R:5	5.48E-09	1.66E-05	0.00E+00	1.35E-08	1.68E-04	8.77E-09
3:Del:R:0	0.00E+00	8.94E-05	1.95E-04	4.58E-05	9.06E-04	4.19E-04
3:Del:R:1	2.62E-04	7.93E-05	2.21E-04	5.65E-04	2.80E-46	2.70E-04
3:Del:R:2	4.69E-05	8.08E-05	1.41E-04	3.80E-04	5.77E-05	4.63E-04
3:Del:R:3	7.37E-04	5.16E-04	3.79E-04	3.60E-04	4.41E-04	5.07E-04
3:Del:R:4	1.93E-09	2.40E-09	2.57E-09	2.94E-09	7.57E-09	6.93E-09
3:Del:R:5	4.36E-09	3.32E-04	0.00E+00	5.74E-08	1.83E-04	6.97E-05
4:Del:R:0	6.33E-04	2.45E-04	3.24E-04	4.39E-04	9.91E-04	4.04E-04
4:Del:R:1	9.28E-05	2.46E-04	4.09E-04	2.21E-04	4.71E-04	1.11E-04
4:Del:R:2	1.30E-04	4.20E-05	3.15E-05	2.05E-04	0.00E+00	2.25E-04
4:Del:R:3	1.93E-09	2.40E-09	2.57E-09	2.94E-09	7.57E-09	6.93E-09
4:Del:R:4	6.17E-05	0.00E+00	1.37E-08	2.48E-08	1.29E-04	1.39E-04
4:Del:R:5	4.68E-05	4.22E-08	4.02E-08	4.41E-08	8.75E-08	6.24E-05
5:Del:R:0	4.19E-08	1.35E-03	1.05E-07	5.36E-06	3.19E-03	6.85E-07
5:Del:R:1	2.69E-04	2.61E-03	3.53E-04	3.08E-04	1.89E-07	1.03E-03
5:Del:R:2	4.49E-05	0.00E+00	2.94E-05	1.35E-04	2.32E-04	1.61E-04
5:Del:R:3	5.01E-08	5.03E-05	3.08E-08	2.94E-08	5.53E-08	1.75E-04
5:Del:R:4	3.25E-08	2.22E-08	5.75E-05	3.21E-08	6.36E-08	4.78E-08
5:Del:R:5	1.93E-09	2.40E-09	2.57E-09	2.94E-09	7.57E-09	6.93E-09
2:Ins:R:0	2.00E-09	0.00E+00	1.53E-04	2.16E-04	1.38E-08	4.11E-08
2:Ins:R:1	0.00E+00	0.00E+00	2.13E-04	2.11E-04	3.77E-04	1.09E-07
2:Ins:R:2	1.37E-04	0.00E+00	2.28E-04	0.00E+00	3.26E-04	3.06E-04
2:Ins:R:3	3.09E-05	3.41E-05	4.33E-05	1.39E-04	7.50E-10	2.88E-04
2:Ins:R:4	2.40E-04	3.64E-04	2.86E-05	3.75E-04	1.50E-04	5.77E-04
2:Ins:R:5	7.58E-05	2.45E-04	0.00E+00	5.90E-04	9.33E-04	8.07E-04
3:Ins:R:0	6.05E-05	1.00E-08	3.74E-09	1.26E-04	6.98E-05	1.78E-08
3:Ins:R:1	5.94E-05	0.00E+00	1.02E-04	1.17E-04	5.90E-05	3.63E-04
3:Ins:R:2	4.13E-05	2.43E-08	3.62E-08	4.14E-08	8.36E-05	7.34E-08
3:Ins:R:3	2.18E-03	2.08E-03	0.00E+00	3.51E-08	7.93E-04	2.70E-08
3:Ins:R:4	3.59E-08	2.53E-08	3.80E-08	9.21E-09	1.34E-04	7.23E-08
3:Ins:R:5	1.23E-04	1.63E-04	1.53E-04	2.03E-04	5.78E-05	1.87E-04
4:Ins:R:0	6.97E-05	9.95E-08	1.10E-08	3.97E-09	1.53E-04	6.99E-05
4:Ins:R:1	9.84E-04	5.18E-04	7.14E-05	2.95E-04	6.21E-04	1.87E-46
4:Ins:R:2	1.93E-09	2.40E-09	2.57E-09	2.94E-09	7.57E-09	6.93E-09
4:Ins:R:3	1.05E-04	2.73E-08	2.48E-08	3.04E-08	5.50E-08	9.23E-05
4:Ins:R:4	5.04E-09	0.00E+00	6.70E-05	1.79E-08	1.18E-04	5.84E-05
