MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	2.19E-03	1.74E-03	3.63E-03	3.97E-03	1.46E-03	2.14E-03	2.35E-02	2.44E-02
1:Del:C:1	7.99E-04	5.98E-04	3.57E-03	1.68E-03	0.00E+00	9.01E-04	1.96E-02	6.86E-03
1:Del:C:2	5.27E-03	5.93E-05	1.38E-03	2.13E-04	1.41E-04	1.53E-03	1.38E-02	3.00E-02
1:Del:C:3	4.74E-04	6.83E-04	1.17E-03	1.12E-03	5.61E-04	0.00E+00	4.47E-03	2.83E-03
1:Del:C:4	2.64E-06	0.00E+00	6.34E-05	5.67E-04	7.20E-04	5.42E-04	5.69E-04	1.99E-03
1:Del:C:5	4.28E-05	3.32E-04	7.50E-04	3.93E-04	1.63E-03	0.00E+00	5.22E-03	1.81E-03
1:Del:T:0	8.79E-05	2.94E-04	2.95E-03	2.73E-03	1.36E-03	1.68E-03	7.02E-03	4.39E-03
1:Del:T:1	2.23E-07	0.00E+00	1.44E-03	1.39E-03	3.71E-04	5.39E-05	2.36E-03	3.72E-03
1:Del:T:2	9.02E-04	3.07E-04	7.98E-04	1.76E-03	1.30E-03	9.22E-04	4.26E-03	9.37E-03
1:Del:T:3	2.96E-06	1.12E-03	2.18E-03	2.67E-03	2.03E-03	6.57E-04	1.80E-03	4.78E-03
1:Del:T:4	9.39E-04	7.13E-04	7.56E-04	1.91E-03	2.10E-03	7.53E-04	2.63E-03	5.56E-03
1:Del:T:5	1.14E-07	3.16E-06	1.22E-07	7.90E-08	6.96E-03	7.66E-08	7.51E-02	8.12E-02
1:Ins:C:0	6.26E-05	8.18E-05	5.29E-04	3.33E-06	1.58E-07	1.01E-07	1.49E-03	1.34E-04
1:Ins:C:1	3.48E-08	1.30E-07	2.21E-04	6.40E-08	4.55E-08	1.53E-04	4.24E-04	1.74E-04
1:Ins:C:2	4.12E-08	5.49E-05	3.28E-04	4.89E-08	1.37E-04	7.63E-05	6.57E-04	6.70E-04
1:Ins:C:3	1.09E-04	1.41E-04	1.45E-04	1.99E-04	1.92E-04	0.00E+00	5.24E-04	7.87E-04
1:Ins:C:4	8.14E-03	1.78E-04	1.55E-03	1.11E-04	7.01E-04	5.43E-04	2.06E-03	5.92E-02
1:Ins:C:5	1.25E-04	1.30E-03	2.96E-04	1.40E-46	2.12E-03	5.16E-04	5.76E-03	2.91E-03
1:Ins:T:0	3.51E-04	1.21E-03	7.28E-04	1.13E-03	3.08E-04	5.19E-04	9.12E-03	8.79E-03
1:Ins:T:1	2.05E-05	5.08E-05	8.39E-04	9.55E-04	4.40E-08	0.00E+00	1.49E-03	9.89E-04
1:Ins:T:2	0.00E+00	1.49E-04	3.77E-04	4.34E-04	6.23E-04	4.27E-04	3.82E-04	6.95E-04
1:Ins:T:3	2.92E-05	4.15E-04	3.26E-04	3.55E-04	2.11E-04	3.18E-04	7.67E-04	2.03E-03
1:Ins:T:4	8.08E-04	2.25E-03	6.80E-04	3.85E-04	1.23E-04	4.36E-04	1.38E-03	8.04E-03
1:Ins:T:5	1.63E-07	2.33E-03	6.52E-07	6.33E-07	2.30E-07	1.45E-07	1.37E-02	1.04E-01
