NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	50.239	20.889	12.181	13.343	0.117	0.987	30000.0
2	53.047	21.793	12.73	13.869	0.121	0.987	50000.0
3	49.99	20.37	11.504	12.384	0.12	0.989	50000.0
4	54.868	23.299	13.493	14.854	0.128	0.985	50000.0
5	51.96	21.846	12.647	13.773	0.119	0.988	40000.0
6	56.177	23.459	13.992	15.03	0.122	0.985	60000.0
7	54.261	22.369	13.325	14.483	0.124	0.985	50000.0
8	52.003	21.266	12.508	13.326	0.119	0.988	40000.0
9	51.299	21.176	12.171	13.26	0.119	0.987	60000.0
10	56.584	23.112	13.941	14.783	0.131	0.985	40000.0
