Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V62	1.28E+00	1.31E+00	0.00E+00	1.80E+00	1.72E+00	2.65E+00	3.95E+00	9.60E-01	3.87E+00
V63	6.48E+00	2.33E+00	2.31E+00	6.96E+00	1.88E+00	2.76E+00	6.11E-01	9.19E+00	2.37E+00
V64	2.62E+01	1.20E+00	8.67E-01	1.06E+00	2.09E+00	1.45E+00	6.29E-01	2.75E+01	1.05E+00
V65	3.43E+00	8.75E-01	2.24E-01	4.82E-01	5.96E-01	3.05E+00	1.96E+01	2.32E+00	1.84E+01
V66	9.12E-01	2.38E+00	4.42E-01	1.33E+00	2.64E+00	2.73E+00	1.64E+00	0.00E+00	2.62E+00
V67	5.23E+00	1.43E+00	6.18E-01	4.38E+00	1.73E+00	4.23E-01	1.16E+01	5.22E+00	1.24E+01
V68	0.00E+00	4.04E+00	0.00E+00	8.33E-01	1.48E+00	3.96E+00	0.00E+00	2.00E-01	2.38E+00
V69	6.17E+00	7.86E-01	4.50E+00	8.16E-01	5.17E-01	3.07E+00	1.96E+00	4.62E+00	1.51E+00
V70	7.56E+00	1.99E+00	1.47E+00	4.37E+00	2.50E+00	1.86E+00	1.00E-01	7.46E+00	1.00E+00
V71	1.41E+00	2.70E+00	6.33E+00	1.00E-01	6.87E-01	5.22E+00	2.03E+00	9.43E-01	1.11E+00
V72	1.53E+00	1.40E+00	0.00E+00	0.00E+00	9.00E-01	1.10E+00	6.54E-01	1.12E+00	0.00E+00
V73	4.96E-01	1.02E+00	5.17E-01	1.06E+00	0.00E+00	6.32E-01	7.42E+00	2.00E-01	7.49E+00
V74	6.03E+00	2.65E+00	0.00E+00	2.37E+00	1.42E+00	7.27E+00	7.21E+00	6.18E+00	9.10E+00
V75	7.63E+00	7.93E+00	4.22E+00	4.71E+00	1.56E+00	8.94E+00	5.38E+00	4.89E+00	4.73E+00
V76	0.00E+00	1.94E+00	2.17E+00	1.69E+00	9.20E-01	2.35E+00	5.12E-01	2.42E+00	1.52E+00
V77	2.11E+01	0.00E+00	3.46E+00	2.04E+00	1.14E+00	6.77E+00	1.28E+00	1.89E+01	2.15E+00
V78	2.25E+00	1.70E+00	1.60E+00	1.03E+01	3.27E+00	3.96E+00	1.85E+00	9.78E+00	4.54E+00
V79	1.26E+00	4.82E-01	1.71E+01	4.17E+00	2.59E+00	1.75E+01	4.42E-01	1.59E+00	1.19E+00
V80	2.95E+00	1.79E+00	2.17E+00	6.45E+00	2.02E+00	5.77E+00	2.32E+00	3.73E+00	3.91E+00
V81	1.30E+00	1.72E+00	2.21E-01	1.63E+00	1.20E+00	1.73E+00	2.56E+00	1.53E+00	2.35E+00
V82	2.21E-01	4.23E+00	2.91E+01	3.80E+00	1.55E+01	2.66E+01	1.37E+00	4.18E+00	4.40E+00
V83	7.46E-01	1.32E+00	0.00E+00	2.48E+00	0.00E+00	4.00E-01	3.55E+00	2.31E+00	2.66E+00
V84	1.34E+00	2.71E+00	0.00E+00	2.50E+00	0.00E+00	1.74E+00	7.12E+00	1.64E+00	6.19E+00
V85	7.37E-01	1.14E+00	1.17E+00	7.02E-01	7.86E-01	1.23E+00	1.94E+00	1.11E+00	1.46E+00
V86	1.82E+00	1.23E+00	3.71E-01	6.54E-01	0.00E+00	1.80E+00	9.07E-01	2.16E+00	5.21E-01
V87	1.10E+00	4.10E+00	3.62E+00	3.89E+00	5.88E+00	5.69E+00	9.68E+00	3.30E+00	1.15E+01
V88	5.54E-01	1.11E+00	0.00E+00	0.00E+00	1.71E+00	2.00E+00	6.03E+00	1.00E-01	5.58E+00
V89	0.00E+00	1.35E+00	5.49E+00	4.82E-01	7.75E-01	5.85E+00	0.00E+00	0.00E+00	3.06E-01
V90	1.75E+01	9.09E-01	8.41E+00	1.48E+00	2.94E+00	6.65E+00	6.51E-01	1.56E+01	6.11E-01
V91	0.00E+00	0.00E+00	7.52E+00	1.94E+00	9.89E-01	6.85E+00	2.33E+00	0.00E+00	1.75E+00
V92	7.55E+00	2.75E+00	3.16E+00	5.86E+00	5.12E-01	6.60E+00	3.00E-01	5.20E+00	2.10E+00
V93	7.16E-01	1.53E+00	2.38E+00	6.29E-01	0.00E+00	1.91E+00	1.71E+01	1.03E+00	1.71E+01
V94	1.78E+01	3.58E+00	0.00E+00	3.74E+00	1.68E+00	2.62E+00	1.02E+00	1.73E+01	6.67E-01
V95	4.90E-01	2.49E+00	4.27E-01	8.75E-01	4.99E-01	3.50E+00	1.19E+00	0.00E+00	1.73E+00
V96	9.22E-01	1.65E+00	3.45E+00	0.00E+00	0.00E+00	2.91E+00	2.00E-01	9.92E-01	2.69E-01
V97	8.98E-01	8.44E-01	8.17E-01	4.48E-01	1.19E+00	8.88E-01	6.55E+00	2.00E-01	7.01E+00
V98	3.13E+01	2.90E+00	0.00E+00	3.59E+00	8.13E+00	8.19E+00	7.63E+00	2.89E+01	8.08E+00
V99	2.57E+00	6.40E+00	3.61E+00	4.20E+00	1.79E+00	5.07E+00	4.03E+00	3.22E+00	3.92E+00
V100	1.29E+00	3.35E+00	1.20E+01	7.78E-01	2.32E+01	2.05E+01	1.99E+00	7.52E-01	4.76E+00
