MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	1.3958100453237421e-08	6.137181969165795e-05	0.0010797460726962526	3.2838062224982425e-08	0.42617749571800234	0.012152842409841469	0.01452627868197851	0.10074791837275825	0.06169014919107667
1:Del:C:1	0.0	0.0006696308606478852	0.0004878960601587323	4.6779664306750844e-05	0.13180370405316352	0.014270752328798153	0.027531222201787386	0.005600659825722687	0.009862006685580127
1:Del:C:2	7.615837915864176e-09	4.243255178550953e-05	0.0	0.0004899501665924788	0.002094141548900552	0.0032918307930231093	0.0021317672892905647	7.568491469100991e-07	0.0013887881673838366
1:Del:C:3	0.0044621681096032265	0.0	0.006086104968562722	0.0	0.0024507253430783747	0.009118143329396844	0.0004336158512160182	0.008898562053218484	0.0036531336605548858
1:Del:C:4	0.0004571351871312856	0.00017240319139091297	0.005399344675242901	0.0009262848005164414	0.009600845468230545	0.0020754263532580808	0.0011078432784415782	0.0013550863601267337	0.02122518140822649
1:Del:C:5	0.0013373915557167494	0.0001453498305750145	0.012449219496920705	0.0	0.0015186922741122545	0.0007924472214654088	0.005139973643235862	0.00510430884314701	0.001387109188362956
1:Del:T:0	0.006103945442009717	0.0	0.00021551488898694516	0.00036075692585200156	0.0890079952776432	0.040718543156981465	0.03744527231901884	0.038950258419981766	0.06708153396612034
1:Del:T:1	0.00018199661280959845	0.0008150213484555025	2.8025969286496343e-46	6.044352194294334e-05	0.03716018125414848	0.008865284873172641	0.005888622580096125	0.014888610318303108	0.031132185831665993
1:Del:T:2	0.0007967028766870498	0.00068246447481215	0.0022073237334552685	0.00037498079473152757	0.09104364719241857	0.007659744005650282	0.005793236522004008	0.026398174231871963	0.07454224615357816
1:Del:T:3	0.001500900429482499	0.00012396485549288628	0.006366907454957982	0.08799939537420869	0.03915465199070241	0.003546806890517473	0.018865097187517676	0.48149087429046633	0.048223126120865344
1:Del:T:4	0.004512164928019047	0.002857277961447835	0.03771299496293068	0.00016792672977317125	0.06655526104732416	0.0	0.01374074793420732	0.040626526530832055	0.08829452358186245
1:Del:T:5	4.327768351686245e-07	4.5020757397651325e-07	0.8859952330589295	3.662996235220817e-08	0.0005668790929382273	1.3112230917045053e-06	1.2338140095380369e-06	3.829395325283258e-07	0.04014087680096168
1:Ins:C:0	2.569720922718233e-08	0.00013070908433903127	1.0598189561505933e-07	3.2189422682904477e-09	0.00018458652806856434	0.0005900768869100403	0.0016565225855686093	0.0002710402992065042	0.00030506166093715594
1:Ins:C:1	3.3810302113579383e-09	2.4080787852653885e-08	0.00036114869872108104	0.0006168297755607455	7.841076146490878e-05	0.0015370008855050798	9.359285087029434e-05	0.00031595972832292317	0.0027006036369130017
1:Ins:C:2	2.3031941864815052e-08	0.00010795277860502495	1.079284608351827e-07	2.044128422085123e-08	1.3998032883932864e-07	0.001891495842801305	7.251630341080784e-05	0.00026322692786067136	5.367542144085746e-08
1:Ins:C:3	0.0019604469067417084	0.00035362575420236906	7.409332880570219e-09	4.71327870279481e-05	4.157184037012485e-08	5.657634598463801e-05	0.00013063597414486594	0.0005073757973581116	0.0001335812296019867
1:Ins:C:4	0.0024498135899193585	1.2806737004211755e-08	0.001169126183958724	0.00015498114830592158	0.0	0.0006876116761304729	0.0018630713457241654	0.001432978805678431	0.0030286355409771203
1:Ins:C:5	0.02054185951128602	1.1980708336523094e-08	0.004008745070314035	0.0006801833529607393	0.0011786200921051204	0.0	0.027623788733035327	0.0	0.009253147238632664
1:Ins:T:0	0.003831802902277559	0.00021278482163324952	0.0008021028406801634	0.0	0.013056152034550905	0.004423685179790482	0.009732082299888135	0.003492381633259356	0.006827983559378481
1:Ins:T:1	0.00012867289278801765	0.0007785053574480116	0.0001696010120213032	0.008540524961426854	0.011341627035290004	0.005899229575879872	0.008871504571288824	0.011051954643335193	0.009446090913843363
1:Ins:T:2	0.000182622714217473	1.1928321987397794e-05	0.0005609062917528718	2.831766607869213e-08	0.0018613977590575814	0.0006408709858078509	0.001024869959132957	0.0007823493331670761	0.006359281251206994
1:Ins:T:3	0.005515447072684765	0.00015014892606686204	0.00010162951657548547	3.4547280591823437e-09	0.00023606224813192965	0.0006882113200063599	0.00469138751073146	0.0005057135289945336	0.0006599588400206357
1:Ins:T:4	0.010314656188711524	0.0009131930477451533	0.0018748607777524739	7.077461923472583e-05	0.0009541374107357115	0.0008477740746457129	0.009602604596875609	0.0015625521773472428	0.013062972854822875
1:Ins:T:5	0.8967626810073852	2.7424011072356506e-07	1.9021091191007145e-08	3.826968395545312e-07	9.530076567898504e-07	0.005917079356095201	0.07004697755793643	2.981521618039551e-07	0.0225993275642395
