MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	1.40E-08	6.10E-05	1.08E-03	3.28E-08	2.52E-02	8.13E-03	8.68E-03	5.06E-02	2.29E-02
1:Del:C:1	0.00E+00	6.15E-04	3.69E-04	4.68E-05	2.29E-02	4.34E-03	1.04E-02	3.94E-03	4.56E-03
1:Del:C:2	7.62E-09	4.24E-05	0.00E+00	1.56E-04	4.50E-04	7.26E-04	9.38E-04	4.78E-07	9.29E-04
1:Del:C:3	6.44E-04	0.00E+00	3.19E-04	0.00E+00	9.93E-04	1.59E-03	3.07E-04	2.94E-03	2.59E-03
1:Del:C:4	2.14E-04	1.15E-04	1.05E-03	2.60E-04	1.88E-03	6.25E-04	6.38E-04	1.01E-03	1.00E-02
1:Del:C:5	3.06E-04	8.26E-05	7.95E-04	0.00E+00	8.57E-04	3.71E-04	2.39E-03	2.11E-03	1.19E-03
1:Del:T:0	1.16E-03	0.00E+00	2.16E-04	2.15E-04	1.17E-02	3.43E-03	1.25E-02	1.84E-02	2.85E-02
1:Del:T:1	1.82E-04	4.74E-04	2.80E-46	6.04E-05	4.94E-03	3.11E-03	2.25E-03	6.45E-03	9.36E-03
1:Del:T:2	3.69E-04	3.83E-04	1.20E-03	2.53E-04	1.38E-02	1.98E-03	2.85E-03	8.30E-03	3.40E-02
1:Del:T:3	1.13E-03	1.24E-04	2.88E-03	1.79E-02	1.65E-02	1.85E-03	1.59E-02	7.75E-02	2.02E-02
1:Del:T:4	8.18E-04	9.87E-04	2.03E-03	1.52E-04	1.31E-02	0.00E+00	7.90E-03	1.76E-02	2.88E-02
1:Del:T:5	1.04E-07	8.17E-08	5.57E-03	2.72E-08	3.89E-04	3.93E-07	3.66E-07	2.10E-07	4.01E-02
1:Ins:C:0	2.03E-08	7.41E-05	4.01E-08	3.22E-09	1.32E-04	2.70E-04	6.35E-04	2.71E-04	3.05E-04
1:Ins:C:1	3.38E-09	2.41E-08	1.68E-04	2.70E-04	7.39E-05	6.74E-04	9.36E-05	2.65E-04	1.16E-03
1:Ins:C:2	1.79E-08	7.65E-05	7.41E-08	1.65E-08	1.10E-07	4.83E-04	7.25E-05	2.51E-04	5.37E-08
1:Ins:C:3	3.44E-04	1.27E-04	7.41E-09	4.71E-05	4.16E-08	5.53E-05	1.31E-04	4.25E-04	9.84E-05
1:Ins:C:4	4.70E-04	1.28E-08	3.10E-04	7.96E-05	0.00E+00	2.33E-04	1.14E-03	1.04E-03	1.31E-03
1:Ins:C:5	1.21E-03	1.20E-08	9.59E-04	2.62E-04	4.80E-04	0.00E+00	1.72E-02	0.00E+00	6.43E-03
1:Ins:T:0	6.48E-04	1.43E-04	3.69E-04	0.00E+00	2.36E-03	1.96E-03	4.98E-03	1.96E-03	2.20E-03
1:Ins:T:1	9.81E-05	2.38E-04	1.70E-04	9.06E-04	1.29E-03	1.06E-03	1.87E-03	1.82E-03	3.34E-03
1:Ins:T:2	1.54E-04	1.19E-05	2.42E-04	2.83E-08	6.46E-04	2.89E-04	6.19E-04	7.82E-04	3.90E-03
1:Ins:T:3	3.96E-04	1.04E-04	5.57E-05	3.45E-09	1.92E-04	2.54E-04	2.14E-03	2.94E-04	6.60E-04
1:Ins:T:4	6.73E-04	3.36E-04	6.07E-04	7.08E-05	4.41E-04	3.16E-04	4.95E-03	5.68E-04	6.79E-03
1:Ins:T:5	5.89E-03	1.48E-07	1.90E-08	1.75E-07	3.74E-07	2.18E-03	3.82E-02	1.61E-07	2.26E-02
2:Del:R:0	2.19E-04	3.40E-04	4.71E-04	4.24E-04	5.96E-03	1.92E-03	4.48E-03	1.24E-03	3.03E-03
2:Del:R:1	3.39E-08	8.02E-08	9.42E-04	4.34E-02	2.24E-04	1.10E-03	2.48E-02	1.71E-02	8.44E-03
2:Del:R:2	1.71E-04	1.45E-05	3.39E-04	3.06E-04	1.04E-03	2.92E-05	3.23E-03	1.38E-03	8.25E-04
2:Del:R:3	1.43E-04	3.55E-05	6.40E-06	8.47E-09	0.00E+00	2.24E-07	1.00E-04	8.73E-08	5.89E-04
2:Del:R:4	3.82E-08	5.38E-03	1.30E-04	8.45E-04	0.00E+00	8.84E-04	2.92E-03	5.44E-03	4.44E-02
2:Del:R:5	1.41E-08	1.35E-08	3.93E-08	2.18E-04	1.00E-08	1.10E-04	2.45E-04	2.57E-04	1.02E-03
3:Del:R:0	4.52E-05	0.00E+00	0.00E+00	8.95E-04	2.89E-03	1.96E-03	2.73E-03	4.12E-03	1.00E-03
3:Del:R:1	7.77E-04	2.67E-04	1.40E-46	1.85E-02	2.85E-03	6.02E-04	5.72E-02	4.38E-02	3.42E-02
3:Del:R:2	7.09E-05	3.76E-03	1.34E-03	1.99E-04	1.47E-03	1.01E-03	1.33E-03	3.06E-03	4.08E-02
3:Del:R:3	4.81E-08	1.29E-08	7.48E-05	7.77E-05	1.68E-04	1.55E-04	4.51E-04	2.10E-04	1.08E-06
3:Del:R:4	8.15E-09	8.57E-09	1.17E-08	1.85E-08	3.48E-08	3.49E-08	8.47E-08	3.00E-08	1.35E-07
3:Del:R:5	8.15E-09	8.57E-09	1.17E-08	1.85E-08	3.48E-08	3.49E-08	8.47E-08	3.00E-08	1.35E-07
4:Del:R:0	0.00E+00	1.29E-08	2.62E-04	1.82E-08	2.50E-04	8.84E-04	1.75E-03	4.54E-04	3.83E-04
4:Del:R:1	2.97E-04	2.34E-04	7.06E-04	2.43E-04	1.07E-03	2.01E-04	2.66E-03	1.13E-03	2.83E-03
4:Del:R:2	1.90E-08	1.98E-07	9.49E-05	7.29E-09	3.67E-04	1.30E-04	5.11E-04	5.21E-04	7.01E-04
4:Del:R:3	4.46E-08	1.02E-02	1.15E-07	2.44E-07	5.62E-04	1.77E-07	1.02E-05	2.14E-06	4.02E-02
4:Del:R:4	8.15E-09	8.57E-09	1.17E-08	1.85E-08	3.48E-08	3.49E-08	8.47E-08	3.00E-08	1.35E-07
4:Del:R:5	8.15E-09	8.57E-09	1.17E-08	1.85E-08	3.48E-08	3.49E-08	8.47E-08	3.00E-08	1.35E-07
5:Del:R:0	0.00E+00	2.80E-08	0.00E+00	1.08E-03	2.06E-03	3.27E-02	3.66E-02	4.68E-08	8.24E-07
5:Del:R:1	6.83E-05	1.49E-08	3.42E-04	1.92E-05	5.10E-04	3.49E-04	1.17E-03	3.27E-04	1.67E-03
5:Del:R:2	1.17E-08	3.40E-08	8.60E-05	1.30E-02	2.92E-07	7.87E-05	3.05E-02	2.69E-02	2.06E-02
5:Del:R:3	2.78E-08	5.48E-08	4.59E-05	5.83E-08	2.60E-05	8.62E-08	1.11E-07	6.86E-05	2.58E-04
5:Del:R:4	8.15E-09	8.57E-09	1.17E-08	1.85E-08	3.48E-08	3.49E-08	8.47E-08	3.00E-08	1.35E-07
5:Del:R:5	3.68E-08	4.70E-08	5.37E-08	1.08E-07	4.96E-08	4.46E-05	1.67E-04	4.00E-07	1.11E-07
2:Ins:R:0	4.45E-05	1.97E-09	9.92E-05	8.63E-05	5.12E-04	3.22E-04	6.89E-04	3.77E-04	4.36E-04
2:Ins:R:1	1.28E-05	1.14E-04	5.90E-06	1.24E-04	5.13E-04	5.74E-04	1.94E-04	3.48E-04	2.53E-03
2:Ins:R:2	6.76E-05	3.03E-08	4.21E-08	4.63E-08	4.64E-04	2.60E-04	7.25E-04	4.14E-04	1.29E-03
2:Ins:R:3	6.76E-05	0.00E+00	0.00E+00	0.00E+00	1.82E-04	1.33E-04	3.92E-04	2.45E-04	2.93E-04
2:Ins:R:4	2.62E-04	2.03E-04	7.57E-05	3.07E-04	2.08E-05	0.00E+00	3.43E-03	1.27E-04	1.03E-03
