Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V35	9.43E-01	2.11E+00	3.34E+00	1.85E+00	1.76E+00	1.59E+00	5.63E+00
V36	2.32E+00	8.47E-01	0.00E+00	2.86E+00	9.88E+00	2.98E+00	1.05E+01
V37	2.12E+00	8.33E-01	1.12E+00	0.00E+00	1.00E-01	1.09E+00	1.91E+00
V38	1.39E+00	2.81E+00	1.96E+00	1.11E+00	0.00E+00	3.46E+00	1.96E+00
V39	3.97E+00	3.16E+00	2.58E+00	2.62E+00	8.80E+00	1.70E+00	1.19E+01
V40	2.49E+00	2.39E+00	2.03E+00	3.66E+00	2.98E+00	3.42E+00	6.12E+00
V41	3.07E+00	2.55E+00	0.00E+00	1.34E+00	2.54E+00	2.24E-01	4.78E+00
V42	1.43E+00	2.13E+00	2.89E+00	3.76E+00	1.25E+00	1.62E+00	2.75E+00
V43	2.53E+00	1.41E+00	1.67E-01	1.27E+00	1.92E+00	7.16E-01	2.37E+00
V44	2.50E+00	1.95E+00	3.89E-01	2.70E+00	1.38E+01	2.65E+00	1.47E+01
V45	2.13E+00	1.26E+00	6.50E-01	1.17E+00	6.80E-01	2.29E+00	1.08E+00
V46	1.45E+00	2.49E-01	3.89E-01	1.10E+00	0.00E+00	5.86E-01	1.75E+00
V47	1.92E+00	2.44E+00	2.08E+00	2.93E+00	7.77E+00	1.13E+00	1.28E+01
V48	5.51E+00	1.28E+00	2.04E+00	2.82E+00	2.28E+00	2.96E+00	8.31E+00
V49	9.86E+00	3.99E+00	1.35E+00	9.83E-01	4.25E+00	5.86E-01	9.37E+00
V50	3.41E+00	3.06E-01	2.06E+00	3.24E+00	5.94E+00	7.37E-01	8.47E+00
V51	5.84E+00	1.97E+00	2.17E+00	2.03E+00	1.07E+00	2.27E+00	6.25E+00
V52	3.82E+00	6.63E-01	1.41E+00	4.37E+00	6.74E-01	5.36E+00	4.06E+00
V53	7.79E+00	4.82E-01	2.07E+00	1.53E+00	3.54E+00	2.54E+00	7.66E+00
V54	1.17E+01	9.00E-01	7.75E-01	2.21E+00	3.03E+00	2.01E+00	1.16E+01
V55	1.07E+00	8.54E-01	6.16E-01	1.93E+00	6.80E-01	2.82E+00	1.73E+00
V56	2.82E+00	5.86E-01	7.63E-01	1.65E+00	0.00E+00	1.35E+00	2.69E+00
V57	3.01E+00	3.41E+00	4.25E+00	3.29E+00	8.44E+00	7.37E-01	1.01E+01
V58	3.88E+00	1.26E+00	4.52E-01	1.65E+00	0.00E+00	2.14E+00	3.64E+00
V59	7.00E-01	2.86E+00	4.96E-01	2.73E+00	2.92E+00	2.37E+00	3.46E+00
V60	1.30E+00	0.00E+00	5.05E+00	1.69E+00	5.15E+00	8.72E-01	1.27E+00
V61	0.00E+00	2.91E-01	2.08E+00	1.38E+00	9.75E-01	2.53E+00	1.40E+00
V62	2.14E+00	2.32E+00	1.30E+00	8.97E-01	4.49E+00	2.09E+00	6.77E+00
V63	3.10E+00	2.33E+00	1.83E+00	3.25E+00	1.26E+01	2.55E+00	1.46E+01
V64	3.79E-01	6.29E-01	9.40E-01	1.85E+00	1.45E+00	1.29E+00	2.41E+00
V65	0.00E+00	1.09E+00	3.30E+00	2.40E+00	3.08E+00	1.89E+00	3.84E+00
V66	2.22E+00	2.24E+00	1.28E+00	8.72E-01	3.47E+00	1.38E+00	4.96E+00
V67	1.88E+00	4.58E-01	3.33E-01	2.48E+00	5.12E+00	1.16E+00	5.33E+00
V68	7.13E+00	2.02E+00	1.07E+00	3.11E+00	5.39E-01	3.12E+00	8.58E+00
V69	2.18E+00	2.13E-01	1.87E+00	1.77E+00	1.63E+00	1.33E+00	2.50E+00
V70	2.18E+00	0.00E+00	2.88E+00	1.54E+00	1.12E+00	2.16E+00	1.39E+00
V71	0.00E+00	1.03E+00	6.37E-01	1.67E-01	9.89E-01	9.24E-01	1.79E+00
V72	2.76E+00	1.52E+00	9.67E-01	2.17E+00	1.34E+00	9.33E-01	3.68E+00
V73	3.31E+00	2.32E+00	2.54E+00	2.60E+00	6.82E+00	2.44E+00	8.29E+00
V74	3.23E+00	2.59E+00	1.23E+00	1.57E+00	8.92E-01	9.67E-01	2.32E+00
V75	3.30E+00	4.65E+00	0.00E+00	5.17E+00	7.37E+00	3.89E+00	1.55E+01
V76	1.81E+01	7.61E-01	4.86E+00	1.14E+00	1.29E+00	2.34E+00	1.74E+01
V77	9.12E-01	4.73E-01	6.33E-01	9.80E-01	1.93E+00	5.59E-01	2.38E+00
V78	7.92E-01	1.36E+00	1.14E+00	7.67E-01	1.79E+00	0.00E+00	1.29E+00
V79	2.12E+00	1.43E+00	5.62E-01	9.33E-01	0.00E+00	9.17E-01	2.99E+00
V80	2.55E+00	3.13E+00	2.32E+00	2.27E+00	4.88E+00	1.65E+00	4.88E+00
V81	4.00E+00	8.36E-01	3.22E+00	3.39E+00	0.00E+00	1.34E+00	3.14E+00
V82	3.88E+00	2.21E+00	2.69E+00	4.61E+00	7.07E+00	9.67E-01	1.05E+01
V83	4.42E-01	1.31E+00	1.65E+00	1.28E+00	0.00E+00	8.19E-01	4.99E-01
V84	1.29E+00	9.78E-01	3.01E+00	2.82E+00	4.49E+00	8.43E-01	3.17E+00
V85	1.00E-01	2.00E+00	9.09E-01	2.63E+00	0.00E+00	1.02E+00	0.00E+00
V86	2.35E+00	4.07E-01	1.30E+00	1.62E+00	0.00E+00	0.00E+00	1.89E+00
V87	3.05E+00	2.19E+00	1.18E+00	2.27E+00	9.72E+00	2.27E+00	1.08E+01
V88	1.23E+00	6.36E-01	2.91E+00	2.04E+00	5.03E+00	4.33E-01	7.74E+00
V89	1.90E+00	3.96E-01	1.27E+00	1.54E+00	8.99E+00	9.66E-01	9.68E+00
V90	5.69E+00	1.26E+00	2.25E+00	1.13E+00	2.87E+00	1.28E+00	5.42E+00
V91	2.29E+00	4.52E-01	2.17E+00	1.78E+00	1.19E+00	8.16E-01	2.50E+00
V92	0.00E+00	1.56E+00	0.00E+00	6.05E-01	1.08E+00	7.63E-01	4.99E-01
V93	1.71E+00	1.78E+00	0.00E+00	2.43E+00	1.32E+00	2.37E+00	2.11E+00
V94	3.21E+00	1.89E+00	0.00E+00	2.24E+00	2.33E+00	4.23E-01	2.58E+00
V95	3.86E+00	1.91E+00	6.90E-01	5.61E+00	1.78E+00	2.78E+00	6.39E+00
V96	1.05E+01	3.35E-01	1.69E+00	8.67E-01	1.90E+00	7.67E-01	1.15E+01
V97	1.00E-01	7.30E-01	2.20E+00	4.00E-01	7.37E-01	2.17E+00	4.00E-01
V98	4.27E-01	1.27E+00	8.75E-01	1.67E-01	0.00E+00	1.14E+00	0.00E+00
V99	1.20E+00	1.04E+00	3.89E-01	7.86E-01	1.78E+00	1.12E+00	3.00E-01
V100	8.75E-01	7.52E-01	1.69E+00	1.05E+00	0.00E+00	1.25E+00	8.00E-01
