MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	1.1021224200710063e-19	0.001503258095806359	3.0838691600365564e-07	4.3828523885736106e-07	0.008537829871397663	2.9915441359662507e-07	0.6689086496829987	0.022823389437382956	0.005782936466857791	0.07653390151863278	6.25872858108778e-06	0.08507582056183764	0.015171589143574239
1:Del:C:1	1.3056121872523363e-08	5.30715539753146e-05	0.0005718362930352327	1.1678103231110927e-07	0.0016917221248149872	1.4012984643248171e-46	0.021302778529775423	0.001977413427744068	0.0628803476691246	0.2587073042988777	0.01732199957409648	0.012713992891553972	2.5072998255382116e-08
1:Del:C:2	0.000705596595500424	0.0016956809617113323	9.860909776762127e-05	0.0012977007019799203	6.306865252554416e-05	0.023864222271367908	0.002395854378119111	0.05148493140004575	0.0018642242532223463	0.0012089964002370834	0.003367284941487014	0.006428563082590699	0.0037239923840388656
1:Del:C:3	3.60188820991425e-08	1.4634545379976772e-07	0.0011798526259809705	3.6863005163922936e-07	0.0019099291043914945	0.8028391659259796	3.4501672758236112e-06	0.05862328267230623	0.0008846211473837684	1.0011732570092136e-05	0.00041299361892441764	0.007218963724699279	6.197224536487492e-07
1:Del:C:4	0.000826882726366307	0.00015014491509646177	0.0006653695494861722	0.0006894444865537253	0.004015965442158631	0.0	0.004383378243073821	0.0	0.00044228494516573846	0.01896127490326762	0.02614921350032091	0.0038155577692890576	0.007575393427396193
1:Del:C:5	0.008146955211850581	0.0006791973952203989	5.90884341292508e-05	0.0015944188231614476	0.0	0.0001451267727418326	1.7654843986747436e-08	0.008965988059000552	1.2909461020171875e-07	0.0	0.016448273812420665	0.009688927291426808	0.03422395400702953
1:Del:T:0	0.004347858647815883	0.0	0.005062448375247186	0.0010059254040243105	0.008445928199216723	0.003917657981583033	0.10136323794722557	0.07301740795373916	0.043679734645411375	0.08501449972391129	0.08148018070496618	0.03225706964731216	0.017897448129951955
1:Del:T:1	0.00013640895610649294	0.00029186219908297064	0.00010528196439238969	0.0008064063283825362	0.0062972122774226594	3.663377583507099e-08	0.004380666149711487	0.024678196385502817	0.004637289628750807	0.11464054584503174	2.8025969286496343e-46	0.0229373767198922	0.0003746555119732875
1:Del:T:2	0.000574906776091666	0.00024298897478729485	0.0	7.175940908155099e-09	0.0022948655125219373	0.005506612546741963	0.014218974020332098	0.012479930557310582	0.0033884242526255547	0.12375945411622524	0.09207913018763066	0.04072388131171465	0.02945351096568629
1:Del:T:3	0.0014714129269123078	0.0007614798378199339	0.0024953308275541984	0.0006572045609345878	0.031104970214073546	3.8090703924353875e-08	0.07698195464909077	0.0	0.0005998688749969006	0.154975725710392	0.011929679503555234	0.24141465183347463	0.041873528994619845
1:Del:T:4	0.0010307732062017293	7.33695173948945e-08	1.4012984643248171e-46	0.0002120232505774311	4.703454396803863e-06	1.0051319350168342e-07	0.012508679135922306	0.020981012713946257	0.01047847860044726	0.0531051435075824	0.5416084513068199	0.01457658141051752	0.031977338962769865
1:Del:T:5	0.9314891993999481	0.0010276645257079053	1.964693012754499e-07	9.325491679135211e-06	0.002673825461863544	4.770874556925264e-06	4.86006433676184e-07	2.0509598471107894e-06	2.4100189648379456e-07	5.4991195383991e-07	0.054111887514591214	0.09002688452761731	0.6378256142139435
