MutationType	ID83A	ID83B	ID83C	ID83D
3:Del:R:1	1.76E-04	4.26E-04	5.12E-04	5.42E-04
3:Del:R:2	1.48E-06	1.91E-04	1.26E-04	2.85E-04
3:Del:R:3	1.21E-08	9.57E-05	1.53E-04	1.41E-04
3:Del:R:4	2.70E-05	4.29E-08	3.74E-08	7.02E-08
3:Del:R:5	4.93E-03	1.33E-07	2.65E-03	4.22E-03
4:Del:R:0	7.43E-05	5.42E-04	2.98E-04	3.31E-04
4:Del:R:1	2.39E-05	4.65E-04	4.12E-04	4.31E-04
4:Del:R:2	1.28E-04	6.77E-05	2.25E-04	1.13E-04
4:Del:R:3	7.06E-09	3.49E-09	4.73E-09	2.69E-08
4:Del:R:4	3.30E-08	5.01E-05	2.51E-08	1.10E-05
4:Del:R:5	7.06E-09	3.49E-09	4.73E-09	2.69E-08
5:Del:R:0	1.13E-07	2.36E-02	1.20E-02	2.44E-08
5:Del:R:1	4.39E-05	1.32E-04	6.47E-05	2.58E-04
5:Del:R:2	2.82E-05	1.38E-04	4.69E-05	5.89E-05
5:Del:R:3	7.06E-09	3.49E-09	4.73E-09	2.69E-08
5:Del:R:4	7.06E-09	3.49E-09	4.73E-09	2.69E-08
5:Del:R:5	7.06E-09	3.49E-09	4.73E-09	2.69E-08
2:Ins:R:0	5.53E-04	9.39E-04	1.03E-03	1.13E-03
2:Ins:R:1	2.43E-07	1.63E-04	1.31E-04	3.38E-04
2:Ins:R:2	7.20E-06	1.24E-04	3.17E-05	2.42E-04
2:Ins:R:3	7.70E-05	1.38E-04	1.24E-04	5.68E-05
2:Ins:R:4	1.08E-04	1.48E-04	2.68E-04	3.35E-04
2:Ins:R:5	5.11E-04	6.23E-05	1.02E-03	1.17E-03
3:Ins:R:0	5.93E-05	2.03E-04	5.53E-05	6.59E-05
3:Ins:R:1	1.43E-04	7.58E-05	1.09E-04	2.98E-04
3:Ins:R:2	5.21E-09	7.61E-05	7.61E-05	8.57E-08
3:Ins:R:3	8.59E-06	4.83E-05	4.89E-05	3.35E-05
3:Ins:R:4	1.73E-07	5.37E-05	1.01E-04	2.76E-08
3:Ins:R:5	5.27E-05	2.88E-05	1.77E-04	3.78E-04
4:Ins:R:0	1.20E-06	1.29E-04	1.37E-05	1.08E-04
4:Ins:R:1	9.95E-05	1.85E-04	2.51E-04	1.86E-04
4:Ins:R:2	3.52E-08	6.08E-08	4.14E-05	8.38E-05
4:Ins:R:3	8.05E-06	5.06E-08	3.80E-08	4.91E-05
4:Ins:R:4	4.34E-05	1.16E-04	7.70E-05	6.47E-05
4:Ins:R:5	9.99E-05	9.63E-05	1.72E-04	1.93E-04
5:Ins:R:0	3.19E-09	8.87E-05	1.44E-05	3.68E-05
5:Ins:R:1	3.11E-04	9.65E-04	1.59E-04	5.41E-05
5:Ins:R:2	7.22E-09	1.22E-05	6.77E-05	1.49E-05
5:Ins:R:3	3.85E-05	4.00E-08	2.75E-05	7.18E-08
5:Ins:R:4	3.88E-08	8.12E-06	3.73E-05	8.22E-08
5:Ins:R:5	5.76E-09	3.98E-09	4.99E-05	8.58E-05
2:Del:M:1	1.85E-04	3.17E-04	2.16E-04	4.22E-04
3:Del:M:1	5.21E-05	7.28E-04	4.73E-04	4.02E-04
3:Del:M:2	7.22E-05	4.62E-04	2.89E-04	4.52E-04
4:Del:M:1	4.07E-06	2.94E-04	2.86E-04	3.07E-04
4:Del:M:2	1.09E-04	1.56E-04	1.63E-04	2.83E-04
4:Del:M:3	1.06E-04	2.32E-04	0.00E+00	2.53E-04
5:Del:M:1	2.57E-04	2.59E-02	1.32E-02	2.71E-04
5:Del:M:2	7.97E-08	1.20E-02	5.24E-03	1.14E-03
5:Del:M:3	7.38E-09	3.95E-03	2.02E-03	5.76E-08
5:Del:M:4	3.89E-08	1.32E-03	7.03E-04	1.24E-04
5:Del:M:5	1.72E-03	1.70E-03	1.17E-08	5.73E-04
