MutationType	ID83A	ID83B
1:Del:C:0	2.20E-03	2.73E-03
1:Del:C:1	5.91E-04	7.26E-04
1:Del:C:2	9.21E-05	1.12E-04
1:Del:C:3	1.42E-04	1.98E-04
1:Del:C:4	2.35E-04	1.73E-04
1:Del:C:5	2.79E-04	3.87E-04
1:Del:T:0	1.17E-03	1.27E-03
1:Del:T:1	4.20E-04	4.45E-04
1:Del:T:2	6.12E-04	8.08E-04
1:Del:T:3	9.06E-04	9.25E-04
1:Del:T:4	1.03E-03	1.32E-03
1:Del:T:5	1.80E-02	2.64E-02
1:Ins:C:0	2.34E-04	2.15E-04
1:Ins:C:1	8.05E-05	1.28E-08
1:Ins:C:2	3.02E-05	8.09E-09
1:Ins:C:3	3.36E-05	5.46E-05
1:Ins:C:4	8.94E-05	1.28E-04
1:Ins:C:5	4.99E-04	6.77E-04
1:Ins:T:0	1.83E-04	2.27E-04
1:Ins:T:1	1.35E-04	1.57E-04
1:Ins:T:2	6.12E-05	9.84E-05
1:Ins:T:3	1.60E-04	2.74E-04
1:Ins:T:4	5.27E-04	6.72E-04
1:Ins:T:5	2.86E-02	4.07E-02
2:Del:R:0	2.28E-04	5.55E-04
2:Del:R:1	1.96E-04	9.63E-05
2:Del:R:2	8.54E-05	2.32E-04
2:Del:R:3	4.41E-05	5.27E-05
2:Del:R:4	5.91E-05	5.99E-05
2:Del:R:5	1.48E-04	1.99E-04
3:Del:R:0	1.69E-04	6.16E-05
3:Del:R:1	1.84E-04	1.63E-04
3:Del:R:2	1.11E-04	4.06E-05
3:Del:R:3	6.78E-05	5.83E-05
3:Del:R:4	3.15E-09	5.04E-09
3:Del:R:5	3.15E-09	5.04E-09
4:Del:R:0	1.10E-04	9.51E-05
4:Del:R:1	2.30E-04	2.30E-04
4:Del:R:2	1.65E-05	4.37E-05
4:Del:R:3	2.81E-08	1.70E-05
4:Del:R:4	1.27E-05	3.99E-08
4:Del:R:5	3.15E-09	5.04E-09
5:Del:R:0	1.16E-03	6.82E-04
5:Del:R:1	1.44E-04	1.08E-04
5:Del:R:2	5.56E-05	4.04E-05
5:Del:R:3	1.15E-04	5.24E-05
5:Del:R:4	3.15E-09	5.04E-09
5:Del:R:5	1.45E-05	3.00E-05
2:Ins:R:0	1.01E-04	9.83E-05
2:Ins:R:1	9.17E-05	1.15E-04
2:Ins:R:2	7.10E-05	6.86E-05
2:Ins:R:3	5.35E-05	8.57E-05
2:Ins:R:4	9.38E-05	6.89E-05
2:Ins:R:5	2.92E-04	3.95E-04
3:Ins:R:0	2.30E-05	8.13E-09
3:Ins:R:1	6.64E-05	4.92E-05
3:Ins:R:2	2.30E-05	7.96E-06
3:Ins:R:3	1.71E-05	3.44E-05
3:Ins:R:4	2.58E-05	3.63E-05
3:Ins:R:5	8.07E-05	1.39E-04
4:Ins:R:0	4.29E-05	7.76E-05
4:Ins:R:1	7.85E-05	9.02E-05
4:Ins:R:2	1.35E-05	4.19E-08
4:Ins:R:3	3.53E-08	3.03E-05
4:Ins:R:4	7.93E-03	1.37E-02
4:Ins:R:5	6.04E-05	7.40E-05
5:Ins:R:0	3.35E-05	1.30E-05
5:Ins:R:1	1.73E-04	1.43E-04
5:Ins:R:2	2.28E-05	1.97E-05
5:Ins:R:3	4.36E-05	4.91E-05
5:Ins:R:4	3.97E-08	3.35E-05
5:Ins:R:5	6.49E-05	3.65E-05
2:Del:M:1	8.99E-05	1.88E-04
3:Del:M:1	1.46E-04	1.17E-04
3:Del:M:2	1.08E-04	1.37E-04
4:Del:M:1	8.92E-05	1.25E-04
4:Del:M:2	1.45E-04	1.13E-04
4:Del:M:3	7.77E-05	8.00E-05
5:Del:M:1	5.39E-03	2.76E-03
5:Del:M:2	5.69E-04	3.48E-04
5:Del:M:3	4.59E-04	1.58E-04
5:Del:M:4	2.15E-04	1.76E-04
5:Del:M:5	1.74E-04	1.19E-04
