NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	71.238	28.218	18.783	18.69	0.167	0.977	30000.0
2	73.988	29.807	19.479	19.732	0.173	0.975	30000.0
3	73.078	29.13	19.03	19.256	0.17	0.977	50000.0
4	76.692	30.616	21.608	20.871	0.174	0.971	20000.0
5	75.263	29.502	20.956	19.968	0.167	0.973	40000.0
6	71.368	28.139	18.552	18.222	0.165	0.98	20000.0
7	70.517	27.887	18.756	18.633	0.162	0.977	30000.0
8	82.185	32.776	23.487	22.754	0.183	0.966	50000.0
9	71.53	28.613	18.666	18.897	0.171	0.977	20000.0
10	75.009	29.638	20.15	19.635	0.174	0.974	20000.0
